# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2723371.1415703,2723371.1415703
0.0050000,0.0050000,0.0050000,2567097.7996621,2567097.7996621
0.0100000,0.0100000,0.0100000,2484047.4074608,2484047.4074608
0.0150000,0.0150000,0.0150000,2442956.0712112,2442956.0712112
0.0200000,0.0200000,0.0200000,2402945.8586747,2402945.8586747
0.0250000,0.0250000,0.0250000,2397305.1808657,2397305.1808657
0.0300000,0.0300000,0.0300000,1677608.7939826,1677608.7939826
0.0350000,0.0350000,0.0350000,1204276.4083429,1204276.4083429
0.0400000,0.0400000,0.0400000,888510.1294906,888510.1294906
0.0450000,0.0450000,0.0450000,640010.9159681,640010.9159681
0.0500000,0.0500000,0.0500000,477118.2738026,477118.2738026
0.0550000,0.0550000,0.0550000,371787.7965657,371787.7965657
0.0600000,0.0600000,0.0600000,301328.7665130,301328.7665130
0.0650000,0.0650000,0.0650000,253145.5042262,253145.5042262
0.0700000,0.0700000,0.0700000,220079.2149886,220079.2149886
0.0750000,0.0750000,0.0750000,197982.7529592,197982.7529592
0.0800000,0.0800000,0.0800000,184416.8263931,184416.8263931
0.0850000,0.0850000,0.0850000,177925.5711163,177925.5711163
0.0900000,0.0900000,0.0900000,177617.9429860,177617.9429860
0.0950000,0.0950000,0.0950000,176552.9452326,176552.9452326
0.1000000,0.1000000,0.1000000,169303.4910092,169303.4910092
0.1050000,0.1050000,0.1050000,163911.2764463,163911.2764463
0.1100000,0.1100000,0.1100000,159398.9801337,159398.9801337
0.1150000,0.1150000,0.1150000,155093.1944083,155093.1944083
0.1200000,0.1200000,0.1200000,150625.7333682,150625.7333682
0.1250000,0.1250000,0.1250000,141026.6576967,141026.6576967
0.1300000,0.1300000,0.1300000,130380.8980772,130380.8980772
0.1350000,0.1350000,0.1350000,123333.3814665,123333.3814665
0.1400000,0.1400000,0.1400000,119035.2357649,119035.2357649
0.1450000,0.1450000,0.1450000,111803.9765452,111803.9765452
0.1500000,0.1500000,0.1500000,89366.0634937,89366.0634937
0.1550000,0.1550000,0.1550000,72463.0662115,72463.0662115
0.1600000,0.1600000,0.1600000,59505.8841084,59505.8841084
0.1650000,0.1650000,0.1650000,49402.0244673,49402.0244673
0.1700000,0.1700000,0.1700000,41395.8515999,41395.8515999
0.1750000,0.1750000,0.1750000,34961.5868120,34961.5868120
0.1800000,0.1800000,0.1800000,29730.6761540,29730.6761540
0.1850000,0.1850000,0.1850000,25441.8804035,25441.8804035
0.1900000,0.1900000,0.1900000,21906.7176856,21906.7176856
0.1950000,0.1950000,0.1950000,18985.5285207,18985.5285207
0.2000000,0.2000000,0.2000000,15948.4673239,15948.4673239
0.2050000,0.2050000,0.2050000,13420.9629645,13420.9629645
0.2100000,0.2100000,0.2100000,11418.1712189,11418.1712189
0.2150000,0.2150000,0.2150000,9814.8169708,9814.8169708
0.2200000,0.2200000,0.2200000,8515.7902557,8515.7902557
0.2250000,0.2250000,0.2250000,7448.8043722,7448.8043722
0.2300000,0.2300000,0.2300000,6558.9292723,6558.9292723
0.2350000,0.2350000,0.2350000,5426.8626836,5426.8626836
0.2400000,0.2400000,0.2400000,4506.3860026,4506.3860026
0.2450000,0.2450000,0.2450000,3768.9023059,3768.9023059
0.2500000,0.2500000,0.2500000,3172.2436387,3172.2436387
0.2550000,0.2550000,0.2550000,2682.7584476,2682.7584476
0.2600000,0.2600000,0.2600000,2161.8161604,2161.8161604
0.2650000,0.2650000,0.2650000,1701.3153063,1677.0977989
0.2700000,0.2700000,0.2700000,1324.4696431,1300.2521356
0.2750000,0.2750000,0.2750000,1038.5625058,1014.3449984
0.2800000,0.2800000,0.2800000,819.4715326,795.2540252
0.2850000,0.2850000,0.2850000,650.1263073,625.9087998
0.2900000,0.2900000,0.2900000,518.2560437,494.0385362
0.2950000,0.2950000,0.2950000,414.9134093,390.6959018
0.3000000,0.3000000,0.3000000,333.4893066,309.2717992
0.3050000,0.3050000,0.3050000,269.0440734,244.8265667
0.3100000,0.3100000,0.3100000,217.8461870,193.6287457
0.3150000,0.3150000,0.3150000,177.0427022,152.8322859
0.3200000,0.3200000,0.3200000,144.2445968,120.2475271
0.3250000,0.3250000,0.3250000,116.8587256,94.1766284
0.3300000,0.3300000,0.3300000,93.9020668,71.5973744
0.3350000,0.3350000,0.3350000,75.5969377,53.0101695
0.3400000,0.3400000,0.3400000,61.2816421,38.7075917
