# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1950000,0.1950000,0.1950000,1822.8097397,3.4263667,146.9327602
0.1975000,0.1975000,0.1975000,1593.1632659,3.3846164,124.8018191
0.2000000,0.2000000,0.2000000,1393.9853499,3.3433211,106.6224539
0.2025000,0.2025000,0.2025000,1221.0349507,3.3024880,91.5572168
0.2050000,0.2050000,0.2050000,1070.6892160,3.2621245,78.9755491
0.2075000,0.2075000,0.2075000,939.8493336,3.2222375,68.3920780
0.2100000,0.2100000,0.2100000,825.8612930,3.1828336,59.4202387
0.2125000,0.2125000,0.2125000,726.4490942,3.1439209,51.7426833
0.2150000,0.2150000,0.2150000,639.6580635,3.1055470,45.1019579
0.2175000,0.2175000,0.2175000,563.8044695,3.0680818,39.3023538
0.2200000,0.2200000,0.2200000,497.4240513,3.0332801,34.2058874
0.2225000,0.2225000,0.2225000,439.2174764,3.0058463,29.7166673
0.2250000,0.2250000,0.2250000,388.0236693,2.9914952,25.7625490
0.2275000,0.2275000,0.2275000,342.8651416,2.9886150,22.2829647
0.2300000,0.2300000,0.2300000,302.9989769,2.9865151,19.2237858
0.2325000,0.2325000,0.2325000,267.8553605,2.9766301,16.5359113
0.2350000,0.2350000,0.2350000,236.9329452,2.9576810,14.1748610
0.2375000,0.2375000,0.2375000,209.7568894,2.9318951,12.1003332
0.2400000,0.2400000,0.2400000,185.8826533,2.9017078,10.2756505
0.2425000,0.2425000,0.2425000,164.9057438,2.8688545,8.6672962
0.2450000,0.2450000,0.2450000,146.4655210,2.8344287,7.2447327
0.2475000,0.2475000,0.2475000,130.2441213,2.7990964,5.9805788
0.2500000,0.2500000,0.2500000,115.9630029,2.7632637,4.8510438
0.2525000,0.2525000,0.2525000,103.3786342,2.7271841,3.8363509
0.2550000,0.2550000,0.2550000,92.2780254,2.6910278,2.9208533
0.2575000,0.2575000,0.2575000,82.4744062,2.6549335,2.0926889
0.2600000,0.2600000,0.2600000,73.8032763,2.6190492,1.3430482
0.2625000,0.2625000,0.2625000,66.1191166,2.5835562,0.6652798
0.2650000,0.2650000,0.2650000,59.2930542,2.5486632,0.0540675
0.2675000,0.2675000,0.2675000,53.2115656,2.5145701,-0.4951901
0.2700000,0.2700000,0.2700000,47.7759377,2.4814179,-0.9867702
0.2725000,0.2725000,0.2725000,42.9019104,2.4492568,-1.4248330
0.2750000,0.2750000,0.2750000,38.5189284,2.4180515,-1.8135024
0.2775000,0.2775000,0.2775000,34.5687385,2.3877170,-2.1568717
0.2800000,0.2800000,0.2800000,31.0034581,2.3581595,-2.4589709
0.2825000,0.2825000,0.2825000,27.7834526,2.3293006,-2.7237217
0.2850000,0.2850000,0.2850000,24.8753511,2.3010813,-2.9548926
0.2875000,0.2875000,0.2875000,22.2503964,2.2734551,-3.1560586
0.2900000,0.2900000,0.2900000,19.8831909,2.2463821,-3.3305610
0.2925000,0.2925000,0.2925000,17.7508167,2.2198270,-3.4814669
0.2950000,0.2950000,0.2950000,15.8322643,2.1937615,-3.6115355
0.2975000,0.2975000,0.2975000,14.1080952,2.1681663,-3.7232026
0.3000000,0.3000000,0.3000000,12.5602666,2.1430312,-3.8185923
0.3025000,0.3025000,0.3025000,11.1720495,2.1183525,-3.8995557
0.3050000,0.3050000,0.3050000,9.9279878,2.0941308,-3.9677263
0.3075000,0.3075000,0.3075000,8.8138621,2.0703695,-4.0245770
0.3100000,0.3100000,0.3100000,7.8166393,2.0470754,-4.0714620
0.3125000,0.3125000,0.3125000,6.9244076,2.0242599,-4.1096357
0.3150000,0.3150000,0.3150000,6.1263043,2.0019389,-4.1402478
0.3175000,0.3175000,0.3175000,5.4124454,1.9801311,-4.1643219
0.3200000,0.3200000,0.3200000,4.7738652,1.9588536,-4.1827286
0.3225000,0.3225000,0.3225000,4.2024631,1.9381168,-4.1961651
0.3250000,0.3250000,0.3250000,3.6909536,1.9179195,-4.2051502
0.3275000,0.3275000,0.3275000,3.2328136,1.8982474,-4.2100364
0.3300000,0.3300000,0.3300000,2.8222211,1.8790724,-4.2110380
0.3325000,0.3325000,0.3325000,2.4539859,1.8603564,-4.2082677
0.3350000,0.3350000,0.3350000,2.1234753,1.8420546,-4.2017758
0.3375000,0.3375000,0.3375000,1.8265435,1.8241199,-4.1915860
0.3400000,0.3400000,0.3400000,1.5594713,1.8065063,-4.1777244
0.3425000,0.3425000,0.3425000,1.3189231,1.7891708,-4.1602385
0.3450000,0.3450000,0.3450000,1.1019197,1.7720751,-4.1392093
0.3475000,0.3475000,0.3475000,0.9058237,1.7551857,-4.1147555
0.3500000,0.3500000,0.3500000,0.7283295,1.7384742,-4.0870317
0.3525000,0.3525000,0.3525000,0.5674498,1.7219167,-4.0562248
0.3550000,0.3550000,0.3550000,0.4214929,1.7054936,-4.0225468
0.3575000,0.3575000,0.3575000,0.2890284,1.6891888,-3.9862280
0.3600000,0.3600000,0.3600000,0.1688425,1.6729889,-3.9475096
0.3625000,0.3625000,0.3625000,0.0598873,1.6568818,-3.9066377
0.3650000,0.3650000,0.3650000,-0.0387697,1.6408560,-3.8638575
0.3675000,0.3675000,0.3675000,-0.1279885,1.6248998,-3.8194089
0.3700000,0.3700000,0.3700000,-0.2085881,1.6090008,-3.7735232
0.3725000,0.3725000,0.3725000,-0.2813624,1.5931470,-3.7264204
0.3750000,0.3750000,0.3750000,-0.3470836,1.5773270,-3.6783074
0.3775000,0.3775000,0.3775000,-0.4064958,1.5615318,-3.6293773
0.3800000,0.3800000,0.3800000,-0.4603013,1.5457558,-3.5798084
0.3825000,0.3825000,0.3825000,-0.5091434,1.5299981,-3.5297644
0.3850000,0.3850000,0.3850000,-0.5535898,1.5142634,-3.4793947
0.3875000,0.3875000,0.3875000,-0.5941184,1.4985626,-3.4288345
0.3900000,0.3900000,0.3900000,-0.6311102,1.4829123,-3.3782059
0.3925000,0.3925000,0.3925000,-0.6648492,1.4673345,-3.3276183
0.3950000,0.3950000,0.3950000,-0.6955318,1.4518545,-3.2771692
0.3975000,0.3975000,0.3975000,-0.7232823,1.4364998,-3.2269454
0.4000000,0.4000000,0.4000000,-0.7481723,1.4212976,-3.1770233
0.4025000,0.4025000,0.4025000,-0.7702411,1.4062736,-3.1274704
0.4050000,0.4050000,0.4050000,-0.7895148,1.3914505,-3.0783453
0.4075000,0.4075000,0.4075000,-0.8060213,1.3768472,-3.0296992
0.4100000,0.4100000,0.4100000,-0.8198014,1.3624782,-2.9815761
0.4125000,0.4125000,0.4125000,-0.8309148,1.3483537,-2.9340137
0.4150000,0.4150000,0.4150000,-0.8394438,1.3344799,-2.8870441
0.4175000,0.4175000,0.4175000,-0.8454921,1.3208596,-2.8406942
0.4200000,0.4200000,0.4200000,-0.8491832,1.3074923,-2.7949861
0.4225000,0.4225000,0.4225000,-0.8506568,1.2943752,-2.7499380
0.4250000,0.4250000,0.4250000,-0.8500641,1.2815035,-2.7055644
0.4275000,0.4275000,0.4275000,-0.8475643,1.2688712,-2.6618765
0.4300000,0.4300000,0.4300000,-0.8433204,1.2564710,-2.6188823
0.4325000,0.4325000,0.4325000,-0.8374955,1.2442954,-2.5765877
0.4350000,0.4350000,0.4350000,-0.8302504,1.2323364,-2.5349959
0.4375000,0.4375000,0.4375000,-0.8217408,1.2205857,-2.4941083
0.4400000,0.4400000,0.4400000,-0.8121157,1.2090353,-2.4539243
0.4425000,0.4425000,0.4425000,-0.8015162,1.1976776,-2.4144420
0.4450000,0.4450000,0.4450000,-0.7900745,1.1865048,-2.3756578
0.4475000,0.4475000,0.4475000,-0.7779136,1.1755098,-2.3375672
0.4500000,0.4500000,0.4500000,-0.7651470,1.1646858,-2.3001645
