# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,11421594.8850352,1943028.5370875,1244242.1270358,7853989.1154654,119055.6535753,5527439.7970509,1942967.7092042,1943089.3649709,2290517.4342588,1448650.4225165,40539282.1460904,1943028.5370875,1244242.1270358,7853989.1154654,119055.6535753,5527439.7970509,1942967.7092042,1943089.3649709,2290517.4342588,1448650.4225165,40539282.1460904
0.0025000,0.0025000,0.0025000,inf,nan,7332240.3996923,1548395.1287152,991447.7606450,6259531.4042192,94801.7480412,4405261.1444980,1548335.5899715,1548454.6674590,1825308.2596305,1154426.3064701,32308972.7859593,1548395.1287152,991447.7606450,6259531.4042192,94801.7480412,4405261.1444980,1548335.5899715,1548454.6674590,1825308.2596305,1154426.3064701,32308972.7859593
0.0050000,0.0050000,0.0050000,inf,nan,4847784.1238888,1250776.5867100,800803.3435096,5057009.7063824,76514.3486048,3558928.6468575,1250718.3352344,1250834.8381856,1474463.9739138,932532.8970861,26101783.0679787,1250776.5867100,800803.3435096,5057009.7063824,76514.3486048,3558928.6468575,1250718.3352344,1250834.8381856,1474463.9739138,932532.8970861,26101783.0679787
0.0075000,0.0075000,0.0075000,inf,nan,3314624.1239784,1024414.6701851,655806.9692950,4142368.0388579,62608.6273184,2915207.0617288,1024357.7034179,1024471.6369523,1207619.7632622,763765.7998684,21380588.3808578,1024414.6701851,655806.9692950,4142368.0388579,62608.6273184,2915207.0617288,1024357.7034179,1024471.6369523,1207619.7632622,763765.7998684,21380588.3808578
0.0100000,0.0100000,0.0100000,inf,nan,2365320.9270994,850917.9960477,544676.3435125,3441309.7178135,51953.0943796,2421805.9492863,850862.3103892,850973.6817062,1003095.1516508,634413.0778177,17761878.2977489,850917.9960477,544676.3435125,3441309.7178135,51953.0943796,2421805.9492863,850862.3103892,850973.6817062,1003095.1516508,634413.0778177,17761878.2977489
0.0125000,0.0125000,0.0125000,inf,nan,1790371.7956720,717074.4871597,458947.3037897,2900460.6351273,43734.9651778,2041160.3191197,717020.0776515,717128.8966679,845315.2298851,534624.2934531,14970142.3457909,717074.4871597,458947.3037897,2900460.6351273,43734.9651778,2041160.3191197,717020.0776515,717128.8966679,845315.2298851,534624.2934531,14970142.3457909
0.0150000,0.0150000,0.0150000,inf,nan,1471334.8092189,613342.0444793,392506.8546466,2481272.2256789,37367.2717193,1746139.4933025,613288.9045140,613395.1844445,723031.4013553,457285.2096212,12806397.7784540,613342.0444793,392506.8546466,2481272.2256789,37367.2717193,1746139.4933025,613288.9045140,613395.1844445,723031.4013553,457285.2096212,12806397.7784540
0.0175000,0.0175000,0.0175000,inf,nan,1345795.5481322,532800.0069884,340921.4123743,2155785.7967005,32424.3346460,1517066.0106741,532748.1280452,532851.8859317,628085.3223131,397236.0366861,11126325.5056795,532800.0069884,340921.4123743,2155785.7967005,32424.3346460,1517066.0106741,532748.1280452,532851.8859317,628085.3223131,397236.0366861,11126325.5056795
0.0200000,0.0200000,0.0200000,inf,nan,1389949.4105680,470416.3738615,300967.3469202,1903672.3903659,28596.6692736,1339632.2612412,470365.7452630,470467.0024600,554545.0749301,350725.1004016,9824990.1926559,470416.3738615,300967.3469202,1903672.3903659,28596.6692736,1339632.2612412,470365.7452630,470467.0024600,554545.0749301,350725.1004016,9824990.1926559
0.0225000,0.0225000,0.0225000,inf,nan,1612172.2682723,422533.3211633,270301.3765113,1710154.4590986,25659.3264448,1203437.7470284,422483.9298528,422582.7124737,498098.6744181,315025.2621343,8826112.1820211,422533.3211633,270301.3765113,1710154.4590986,25659.3264448,1203437.7470284,422483.9298528,422582.7124737,498098.6744181,315025.2621343,8826112.1820211
0.0250000,0.0250000,0.0250000,inf,nan,2055222.5783569,386505.0726487,247228.5692769,1564542.9867476,23449.6095936,1100959.4982658,386456.9029837,386553.2423136,455627.1770760,288163.9286866,8074516.2811534,386505.0726487,247228.5692769,1564542.9867476,23449.6095936,1100959.4982658,386456.9029837,386553.2423136,455627.1770760,288163.9286866,8074516.2811534
0.0275000,0.0275000,0.0275000,inf,nan,2478407.2320531,360443.2904664,230539.2282081,1459208.9470525,21851.4085516,1026828.1792733,360396.3240264,360490.2569064,424904.5369722,268733.2249943,7530822.5508326,360443.2904664,230539.2282081,1459208.9470525,21851.4085516,1026828.1792733,360396.3240264,360490.2569064,424904.5369722,268733.2249943,7530822.5508326
0.0300000,0.0300000,0.0300000,inf,nan,2061680.7241492,339070.3026566,216853.2715686,1372807.7200250,20542.7821052,966021.2450452,339023.8335494,339116.7717637,399709.2296124,252798.3134733,7084853.6008608,339070.3026566,216853.2715686,1372807.7200250,20542.7821052,966021.2450452,339023.8335494,339116.7717637,399709.2296124,252798.3134733,7084853.6008608
0.0325000,0.0325000,0.0325000,inf,nan,1929391.0357121,323987.2231823,207195.7635710,1311839.9792718,19618.4253039,923114.5279835,323941.8590456,324032.5873190,381928.7102641,241552.9256490,6770167.5959623,323987.2231823,207195.7635710,1311839.9792718,19618.4253039,923114.5279835,323941.8590456,324032.5873190,381928.7102641,241552.9256490,6770167.5959623
0.0350000,0.0350000,0.0350000,inf,nan,2055550.6568728,311163.5793423,198989.1530712,1259912.1811374,18843.1378106,886569.6766660,311116.6614467,311210.4972379,366811.7013136,231992.0897104,6502146.4824310,311163.5793423,198989.1530712,1259912.1811374,18843.1378106,886569.6766660,311116.6614467,311210.4972379,366811.7013136,231992.0897104,6502146.4824310
0.0375000,0.0375000,0.0375000,inf,nan,2465741.4671167,289934.4908868,185396.5298859,1174088.5907729,17543.6607129,826170.0083615,289888.5131492,289980.4686243,341786.0280964,216164.4642414,6059164.6827873,289934.4908868,185396.5298859,1174088.5907729,17543.6607129,826170.0083615,289888.5131492,289980.4686243,341786.0280964,216164.4642414,6059164.6827873
0.0400000,0.0400000,0.0400000,inf,nan,3244406.1469131,272816.3335872,174436.9067555,1104878.5278302,16496.4182160,777462.7859018,272771.2747633,272861.3924112,321606.4800411,203401.7974399,5701937.6673415,272816.3335872,174436.9067555,1104878.5278302,16496.4182160,777462.7859018,272771.2747633,272861.3924112,321606.4800411,203401.7974399,5701937.6673415
0.0425000,0.0425000,0.0425000,inf,nan,4559384.8278690,259108.5502341,165661.3979634,1049444.8877451,15659.1754466,738450.9313072,259063.9778412,259153.1226270,305447.2131255,193181.7796855,5415818.8528626,259108.5502341,165661.3979634,1049444.8877451,15659.1754466,738450.9313072,259063.9778412,259153.1226270,305447.2131255,193181.7796855,5415818.8528626
0.0450000,0.0450000,0.0450000,inf,nan,6713350.9146417,246004.4302279,157272.8309718,996454.7434506,14858.4509748,701159.1519491,245960.7145396,246048.1459161,289999.5679870,183411.8310608,5142315.1513420,246004.4302279,157272.8309718,996454.7434506,14858.4509748,701159.1519491,245960.7145396,246048.1459161,289999.5679870,183411.8310608,5142315.1513420
0.0475000,0.0475000,0.0475000,inf,nan,10243646.0922887,235548.9279052,150580.5891670,954169.1050408,14220.1724626,671401.0656106,235506.0430328,235591.8127776,277674.2161474,175616.5941056,4924065.0560757,235548.9279052,150580.5891670,954169.1050408,14220.1724626,671401.0656106,235506.0430328,235591.8127776,277674.2161474,175616.5941056,4924065.0560757
0.0500000,0.0500000,0.0500000,inf,nan,16115756.0156658,227398.9908978,145364.9290230,921201.7692060,13723.2730989,648201.0644846,227356.9092396,227441.0725559,268066.7541635,169540.3016250,4753913.2503104,227398.9908978,145364.9290230,921201.7692060,13723.2730989,648201.0644846,227356.9092396,227441.0725559,268066.7541635,169540.3016250,4753913.2503104
