# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1168682852.2352779,1168682852.2352779
0.0050000,0.0050000,0.0050000,486020667.4367856,486020667.4367856
0.0100000,0.0100000,0.0100000,215428469.2643780,215428469.2643780
0.0150000,0.0150000,0.0150000,102171263.0165870,102171263.0165870
0.0200000,0.0200000,0.0200000,53333517.1352294,53333517.1352294
0.0250000,0.0250000,0.0250000,33729115.8245046,33729115.8245046
0.0300000,0.0300000,0.0300000,25262457.0002699,25262457.0002699
0.0350000,0.0350000,0.0350000,19037741.9587458,19037741.9587458
0.0400000,0.0400000,0.0400000,13932631.3262715,13932631.3262715
0.0450000,0.0450000,0.0450000,10243423.4052085,10243423.4052085
0.0500000,0.0500000,0.0500000,7263830.5074627,7263830.5074627
0.0550000,0.0550000,0.0550000,5159973.1864298,5159973.1864298
0.0600000,0.0600000,0.0600000,3728530.6621152,3728530.6621152
0.0650000,0.0650000,0.0650000,2621645.8292660,2621645.8292660
0.0700000,0.0700000,0.0700000,1808372.8589354,1808372.8589354
0.0750000,0.0750000,0.0750000,1268401.6024337,1268401.6024337
0.0800000,0.0800000,0.0800000,895902.8738707,895902.8738707
0.0850000,0.0850000,0.0850000,615940.1348504,615940.1348504
0.0900000,0.0900000,0.0900000,430638.1813780,430638.1813780
0.0950000,0.0950000,0.0950000,303989.2329953,303989.2329953
0.1000000,0.1000000,0.1000000,217438.2128790,217438.2128790
0.1050000,0.1050000,0.1050000,157383.7893219,157383.7893219
0.1100000,0.1100000,0.1100000,115100.8929818,115100.8929818
0.1150000,0.1150000,0.1150000,82884.5529169,82884.5529169
0.1200000,0.1200000,0.1200000,60493.3212976,60493.3212976
0.1250000,0.1250000,0.1250000,44738.7032047,44738.7032047
0.1300000,0.1300000,0.1300000,32844.0113362,32844.0113362
0.1350000,0.1350000,0.1350000,24098.5030199,24098.5030199
0.1400000,0.1400000,0.1400000,17821.7032660,17821.7032660
0.1450000,0.1450000,0.1450000,13273.8106294,13273.8106294
0.1500000,0.1500000,0.1500000,9949.7786607,9949.7786607
0.1550000,0.1550000,0.1550000,7500.9227894,7500.9227894
0.1600000,0.1600000,0.1600000,5683.8370975,5683.8370975
0.1650000,0.1650000,0.1650000,4326.7888503,4326.7888503
0.1700000,0.1700000,0.1700000,3307.3876489,3307.3876489
0.1750000,0.1750000,0.1750000,2537.5880441,2537.5880441
0.1800000,0.1800000,0.1800000,1945.5043137,1945.5043137
0.1850000,0.1850000,0.1850000,1496.0684463,1473.2210589
0.1900000,0.1900000,0.1900000,1142.7370106,1119.8911371
0.1950000,0.1950000,0.1950000,876.9756153,854.1581574
0.2000000,0.2000000,0.2000000,675.9152170,653.3225802
0.2050000,0.2050000,0.2050000,522.6517071,500.8433295
0.2100000,0.2100000,0.2100000,405.0007490,384.5910536
0.2150000,0.2150000,0.2150000,314.4202129,294.3027028
0.2200000,0.2200000,0.2200000,244.6284019,224.6778286
0.2250000,0.2250000,0.2250000,190.7688140,170.9537170
0.2300000,0.2300000,0.2300000,149.0847362,129.2806109
0.2350000,0.2350000,0.2350000,116.6956915,97.1992991
0.2400000,0.2400000,0.2400000,91.3423409,72.4539594
0.2450000,0.2450000,0.2450000,71.2701690,53.3416688
0.2500000,0.2500000,0.2500000,55.2129332,36.8667304
0.2550000,0.2550000,0.2550000,42.2845019,24.2441252
0.2600000,0.2600000,0.2600000,31.8703836,14.6980558
0.2650000,0.2650000,0.2650000,23.5340397,7.4954284
0.2700000,0.2700000,0.2700000,16.9303684,1.3604042
0.2750000,0.2750000,0.2750000,11.7591973,-3.4896869
0.2800000,0.2800000,0.2800000,7.7501558,-7.0564398
0.2850000,0.2850000,0.2850000,4.6635589,-9.6395516
0.2900000,0.2900000,0.2900000,2.2959123,-11.4680454
0.2950000,0.2950000,0.2950000,0.4825355,-12.7177354
0.3000000,0.3000000,0.3000000,-0.9057696,-13.5241025
0.3050000,0.3050000,0.3050000,-1.9696697,-14.2805812
0.3100000,0.3100000,0.3100000,-2.7872890,-14.7641972
0.3150000,0.3150000,0.3150000,-3.4180361,-14.9782428
0.3200000,0.3200000,0.3200000,-3.9059266,-14.9895707
0.3250000,0.3250000,0.3250000,-4.2827159,-14.8501204
0.3300000,0.3300000,0.3300000,-4.5687272,-14.5999753
0.3350000,0.3350000,0.3350000,-4.7750832,-14.5150404
0.3400000,0.3400000,0.3400000,-4.9095144,-14.5775774
0.3450000,0.3450000,0.3450000,-4.9802243,-14.4743556
0.3500000,0.3500000,0.3500000,-4.9956706,-14.2117782
0.3550000,0.3550000,0.3550000,-4.9633829,-13.8438479
0.3600000,0.3600000,0.3600000,-4.8899341,-13.5247890
0.3650000,0.3650000,0.3650000,-4.7816638,-13.1417533
0.3700000,0.3700000,0.3700000,-4.6452058,-12.7339092
0.3750000,0.3750000,0.3750000,-4.4874743,-12.3309204
0.3800000,0.3800000,0.3800000,-4.3153308,-12.2304480
0.3850000,0.3850000,0.3850000,-4.1352763,-12.0335658
0.3900000,0.3900000,0.3900000,-3.9531786,-11.7684172
0.3950000,0.3950000,0.3950000,-3.7739019,-11.4562846
0.4000000,0.4000000,0.4000000,-3.6010882,-11.1132463
0.4050000,0.4050000,0.4050000,-3.4373593,-10.7514199
0.4100000,0.4100000,0.4100000,-3.2846631,-10.3799016
0.4150000,0.4150000,0.4150000,-3.1442652,-10.0054770
0.4200000,0.4200000,0.4200000,-3.0162560,-9.6331638
0.4250000,0.4250000,0.4250000,-2.8990715,-9.2666249
0.4300000,0.4300000,0.4300000,-2.7897160,-8.9084857
0.4350000,0.4350000,0.4350000,-2.6847121,-8.5605779
0.4400000,0.4400000,0.4400000,-2.5811369,-8.2241271
0.4450000,0.4450000,0.4450000,-2.4771896,-7.8998976
0.4500000,0.4500000,0.4500000,-2.3722206,-7.5883044
