# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2281984568.7561092,473027431456.5142822,308069587006.5496826,1839159123100.8774414,32556523879.9804115,1297516990604.0078125,473027431226.0197144,473027431687.0088501,557623090939.1798096,352671808654.2018433,9521439742771.3476562
0.0025000,0.0025000,0.0025000,inf,nan,1424299721.0843771,215081835398.5221863,140076784384.6373291,836251350253.4954834,14803166768.0774021,589970876642.4808350,215081835178.3796692,215081835618.6647034,253546813322.2238464,160357084715.1502380,4329324528988.0478516
0.0050000,0.0050000,0.0050000,inf,nan,870203761.0837274,102611678496.1606140,66828101701.4985886,398960641334.4567871,7062306881.3687897,281464603528.2863159,102611678285.1856232,102611678707.1356049,120962628220.7411499,76503483387.5405884,2065443660126.8212891
0.0075000,0.0075000,0.0075000,inf,nan,901859278.1066197,51084429729.0527496,33269843047.0693626,198619567167.6132812,3515902747.8936238,140125041074.0960083,51084429526.2763214,51084429931.8291779,60220307978.0552826,38086666921.4927750,1028265623455.2847900
0.0100000,0.0100000,0.0100000,inf,nan,1191802440.7660618,26416958284.3752861,17204610256.5975494,102710911354.6996460,1818147612.3692546,72461995416.7335052,26416958088.9982338,26416958479.7523384,31141335474.7459755,19695509895.9196510,531740635013.5068359
0.0125000,0.0125000,0.0125000,inf,nan,480916995.2940307,14134735620.9192390,9205544664.7814045,54956851061.1537552,972817648.9845078,38771760977.2533188,14134735432.2777691,14134735809.5607090,16662574815.7476578,10538337620.1446133,284514944402.6550903
0.0150000,0.0150000,0.0150000,inf,nan,235290067.3011406,7799330643.3160172,5079475092.7508059,30324382614.0526276,536781775.4681155,21393686511.8366051,7799330460.8554564,7799330825.7765779,9194153597.3740959,5814893305.0265694,156991152777.3934631
0.0175000,0.0175000,0.0175000,inf,nan,160875818.4821226,4425342671.9481611,2882093243.7039399,17206088576.2216644,304567186.1448128,12138800679.5509453,4425342495.2025995,4425342848.6937227,5216765656.9059629,3299372299.0334692,89076947089.9862518
0.0200000,0.0200000,0.0200000,inf,nan,107874562.3246993,2575594282.0324821,1677405601.8731091,10014135587.1910152,177259019.3488324,7064916766.5154419,2575594110.6088066,2575594453.4561577,3036210479.6543126,1920268114.2759905,51843771150.1484909
0.0225000,0.0225000,0.0225000,inf,nan,59244378.0360431,1534292485.7720084,999236253.0444146,5965476233.4687157,105592343.2326774,4208609649.8553238,1534292319.3372149,1534292652.2068019,1808683516.9084628,1143911895.9668818,30883617941.8478203
