# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,458219041146727301120.0000000,458219041146727301120.0000000
0.0050000,0.0050000,0.0050000,538014399971423168.0000000,538014399971423168.0000000
0.0100000,0.0100000,0.0100000,7337921643802960.0000000,7337921643802960.0000000
0.0150000,0.0150000,0.0150000,312421043329517.7500000,312421043329517.7500000
0.0200000,0.0200000,0.0200000,25727720531436.7109375,25727720531436.7109375
0.0250000,0.0250000,0.0250000,3260383806266.5498047,3260383806266.5498047
0.0300000,0.0300000,0.0300000,559916026593.8654785,559916026593.8654785
0.0350000,0.0350000,0.0350000,120522343406.8836823,120522343406.8836823
0.0400000,0.0400000,0.0400000,30889004633.8057365,30889004633.8057365
0.0450000,0.0450000,0.0450000,9097251108.4447250,9097251108.4447250
0.0500000,0.0500000,0.0500000,3001628631.0544119,3001628631.0544119
0.0550000,0.0550000,0.0550000,1089257489.4760230,1089257489.4760230
0.0600000,0.0600000,0.0600000,428556541.5494264,428556541.5494264
0.0650000,0.0650000,0.0650000,181144868.4442793,181144868.4442793
0.0700000,0.0700000,0.0700000,81595672.8179017,81595672.8179017
0.0750000,0.0750000,0.0750000,38554686.3877373,38554686.3877373
0.0800000,0.0800000,0.0800000,19039090.1935635,19039090.1935635
0.0850000,0.0850000,0.0850000,9825073.2305778,9825073.2305778
0.0900000,0.0900000,0.0900000,5278176.9957214,5278176.9957214
0.0950000,0.0950000,0.0950000,2941376.4918173,2941376.4918173
0.1000000,0.1000000,0.1000000,1694489.9592858,1694489.9592858
0.1050000,0.1050000,0.1050000,1005700.8819192,1005700.8819192
0.1100000,0.1100000,0.1100000,604700.6262570,604700.6262570
0.1150000,0.1150000,0.1150000,371484.4889104,371484.4889104
0.1200000,0.1200000,0.1200000,233100.2261632,233100.2261632
0.1250000,0.1250000,0.1250000,149087.4972437,149087.4972437
0.1300000,0.1300000,0.1300000,97015.3963635,97015.3963635
0.1350000,0.1350000,0.1350000,64127.6102554,64127.6102554
0.1400000,0.1400000,0.1400000,42997.6108004,42997.6108004
0.1450000,0.1450000,0.1450000,29207.9001789,29207.9001789
0.1500000,0.1500000,0.1500000,20078.6642051,20078.6642051
0.1550000,0.1550000,0.1550000,13954.6699673,13954.6699673
0.1600000,0.1600000,0.1600000,9796.4489210,9796.4489210
0.1650000,0.1650000,0.1650000,6941.1613948,6941.1613948
0.1700000,0.1700000,0.1700000,4952.3934156,4952.3934156
0.1750000,0.1750000,0.1750000,3559.0553887,3559.0553887
0.1800000,0.1800000,0.1800000,2577.7195022,2577.7195022
0.1850000,0.1850000,0.1850000,1880.1467552,1880.1467552
0.1900000,0.1900000,0.1900000,1400.8598548,1380.0967378
0.1950000,0.1950000,0.1950000,1039.1406217,1018.6150188
0.2000000,0.2000000,0.2000000,776.0660688,755.3989239
0.2050000,0.2050000,0.2050000,583.4365560,562.8267229
0.2100000,0.2100000,0.2100000,441.4532965,421.0672622
0.2150000,0.2150000,0.2150000,336.1430416,316.1204025
0.2200000,0.2200000,0.2200000,257.5662407,238.0215233
0.2250000,0.2250000,0.2250000,198.5927660,179.6247294
0.2300000,0.2300000,0.2300000,154.0810810,135.7695998
0.2350000,0.2350000,0.2350000,120.2983930,102.7051700
0.2400000,0.2400000,0.2400000,94.5016172,77.6882824
0.2450000,0.2450000,0.2450000,74.6594247,58.7012769
0.2500000,0.2500000,0.2500000,59.2762128,44.2520843
0.2550000,0.2550000,0.2550000,47.2620982,33.2316853
0.2600000,0.2600000,0.2600000,37.8256100,24.7962073
0.2650000,0.2650000,0.2650000,30.3839189,18.3361402
0.2700000,0.2700000,0.2700000,24.4928192,13.3823855
0.2750000,0.2750000,0.2750000,19.8001011,9.5737525
0.2800000,0.2800000,0.2800000,16.0221795,6.5417657
0.2850000,0.2850000,0.2850000,12.9385545,4.2460488
0.2900000,0.2900000,0.2900000,10.3907976,2.5062294
0.2950000,0.2950000,0.2950000,8.2730591,1.2062154
0.3000000,0.3000000,0.3000000,6.5141054,0.2420146
0.3050000,0.3050000,0.3050000,5.0604148,-0.4655520
0.3100000,0.3100000,0.3100000,3.8662875,-0.9818489
0.3150000,0.3150000,0.3150000,2.8900426,-1.3474637
0.3200000,0.3200000,0.3200000,2.0934100,-1.6184773
0.3250000,0.3250000,0.3250000,1.4423134,-1.8026698
