# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1525000,0.1525000,0.1525000,1803.6991948,-0.3426648,1173.0358559
0.1550000,0.1550000,0.1550000,1583.3621031,-0.3338978,979.2753326
0.1575000,0.1575000,0.1575000,1391.4397283,-0.3253857,820.2615276
0.1600000,0.1600000,0.1600000,1224.0528532,-0.3171208,689.2037932
0.1625000,0.1625000,0.1625000,1077.8825583,-0.3090954,580.7433736
0.1650000,0.1650000,0.1650000,950.0849079,-0.3013021,490.5936320
0.1675000,0.1675000,0.1675000,838.2192614,-0.2937337,415.2699540
0.1700000,0.1700000,0.1700000,740.1879398,-0.2863833,352.0359633
0.1725000,0.1725000,0.1725000,654.1853717,-0.2792443,298.8572973
0.1750000,0.1750000,0.1750000,578.6551618,-0.2723099,254.1282993
0.1775000,0.1775000,0.1775000,512.2537926,-0.2655740,216.4738622
0.1800000,0.1800000,0.1800000,453.8198874,-0.2590303,184.7120551
0.1825000,0.1825000,0.1825000,402.3481420,-0.2526730,157.8491229
0.1850000,0.1850000,0.1850000,356.9671834,-0.2464963,135.0624859
0.1875000,0.1875000,0.1875000,316.9207350,-0.2404946,115.6763277
0.1900000,0.1900000,0.1900000,281.5515709,-0.2346625,99.1367055
0.1925000,0.1925000,0.1925000,250.2878261,-0.2289949,84.9891777
0.1950000,0.1950000,0.1950000,222.6312989,-0.2234865,72.8598107
0.1975000,0.1975000,0.1975000,198.1474427,-0.2181326,62.4395749
0.2000000,0.2000000,0.2000000,176.4567896,-0.2129283,53.4718001
0.2025000,0.2025000,0.2025000,157.2275911,-0.2078692,45.7422213
0.2050000,0.2050000,0.2050000,140.1694947,-0.2029506,39.0711200
0.2075000,0.2075000,0.2075000,125.0281030,-0.1981684,33.3071048
0.2100000,0.2100000,0.2100000,111.5802859,-0.1935183,28.3221508
0.2125000,0.2125000,0.2125000,99.6301358,-0.1889963,24.0075922
0.2150000,0.2150000,0.2150000,89.0054744,-0.1845985,20.2708477
0.2175000,0.2175000,0.2175000,79.5548307,-0.1803211,17.0327400
0.2200000,0.2200000,0.2200000,71.1448236,-0.1761605,14.2253287
0.2225000,0.2225000,0.2225000,63.6578927,-0.1721131,11.7901816
0.2250000,0.2250000,0.2250000,56.9903264,-0.1681754,9.6769938
0.2275000,0.2275000,0.2275000,51.0505474,-0.1643443,7.8424565
0.2300000,0.2300000,0.2300000,45.7576177,-0.1606166,6.2493005
0.2325000,0.2325000,0.2325000,41.0399336,-0.1569892,4.8654692
0.2350000,0.2350000,0.2350000,36.8340856,-0.1534594,3.6633957
0.2375000,0.2375000,0.2375000,33.0838618,-0.1500244,2.6193695
0.2400000,0.2400000,0.2400000,29.7393764,-0.1466814,1.7129839
0.2425000,0.2425000,0.2425000,26.7563084,-0.1434274,0.9266583
0.2450000,0.2450000,0.2450000,24.0952365,-0.1402592,0.2452297
0.2475000,0.2475000,0.2475000,21.7210604,-0.1371729,-0.3443956
0.2500000,0.2500000,0.2500000,19.6024991,-0.1341642,-0.8535436
0.2525000,0.2525000,0.2525000,17.7116587,-0.1312281,-1.2920399
0.2550000,0.2550000,0.2550000,16.0236600,-0.1283591,-1.6684505
0.2575000,0.2575000,0.2575000,14.5163182,-0.1255514,-1.9902948
0.2600000,0.2600000,0.2600000,13.1698612,-0.1227993,-2.2642277
0.2625000,0.2625000,0.2625000,11.9666794,-0.1200973,-2.4961848
0.2650000,0.2650000,0.2650000,10.8910969,-0.1174404,-2.6914918
0.2675000,0.2675000,0.2675000,9.9291613,-0.1148247,-2.8549444
0.2700000,0.2700000,0.2700000,9.0684522,-0.1122470,-2.9908672
