# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1930999925.5677953
0.0050000,0.0050000,0.0050000,727719218.3281370
0.0100000,0.0100000,0.0100000,295201057.4364475
0.0150000,0.0150000,0.0150000,127704208.5583574
0.0200000,0.0200000,0.0200000,58522451.2042832
0.0250000,0.0250000,0.0250000,28291313.8398826
0.0300000,0.0300000,0.0300000,14403647.0213295
0.0350000,0.0350000,0.0350000,7728646.4144790
0.0400000,0.0400000,0.0400000,4381975.0190377
0.0450000,0.0450000,0.0450000,2633379.0297575
0.0500000,0.0500000,0.0500000,1680004.0896179
0.0550000,0.0550000,0.0550000,1135613.2484079
0.0600000,0.0600000,0.0600000,808397.7779375
0.0650000,0.0650000,0.0650000,600417.2973190
0.0700000,0.0700000,0.0700000,446312.4501424
0.0750000,0.0750000,0.0750000,331001.3984420
0.0800000,0.0800000,0.0800000,250748.3053810
0.0850000,0.0850000,0.0850000,193203.4350126
0.0900000,0.0900000,0.0900000,150979.9086618
0.0950000,0.0950000,0.0950000,119473.1738929
0.1000000,0.1000000,0.1000000,95680.6696409
0.1050000,0.1050000,0.1050000,74572.6214902
0.1100000,0.1100000,0.1100000,58882.9484571
0.1150000,0.1150000,0.1150000,47567.0726338
0.1200000,0.1200000,0.1200000,39241.7954863
0.1250000,0.1250000,0.1250000,32185.5775539
0.1300000,0.1300000,0.1300000,25767.3943475
0.1350000,0.1350000,0.1350000,20689.6829842
0.1400000,0.1400000,0.1400000,16658.4155728
0.1450000,0.1450000,0.1450000,12438.7152318
0.1500000,0.1500000,0.1500000,9365.2361162
0.1550000,0.1550000,0.1550000,7108.1801475
0.1600000,0.1600000,0.1600000,5433.3294234
0.1650000,0.1650000,0.1650000,4178.6337961
0.1700000,0.1700000,0.1700000,3230.6100877
0.1750000,0.1750000,0.1750000,2508.8278682
0.1800000,0.1800000,0.1800000,1955.6081858
0.1850000,0.1850000,0.1850000,1541.0865358
0.1900000,0.1900000,0.1900000,1210.6396215
0.1950000,0.1950000,0.1950000,953.4562860
0.2000000,0.2000000,0.2000000,750.2119239
0.2050000,0.2050000,0.2050000,587.8786754
0.2100000,0.2100000,0.2100000,461.4234477
0.2150000,0.2150000,0.2150000,363.1246798
0.2200000,0.2200000,0.2200000,286.5436999
0.2250000,0.2250000,0.2250000,226.7417856
0.2300000,0.2300000,0.2300000,179.9367783
0.2350000,0.2350000,0.2350000,143.2183477
0.2400000,0.2400000,0.2400000,114.3362463
0.2450000,0.2450000,0.2450000,91.5512978
0.2500000,0.2500000,0.2500000,73.5278721
0.2550000,0.2550000,0.2550000,59.2430393
0.2600000,0.2600000,0.2600000,47.9057609
0.2650000,0.2650000,0.2650000,38.8953733
0.2700000,0.2700000,0.2700000,31.7220212
0.2750000,0.2750000,0.2750000,26.0004012
0.2800000,0.2800000,0.2800000,21.4284152
0.2850000,0.2850000,0.2850000,17.7679031
0.2900000,0.2900000,0.2900000,14.8285238
0.2950000,0.2950000,0.2950000,12.4563989
0.3000000,0.3000000,0.3000000,10.5267762
0.3050000,0.3050000,0.3050000,8.9391172
0.3100000,0.3100000,0.3100000,7.6143236
0.3150000,0.3150000,0.3150000,6.4929599
0.3200000,0.3200000,0.3200000,5.5321951
0.3250000,0.3250000,0.3250000,4.7013487
0.3300000,0.3300000,0.3300000,3.9779553
0.3350000,0.3350000,0.3350000,3.3450524
0.3400000,0.3400000,0.3400000,2.7887949
0.3450000,0.3450000,0.3450000,2.2965255
0.3500000,0.3500000,0.3500000,1.8565534
0.3550000,0.3550000,0.3550000,1.4592863
0.3600000,0.3600000,0.3600000,1.0979454
0.3650000,0.3650000,0.3650000,0.7684446
0.3700000,0.3700000,0.3700000,0.4690177
0.3750000,0.3750000,0.3750000,0.1996552
0.3800000,0.3800000,0.3800000,-0.0387262
0.3850000,0.3850000,0.3850000,-0.2452911
0.3900000,0.3900000,0.3900000,-0.4201991
0.3950000,0.3950000,0.3950000,-0.5650462
0.4000000,0.4000000,0.4000000,-0.6827443
0.4050000,0.4050000,0.4050000,-0.7770761
0.4100000,0.4100000,0.4100000,-0.8521578
0.4150000,0.4150000,0.4150000,-0.9118890
0.4200000,0.4200000,0.4200000,-0.9594435
0.4250000,0.4250000,0.4250000,-0.9969420
0.4300000,0.4300000,0.4300000,-1.0254474
0.4350000,0.4350000,0.4350000,-1.0453110
0.4400000,0.4400000,0.4400000,-1.0567272
0.4450000,0.4450000,0.4450000,-1.0601636
0.4500000,0.4500000,0.4500000,-1.0563975
