# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,603220702.1729409
0.0050000,0.0050000,0.0050000,436035146.4612185
0.0100000,0.0100000,0.0100000,401873678.3879117
0.0150000,0.0150000,0.0150000,351168652.4384461
0.0200000,0.0200000,0.0200000,292640630.8367506
0.0250000,0.0250000,0.0250000,233508897.5876863
0.0300000,0.0300000,0.0300000,178119180.4589668
0.0350000,0.0350000,0.0350000,133111321.6019596
0.0400000,0.0400000,0.0400000,95116642.1170450
0.0450000,0.0450000,0.0450000,66671402.3968389
0.0500000,0.0500000,0.0500000,46096123.8278421
0.0550000,0.0550000,0.0550000,31531060.4778602
0.0600000,0.0600000,0.0600000,21396297.0680410
0.0650000,0.0650000,0.0650000,14296900.2258674
0.0700000,0.0700000,0.0700000,9505279.9442854
0.0750000,0.0750000,0.0750000,6318949.3264639
0.0800000,0.0800000,0.0800000,4207370.9581997
0.0850000,0.0850000,0.0850000,2809730.2327492
0.0900000,0.0900000,0.0900000,1884080.6379998
0.0950000,0.0950000,0.0950000,1269740.4669670
0.1000000,0.1000000,0.1000000,860221.4087605
0.1050000,0.1050000,0.1050000,585284.3362499
0.1100000,0.1100000,0.1100000,400994.8401418
0.1150000,0.1150000,0.1150000,276707.9836700
0.1200000,0.1200000,0.1200000,192333.1866570
0.1250000,0.1250000,0.1250000,134655.6050625
0.1300000,0.1300000,0.1300000,94946.1828357
0.1350000,0.1350000,0.1350000,67410.0253007
0.1400000,0.1400000,0.1400000,48178.2838217
0.1450000,0.1450000,0.1450000,34651.9341263
0.1500000,0.1500000,0.1500000,25073.4065690
0.1550000,0.1550000,0.1550000,18245.9265653
0.1600000,0.1600000,0.1600000,13348.8122438
0.1650000,0.1650000,0.1650000,9815.2913330
0.1700000,0.1700000,0.1700000,7251.2036437
0.1750000,0.1750000,0.1750000,5380.5629394
0.1800000,0.1800000,0.1800000,4008.8575452
0.1850000,0.1850000,0.1850000,2998.1363144
0.1900000,0.1900000,0.1900000,2249.9757217
0.1950000,0.1950000,0.1950000,1707.3141444
0.2000000,0.2000000,0.2000000,1291.9876078
0.2050000,0.2050000,0.2050000,980.6407124
0.2100000,0.2100000,0.2100000,746.3583920
0.2150000,0.2150000,0.2150000,569.4474414
0.2200000,0.2200000,0.2200000,435.4238116
0.2250000,0.2250000,0.2250000,333.5745636
0.2300000,0.2300000,0.2300000,255.9340761
0.2350000,0.2350000,0.2350000,196.5560176
0.2400000,0.2400000,0.2400000,150.9953482
0.2450000,0.2450000,0.2450000,115.9339502
0.2500000,0.2500000,0.2500000,88.8871466
0.2550000,0.2550000,0.2550000,67.9747733
0.2600000,0.2600000,0.2600000,51.7672693
