# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,307101605.2171839,307101605.2171839
0.0050000,0.0050000,0.0050000,269206637.0980529,269206637.0980529
0.0100000,0.0100000,0.0100000,223518969.4252367,223518969.4252367
0.0150000,0.0150000,0.0150000,177143869.6377896,177143869.6377896
0.0200000,0.0200000,0.0200000,133970897.6346132,133970897.6346132
0.0250000,0.0250000,0.0250000,97774807.7122228,97774807.7122228
0.0300000,0.0300000,0.0300000,69276931.7425989,69276931.7425989
0.0350000,0.0350000,0.0350000,47930375.5708733,47930375.5708733
0.0400000,0.0400000,0.0400000,32556040.3202389,32556040.3202389
0.0450000,0.0450000,0.0450000,21815634.7688735,21815634.7688735
0.0500000,0.0500000,0.0500000,14484425.9575730,14484425.9575730
0.0550000,0.0550000,0.0550000,9564890.1107285,9564890.1107285
0.0600000,0.0600000,0.0600000,6302608.3817736,6302608.3817736
0.0650000,0.0650000,0.0650000,4143104.4108358,4143104.4108358
0.0700000,0.0700000,0.0700000,2724977.0958090,2724977.0958090
0.0750000,0.0750000,0.0750000,1799300.3062630,1799300.3062630
0.0800000,0.0800000,0.0800000,1194463.4103369,1194463.4103369
0.0850000,0.0850000,0.0850000,798033.6120717,798033.6120717
0.0900000,0.0900000,0.0900000,536952.4281968,536952.4281968
0.0950000,0.0950000,0.0950000,363965.0070722,363965.0070722
0.1000000,0.1000000,0.1000000,248553.4585432,248553.4585432
0.1050000,0.1050000,0.1050000,170729.9997359,170729.9997359
0.1100000,0.1100000,0.1100000,118123.5870858,118123.5870858
0.1150000,0.1150000,0.1150000,82400.5171649,82400.5171649
0.1200000,0.1200000,0.1200000,57948.6466887,57948.6466887
0.1250000,0.1250000,0.1250000,40992.8055760,40992.8055760
0.1300000,0.1300000,0.1300000,29138.7626812,29138.7626812
0.1350000,0.1350000,0.1350000,20816.0005591,20816.0005591
0.1400000,0.1400000,0.1400000,14937.3344171,14937.3344171
0.1450000,0.1450000,0.1450000,10788.7539946,10788.7539946
0.1500000,0.1500000,0.1500000,7841.9953778,7841.9953778
0.1550000,0.1550000,0.1550000,5735.3902421,5735.3902421
0.1600000,0.1600000,0.1600000,4219.9004930,4219.9004930
0.1650000,0.1650000,0.1650000,3122.9914897,3122.9914897
0.1700000,0.1700000,0.1700000,2319.3019914,2319.3019914
0.1750000,0.1750000,0.1750000,1755.5974268,1730.1139333
0.1800000,0.1800000,0.1800000,1322.5137668,1296.9725486
0.1850000,0.1850000,0.1850000,1001.9936608,977.0747736
0.1900000,0.1900000,0.1900000,760.4538555,737.8205447
0.1950000,0.1950000,0.1950000,578.3993306,555.7646347
0.2000000,0.2000000,0.2000000,441.4807460,419.7047547
0.2050000,0.2050000,0.2050000,338.0413329,315.2170471
0.2100000,0.2100000,0.2100000,259.7783784,236.7546405
0.2150000,0.2150000,0.2150000,200.5063372,177.6744705
0.2200000,0.2200000,0.2200000,155.5685468,132.3889872
0.2250000,0.2250000,0.2250000,121.4442044,97.7876499
0.2300000,0.2300000,0.2300000,95.3341915,71.6365168
0.2350000,0.2350000,0.2350000,74.5493842,51.8685658
0.2400000,0.2400000,0.2400000,56.4432531,36.9358519
0.2450000,0.2450000,0.2450000,40.7723621,21.3907489
0.2500000,0.2500000,0.2500000,28.0087640,9.6643387
0.2550000,0.2550000,0.2550000,18.0617645,0.8192773
0.2600000,0.2600000,0.2600000,10.5957818,-6.4231420
0.2650000,0.2650000,0.2650000,5.1225877,-12.0521700
0.2700000,0.2700000,0.2700000,1.1442677,-15.9019270
0.2750000,0.2750000,0.2750000,-1.7875663,-18.4369076
0.2800000,0.2800000,0.2800000,-4.0260307,-20.0170023
0.2850000,0.2850000,0.2850000,-5.7733472,-20.9032446
0.2900000,0.2900000,0.2900000,-7.1288568,-21.9350226
0.2950000,0.2950000,0.2950000,-8.1798508,-23.4170940
0.3000000,0.3000000,0.3000000,-8.9853329,-24.1839040
0.3050000,0.3050000,0.3050000,-9.5502006,-24.4344792
0.3100000,0.3100000,0.3100000,-9.8730489,-24.3152862
0.3150000,0.3150000,0.3150000,-9.9816939,-24.5662034
0.3200000,0.3200000,0.3200000,-9.9232674,-24.4800603
0.3250000,0.3250000,0.3250000,-9.7445223,-24.1084178
0.3300000,0.3300000,0.3300000,-9.4819170,-23.5396805
0.3350000,0.3350000,0.3350000,-9.1597840,-22.8389296
0.3400000,0.3400000,0.3400000,-8.7928950,-22.0540414
0.3450000,0.3450000,0.3450000,-8.3911696,-21.2201458
0.3500000,0.3500000,0.3500000,-7.9636806,-20.3628971
0.3550000,0.3550000,0.3550000,-7.5203572,-19.8183034
0.3600000,0.3600000,0.3600000,-7.0718509,-19.2087911
0.3650000,0.3650000,0.3650000,-6.6286551,-18.5430933
0.3700000,0.3700000,0.3700000,-6.2001166,-17.8471691
0.3750000,0.3750000,0.3750000,-5.7935600,-17.1396741
0.3800000,0.3800000,0.3800000,-5.4136538,-16.4339017
0.3850000,0.3850000,0.3850000,-5.0622114,-15.7391981
0.3900000,0.3900000,0.3900000,-4.7385664,-15.0620008
0.3950000,0.3950000,0.3950000,-4.4404108,-14.4066040
0.4000000,0.4000000,0.4000000,-4.1647497,-13.7757249
0.4050000,0.4050000,0.4050000,-3.9086416,-13.1709249
0.4100000,0.4100000,0.4100000,-3.6695950,-12.5929228
0.4150000,0.4150000,0.4150000,-3.4456754,-12.0418289
0.4200000,0.4200000,0.4200000,-3.2354443,-11.5173194
0.4250000,0.4250000,0.4250000,-3.0378367,-11.0187667
0.4300000,0.4300000,0.4300000,-2.8520386,-10.5453369
0.4350000,0.4350000,0.4350000,-2.6773897,-10.0960622
0.4400000,0.4400000,0.4400000,-2.5133169,-9.6698941
0.4450000,0.4450000,0.4450000,-2.3592928,-9.2657432
0.4500000,0.4500000,0.4500000,-2.2148127,-8.8825079
0.4550000,0.4550000,0.4550000,-2.0793835,-8.5190949
0.4600000,0.4600000,0.4600000,-1.9525201,-8.1744346
0.4650000,0.4650000,0.4650000,-1.8337455,-7.8474903
0.4700000,0.4700000,0.4700000,-1.7225923,-7.5372658
0.4750000,0.4750000,0.4750000,-1.6186062,-7.2428087
0.4800000,0.4800000,0.4800000,-1.5213475,-6.9632134
0.4850000,0.4850000,0.4850000,-1.4303938,-6.6976217
0.4900000,0.4900000,0.4900000,-1.3453413,-6.4452223
0.4950000,0.4950000,0.4950000,-1.2658061,-6.2052506
0.5000000,0.5000000,0.5000000,-1.1914244,-5.9769867
0.5050000,0.5050000,0.5050000,-1.1218531,-5.7597542
0.5100000,0.5100000,0.5100000,-1.0567691,-5.5529177
0.5150000,0.5150000,0.5150000,-0.9958696,-5.3558812
0.5200000,0.5200000,0.5200000,-0.9388706,-5.1680860
0.5250000,0.5250000,0.5250000,-0.8855069,-4.9890083
0.5300000,0.5300000,0.5300000,-0.8355309,-4.8181571
0.5350000,0.5350000,0.5350000,-0.7887117,-4.6550727
0.5400000,0.5400000,0.5400000,-0.7448343,-4.4993240
0.5450000,0.5450000,0.5450000,-0.7036985,-4.3505072
0.5500000,0.5500000,0.5500000,-0.6651182,-4.2082440
0.5550000,0.5550000,0.5550000,-0.6289203,-4.0721794
0.5600000,0.5600000,0.5600000,-0.5949441,-3.9444775
0.5650000,0.5650000,0.5650000,-0.5630399,-3.8244305
0.5700000,0.5700000,0.5700000,-0.5330691,-3.7092507
0.5750000,0.5750000,0.5750000,-0.5049025,-3.5986942
0.5800000,0.5800000,0.5800000,-0.4784205,-3.4925314
0.5850000,0.5850000,0.5850000,-0.4535116,-3.3905459
0.5900000,0.5900000,0.5900000,-0.4300725,-3.2925337
0.5950000,0.5950000,0.5950000,-0.4080070,-3.1983026
0.6000000,0.6000000,0.6000000,-0.3872258,-3.1076714
0.6050000,0.6050000,0.6050000,-0.3676458,-3.0204690
0.6100000,0.6100000,0.6100000,-0.3491898,-2.9365338
0.6150000,0.6150000,0.6150000,-0.3317860,-2.8557135
0.6200000,0.6200000,0.6200000,-0.3153675,-2.7778639
0.6250000,0.6250000,0.6250000,-0.2998720,-2.7028489
0.6300000,0.6300000,0.6300000,-0.2852418,-2.6338042
0.6350000,0.6350000,0.6350000,-0.2714227,-2.5680037
0.6400000,0.6400000,0.6400000,-0.2583646,-2.5043887
0.6450000,0.6450000,0.6450000,-0.2460205,-2.4428687
0.6500000,0.6500000,0.6500000,-0.2343468,-2.3833578
0.6550000,0.6550000,0.6550000,-0.2233027,-2.3257740
0.6600000,0.6600000,0.6600000,-0.2128502,-2.2700396
0.6650000,0.6650000,0.6650000,-0.2029538,-2.2160806
0.6700000,0.6700000,0.6700000,-0.1935803,-2.1638263
0.6750000,0.6750000,0.6750000,-0.1846987,-2.1132096
0.6800000,0.6800000,0.6800000,-0.1762801,-2.0641664
0.6850000,0.6850000,0.6850000,-0.1682974,-2.0166358
0.6900000,0.6900000,0.6900000,-0.1607253,-1.9705596
0.6950000,0.6950000,0.6950000,-0.1535400,-1.9258823
0.7000000,0.7000000,0.7000000,-0.1467194,-1.8825508
0.7050000,0.7050000,0.7050000,-0.1402427,-1.8405146
0.7100000,0.7100000,0.7100000,-0.1340904,-1.7997254
0.7150000,0.7150000,0.7150000,-0.1282442,-1.7601371
0.7200000,0.7200000,0.7200000,-0.1226872,-1.7217056
0.7250000,0.7250000,0.7250000,-0.1174031,-1.6843886
0.7300000,0.7300000,0.7300000,-0.1123769,-1.6481460
0.7350000,0.7350000,0.7350000,-0.1075945,-1.6129390
0.7400000,0.7400000,0.7400000,-0.1030426,-1.5787309
0.7450000,0.7450000,0.7450000,-0.0987087,-1.5454862
0.7500000,0.7500000,0.7500000,-0.0945810,-1.5131711
0.7550000,0.7550000,0.7550000,-0.0906486,-1.4817533
0.7600000,0.7600000,0.7600000,-0.0869011,-1.4512016
0.7650000,0.7650000,0.7650000,-0.0833287,-1.4214863
0.7700000,0.7700000,0.7700000,-0.0799221,-1.3925788
0.7750000,0.7750000,0.7750000,-0.0766728,-1.3644517
0.7800000,0.7800000,0.7800000,-0.0735726,-1.3370788
0.7850000,0.7850000,0.7850000,-0.0706138,-1.3104349
0.7900000,0.7900000,0.7900000,-0.0677891,-1.2844958
0.7950000,0.7950000,0.7950000,-0.0650918,-1.2592382
0.8000000,0.8000000,0.8000000,-0.0625153,-1.2346398
0.8050000,0.8050000,0.8050000,-0.0600537,-1.2106792
0.8100000,0.8100000,0.8100000,-0.0577010,-1.1873358
0.8150000,0.8150000,0.8150000,-0.0554520,-1.1645897
0.8200000,0.8200000,0.8200000,-0.0533015,-1.1424219
0.8250000,0.8250000,0.8250000,-0.0512446,-1.1208141
0.8300000,0.8300000,0.8300000,-0.0492769,-1.0997486
0.8350000,0.8350000,0.8350000,-0.0473938,-1.0792085
0.8400000,0.8400000,0.8400000,-0.0455914,-1.0591775
0.8450000,0.8450000,0.8450000,-0.0438658,-1.0396399
0.8500000,0.8500000,0.8500000,-0.0422133,-1.0205804
0.8550000,0.8550000,0.8550000,-0.0406304,-1.0019846
0.8600000,0.8600000,0.8600000,-0.0391138,-0.9838383
0.8650000,0.8650000,0.8650000,-0.0376605,-0.9661281
0.8700000,0.8700000,0.8700000,-0.0362674,-0.9488409
0.8750000,0.8750000,0.8750000,-0.0349318,-0.9319640
0.8800000,0.8800000,0.8800000,-0.0336510,-0.9154855
0.8850000,0.8850000,0.8850000,-0.0324225,-0.8993935
0.8900000,0.8900000,0.8900000,-0.0312439,-0.8836767
0.8950000,0.8950000,0.8950000,-0.0301129,-0.8683244
0.9000000,0.9000000,0.9000000,-0.0290274,-0.8533259
0.9050000,0.9050000,0.9050000,-0.0279853,-0.8386710
0.9100000,0.9100000,0.9100000,-0.0269847,-0.8243501
0.9150000,0.9150000,0.9150000,-0.0260238,-0.8103535
0.9200000,0.9200000,0.9200000,-0.0251007,-0.7966723
0.9250000,0.9250000,0.9250000,-0.0242138,-0.7832974
0.9300000,0.9300000,0.9300000,-0.0233616,-0.7702204
0.9350000,0.9350000,0.9350000,-0.0225424,-0.7574330
0.9400000,0.9400000,0.9400000,-0.0217549,-0.7449273
0.9450000,0.9450000,0.9450000,-0.0209978,-0.7326954
0.9500000,0.9500000,0.9500000,-0.0202696,-0.7207300
0.9550000,0.9550000,0.9550000,-0.0195692,-0.7090238
0.9600000,0.9600000,0.9600000,-0.0188953,-0.6975698
0.9650000,0.9650000,0.9650000,-0.0182470,-0.6863612
0.9700000,0.9700000,0.9700000,-0.0176230,-0.6753916
0.9750000,0.9750000,0.9750000,-0.0170223,-0.6646545
0.9800000,0.9800000,0.9800000,-0.0164441,-0.6541439
0.9850000,0.9850000,0.9850000,-0.0158873,-0.6438537
0.9900000,0.9900000,0.9900000,-0.0153511,-0.6337783
0.9950000,0.9950000,0.9950000,-0.0148346,-0.6239119
1.0000000,1.0000000,1.0000000,-0.0143370,-0.6142494
1.0050000,1.0050000,1.0050000,-0.0138575,-0.6047853
1.0100000,1.0100000,1.0100000,-0.0133955,-0.5955147
1.0150000,1.0150000,1.0150000,-0.0129502,-0.5864326
1.0200000,1.0200000,1.0200000,-0.0125209,-0.5775342
1.0250000,1.0250000,1.0250000,-0.0121070,-0.5688149
1.0300000,1.0300000,1.0300000,-0.0117078,-0.5602702
1.0350000,1.0350000,1.0350000,-0.0113229,-0.5518958
1.0400000,1.0400000,1.0400000,-0.0109516,-0.5436875
1.0450000,1.0450000,1.0450000,-0.0105934,-0.5356411
1.0500000,1.0500000,1.0500000,-0.0102478,-0.5277527
1.0550000,1.0550000,1.0550000,-0.0099142,-0.5200183
1.0600000,1.0600000,1.0600000,-0.0095923,-0.5124344
1.0650000,1.0650000,1.0650000,-0.0092816,-0.5049971
1.0700000,1.0700000,1.0700000,-0.0089816,-0.4977031
1.0750000,1.0750000,1.0750000,-0.0086920,-0.4905488
1.0800000,1.0800000,1.0800000,-0.0084123,-0.4835309
1.0850000,1.0850000,1.0850000,-0.0081422,-0.4766463
1.0900000,1.0900000,1.0900000,-0.0078812,-0.4698916
1.0950000,1.0950000,1.0950000,-0.0076291,-0.4632640
1.1000000,1.1000000,1.1000000,-0.0073856,-0.4567603
1.1050000,1.1050000,1.1050000,-0.0071502,-0.4503778
1.1100000,1.1100000,1.1100000,-0.0069228,-0.4441136
1.1150000,1.1150000,1.1150000,-0.0067030,-0.4379650
1.1200000,1.1200000,1.1200000,-0.0064905,-0.4319294
1.1250000,1.1250000,1.1250000,-0.0062850,-0.4260040
1.1300000,1.1300000,1.1300000,-0.0060864,-0.4201865
1.1350000,1.1350000,1.1350000,-0.0058943,-0.4144745
1.1400000,1.1400000,1.1400000,-0.0057085,-0.4088654
1.1450000,1.1450000,1.1450000,-0.0055288,-0.4033570
1.1500000,1.1500000,1.1500000,-0.0053550,-0.3979471
