# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,60404605.1010046
0.0050000,0.0050000,0.0050000,28657838.9078792
0.0100000,0.0100000,0.0100000,14431447.4589751
0.0150000,0.0150000,0.0150000,7766776.4172241
0.0200000,0.0200000,0.0200000,4519599.3329082
0.0250000,0.0250000,0.0250000,2686289.6507734
0.0300000,0.0300000,0.0300000,1661292.6883154
0.0350000,0.0350000,0.0350000,1079740.1601257
0.0400000,0.0400000,0.0400000,688404.5757140
0.0450000,0.0450000,0.0450000,454711.0294563
0.0500000,0.0500000,0.0500000,313380.2223980
0.0550000,0.0550000,0.0550000,227319.5441462
0.0600000,0.0600000,0.0600000,175379.5331032
0.0650000,0.0650000,0.0650000,141507.9008186
0.0700000,0.0700000,0.0700000,105985.7470510
0.0750000,0.0750000,0.0750000,82158.2572697
0.0800000,0.0800000,0.0800000,66747.6469290
0.0850000,0.0850000,0.0850000,56870.2190360
0.0900000,0.0900000,0.0900000,50677.8840633
0.0950000,0.0950000,0.0950000,46961.8243756
0.1000000,0.1000000,0.1000000,44910.3970206
0.1050000,0.1050000,0.1050000,43960.1094938
0.1100000,0.1100000,0.1100000,43703.7552068
0.1150000,0.1150000,0.1150000,35929.8775617
0.1200000,0.1200000,0.1200000,29180.1746663
0.1250000,0.1250000,0.1250000,23676.7857438
0.1300000,0.1300000,0.1300000,19201.4145281
0.1350000,0.1350000,0.1350000,15572.9138964
0.1400000,0.1400000,0.1400000,12638.7448556
0.1450000,0.1450000,0.1450000,10270.3342200
0.1500000,0.1500000,0.1500000,8360.0717632
0.1550000,0.1550000,0.1550000,6818.8574021
0.1600000,0.1600000,0.1600000,5573.7735290
0.1650000,0.1650000,0.1650000,4565.7921940
0.1700000,0.1700000,0.1700000,3747.5641279
0.1750000,0.1750000,0.1750000,3081.3684711
0.1800000,0.1800000,0.1800000,2537.2864853
0.1850000,0.1850000,0.1850000,2091.6323473
0.1900000,0.1900000,0.1900000,1738.0412378
0.1950000,0.1950000,0.1950000,1436.8241311
0.2000000,0.2000000,0.2000000,1188.4963459
0.2050000,0.2050000,0.2050000,983.5320519
0.2100000,0.2100000,0.2100000,814.2466432
0.2150000,0.2150000,0.2150000,674.4019454
0.2200000,0.2200000,0.2200000,558.9035436
0.2250000,0.2250000,0.2250000,463.5685673
0.2300000,0.2300000,0.2300000,384.9467643
