# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2994070707.2273297,36718955169074.9687500,23319863021037.1484375,151365241124665.0625000,2129006262007.9841309,106397072974013.3750000,2022912362924373.0000000,21486073058648884.0000000,154574229383752704.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2530899941.7684751,12296739022216.3203125,7809542916923.9814453,50690413285447.9375000,712978332907.0196533,35631110158690.8593750,677449267138040.7500000,7195430189921723.0000000,51765070265826928.0000000
0.0050000,0.0050000,0.0050000,inf,nan,1099686869.7516565,4509760972926.0673828,2864106433030.9785156,18590430741372.6992188,261480626794.8284912,13067513930280.0957031,248450828609070.2812500,2638884894412462.5000000,18984558153320960.0000000
0.0075000,0.0075000,0.0075000,inf,nan,513194105.2878309,1786315817505.1291504,1134472117360.1625977,7363668861564.7265625,103572310995.9466248,5176041691909.5771484,98411380499539.9687500,1045262422279320.6250000,7519784385024386.0000000
0.0100000,0.0100000,0.0100000,inf,nan,254608257.7004363,755886468413.0789795,480056204262.7758789,3115965853119.3398438,43826941940.2046967,2190262662340.7145996,41643178764018.8281250,442307098068739.3750000,3182027764733765.0000000
0.0125000,0.0125000,0.0125000,inf,nan,133469983.6532002,338720356389.3098755,215117984712.8279114,1396296257401.0043945,19639242498.4744225,981479146258.3002930,18660742071824.6484375,198202430289524.3437500,1425899896127099.7500000
0.0150000,0.0150000,0.0150000,inf,nan,73974811.4254248,159592853968.4806519,101355830680.6332397,657884921512.8060303,9253270887.7731228,462437905018.0487671,8792279284184.5712891,93385957889224.5937500,671833485714029.2500000
0.0175000,0.0175000,0.0175000,inf,nan,44049107.9318205,78599064620.2777405,49917463016.1151123,324006823381.2214966,4557189164.9596901,227749606561.1444397,4330180192703.6499023,45992404746734.9375000,330876703984286.5000000
0.0200000,0.0200000,0.0200000,inf,nan,29683710.0845537,40264397044.7779846,25571494284.6453438,165980991133.2185059,2334522296.1020651,116670703284.5598145,2218250111722.8759766,23560836823634.4843750,169500422394534.9375000
0.0225000,0.0225000,0.0225000,inf,nan,22469722.7480518,21366246399.8991966,13569469177.4262867,88077679825.1416931,1238800438.8841515,61911212129.7004013,1177113805300.6738281,12502552979782.3339844,89945360381965.2500000
