# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,804053202348013440.0000000
0.0100000,0.0100000,0.0100000,18815888935865208.0000000
0.0150000,0.0150000,0.0150000,1081288635725572.7500000
0.0200000,0.0200000,0.0200000,107769940275380.2812500
0.0250000,0.0250000,0.0250000,15586937944701.5703125
0.0300000,0.0300000,0.0300000,2949237186574.5976562
0.0350000,0.0350000,0.0350000,683672850372.9176025
0.0400000,0.0400000,0.0400000,185788014843.5945435
0.0450000,0.0450000,0.0450000,57390526777.7623825
0.0500000,0.0500000,0.0500000,19734620276.5490761
0.0550000,0.0550000,0.0550000,7494285112.4502621
0.0600000,0.0600000,0.0600000,3234649181.6124296
0.0650000,0.0650000,0.0650000,1526228752.4656003
0.0700000,0.0700000,0.0700000,764839723.8861456
0.0750000,0.0750000,0.0750000,384659791.1843389
0.0800000,0.0800000,0.0800000,201341579.4017512
0.0850000,0.0850000,0.0850000,108548945.8015584
0.0900000,0.0900000,0.0900000,60439975.0916687
0.0950000,0.0950000,0.0950000,34292555.3090263
0.1000000,0.1000000,0.1000000,20324475.6241181
0.1050000,0.1050000,0.1050000,11903292.4768805
0.1100000,0.1100000,0.1100000,7223491.7244317
0.1150000,0.1150000,0.1150000,4470225.3565804
0.1200000,0.1200000,0.1200000,2836230.7772811
0.1250000,0.1250000,0.1250000,1804089.2408981
0.1300000,0.1300000,0.1300000,1169881.3228696
0.1350000,0.1350000,0.1350000,777300.2141548
0.1400000,0.1400000,0.1400000,522434.0845116
0.1450000,0.1450000,0.1450000,353097.0514434
0.1500000,0.1500000,0.1500000,239892.2171198
0.1550000,0.1550000,0.1550000,165367.1729522
0.1600000,0.1600000,0.1600000,115556.3788793
0.1650000,0.1650000,0.1650000,81783.4912939
0.1700000,0.1700000,0.1700000,58172.3673611
0.1750000,0.1750000,0.1750000,41672.7439236
0.1800000,0.1800000,0.1800000,30151.0507343
0.1850000,0.1850000,0.1850000,22017.0755035
0.1900000,0.1900000,0.1900000,16215.3474298
0.1950000,0.1950000,0.1950000,12036.8952475
0.2000000,0.2000000,0.2000000,9000.0469078
0.2050000,0.2050000,0.2050000,6773.9920211
0.2100000,0.2100000,0.2100000,5105.5100825
0.2150000,0.2150000,0.2150000,3865.7790088
0.2200000,0.2200000,0.2200000,2941.2097979
0.2250000,0.2250000,0.2250000,2247.2383596
0.2300000,0.2300000,0.2300000,1738.4914522
0.2350000,0.2350000,0.2350000,1340.6362934
0.2400000,0.2400000,0.2400000,1037.0221247
0.2450000,0.2450000,0.2450000,804.2454198
0.2500000,0.2500000,0.2500000,625.0198528
0.2550000,0.2550000,0.2550000,486.4862652
0.2600000,0.2600000,0.2600000,379.0133893
0.2650000,0.2650000,0.2650000,295.3540944
0.2700000,0.2700000,0.2700000,230.0437835
0.2750000,0.2750000,0.2750000,178.9481032
0.2800000,0.2800000,0.2800000,138.9152320
0.2850000,0.2850000,0.2850000,107.5194948
0.2900000,0.2900000,0.2900000,82.8803240
0.2950000,0.2950000,0.2950000,63.5333831
0.3000000,0.3000000,0.3000000,48.3338356
0.3050000,0.3050000,0.3050000,36.3814759
0.3100000,0.3100000,0.3100000,26.9662035
0.3150000,0.3150000,0.3150000,19.5324099
0.3200000,0.3200000,0.3200000,13.6533543
0.3250000,0.3250000,0.3250000,9.0046952
0.3300000,0.3300000,0.3300000,5.3362779
