# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,9729963.9422229,10147005.6553450,6536506.8388323,40467763.9116171,647987.2413285,28504386.4157079,10146984.0172290,10147027.2934609,11961683.9976668,7565233.2167630,209095895.8992323
0.0025000,0.0025000,0.0025000,inf,nan,6385323.6664162,7482327.9890940,4819851.5356747,29841770.1264672,477698.2850085,21019676.0343192,7482304.1805863,7482351.7976017,8820458.5680205,5578547.8164184,154191218.7520357
0.0050000,0.0050000,0.0050000,inf,nan,4678524.2857188,5559621.6059792,3581205.8101985,22174407.1544805,354840.4118357,15618963.0962863,5559595.7347438,5559647.4772146,6553897.6774191,4145048.8424664,114573876.4302840
0.0075000,0.0075000,0.0075000,inf,nan,4231410.8000426,4162030.6093678,2680860.1963831,16600973.9102084,265548.9489018,11693169.7179901,4162002.7773875,4162058.4413480,4906363.1803191,3103056.5355591,85775926.9186504
0.0100000,0.0100000,0.0100000,inf,nan,5388442.3173966,3138879.9356340,2021742.5485713,12520658.5397606,200190.8445954,8819096.3447799,3138850.2398554,3138909.6314126,3700233.4651201,2340233.1248313,64692954.5028132
0.0125000,0.0125000,0.0125000,inf,nan,4090234.7479139,2384670.1027526,1535885.2531984,9512782.7187166,152021.5225351,6700425.8797810,2384638.6356892,2384701.5698160,2811141.6487468,1777922.0870802,49151300.5021828
0.0150000,0.0150000,0.0150000,inf,nan,3233205.5614271,1824982.6174548,1175344.6947097,7280601.1797630,116283.6395113,5128137.1794357,1824949.4677524,1825015.7671573,2151360.3236961,1360639.7381194,37617673.0822409
0.0175000,0.0175000,0.0175000,inf,nan,3016288.7274579,1406946.2819747,906059.1197723,5613287.1792756,89597.4885471,3953728.3690642,1406911.5349407,1406981.0290087,1658562.8704965,1048967.2626712,29002724.6022337
0.0200000,0.0200000,0.0200000,inf,nan,3512948.7208528,1092738.2307212,703661.6501690,4360018.5376533,69545.4545233,3070963.5654346,1092701.9688210,1092774.4926215,1288162.2275604,814705.3269774,22527153.1461473
0.0225000,0.0225000,0.0225000,inf,nan,4112761.0661105,854379.3693764,550119.5969840,3409322.9169836,54336.6937793,2401318.3156590,854340.7933065,854417.9454463,1007175.5528413,636993.7501236,17614928.8202088
0.0250000,0.0250000,0.0250000,inf,nan,2952768.1433038,671952.0183151,432616.0640250,2681590.9831169,42703.0346727,1888728.6904794,671912.1531350,671991.8834952,792123.1127378,500982.6447027,13854804.2760527
0.0275000,0.0275000,0.0275000,inf,nan,2319090.0855727,532200.6273597,342604.4287603,2124050.9972125,33795.0762563,1496018.1315864,532159.5829566,532241.6717628,627378.7503493,396789.1613388,10974061.2860007
0.0300000,0.0300000,0.0300000,inf,nan,2004184.1732063,424541.3213389,273266.3373443,1694497.0434638,26936.5049880,1193457.7628042,424499.2061563,424583.4365214,500465.7829408,316522.3530145,8754621.3743006
0.0325000,0.0325000,0.0325000,inf,nan,1326956.7205527,341154.2878154,219564.1465864,1361745.1556738,21627.6831669,959082.3314931,341111.2090965,341197.3665343,402165.9121819,254352.0559548,7035356.7544225
0.0350000,0.0350000,0.0350000,inf,nan,950994.0478918,276229.3702836,177754.9004999,1102625.1276379,17497.4200518,776571.3019960,276185.4342915,276273.3062758,325629.9001338,205946.4317352,5696546.9138219
0.0375000,0.0375000,0.0375000,inf,nan,689990.6937238,225425.9328710,145042.3514410,899826.7182326,14268.4425850,633731.7673979,225381.2450850,225470.6206570,265740.8368017,168069.2623225,4648749.8875981
0.0400000,0.0400000,0.0400000,inf,nan,512990.6002546,185483.8556664,119326.3470394,740348.4833074,11732.5284877,521405.8392988,185438.5209559,185529.1903769,218655.5663327,138289.9225371,3824787.3261974
0.0425000,0.0425000,0.0425000,inf,nan,398608.2350222,153941.7714266,99021.3071162,614374.2299377,9732.4955027,432679.2459727,153895.8942005,153987.6486528,181472.5335130,114773.3077325,3173939.1023550
0.0450000,0.0450000,0.0450000,inf,nan,328679.0286559,128931.8469478,82924.0141592,514454.6922630,8149.0841128,362304.9222670,128885.5312803,128978.1626154,151989.8640850,96126.8303536,2657715.0077876
0.0475000,0.0475000,0.0475000,inf,nan,292616.8165120,109029.5100691,70116.8021570,434908.3041344,6884.0414911,306280.9266951,108982.8598015,109076.1603367,128528.2171081,81288.3819324,2246758.5297328
0.0500000,0.0500000,0.0500000,inf,nan,285124.8134844,92281.4695168,59322.2388241,368226.9264149,5821.5531744,259306.7841428,92234.8864963,92328.0525373,108784.9770360,68801.6605286,1902167.2052046
0.0525000,0.0525000,0.0525000,inf,nan,305089.9890975,78757.6261280,50621.5046991,314158.6991516,4968.5511123,221227.7373572,78711.0452494,78804.2070066,92842.5456877,58718.7816283,1622844.3699169
0.0550000,0.0550000,0.0550000,inf,nan,355344.6245137,67841.0474040,43599.9311084,270495.6468315,4281.4235544,190477.6814538,67794.5725919,67887.5222161,79973.6590951,50579.7831117,1397283.3797658
0.0575000,0.0575000,0.0575000,inf,nan,439037.0713495,58998.5147003,37914.0247099,235111.3238495,3726.1386193,165558.7935358,58952.2476648,59044.7817357,69549.7384299,43987.1168215,1214496.8385502
0.0600000,0.0600000,0.0600000,inf,nan,397731.3220906,51811.8978802,33294.4289436,206338.2884020,3276.0124435,145296.5601584,51765.9380241,51857.8577363,61077.8756624,38629.0403476,1065869.0080662
0.0625000,0.0625000,0.0625000,inf,nan,400681.6985337,45951.7480927,29528.9126007,182862.7884187,2910.0223695,128765.5968607,45906.1924059,45997.3037795,54169.7037033,34259.9287758,944611.6521126
0.0650000,0.0650000,0.0650000,inf,nan,451137.3519758,41157.2544276,26449.4582118,163644.8240897,2611.5268513,115233.3424285,41112.1973712,41202.3114841,48517.7685316,30685.3311097,845351.0020454
0.0675000,0.0675000,0.0675000,inf,nan,562679.2744669,37220.9698922,23922.4229747,147857.2286216,2367.2901528,104117.1491918,37176.5032715,37265.4365129,43877.5235828,27750.5825219,763812.9900278
0.0700000,0.0700000,0.0700000,inf,nan,645259.2646353,33977.1264493,21841.0118537,134839.0609103,2166.7363935,94951.4543263,33933.3392780,34020.9136206,40053.5550624,25332.0924768,696582.4323018
0.0725000,0.0725000,0.0725000,inf,nan,763233.5919619,31292.6617147,20119.4975907,124059.8114800,2001.3768624,87362.5677831,31249.6400702,31335.6833592,36889.0038688,23330.6545680,640918.0848453
0.0750000,0.0750000,0.0750000,inf,nan,992434.2228578,29060.3022653,18688.7656187,115091.8097125,1864.3687254,81049.2370233,29018.1291372,29102.4753934,34257.4119283,21666.2896872,594610.0752295
0.0775000,0.0775000,0.0775000,inf,nan,1394819.1607858,27193.2124608,17492.8674882,107588.8741815,1728.4708904,75767.6092471,27151.9675938,27234.4573277,32056.4140186,20274.2563832,555869.5926281
0.0800000,0.0800000,0.0800000,inf,nan,2097576.2032066,25112.9908827,16104.3919506,100518.9274373,1579.1888015,70751.8634249,25088.0912483,25137.8905170,29604.1681042,18723.3198887,518979.3766976
0.0825000,0.0825000,0.0825000,inf,nan,3373387.9714504,23068.0338992,14792.5402535,92366.7160792,1451.7799951,65011.2532628,23045.1342371,23090.9335614,27193.4934623,17198.6753755,476866.8360562
