# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol],UMincline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,135006224.8954498,135006224.8954498
0.0050000,0.0050000,0.0050000,61666460.4062935,61666460.4062935
0.0100000,0.0100000,0.0100000,29614453.7916476,29614453.7916476
0.0150000,0.0150000,0.0150000,14886489.8059805,14886489.8059805
0.0200000,0.0200000,0.0200000,7808378.2321268,7808378.2321268
0.0250000,0.0250000,0.0250000,4265285.0287071,4265285.0287071
0.0300000,0.0300000,0.0300000,2423856.1819791,2423856.1819791
0.0350000,0.0350000,0.0350000,1432618.9543304,1432618.9543304
0.0400000,0.0400000,0.0400000,881058.3254073,881058.3254073
0.0450000,0.0450000,0.0450000,564427.5463986,564427.5463986
0.0500000,0.0500000,0.0500000,373086.1479760,373086.1479760
0.0550000,0.0550000,0.0550000,254465.2086593,254465.2086593
0.0600000,0.0600000,0.0600000,182446.2867602,182446.2867602
0.0650000,0.0650000,0.0650000,138572.1689123,138572.1689123
0.0700000,0.0700000,0.0700000,109132.2465819,109132.2465819
0.0750000,0.0750000,0.0750000,82338.9613606,82338.9613606
0.0800000,0.0800000,0.0800000,62017.6860058,62017.6860058
0.0850000,0.0850000,0.0850000,47588.9127035,47588.9127035
0.0900000,0.0900000,0.0900000,37617.8135886,37617.8135886
0.0950000,0.0950000,0.0950000,30578.9071722,30578.9071722
0.1000000,0.1000000,0.1000000,25489.1195899,25489.1195899
0.1050000,0.1050000,0.1050000,20536.4233013,20536.4233013
0.1100000,0.1100000,0.1100000,16163.1577484,16163.1577484
0.1150000,0.1150000,0.1150000,12958.0294774,12958.0294774
0.1200000,0.1200000,0.1200000,10596.1329297,10596.1329297
0.1250000,0.1250000,0.1250000,8849.3398405,8849.3398405
0.1300000,0.1300000,0.1300000,7555.3618098,7555.3618098
0.1350000,0.1350000,0.1350000,6597.2149161,6597.2149161
0.1400000,0.1400000,0.1400000,5889.4199778,5889.4199778
