# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1925000,0.1925000,0.1925000,1651.8116668,1.5968780,inf
0.1950000,0.1950000,0.1950000,1450.9531778,1.5931145,inf
0.1975000,0.1975000,0.1975000,1275.6445418,1.5889664,1531.9279342
0.2000000,0.2000000,0.2000000,1122.4549268,1.5844589,1253.4350458
0.2025000,0.2025000,0.2025000,988.4436159,1.5796161,1029.5840093
0.2050000,0.2050000,0.2050000,871.0851130,1.5744604,848.7457458
0.2075000,0.2075000,0.2075000,768.2065096,1.5690133,701.9540842
0.2100000,0.2100000,0.2100000,677.9349699,1.5632948,582.2552453
0.2125000,0.2125000,0.2125000,598.6535886,1.5573240,484.2256622
0.2150000,0.2150000,0.2150000,528.9641947,1.5511187,403.6122573
0.2175000,0.2175000,0.2175000,467.6559329,1.5446959,337.0624026
0.2200000,0.2200000,0.2200000,413.6786623,1.5380715,281.9199916
0.2225000,0.2225000,0.2225000,366.1203825,1.5312606,236.0705490
0.2250000,0.2250000,0.2250000,324.1880357,1.5242773,197.8229339
0.2275000,0.2275000,0.2275000,287.1911447,1.5171350,165.8185083
0.2300000,0.2300000,0.2300000,254.5278400,1.5098463,138.9610348
0.2325000,0.2325000,0.2325000,225.6729034,1.5024231,116.3623025
0.2350000,0.2350000,0.2350000,200.1675187,1.4948766,97.2997513
0.2375000,0.2375000,0.2375000,177.6104693,1.4872174,81.1832880
0.2400000,0.2400000,0.2400000,157.6505665,1.4794553,67.5291715
0.2425000,0.2425000,0.2425000,139.9801250,1.4715999,55.9393297
0.2450000,0.2450000,0.2450000,124.3293311,1.4636599,46.0848436
0.2475000,0.2475000,0.2475000,110.4613716,1.4556437,37.6926584
0.2500000,0.2500000,0.2500000,98.1682076,1.4475596,30.5349009
0.2525000,0.2525000,0.2525000,87.2668943,1.4394156,24.4204280
0.2550000,0.2550000,0.2550000,77.5963632,1.4312205,19.1883376
0.2575000,0.2575000,0.2575000,69.0146044,1.4229839,14.7031149
0.2600000,0.2600000,0.2600000,61.3962034,1.4147174,10.8509762
0.2625000,0.2625000,0.2625000,54.6302106,1.4064343,7.5369209
0.2650000,0.2650000,0.2650000,48.6183216,1.3981502,4.6820929
0.2675000,0.2675000,0.2675000,43.2733557,1.3898820,2.2212436
0.2700000,0.2700000,0.2700000,38.5180007,1.3816472,0.1002962
0.2725000,0.2725000,0.2725000,34.2837863,1.3734621,-1.7258726
0.2750000,0.2750000,0.2750000,30.5102304,1.3653404,-3.2953130
0.2775000,0.2775000,0.2775000,27.1440949,1.3572915,-4.6404902
0.2800000,0.2800000,0.2800000,24.1386980,1.3493201,-5.7894024
0.2825000,0.2825000,0.2825000,21.4532409,1.3414255,-6.7663994
0.2850000,0.2850000,0.2850000,19.0521354,1.3336035,-7.5927822
0.2875000,0.2875000,0.2875000,16.9043385,1.3258471,-8.2872565
0.2900000,0.2900000,0.2900000,14.9827151,1.3181485,-8.8662922
0.2925000,0.2925000,0.2925000,13.2634520,1.3105006,-9.3444206
0.2950000,0.2950000,0.2950000,11.7255417,1.3028985,-9.7344868
0.2975000,0.2975000,0.2975000,10.3503437,1.2953401,-10.0478652
0.3000000,0.3000000,0.3000000,9.1212217,1.2878267,-10.2946378
0.3025000,0.3025000,0.3025000,8.0232503,1.2803640,-10.4837401
0.3050000,0.3050000,0.3050000,7.0429795,1.2729616,-10.6230832
0.3075000,0.3075000,0.3075000,6.1682479,1.2656334,-10.7196623
0.3100000,0.3100000,0.3100000,5.3880352,1.2583972,-10.7796607
0.3125000,0.3125000,0.3125000,4.6923473,1.2512737,-10.8085461
0.3150000,0.3150000,0.3150000,4.0721264,1.2442855,-10.8111547
0.3175000,0.3175000,0.3175000,3.5191786,1.2374559,-10.7917562
0.3200000,0.3200000,0.3200000,3.0261145,1.2308070,-10.7541027
0.3225000,0.3225000,0.3225000,2.5862939,1.2243588,-10.7014696
0.3250000,0.3250000,0.3250000,2.1937729,1.2181276,-10.6366961
0.3275000,0.3275000,0.3275000,1.8432480,1.2121256,-10.5622252
0.3300000,0.3300000,0.3300000,1.5299989,1.2063607,-10.4801384
0.3325000,0.3325000,0.3325000,1.2498307,1.2008363,-10.3921768
0.3350000,0.3350000,0.3350000,0.9990182,1.1955514,-10.2997502
0.3375000,0.3375000,0.3375000,0.7742549,1.1905008,-10.2039472
0.3400000,0.3400000,0.3400000,0.5726104,1.1856753,-10.1055632
0.3425000,0.3425000,0.3425000,0.3914957,1.1810607,-10.0051612
0.3450000,0.3450000,0.3450000,0.2286374,1.1766379,-9.9031593
0.3475000,0.3475000,0.3475000,0.0820585,1.1723823,-9.7999282
0.3500000,0.3500000,0.3500000,-0.0499389,1.1682643,-9.6958678
0.3525000,0.3525000,0.3525000,-0.1687923,1.1642495,-9.5914408
0.3550000,0.3550000,0.3550000,-0.2757030,1.1603009,-9.4871535
0.3575000,0.3575000,0.3575000,-0.3716697,1.1563816,-9.3834958
0.3600000,0.3600000,0.3600000,-0.4575290,1.1524576,-9.2808672
0.3625000,0.3625000,0.3625000,-0.5340005,1.1485007,-9.1795163
0.3650000,0.3650000,0.3650000,-0.6017297,1.1444906,-9.0795177
0.3675000,0.3675000,0.3675000,-0.6613207,1.1404149,-8.9807908
0.3700000,0.3700000,0.3700000,-0.7133564,1.1362685,-8.8831569
0.3725000,0.3725000,0.3725000,-0.7584058,1.1320511,-8.7864152
0.3750000,0.3750000,0.3750000,-0.7970210,1.1277648,-8.6904175
0.3775000,0.3775000,0.3775000,-0.8297324,1.1234127,-8.5951185
0.3800000,0.3800000,0.3800000,-0.8570463,1.1189968,-8.5005892
0.3825000,0.3825000,0.3825000,-0.8794484,1.1145186,-8.4069909
0.3850000,0.3850000,0.3850000,-0.8974123,1.1099787,-8.3145209
0.3875000,0.3875000,0.3875000,-0.9114094,1.1053782,-8.2233502
0.3900000,0.3900000,0.3900000,-0.9219154,1.1007188,-8.1335714
0.3925000,0.3925000,0.3925000,-0.9294089,1.0960030,-8.0451719
0.3950000,0.3950000,0.3950000,-0.9343632,1.0912345,-7.9580356
0.3975000,0.3975000,0.3975000,-0.9372310,1.0864175,-7.8719681
0.4000000,0.4000000,0.4000000,-0.9384277,1.0815563,-7.7867346
0.4025000,0.4025000,0.4025000,-0.9383165,1.0766549,-7.7020993
0.4050000,0.4050000,0.4050000,-0.9371979,1.0717164,-7.6178607
0.4075000,0.4075000,0.4075000,-0.9353052,1.0667428,-7.5338779
0.4100000,0.4100000,0.4100000,-0.9328061,1.0617349,-7.4500873
0.4125000,0.4125000,0.4125000,-0.9298092,1.0566925,-7.3665080
0.4150000,0.4150000,0.4150000,-0.9263744,1.0516141,-7.2832366
0.4175000,0.4175000,0.4175000,-0.9225264,1.0464980,-7.2004358
0.4200000,0.4200000,0.4200000,-0.9182693,1.0413416,-7.1183211
0.4225000,0.4225000,0.4225000,-0.9136015,1.0361426,-7.0371478
0.4250000,0.4250000,0.4250000,-0.9085292,1.0308982,-6.9572006
0.4275000,0.4275000,0.4275000,-0.9030765,1.0256060,-6.8787798
0.4300000,0.4300000,0.4300000,-0.8972901,1.0202633,-6.8021831
0.4325000,0.4325000,0.4325000,-0.8912390,1.0148671,-6.7276778
0.4350000,0.4350000,0.4350000,-0.8850082,1.0094148,-6.6554670
0.4375000,0.4375000,0.4375000,-0.8786884,1.0039038,-6.5856557
0.4400000,0.4400000,0.4400000,-0.8723641,0.9983323,-6.5182260
0.4425000,0.4425000,0.4425000,-0.8661018,0.9926996,-6.4530311
0.4450000,0.4450000,0.4450000,-0.8599419,0.9870070,-6.3898117
0.4475000,0.4475000,0.4475000,-0.8538944,0.9812581,-6.3282348
0.4500000,0.4500000,0.4500000,-0.8479403,0.9754591,-6.2679474
0.4525000,0.4525000,0.4525000,-0.8420367,0.9696198,-6.2086326
0.4550000,0.4550000,0.4550000,-0.8361257,0.9637532,-6.1500528
0.4575000,0.4575000,0.4575000,-0.8301443,0.9578761,-6.0920666
0.4600000,0.4600000,0.4600000,-0.8240348,0.9520092,-6.0346193
0.4625000,0.4625000,0.4625000,-0.8177530,0.9461764,-5.9777125
0.4650000,0.4650000,0.4650000,-0.8112736,0.9404041,-5.9213698
0.4675000,0.4675000,0.4675000,-0.8045919,0.9347196,-5.8656136
0.4700000,0.4700000,0.4700000,-0.7977221,0.9291495,-5.8104585
0.4725000,0.4725000,0.4725000,-0.7906930,0.9237170,-5.7559159
0.4750000,0.4750000,0.4750000,-0.7835431,0.9184405,-5.7020004
0.4775000,0.4775000,0.4775000,-0.7763166,0.9133310,-5.6487302
0.4800000,0.4800000,0.4800000,-0.7690616,0.9083919,-5.5961185
0.4825000,0.4825000,0.4825000,-0.7618291,0.9036186,-5.5441617
0.4850000,0.4850000,0.4850000,-0.7546731,0.8989993,-5.4928286
0.4875000,0.4875000,0.4875000,-0.7476487,0.8945173,-5.4420546
0.4900000,0.4900000,0.4900000,-0.7408089,0.8901531,-5.3917398
0.4925000,0.4925000,0.4925000,-0.7342006,0.8858873,-5.3417511
0.4950000,0.4950000,0.4950000,-0.7278618,0.8817029,-5.2919278
0.4975000,0.4975000,0.4975000,-0.7218196,0.8775870,-5.2420917
0.5000000,0.5000000,0.5000000,-0.7160912,0.8735326,-5.1920641
0.5025000,0.5025000,0.5025000,-0.7106855,0.8695376,-5.1416871
0.5050000,0.5050000,0.5050000,-0.7056048,0.8656047,-5.0908429
0.5075000,0.5075000,0.5075000,-0.7008442,0.8617387,-5.0394661
0.5100000,0.5100000,0.5100000,-0.6963896,0.8579435,-4.9875421
0.5125000,0.5125000,0.5125000,-0.6922144,0.8542202,-4.9350964
0.5150000,0.5150000,0.5150000,-0.6882762,0.8505640,-4.8821804
0.5175000,0.5175000,0.5175000,-0.6845141,0.8469638,-4.8288611
0.5200000,0.5200000,0.5200000,-0.6808499,0.8434019,-4.7752170
0.5225000,0.5225000,0.5225000,-0.6771898,0.8398552,-4.7213390
0.5250000,0.5250000,0.5250000,-0.6734303,0.8362972,-4.6673315
0.5275000,0.5275000,0.5275000,-0.6694638,0.8327001,-4.6133126
0.5300000,0.5300000,0.5300000,-0.6651869,0.8290376,-4.5594122
0.5325000,0.5325000,0.5325000,-0.6605072,0.8252871,-4.5057676
0.5350000,0.5350000,0.5350000,-0.6553508,0.8214316,-4.4525165
0.5375000,0.5375000,0.5375000,-0.6496686,0.8174611,-4.3997845
0.5400000,0.5400000,0.5400000,-0.6434414,0.8133734,-4.3476717
0.5425000,0.5425000,0.5425000,-0.6366830,0.8091737,-4.2962408
0.5450000,0.5450000,0.5450000,-0.6294407,0.8048731,-4.2455153
0.5475000,0.5475000,0.5475000,-0.6217929,0.8004864,-4.1954888
0.5500000,0.5500000,0.5500000,-0.6138440,0.7960292,-4.1461493
0.5525000,0.5525000,0.5525000,-0.6057157,0.7915154,-4.0975078
0.5550000,0.5550000,0.5550000,-0.5975370,0.7869552,-4.0496208
0.5575000,0.5575000,0.5575000,-0.5894340,0.7823537,-4.0025951
0.5600000,0.5600000,0.5600000,-0.5815188,0.7777116,-3.9565694
0.5625000,0.5625000,0.5625000,-0.5738819,0.7730251,-3.9116803
0.5650000,0.5650000,0.5650000,-0.5665863,0.7682880,-3.8680237
0.5675000,0.5675000,0.5675000,-0.5596649,0.7634930,-3.8256252
0.5700000,0.5700000,0.5700000,-0.5531209,0.7586333,-3.7844280
0.5725000,0.5725000,0.5725000,-0.5469307,0.7537036,-3.7443010
0.5750000,0.5750000,0.5750000,-0.5410487,0.7487014,-3.7050625
0.5775000,0.5775000,0.5775000,-0.5354128,0.7436268,-3.6665114
0.5800000,0.5800000,0.5800000,-0.5299516,0.7384830,-3.6284594
0.5825000,0.5825000,0.5825000,-0.5245902,0.7332753,-3.5907562
0.5850000,0.5850000,0.5850000,-0.5192576,0.7280113,-3.5533032
0.5875000,0.5875000,0.5875000,-0.5138925,0.7226995,-3.5160552
0.5900000,0.5900000,0.5900000,-0.5084487,0.7173492,-3.4790090
0.5925000,0.5925000,0.5925000,-0.5028987,0.7119693,-3.4421851
0.5950000,0.5950000,0.5950000,-0.4972353,0.7065683,-3.4056071
0.5975000,0.5975000,0.5975000,-0.4914693,0.7011541,-3.3692846
0.6000000,0.6000000,0.6000000,-0.4856255,0.6957334,-3.3332042
0.6025000,0.6025000,0.6025000,-0.4797359,0.6903127,-3.2973283
0.6050000,0.6050000,0.6050000,-0.4738326,0.6848980,-3.2616003
0.6075000,0.6075000,0.6075000,-0.4679415,0.6794953,-3.2259540
0.6100000,0.6100000,0.6100000,-0.4620779,0.6741106,-3.1903232
0.6125000,0.6125000,0.6125000,-0.4562450,0.6687499,-3.1546501
0.6150000,0.6150000,0.6150000,-0.4504338,0.6634195,-3.1188912
0.6175000,0.6175000,0.6175000,-0.4446263,0.6581252,-3.0830205
0.6200000,0.6200000,0.6200000,-0.4387984,0.6528725,-3.0470296
0.6225000,0.6225000,0.6225000,-0.4329249,0.6476666,-3.0109269
0.6250000,0.6250000,0.6250000,-0.4269833,0.6425114,-2.9747349
0.6275000,0.6275000,0.6275000,-0.4209579,0.6374102,-2.9384870
0.6300000,0.6300000,0.6300000,-0.4148422,0.6323652,-2.9022247
0.6325000,0.6325000,0.6325000,-0.4086403,0.6273773,-2.8659945
0.6350000,0.6350000,0.6350000,-0.4023665,0.6224469,-2.8298454
0.6375000,0.6375000,0.6375000,-0.3960431,0.6175732,-2.7938267
0.6400000,0.6400000,0.6400000,-0.3896989,0.6127550,-2.7579862
0.6425000,0.6425000,0.6425000,-0.3833667,0.6079908,-2.7223695
0.6450000,0.6450000,0.6450000,-0.3770818,0.6032784,-2.6870186
0.6475000,0.6475000,0.6475000,-0.3708811,0.5986155,-2.6519718
0.6500000,0.6500000,0.6500000,-0.3648008,0.5939996,-2.6172634
0.6525000,0.6525000,0.6525000,-0.3588739,0.5894283,-2.5829232
0.6550000,0.6550000,0.6550000,-0.3531270,0.5848996,-2.5489772
0.6575000,0.6575000,0.6575000,-0.3475770,0.5804121,-2.5154474
0.6600000,0.6600000,0.6600000,-0.3422287,0.5759654,-2.4823520
0.6625000,0.6625000,0.6625000,-0.3370743,0.5715597,-2.4497060
0.6650000,0.6650000,0.6650000,-0.3320948,0.5671962,-2.4175212
0.6675000,0.6675000,0.6675000,-0.3272621,0.5628766,-2.3858064
0.6700000,0.6700000,0.6700000,-0.3225433,0.5586028,-2.3545683
0.6725000,0.6725000,0.6725000,-0.3179030,0.5543768,-2.3238111
0.6750000,0.6750000,0.6750000,-0.3133075,0.5502005,-2.2935371
0.6775000,0.6775000,0.6775000,-0.3087267,0.5460751,-2.2637469
0.6800000,0.6800000,0.6800000,-0.3041354,0.5420016,-2.2344395
0.6825000,0.6825000,0.6825000,-0.2995148,0.5379804,-2.2056130
0.6850000,0.6850000,0.6850000,-0.2948519,0.5340116,-2.1772641
0.6875000,0.6875000,0.6875000,-0.2901395,0.5300946,-2.1493885
0.6900000,0.6900000,0.6900000,-0.2853754,0.5262286,-2.1219814
0.6925000,0.6925000,0.6925000,-0.2805616,0.5224127,-2.0950371
0.6950000,0.6950000,0.6950000,-0.2757033,0.5186453,-2.0685497
0.6975000,0.6975000,0.6975000,-0.2708083,0.5149253,-2.0425125
0.7000000,0.7000000,0.7000000,-0.2658857,0.5112509,-2.0169186
0.7025000,0.7025000,0.7025000,-0.2609459,0.5076208,-1.9917608
0.7050000,0.7050000,0.7050000,-0.2559996,0.5040333,-1.9670319
0.7075000,0.7075000,0.7075000,-0.2510576,0.5004871,-1.9427242
0.7100000,0.7100000,0.7100000,-0.2461302,0.4969806,-1.9188301
0.7125000,0.7125000,0.7125000,-0.2412273,0.4935124,-1.8953421
0.7150000,0.7150000,0.7150000,-0.2363581,0.4900814,-1.8722522
0.7175000,0.7175000,0.7175000,-0.2315309,0.4866862,-1.8495530
0.7200000,0.7200000,0.7200000,-0.2267533,0.4833259,-1.8272366
0.7225000,0.7225000,0.7225000,-0.2220318,0.4799992,-1.8052955
0.7250000,0.7250000,0.7250000,-0.2173723,0.4767053,-1.7837222
0.7275000,0.7275000,0.7275000,-0.2127797,0.4734432,-1.7625092
0.7300000,0.7300000,0.7300000,-0.2082583,0.4702122,-1.7416491
0.7325000,0.7325000,0.7325000,-0.2038115,0.4670114,-1.7211348
0.7350000,0.7350000,0.7350000,-0.1994422,0.4638401,-1.7009590
0.7375000,0.7375000,0.7375000,-0.1951526,0.4606978,-1.6811148
0.7400000,0.7400000,0.7400000,-0.1909444,0.4575837,-1.6615954
0.7425000,0.7425000,0.7425000,-0.1868190,0.4544973,-1.6423940
0.7450000,0.7450000,0.7450000,-0.1827770,0.4514380,-1.6235040
0.7475000,0.7475000,0.7475000,-0.1788189,0.4484054,-1.6049189
0.7500000,0.7500000,0.7500000,-0.1749448,0.4453991,-1.5866325
0.7525000,0.7525000,0.7525000,-0.1711545,0.4424185,-1.5686385
0.7550000,0.7550000,0.7550000,-0.1674476,0.4394632,-1.5509309
0.7575000,0.7575000,0.7575000,-0.1638235,0.4365330,-1.5335038
0.7600000,0.7600000,0.7600000,-0.1602813,0.4336273,-1.5163515
0.7625000,0.7625000,0.7625000,-0.1568201,0.4307458,-1.4994682
0.7650000,0.7650000,0.7650000,-0.1534386,0.4278883,-1.4828485
0.7675000,0.7675000,0.7675000,-0.1501358,0.4250544,-1.4664870
0.7700000,0.7700000,0.7700000,-0.1469104,0.4222437,-1.4503785
0.7725000,0.7725000,0.7725000,-0.1437608,0.4194560,-1.4345178
0.7750000,0.7750000,0.7750000,-0.1406858,0.4166910,-1.4189000
0.7775000,0.7775000,0.7775000,-0.1376839,0.4139484,-1.4035201
0.7800000,0.7800000,0.7800000,-0.1347535,0.4112280,-1.3883734
0.7825000,0.7825000,0.7825000,-0.1318931,0.4085295,-1.3734553
0.7850000,0.7850000,0.7850000,-0.1291013,0.4058526,-1.3587613
0.7875000,0.7875000,0.7875000,-0.1263763,0.4031971,-1.3442868
0.7900000,0.7900000,0.7900000,-0.1237168,0.4005628,-1.3300276
0.7925000,0.7925000,0.7925000,-0.1211212,0.3979494,-1.3159795
0.7950000,0.7950000,0.7950000,-0.1185879,0.3953568,-1.3021384
0.7975000,0.7975000,0.7975000,-0.1161154,0.3927846,-1.2885003
0.8000000,0.8000000,0.8000000,-0.1137023,0.3902326,-1.2750612
0.8025000,0.8025000,0.8025000,-0.1113471,0.3877008,-1.2618173
0.8050000,0.8050000,0.8050000,-0.1090484,0.3851887,-1.2487649
0.8075000,0.8075000,0.8075000,-0.1068046,0.3826964,-1.2359004
0.8100000,0.8100000,0.8100000,-0.1046144,0.3802234,-1.2232201
0.8125000,0.8125000,0.8125000,-0.1024765,0.3777697,-1.2107207
0.8150000,0.8150000,0.8150000,-0.1003895,0.3753351,-1.1983988
0.8175000,0.8175000,0.8175000,-0.0983521,0.3729193,-1.1862510
0.8200000,0.8200000,0.8200000,-0.0963630,0.3705222,-1.1742741
0.8225000,0.8225000,0.8225000,-0.0944209,0.3681435,-1.1624649
