# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3700118.5394947,5579206001.5234365,3586592291.0992565,22359826423.5310707,351483393.4094407,15744805523.3374939,281283965131.1096191,2869956243650.9814453,20075323552169.2343750
0.0025000,0.0025000,0.0025000,inf,nan,2640333.7538773,3233656472.8580070,2078754242.1748879,12959564292.9779987,203714005.3074108,9125554394.3424892,163029771721.3120117,1663400307965.4475098,11635462829984.7617188
0.0050000,0.0050000,0.0050000,inf,nan,1837375.6665971,1919569387.9115753,1233993327.4476099,7693085820.5411940,120927497.2426130,5417132268.1510382,96777912971.7312012,987427032740.3026123,6907025015294.1796875
0.0075000,0.0075000,0.0075000,inf,nan,1336373.0590963,1165050634.6796701,748951617.9475534,4669185847.0149164,73394048.4720204,3287835453.5997410,58737337119.5666580,599294963327.4688721,4192034517609.8388672
0.0100000,0.0100000,0.0100000,inf,nan,952323.9142786,721994821.7220120,464134190.7042972,2893534424.7598534,45482813.9469049,2037500449.9880345,36399527906.3204880,371378967817.1049194,2597753900955.0249023
0.0125000,0.0125000,0.0125000,inf,nan,707050.1580606,456454611.4892209,293432833.0345534,1829311518.9295986,28755037.3541175,1288122168.0242376,23011366495.1800880,234776550020.9968262,1642210303282.9372559
0.0150000,0.0150000,0.0150000,inf,nan,555590.1233722,294329841.0618101,189212188.0307907,1179546009.6820145,18542393.7268621,830586600.1635855,14836993945.8252792,151370484215.5403442,1058773694825.1726074
0.0175000,0.0175000,0.0175000,inf,nan,471341.5969278,193695253.5090896,124520585.1584456,776213879.9984177,12203602.7343330,546578628.6207185,9762685423.1772747,99594271017.6911316,696586308570.7657471
0.0200000,0.0200000,0.0200000,inf,nan,440003.5606602,130330690.6195902,83788099.0877282,522247732.9118059,8212814.8980918,367747671.2927147,6567339751.0199890,66988902984.6863937,468497253201.0498047
0.0225000,0.0225000,0.0225000,inf,nan,374467.2352155,89971008.1004287,57844394.6949164,360476858.3021031,5671348.7272777,253836639.4803006,4531750712.1913919,46216239259.9271164,323176092876.0490723
0.0250000,0.0250000,0.0250000,inf,nan,341609.2742144,64061475.9023832,41190079.3191701,256616194.3214751,4040277.3495500,180703510.8287960,3224611137.8660531,32875595032.1034126,229839908861.0449829
