# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2455216665118.9658203,417881210306535808.0000000,267725643249652928.0000000,1687994911621353728.0000000,25724643630481048.0000000,1188025636852716288.0000000,417881210306540096.0000000,417881210306531520.0000000,492614585625691456.0000000,311556819839445504.0000000,8713268827609448448.0000000
0.0025000,0.0025000,0.0025000,inf,nan,433793707562.3380737,42114070113057256.0000000,26981391412232544.0000000,170116134516100832.0000000,2592529659637428.0000000,119729228825417920.0000000,42114070113060632.0000000,42114070113053880.0000000,49645699988608800.0000000,31398697599479836.0000000,878123270151703424.0000000
0.0050000,0.0050000,0.0050000,inf,nan,101465350368.2535858,6128094175076445.0000000,3926110838836488.0000000,24753905158000872.0000000,377243647806124.6875000,17422015747048352.0000000,6128094175079179.0000000,6128094175073711.0000000,7224035200137550.0000000,4568881025932996.0000000,127777298741363872.0000000
0.0075000,0.0075000,0.0075000,inf,nan,29053273685.6791115,1163659610564938.5000000,745526497390926.6250000,4700502157217511.0000000,71634533742299.0156250,3308254679155452.0000000,1163659610567198.5000000,1163659610562678.5000000,1371767102060666.7500000,867581692360072.7500000,24263544043697308.0000000
0.0100000,0.0100000,0.0100000,inf,nan,9692185325.2368584,270347376250835.0000000,173204542524691.7187500,1092044817082185.2500000,16642500756564.8710938,768590727569691.1250000,270347376252730.5937500,270347376248939.4062500,318695977330749.6250000,201561033899711.6250000,5637031237013520.0000000
0.0125000,0.0125000,0.0125000,inf,nan,3643691050.7218184,73565217413354.4843750,47131323342949.7343750,297160334573372.8125000,4528651050168.0185547,209144051458985.5312500,73565217414961.9218750,73565217411747.0468750,86721532815414.8437500,54847513175549.0859375,1533913314877261.0000000
0.0150000,0.0150000,0.0150000,inf,nan,1507871408.6267674,22733885830712.4570312,14565009529810.6230469,91831570568629.4375000,1399490186506.2055664,64631865155223.0781250,22733885832086.6171875,22733885829338.2968750,26799586753238.2304688,16949546898301.9414062,474025810341047.9375000
0.0175000,0.0175000,0.0175000,inf,nan,675207146.7718434,7800007218128.1298828,4997261579051.3955078,31507458736152.6484375,480165491462.3305664,22175225839276.4687500,7800007219309.8281250,7800007216946.4316406,9194951170015.5410156,5815397734255.8515625,162638496711425.1250000
0.0200000,0.0200000,0.0200000,inf,nan,322956777.3581467,2920878067971.7602539,1871330411443.9716797,11798637319919.9746094,179807994632.0539246,8303984393652.5029297,2920878068992.1743164,2920878066951.3461914,3443244404460.3046875,2177698971744.9191895,60903440011620.1640625
0.0225000,0.0225000,0.0225000,inf,nan,163362038.2534043,1178113388519.7365723,754786448688.0458984,4758889183833.8964844,72524060939.7262726,3349347903859.9536133,1178113389403.1989746,1178113387636.2741699,1388805776359.2929688,878357896178.7589111,24564931611231.1914062
