# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,76134560.0621136,9198332.3360897,5892226.0041022,37164877.2239890,565265.6850547,26156612.5038880,9198301.3962533,9198363.2759262,10843351.0778491,6857937.3749690,191838430.7799622
0.0025000,0.0025000,0.0025000,inf,nan,42767721.4587898,6827330.0368671,4373276.0368124,27586427.1897018,419412.2221221,19415248.6464293,6827297.8382383,6827362.2354960,8048321.5662509,5090205.4981613,142395688.5746326
0.0050000,0.0050000,0.0050000,inf,nan,25010779.0137735,5138390.4730204,3291291.6010429,20763261.1876296,315529.7718470,14613072.5757817,5138356.9593786,5138423.9866621,6057334.0729848,3830994.4438353,107175412.2039733
0.0075000,0.0075000,0.0075000,inf,nan,15246228.4834611,3922361.8709802,2512277.3704771,15850498.9517311,240746.1834166,11155451.1997563,3922326.9912645,3922396.7506959,4623832.3717153,2924368.3626877,81816419.7813186
0.0100000,0.0100000,0.0100000,inf,nan,9763155.3480848,3037447.8527463,1945390.2979558,12275342.6131074,186335.0192314,8639245.1932870,3037411.5616302,3037484.1438624,3580661.3899741,2264609.1044285,63361990.9004484
0.0125000,0.0125000,0.0125000,inf,nan,6692315.7588894,2386608.7668321,1528461.3660858,9645789.9336545,146324.5382774,6788560.6200339,2386571.0253001,2386646.5083641,2813427.0211892,1779367.4835241,49788653.4925039
0.0150000,0.0150000,0.0150000,inf,nan,5079623.6433599,1902846.9998010,1218568.3680007,7691194.5322553,116591.9787006,5412914.7351314,1902807.7757259,1902886.2238762,2243149.8789536,1418692.5501249,39699361.7164314
0.0175000,0.0175000,0.0175000,inf,nan,4458743.0390132,1539524.1174288,985832.4272914,6223152.0006440,94267.5713410,4379707.3187671,1539483.3861498,1539564.8487078,1814850.7673069,1147812.4075988,32121594.0754433
0.0200000,0.0200000,0.0200000,inf,nan,4658301.6087236,1263925.2873611,809294.9493152,5109503.3189402,77338.4347346,3595924.0738524,1263883.0322638,1263967.5424584,1489964.1724463,942336.0833956,26373161.7247606
0.0225000,0.0225000,0.0225000,inf,nan,5734571.9770494,1052941.6823313,674151.4943724,4256893.8120431,64382.8370897,2995861.4834827,1052897.8954298,1052985.4692328,1241248.5121050,785034.4881094,21972179.6208839
0.0250000,0.0250000,0.0250000,inf,nan,7993628.3079253,890148.4718267,569879.7580228,3598969.5731672,54390.3586219,2532819.3634539,890103.1543495,890193.7893038,1049341.5587472,663661.8738225,18576137.7045313
0.0275000,0.0275000,0.0275000,inf,nan,12114743.6316259,763811.5556055,488962.5643580,3088325.5435804,46639.2179884,2173433.8603991,763764.7185863,763858.3926246,900410.6996931,569469.7281232,15940337.7486685
0.0300000,0.0300000,0.0300000,inf,nan,19190872.4823272,665518.4270156,426010.7169128,2690974.7764817,40612.0129826,1893784.8791330,665470.0918915,665566.7621397,784538.9456732,496185.9962869,13889344.2978007
0.0325000,0.0325000,0.0325000,inf,nan,11836392.1135083,589232.6450412,377157.2398299,2382528.8842099,35937.5329443,1676707.8539864,589182.8442591,589282.4458232,694610.3057880,439310.1305032,12297268.5557227
0.0350000,0.0350000,0.0350000,inf,nan,7540440.4293247,530638.8909931,339637.7851340,2145552.3198028,32350.4550615,1509931.6735351,530587.6686287,530690.1133575,625537.7149206,395624.7882973,11074111.4805267
0.0375000,0.0375000,0.0375000,inf,nan,4977859.4091303,486689.8429929,311500.3361749,1967731.9199019,29663.4609063,1384790.3921308,486637.2553826,486742.4306031,573728.8717966,362857.9988552,10156315.1693383
0.0400000,0.0400000,0.0400000,inf,nan,3434844.8638290,451714.5030740,289105.0913443,1826289.4427604,27523.7466981,1285247.5181092,451661.3805324,451767.6256157,532498.5839629,336781.6752274,9426254.1156205
0.0425000,0.0425000,0.0425000,inf,nan,2518784.7454739,421295.4817514,269611.7426143,1703571.2327624,25653.0904299,1198870.9070532,421243.6627023,421347.3008006,496639.4612879,314102.3747177,8792733.4900040
0.0450000,0.0450000,0.0450000,inf,nan,2013509.4464092,390685.0999132,250015.8451766,1579699.5043318,23783.6894004,1111696.7073672,390632.2724334,390737.9273930,460554.7554117,291280.4028645,8153392.0671396
0.0475000,0.0475000,0.0475000,inf,nan,1806031.4125704,367882.6590727,235421.7475148,1487372.0572200,22393.8299878,1046723.6652315,367828.8979156,367936.4202297,433674.3533528,274279.7438791,7676879.1671146
0.0500000,0.0500000,0.0500000,inf,nan,1850632.6477463,336361.3018738,215207.1057143,1360509.0195640,20445.9259164,957418.6642865,336311.0881319,336411.5156157,396515.7543732,250778.5823918,7021857.3064601
0.0525000,0.0525000,0.0525000,inf,nan,2154743.8665825,307294.0832349,196596.0493683,1242941.5781018,18669.3318301,874678.6597364,307243.1928380,307344.9736317,362250.1891553,229107.1361115,6415031.9331680
