# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,482260.7727693,395346944.1600112,244968576.3597873,1726860895.1717641,19449831.0878475,1209419784.3336945,395347010.3163326,395346878.0036899,466050318.3019553,294756102.0161272,8860355319.2284565
0.0025000,0.0025000,0.0025000,inf,nan,416013.5218170,309928840.7243364,193321695.1395222,1333960704.0166428,16013505.7422707,935083862.8758272,309928931.5063054,309928749.9423675,365356143.5195307,231071514.1314169,6851920279.1342173
0.0050000,0.0050000,0.0050000,inf,nan,394265.1699021,282173194.0166483,177304682.4495895,1191676006.7430913,15241204.0582741,836393025.4720734,282173304.2164680,282173083.8168286,332636710.1866676,210377927.5150406,6130488965.6054459
0.0075000,0.0075000,0.0075000,inf,nan,413662.7207248,272505331.3011688,171382549.6398747,1150250944.5802538,14741067.2449534,807274844.5685258,272505445.9432927,272505216.6590449,321239858.4785506,203169925.6044745,5916990266.0571070
0.0100000,0.0100000,0.0100000,inf,nan,477208.5276175,260262992.5013669,163401161.5256999,1098599527.1005292,14016533.6272298,771047548.8822578,260263105.2417288,260262879.7610051,306808114.4656293,194042489.2666085,5651497141.1589289
0.0125000,0.0125000,0.0125000,inf,nan,594909.1951170,244132374.6510115,153569499.6206221,1030841342.2708346,13203050.7917893,723454820.3022805,244132495.1406339,244132254.1613891,287792716.2322167,182016095.4600633,5302598720.2244387
0.0150000,0.0150000,0.0150000,inf,nan,785982.0846268,226939164.0631722,142815763.5833361,957292325.8449543,12250949.2494338,671878895.6135648,226939289.2707953,226939038.8555491,267524692.4483981,169197471.6945972,4924638991.8011446
0.0175000,0.0175000,0.0175000,inf,nan,1083272.5408225,208351461.0001784,130854272.0769675,880978882.1475412,11256456.5338991,618269140.6078566,208351586.3002299,208351335.7001269,245612786.8248041,155339165.7655553,4531617201.5931072
0.0200000,0.0200000,0.0200000,inf,nan,1541252.0376912,189075622.2294468,119015945.9361160,797136505.4047543,10227463.6167774,559492140.0382009,189075757.2624453,189075487.1964484,222889680.1274101,140967811.2297969,4100914699.6508527
0.0225000,0.0225000,0.0225000,inf,nan,2250240.5255563,169547092.2747599,106592188.6630405,716833322.3185410,9154432.5736671,503040612.6105739,169547231.0476930,169546953.5018268,199868691.2572711,126408059.4659919,3686994975.4369125
0.0250000,0.0250000,0.0250000,inf,nan,3361918.0249949,151056756.9290519,94935175.3691356,636024557.7963123,8127076.9391699,446447457.4638950,151056905.3681111,151056608.4899928,178071566.4769431,112622347.3162451,3272389742.4340787
0.0275000,0.0275000,0.0275000,inf,nan,5135994.4781577,132381608.4892848,83135824.2234737,561103835.4724109,7172558.1693492,393695811.6334087,132381757.8411981,132381459.1373714,156056576.8500925,98698845.3390794,2885460191.8986254
0.0300000,0.0300000,0.0300000,inf,nan,8027770.5500321,115187978.1378762,72434189.9887971,486744245.1247742,6257418.3401934,341586281.2357762,115188136.9713874,115187819.3043650,135788058.2326906,85879908.6133761,2503647680.1702952
0.0325000,0.0325000,0.0325000,inf,nan,12857277.4627739,99744631.4419768,62785524.9860523,420258086.6383472,5383107.4284952,294981656.7142411,99744797.7284946,99744465.1554590,117582841.9041224,74365918.8345033,2162149345.4247851
0.0350000,0.0350000,0.0350000,inf,nan,21146851.0891991,85910815.6303131,54142388.2032739,361194581.8656185,4603867.1716876,253558371.8948244,85910991.1711793,85910640.0894469,101275003.0360241,64051935.9268608,1858581682.2068982
0.0375000,0.0375000,0.0375000,inf,nan,35819829.4518016,73232329.0631394,45902561.8488823,308901206.5560624,3916293.4310804,216883955.0100280,73232503.6860176,73232154.4402612,86329111.1112169,54599323.8978390,1589816988.0232608
0.0400000,0.0400000,0.0400000,inf,nan,62706577.5808506,61647605.5534467,38671975.4817031,261956502.2417334,3315047.3848061,183772040.6133205,61647789.4006785,61647421.7062150,72672589.5195204,45962181.2688332,1346847581.3094447
0.0425000,0.0425000,0.0425000,inf,nan,60616914.5888318,51676124.6588074,32441616.9227740,219201781.5690884,2793543.6691010,153794724.2582278,51676317.6329330,51675931.6846817,60917820.9206068,38527812.8406746,1127174219.6496713
0.0450000,0.0450000,0.0450000,inf,nan,36535559.4434689,43153225.6263693,27110847.3620826,182743460.3829609,2344511.5517739,128228440.8063314,43153427.5883447,43153023.6643940,50870696.8297335,32173453.6283729,939818777.8171469
0.0475000,0.0475000,0.0475000,inf,nan,23191912.5999496,35914060.1709711,22578515.3719496,151846118.4455566,1960433.9841320,106558781.4366963,35914270.9450069,35913849.3969353,42336887.6917948,26776198.8297641,781013708.8236598
0.0500000,0.0500000,0.0500000,inf,nan,16062137.1959202,29799711.7435027,18746794.9979711,125805656.6162807,1623496.7007987,88293045.1488970,29799931.1216708,29799492.3653346,35129056.5123096,22217566.1263339,647150121.7187082
0.0525000,0.0525000,0.0525000,inf,nan,13159795.9690691,24661261.4723431,15523761.8482310,103966180.2235250,1338354.8753332,72972100.1010995,24661489.2189086,24661033.7257777,29071651.9469580,18386527.0992111,534864740.4092194
0.0550000,0.0550000,0.0550000,inf,nan,14297920.6158092,20362223.0571752,12824961.3246164,85729714.9036043,1100675.1615034,60177226.9364142,20362458.9126304,20361987.2017199,24003778.6488898,15181322.5962022,441090102.9395902
