# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,331968.2867169,9036807.8387181,5821013.8449768,36043538.0460923,576791.0376572,25387924.1296698,9036769.1678291,9036846.5096072,10652939.7327619,6737510.6664066,186234652.4518653
0.0025000,0.0025000,0.0025000,inf,nan,340296.4814575,7439397.5224398,4791948.8930857,29673114.3703141,474740.0222815,20900753.6531662,7439355.1692138,7439439.8756658,8769850.4681108,5546540.4436648,153318689.3412699
0.0050000,0.0050000,0.0050000,inf,nan,365881.2673575,6135975.9461984,3952258.3843405,24475346.4466266,391465.5044770,17239560.9005290,6135929.8470277,6136022.0453691,7233326.5377701,4574757.3838187,126461726.9960364
0.0075000,0.0075000,0.0075000,inf,nan,326837.5173548,5051767.8852520,3253804.6684239,20151549.6002423,322209.5783535,14193982.0813045,5051718.2817387,5051817.4887654,5955220.0053338,3766411.8368510,104120662.4938654
0.0100000,0.0100000,0.0100000,inf,nan,320382.2185328,4158866.7771048,2678596.8560771,16590622.1874687,265180.4165422,11685751.5921385,4158813.8221870,4158919.7320226,4902633.5320822,3100697.6988992,85721359.1304592
0.0125000,0.0125000,0.0125000,inf,nan,345550.2184395,3424869.6497086,2205759.4216443,13663358.3310626,218306.4269314,9623859.4759884,3424813.5054917,3424925.7939254,4037369.2372423,2553456.5089565,70596205.7576600
0.0150000,0.0150000,0.0150000,inf,nan,406032.3258404,2822398.5999795,1817654.2864505,11260588.8721340,179837.3502055,7931409.2482902,2822339.4372315,2822457.7627275,3327152.9863225,2104276.3121220,58181121.8179646
0.0175000,0.0175000,0.0175000,inf,nan,510946.2691602,2328469.3752735,1499474.0135487,9290663.7752698,148303.8746417,6543844.5486492,2328407.3729211,2328531.3776259,2744890.0504549,1736020.8972344,48002548.7894915
0.0200000,0.0200000,0.0200000,inf,nan,646062.8027084,1923890.7324651,1238854.8327602,7677057.2398626,122479.2209380,5407262.2248570,1923826.0770874,1923955.3878428,2267957.0475714,1434381.9811513,39665075.6635164
0.0225000,0.0225000,0.0225000,inf,nan,905527.7920934,1592711.6870245,1025520.5205648,6356163.7536230,101343.7910308,4476859.9132232,1592644.5723404,1592778.8017086,1877550.3381672,1187467.0980456,32840051.0319229
0.0250000,0.0250000,0.0250000,inf,nan,1319287.9065062,1321725.2374201,850962.6657676,5275319.3237326,84053.4296101,3715542.2299093,1321655.8637660,1321794.6110742,1558100.9963695,985429.5946211,27255358.6797711
0.0275000,0.0275000,0.0275000,inf,nan,1915857.2769675,1100031.2205973,708159.0317038,4391058.4775849,69911.4678928,3092693.0339321,1099959.7943915,1100102.6468030,1296759.4870139,820142.7112791,22686411.4111825
0.0300000,0.0300000,0.0300000,inf,nan,2845859.6394258,918657.0421596,591329.2053510,3667602.0257751,58344.4690801,2583110.2346807,918583.7753508,918730.3089685,1082948.5676650,684916.8125277,18948337.2346473
0.0325000,0.0325000,0.0325000,inf,nan,2503959.8402257,770232.6218597,495725.1755742,3075560.9980330,48881.4412993,2166092.8674470,770157.7313561,770307.5123634,907980.1017483,574257.0383272,15889282.5234854
0.0350000,0.0350000,0.0350000,inf,nan,2004615.2175945,648714.5802333,417453.6357052,2590836.9200390,41136.1997844,1824666.4675915,648638.2873106,648790.8731559,764729.9190517,483657.6678159,13384729.6777591
0.0375000,0.0375000,0.0375000,inf,nan,1933118.1738882,549154.1322834,353326.4449457,2193696.3661544,34792.5242771,1544931.2011542,549076.6619700,549231.6025969,647364.1997950,409429.0694009,11332715.2764912
0.0400000,0.0400000,0.0400000,inf,nan,1863633.1435491,467503.0945400,300735.6447180,1867997.4852622,29591.7538464,1315517.0422053,467424.6749760,467581.5141039,551110.7882228,348553.0667749,9649833.4802066
0.0425000,0.0425000,0.0425000,inf,nan,1304563.1181621,400452.6647396,257549.5890607,1600547.2051509,25322.4775203,1127130.9974246,400373.5265120,400531.8029673,472069.1398369,298562.7389922,8267914.6535353
0.0450000,0.0450000,0.0450000,inf,nan,938532.1919856,345300.0646489,222027.0260349,1380569.5402598,21812.0067249,972182.5895068,345220.4400982,345379.6891995,407053.1147805,257442.9942745,7131278.0618222
0.0475000,0.0475000,0.0475000,inf,nan,699164.2399985,299838.6536282,192746.3002600,1199267.4891137,18919.3486044,844475.2630928,299758.7761305,299918.5311258,353461.4394441,223548.6427370,6194468.1477377
0.0500000,0.0500000,0.0500000,inf,nan,546058.1649274,262267.6621164,168547.1956349,1049463.1669197,16529.4339461,738952.8978012,262187.7653384,262347.5588945,309171.2967944,195537.0970037,5420395.0503974
0.0525000,0.0525000,0.0525000,inf,nan,454971.5870776,231118.2217006,148483.2771607,925302.9216895,14548.3871780,651492.0941895,231038.5388291,231197.9045721,272451.1277501,172313.2229544,4778810.8954244
0.0550000,0.0550000,0.0550000,inf,nan,412310.1292155,205192.8593154,131782.9070590,822016.1390627,12899.6573098,578732.2768399,205113.6222638,205272.0963671,241889.3045966,152984.2288319,4245063.4955408
0.0575000,0.0575000,0.0575000,inf,nan,412211.2525033,183516.0658614,117817.3956566,735718.2057270,11520.8570178,517936.9018373,183437.5044530,183594.6272698,216335.8593550,136822.8110263,3799078.2199999
0.0600000,0.0600000,0.0600000,inf,nan,455369.3163359,165293.9398642,106074.9990232,663249.6569030,10361.1820506,466880.1516656,165216.2809954,165371.5987330,194854.9101620,123237.0658759,3424526.8292731
0.0625000,0.0625000,0.0625000,inf,nan,546947.3611319,149881.2450272,96139.6933085,602044.8809335,9379.3047816,423754.4498089,149804.7118128,149957.7782416,176685.8274340,111745.9289926,3108149.0348887
0.0650000,0.0650000,0.0650000,inf,nan,625924.2865922,136754.5096423,87673.8420521,550024.9055026,8541.6542505,387094.9385032,136679.3205458,136829.6987389,161211.5224097,101959.1191756,2839198.4947538
0.0675000,0.0675000,0.0675000,inf,nan,781675.8088508,125490.0402487,80404.0302897,505509.7630369,7821.0106936,355717.7485478,125416.4082002,125563.6722972,147932.5287967,93560.7462052,2608989.9827235
0.0700000,0.0700000,0.0700000,inf,nan,703754.4161507,115745.9266762,74109.4712777,467146.7474273,7195.3556929,328669.4639680,115674.0581827,115817.7951697,136445.7896196,86295.8944676,2410528.6810790
0.0725000,0.0725000,0.0725000,inf,nan,717107.7124730,107247.2857884,68612.5013951,433851.5507432,6646.9299930,305185.6609637,107177.3800390,107317.1915377,126427.2619708,79959.6212333,2238206.0412482
0.0750000,0.0750000,0.0750000,inf,nan,649075.2592971,99618.5360536,63770.7693888,398387.6834155,6161.4600616,280441.9018737,99543.4032959,99693.6688112,117434.1957675,74271.9067631,2057095.8719160
0.0775000,0.0775000,0.0775000,inf,nan,583332.6555271,91692.1360900,58885.6843258,367026.3983148,5684.1798879,258339.1380161,91618.6710738,91765.6011062,108090.2479247,68362.2752589,1894935.1977424
0.0800000,0.0800000,0.0800000,inf,nan,584947.9456107,84690.5603018,54366.5240700,339401.1676982,5234.2997024,238865.7601997,84618.9002158,84762.2203878,99836.5187056,63142.1585543,1752058.6647179
0.0825000,0.0825000,0.0825000,inf,nan,654747.3578777,78459.3265464,50341.0848147,314895.2081374,4829.5432886,221587.3367982,78389.5983665,78529.0547263,92490.8985661,58496.3804609,1625279.5172587
0.0850000,0.0850000,0.0850000,inf,nan,798832.2376160,72872.8773382,46728.5616291,293006.2980587,4462.9012860,206150.1713251,72805.1973436,72940.5573329,85905.3754702,54331.3299476,1512003.3056218
0.0875000,0.0875000,0.0875000,inf,nan,962163.1751295,67829.3336743,43463.4475809,273325.7801517,4128.7378406,192266.5167331,67763.8070242,67894.8603243,79959.8504960,50571.0497868,1410119.4314261
0.0900000,0.0900000,0.0900000,inf,nan,1258825.5200550,62837.8428845,40196.3290240,254106.5696590,3822.5295768,178781.0734032,62807.9885580,62867.6972110,74075.6874698,46849.5783295,1311193.6118266
0.0925000,0.0925000,0.0925000,inf,nan,1748244.4156370,56271.6894025,35975.8993400,227873.1938695,3434.7056824,160307.0809271,56244.0484453,56299.3303596,66335.2509607,41954.0964389,1175678.1116216
0.0950000,0.0950000,0.0950000,inf,nan,1912287.7679681,50463.9323110,32244.0091485,204662.6237515,3069.5850346,143962.4352156,50438.5160989,50489.3485232,59488.8415447,37624.0469292,1055782.8145832
0.0975000,0.0975000,0.0975000,inf,nan,1878933.7728377,45314.3317053,28936.0972731,184074.5123336,2746.3172365,129465.1629861,45291.1428552,45337.5205553,53418.2925323,33784.6946238,949439.3394174
0.1000000,0.1000000,0.1000000,inf,nan,2130823.1970993,40737.5055962,25997.1740788,165767.7818545,2459.4663707,116575.0380354,40716.5382775,40758.4729150,48022.9523218,30372.3818605,854885.5418010
0.1025000,0.1025000,0.1025000,inf,nan,2728432.7412651,36660.6098825,23380.3260004,149451.3924138,2204.3967106,105087.0778184,36641.8501729,36679.3695920,43216.9494599,27332.7987635,770617.8061862
0.1050000,0.1050000,0.1050000,inf,nan,3817405.3270028,33021.3736433,21045.4489649,134876.5273273,1977.1468532,94826.0379372,33004.7999288,33037.9473578,38926.8765689,24619.5184308,695350.6578911
0.1075000,0.1075000,0.1075000,inf,nan,4229407.8395173,29766.4403644,18958.1789423,121829.9971905,1786.2960120,85641.7651300,29752.0237744,29780.8569543,35089.8349196,22192.7602130,627982.6729000
0.1100000,0.1100000,0.1100000,inf,nan,3665184.7766797,26849.9712257,17088.9914102,110128.6867078,1604.9840639,77405.2848835,26837.6761014,26862.2663499,31651.7879320,20018.3483763,567567.7767705
0.1125000,0.1125000,0.1125000,inf,nan,3993502.2656084,24232.4717590,15412.4448525,99614.8891158,1442.6719594,70005.5144170,24222.2561478,24242.6873701,28566.1779947,18066.8373018,513291.1312886
0.1150000,0.1150000,0.1150000,inf,nan,5414252.7051795,21879.8079927,13906.5464989,90152.3923679,1297.1882606,63346.5053980,21871.6241637,21887.9918217,25792.7666572,16312.7779588,464448.9073564
0.1175000,0.1175000,0.1175000,inf,nan,5934157.8691933,19762.3826139,12552.2213463,81623.1990719,1166.6489998,57345.1332917,19756.1775891,19768.5876386,23296.6634589,14734.1036825,420431.3345997
0.1200000,0.1200000,0.1200000,inf,nan,5565504.2236715,17854.4456986,11332.8680812,73924.7784412,1049.4136144,51929.1616972,17850.1617943,17858.7296030,21047.5133901,13311.6162791,380708.5021203
0.1225000,0.1225000,0.1225000,inf,nan,5397623.2439104,16133.5181807,10233.9878422,66967.7632174,944.0481674,47035.6203553,16131.0935526,16135.9428087,19018.8172553,12028.5561859,344818.4606320
0.1250000,0.1250000,0.1250000,inf,nan,3398601.0063365,14579.9094618,9242.8738292,60674.0176612,849.2946635,42609.4447602,14579.2786508,14580.5402728,17187.3630133,10870.2428188,312357.2439980
0.1275000,0.1275000,0.1275000,inf,nan,2610901.4446016,13176.3134252,8348.3516009,54975.0143350,764.0454466,38602.3334820,13177.4078958,13175.2189545,15532.7495420,9823.7733755,282970.4881392
0.1300000,0.1300000,0.1300000,inf,nan,2532610.1286300,11907.4696158,7540.5615005,49810.4675676,687.3218216,34971.7864561,11910.2182856,11904.7209461,14036.9872250,8877.7702236,256346.3777322
0.1325000,0.1325000,0.1325000,inf,nan,1348839.4904011,10759.8785228,6810.7760443,45127.1802800,618.2561790,31680.2936844,10764.2082760,10755.5487696,12684.1623150,8022.1686253,232209.6964677
0.1350000,0.1350000,0.1350000,inf,nan,683712.6755973,9721.5617600,6151.2463025,40878.0683629,556.0770178,28694.6490740,9727.3979435,9715.7255765,11460.1542254,7248.0379378,210316.7954015
0.1375000,0.1375000,0.1375000,inf,nan,368603.9802179,8781.8595269,5555.0723217,37021.3331270,500.0963649,25985.3686026,8789.1264237,8774.5926301,10352.3967701,6547.4306070,190451.3266482
0.1400000,0.1400000,0.1400000,inf,nan,209998.0620457,7931.2590635,5016.0934969,33519.7576303,449.6991705,23526.1957176,7939.8803415,7922.6377856,9349.6759383,5913.2542699,172420.6169620
0.1425000,0.1425000,0.1425000,inf,nan,125722.5896458,7161.2489235,4528.7955237,30340.1070275,404.3343371,21293.6799447,7171.1480567,7151.3497903,8441.9581068,5339.1631058,156052.5782501
0.1450000,0.1450000,0.1450000,inf,nan,78696.2331672,6464.1948091,4088.2311564,27452.6166312,363.5070949,19266.8171785,6475.2954704,6453.0941478,7620.2436691,4819.4652640,141193.0704111
0.1475000,0.1475000,0.1475000,inf,nan,51260.4004993,5833.2334654,3689.9524905,24830.5542273,326.7724923,17426.7421518,5845.4598882,5821.0070426,6876.4419542,4349.0437546,127703.6467224
0.1500000,0.1500000,0.1500000,inf,nan,34590.6008001,5262.1817438,3329.9528933,22449.8454758,293.7298087,15756.4651949,5275.4590523,5248.9044353,6203.2640264,3923.2886502,115459.6238982
0.1525000,0.1525000,0.1525000,inf,nan,24080.2744617,4745.4584447,3004.6170330,20288.7530541,264.0177337,14240.6466967,4759.7129526,4731.2039367,5594.1305511,3538.0388140,104348.4284583
0.1550000,0.1550000,0.1550000,inf,nan,17226.8714564,4278.0169530,2710.6777261,18327.6016613,237.3101841,12865.4037137,4293.1764300,4262.8574761,5043.0923828,3189.5316761,94268.1786661
0.1575000,0.1575000,0.1575000,inf,nan,12620.0306136,3855.2870096,2445.1785395,16548.5421757,213.3126541,11618.1440069,3871.2809164,3839.2931028,4544.7619225,2874.3598196,85126.4674304
0.1600000,0.1600000,0.1600000,inf,nan,9437.4524376,3473.1242256,2205.4412629,14935.3492139,191.7590075,10487.4234702,3489.8839183,3456.3645328,4094.2536037,2589.4333412,76839.3165580
0.1625000,0.1625000,0.1625000,inf,nan,7184.3397927,3127.7661705,1989.0375095,13473.2471331,172.4086278,9462.8234700,3145.2250749,3110.3072661,3687.1321275,2331.9471114,69330.2768822
0.1650000,0.1650000,0.1650000,inf,nan,5554.1001454,2815.7940435,1805.7364303,12148.7601871,155.0438395,8534.8450965,2833.8878010,2797.7002861,3319.3672789,2099.3521984,62529.6522714
0.1675000,0.1675000,0.1675000,inf,nan,4351.5071454,2534.0990893,1629.5923932,10949.5831222,139.4675250,7694.8177314,2552.7656753,2515.4325033,2987.2943363,1889.3308288,56373.8285176
0.1700000,0.1700000,0.1700000,inf,nan,3449.0610301,2279.8530485,1470.7612523,9864.4690058,125.5009074,6934.8196919,2299.0328659,2260.6732310,2687.5792380,1711.7469612,50804.6907168
0.1725000,0.1725000,0.1725000,inf,nan,2761.5182194,2050.4820420,1327.5915983,8883.1315293,112.9815479,6247.6090292,2070.1179907,2030.8460934,2417.1877954,1540.7363975,45769.1150659
0.1750000,0.1750000,0.1750000,1855.0535797,0.2835052,2230.6396982,1855.0535797,1197.6613287,7996.1594261,101.7616760,5626.5628397,1863.6809048,1835.5785671,2173.3583558,1386.5251196,41218.5230583
0.1775000,0.1775000,0.1775000,1669.1774780,0.2938953,1815.8356832,1669.1774780,1069.9697708,7194.9410086,91.7069604,5065.6236953,1689.5645927,1648.7903634,1953.5774091,1247.5234440,37108.4878967
