# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3809685.3536902,3880078289.0754337,2485857313.2331038,15673319518.6682320,238844304.8486174,11031018118.6771126,200542518572.3803711,2069401728625.1311035,14590440545047.0742188
0.0025000,0.0025000,0.0025000,inf,nan,2617851.9415187,2293509292.5840216,1469387125.3010232,9264472795.4388809,141179279.7436409,6520416922.5844612,118539835589.0900269,1223209742676.4504395,8624287585938.2148438
0.0050000,0.0050000,0.0050000,inf,nan,1841564.0630886,1385683398.5378201,887769337.3885351,5597357114.8158360,85296654.1833022,3939469864.4127426,71618054013.7736359,739019331675.3247070,5210455256031.6728516
0.0075000,0.0075000,0.0075000,inf,nan,1304908.9295202,854418481.2517539,547403922.2089307,3451331662.3590012,52594433.9937336,2429079304.6857891,44158878143.4777298,455664481780.9565430,3212629572192.8334961
0.0100000,0.0100000,0.0100000,inf,nan,939422.9169110,537013538.9090962,344052720.6333475,2169178247.9845448,33056965.0269515,1526689367.7032974,27753090851.3827362,286370028868.2190552,2018995215888.2875977
0.0125000,0.0125000,0.0125000,inf,nan,697131.7898771,343725053.6932214,220219494.1104756,1388384602.6195419,21159782.5195675,977160774.7527152,17762283950.0972862,183271983845.9880676,1292083251748.9111328
0.0150000,0.0150000,0.0150000,inf,nan,537674.1356594,223931616.3104545,143472491.8137027,904469166.2796205,13786731.4935628,636577635.2417761,11570078444.3936806,119371787263.0337219,841538157705.5035400
0.0175000,0.0175000,0.0175000,inf,nan,439433.6172218,148479502.5939055,95133728.9087391,599667480.3607018,9143176.2240230,422056306.8566924,7669656056.1831779,79120501372.1971283,557730919289.5688477
0.0200000,0.0200000,0.0200000,inf,nan,391278.7975605,100250143.1804421,64235815.2113226,404830236.6128749,6175343.4718595,284928910.1065896,5176238826.0247574,53388062591.4325790,376289343021.6929932
0.0225000,0.0225000,0.0225000,inf,nan,385034.1876646,69008067.5067010,44221170.6638159,278611951.6324933,4253168.1704469,196096136.1771516,3560804875.0550122,36715480967.0222397,258724470025.7985535
0.0250000,0.0250000,0.0250000,inf,nan,370021.0723818,48528363.8783540,31101666.3376410,195867561.8704797,2993463.9735247,137860669.6310558,2501620913.5853848,25782796484.0367241,181628779934.1395874
0.0275000,0.0275000,0.0275000,inf,nan,316693.7611035,34964003.6882065,22412613.4288417,141057350.2838165,2159418.5229216,99285518.6212771,1799857114.7734878,18538304364.3285522,130536723652.0797882
0.0300000,0.0300000,0.0300000,inf,nan,295979.3789670,25901024.7213272,16607445.2445319,104430424.6354854,1602432.5136262,73507914.0053886,1330753966.0046453,13694642766.0828285,96371847404.2003784
0.0325000,0.0325000,0.0325000,inf,nan,304542.6134525,19802480.2944228,12701471.1062033,79778583.8801421,1227890.6946090,56158461.3226225,1014882447.1193967,10432224216.2163200,73355808611.2376709
0.0350000,0.0350000,0.0350000,inf,nan,343361.1584954,15221563.1268135,9757054.5262668,61413670.1882233,939646.2717712,43226951.5979416,783693530.2820829,8072189075.9159002,56840889413.1772842
0.0375000,0.0375000,0.0375000,inf,nan,417888.7913840,11419467.3791368,7321132.7639074,46055857.5894794,705646.9181627,32417945.8612301,587215925.3528546,6044984942.7954493,42549282556.3233948
0.0400000,0.0400000,0.0400000,inf,nan,539145.4060609,8710874.3669068,5585741.0215401,35115812.5170751,538921.0323552,24718177.5221700,447279366.7359738,4601321015.8077316,32372396222.5964622
0.0425000,0.0425000,0.0425000,inf,nan,726028.8073372,6758561.4246119,4334836.1730099,27231268.2122452,418715.4895761,19168874.6047608,346451688.8888602,3561304155.8708382,25041835142.4912148
0.0450000,0.0450000,0.0450000,inf,nan,1009504.5028919,5333826.8731918,3421901.4825645,21478319.0783679,330957.1997458,15119787.6390303,272909509.4312375,2802917360.3716054,19697258051.7015724
0.0475000,0.0475000,0.0475000,inf,nan,1439934.8548018,4280307.3793077,2746765.3499899,17225264.3022006,266025.8090582,12126323.4915198,218568169.5643402,2242722837.3134351,15750324825.7817669
0.0500000,0.0500000,0.0500000,inf,nan,1464238.4080522,3490299.2389908,2240430.9529361,14036960.4693631,217296.0929212,9882227.8520519,177857951.2034014,1823234065.8979783,12795663928.8771610
0.0525000,0.0525000,0.0525000,inf,nan,1323439.9992849,2883980.0799533,1848602.8448872,11611616.1282443,177765.7915242,8175100.6400365,146915396.0016872,1504571314.9209533,10552040706.0911465
0.0550000,0.0550000,0.0550000,inf,nan,1351302.4319356,2243248.2678169,1438023.0725242,9050243.0264974,138300.8536739,6370298.7768128,115440146.5746138,1188553464.8167806,8366674765.2201996
0.0575000,0.0575000,0.0575000,inf,nan,1555526.9691110,1759532.7835834,1128043.4272453,7097415.5808853,108500.7986401,4995821.9045071,90488949.0559417,931347054.5865725,6554558836.6337633
0.0600000,0.0600000,0.0600000,inf,nan,1978587.1645736,1391782.6812489,892364.3500299,5612945.5260286,85839.5089784,3950983.3705950,71527709.4854930,735929928.1374476,5177985685.9957790
0.0625000,0.0625000,0.0625000,inf,nan,2709840.7846889,1110298.0959158,711958.3514375,4476858.7044991,68489.3752205,3151344.3821502,57021348.1837193,586462080.7588059,4125277662.0559287
0.0650000,0.0650000,0.0650000,inf,nan,1869229.5385208,893453.4998080,572970.7396891,3601799.3017903,55119.6306293,2535423.1155223,45852197.5576737,471411107.1035379,3315129577.4517045
0.0675000,0.0675000,0.0675000,inf,nan,1171864.9367885,725401.9576669,465248.8410104,2923755.8343709,44755.0673691,2058167.6069614,37201328.7617125,382327546.9202512,2687973929.4505820
0.0700000,0.0700000,0.0700000,inf,nan,791016.9634027,594457.0859026,381305.3994664,2395524.7574347,36676.4644883,1686355.4003391,30464908.4264402,312981717.4967206,2199894855.6062245
0.0725000,0.0725000,0.0725000,inf,nan,576814.9601485,491945.9614685,315583.6951176,1982076.5199986,30350.0009946,1395332.1505651,25194899.2652657,258751761.8289839,1818313352.5973835
0.0750000,0.0750000,0.0750000,inf,nan,459498.8322933,411391.1975742,263933.5445882,1657251.3405194,25376.9267559,1166686.0927658,21056776.3684710,216187292.6056867,1518910595.0971713
0.0775000,0.0775000,0.0775000,inf,nan,405670.7103964,347924.3907549,223235.5296653,1401389.6597017,21457.4716994,986580.3425085,17799204.4612930,182696471.8942761,1283421595.5323863
0.0800000,0.0800000,0.0800000,inf,nan,400408.2281927,297863.1006580,191129.9920641,1199623.2355339,18364.8178159,844550.1591013,15232169.7106901,156320343.3434821,1098044091.4420235
