# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1757214.4485724,118929008.1029930,76192070.4664903,480440629.2259284,7318006.4975738,338137262.9016640,6148003967.4238958,63444992973.4118271,447339364846.7686157
0.0025000,0.0025000,0.0025000,inf,nan,1496320.1480755,79848977.9370156,51154894.0966091,322575720.9655358,4912722.2570714,227030692.9188396,4128036969.4183993,42600668651.3122025,300374225126.1948853
0.0050000,0.0050000,0.0050000,inf,nan,1142944.1622202,54322565.9751338,34801094.2325658,219460285.1737370,3341703.7462656,154457256.2929406,2808606524.0722880,28985228393.2789078,204376899516.8481140
0.0075000,0.0075000,0.0075000,inf,nan,905093.5523070,37421407.3928025,23973213.4407315,151186426.7574539,2301583.3743123,106405608.2447310,1934985977.1658738,19970130748.4382782,140814640166.7641602
0.0100000,0.0100000,0.0100000,inf,nan,782598.4285088,26087322.3094803,16711968.6070178,105400750.3586673,1604116.2575189,74181325.4925842,1349110183.0053549,13924290605.4664345,98187348311.7935333
0.0125000,0.0125000,0.0125000,inf,nan,729420.2486769,18394467.7496915,11783532.0969354,74323873.8139393,1130759.9418414,52309214.1281089,951439597.9340593,9820552521.5891094,69252982159.8847046
0.0150000,0.0150000,0.0150000,inf,nan,581872.8824998,13113168.6742698,8400090.5102450,52988551.8413659,805824.9912207,37293285.9355335,678416706.1958401,7003062184.8331184,49387390094.2350006
0.0175000,0.0175000,0.0175000,inf,nan,503790.9134918,9447964.4604941,6052018.5048647,38181530.5597346,580349.9435206,26872026.5567005,488926811.5617113,5047554435.0754070,35599259631.4716568
0.0200000,0.0200000,0.0200000,inf,nan,481930.0962935,6877921.3447831,4405571.5948647,27798498.3520062,422271.5292629,19564404.4248068,356044477.0115103,3676184196.5683780,25929625640.2015114
0.0225000,0.0225000,0.0225000,inf,nan,428120.2263231,5057907.7428048,3239636.1579695,20445292.3113524,310347.6051335,14389196.4926091,261930855.4783275,2704871647.9863024,19080622874.9797478
0.0250000,0.0250000,0.0250000,inf,nan,384563.0758399,3756742.8657460,2406103.1176873,15188052.1282578,230349.8946736,10689144.4436399,194636836.0907428,2010313625.7948487,14182896932.2999954
0.0275000,0.0275000,0.0275000,inf,nan,381624.2119496,2817956.5719889,1804727.9920729,11394710.8044083,172648.5958205,8019394.5392784,146074867.0088076,1509054682.4181714,10648042829.3575058
0.0300000,0.0300000,0.0300000,inf,nan,361268.6765352,2134596.2364472,1366990.4541800,8633227.5968167,130661.6643159,6075873.1272419,110716809.9712618,1144050120.5076227,8073866414.5296450
0.0325000,0.0325000,0.0325000,inf,nan,366189.8490045,1632868.4496350,1045614.1028929,6605508.8807795,99847.9263220,4648779.6068323,84748432.1028451,875941105.3629397,6182868710.6629162
0.0350000,0.0350000,0.0350000,inf,nan,345037.8744112,1261402.7776494,807688.1153927,5104039.1359509,77046.2533255,3592062.9676880,65514481.0866431,677328334.5193620,4781871868.7919931
0.0375000,0.0375000,0.0375000,inf,nan,316398.8087003,984133.1617245,630106.6070134,3983125.2994932,60037.4151655,2803183.3365059,51150743.6774506,528975208.5417376,3735249262.3326058
0.0400000,0.0400000,0.0400000,inf,nan,319544.8804489,775531.9515081,496515.2468973,3139644.5526330,47250.7432777,2209562.1173967,40337704.5450144,417265810.6248085,2947002743.6942034
0.0425000,0.0425000,0.0425000,inf,nan,335823.2674381,617389.4251639,395248.0150027,2500035.1010639,37565.9205111,1759426.0012957,32134087.1189362,332487199.8673407,2348651817.7380257
0.0450000,0.0450000,0.0450000,inf,nan,295903.1208098,496618.3827172,317920.6877506,2011427.7531955,30177.8640814,1415565.3015207,25863378.1047006,267658451.5687525,1890977721.1751359
0.0475000,0.0475000,0.0475000,inf,nan,285690.1367563,403595.3420880,258463.9281504,1633152.0946385,24503.8412319,1149443.5891953,20955211.5909168,216535763.2344082,1528132093.1182373
0.0500000,0.0500000,0.0500000,inf,nan,303443.7518962,327643.7265085,209876.2895709,1325784.7789145,19935.0342560,933133.7556963,17008527.1219258,175722463.1863695,1239949903.6444263
0.0525000,0.0525000,0.0525000,inf,nan,351499.0308156,268833.3203123,172230.2518310,1087691.5449727,16347.3914196,765578.6461768,13948914.5728861,144066863.5810864,1016353960.3591532
0.0550000,0.0550000,0.0550000,inf,nan,427170.3938858,223118.3089182,142972.1924921,902524.5664168,13563.5841310,635272.6921399,11567096.9619384,119408858.3595416,842111650.2090474
0.0575000,0.0575000,0.0575000,inf,nan,457075.6240122,187479.9198393,120168.3988662,758085.1685642,11398.1264943,533630.5179618,9706893.8955173,100136273.5996254,705853686.8580391
0.0600000,0.0600000,0.0600000,inf,nan,531776.3173069,159651.5385162,102367.0070882,645213.4293338,9711.7915240,454205.4326472,8251014.2239930,85038268.5676286,599040546.7884486
0.0625000,0.0625000,0.0625000,inf,nan,654814.7136793,137920.5850397,88471.0724084,556987.8582975,8399.4195628,392126.1570658,7110816.2188558,73199677.0616351,515217552.9263421
0.0650000,0.0650000,0.0650000,inf,nan,793162.5579605,120984.8328942,77646.5183259,488144.9962512,7381.0770739,343688.3330079,6218881.6676638,63924384.9713755,449474675.5299861
0.0675000,0.0675000,0.0675000,inf,nan,1017612.4640669,107847.5812778,69254.9776411,434655.9652222,6560.8930717,306056.4952242,5523598.1586369,56679429.7367328,398052429.9603009
0.0700000,0.0700000,0.0700000,inf,nan,1360859.1067411,95229.3565648,60828.9920236,388211.0279574,5629.8747672,273140.8313638,4985183.2271377,51053977.7689657,358052668.5274225
0.0725000,0.0725000,0.0725000,inf,nan,1656039.7241024,82399.4175297,52632.7643129,335767.0657604,4862.1681613,236360.1500020,4315990.5004373,44611366.2030953,314862170.5574746
0.0750000,0.0750000,0.0750000,inf,nan,1166485.3398853,70329.9167544,45083.5889345,284972.0686550,4220.7560972,200613.9699999,3661587.1100830,37831372.6569594,266927576.0205347
0.0775000,0.0775000,0.0775000,inf,nan,850509.7099697,60120.6264668,38550.3544097,243566.7368966,3603.6466809,171475.6497569,3127810.0793493,32299162.7565308,227805378.4503298
0.0800000,0.0800000,0.0800000,inf,nan,649420.9230935,51766.6133159,33204.5810453,209673.9991658,3099.5813538,147624.1508205,2690601.5924128,27766236.3778547,195742309.0796570
0.0825000,0.0825000,0.0825000,inf,nan,528058.9754149,44901.3257335,28811.5384375,181811.5913787,2686.1056410,128016.2979693,2330958.7276564,24036273.3269074,169353084.0691834
0.0850000,0.0850000,0.0850000,inf,nan,466108.1707162,39234.2565469,25185.2050919,158804.5694130,2345.4350878,111825.2054306,2033813.7987094,20953578.5393925,147538932.5820281
0.0875000,0.0875000,0.0875000,inf,nan,453336.5896557,34534.3312437,22177.6269163,139718.1929634,2063.4339543,98393.0404562,1787175.3425535,18394216.7564178,129425086.2593147
0.0900000,0.0900000,0.0900000,inf,nan,487262.0839929,30617.1150448,19670.7222198,123806.2361161,1828.8288495,87194.6443325,1581466.4973433,16259183.9900399,114312628.6624630
0.0925000,0.0925000,0.0925000,inf,nan,572536.0907960,27334.9223241,17569.9460650,110471.0227368,1632.6009002,77809.4053847,1409013.4093175,14469127.1195730,101641259.6663312
0.0950000,0.0950000,0.0950000,inf,nan,721849.8233556,24569.1397724,15799.3728091,99232.4051706,1467.5140790,69899.4263272,1263648.0836796,12960244.4600023,90960386.3738311
0.0975000,0.0975000,0.0975000,inf,nan,935225.8316436,22224.2441035,14297.8641964,89703.5889980,1327.7477378,63192.5098887,1140398.8481256,11681090.4641438,81906588.8764016
0.1000000,0.1000000,0.1000000,inf,nan,1219559.4569929,20223.1214759,13016.0713320,81572.2170611,1195.8652256,57468.8459188,1035248.1282021,10590075.0992229,74185984.1952127
0.1025000,0.1025000,0.1025000,inf,nan,1671752.3010730,18075.1196131,11542.4967611,74054.9176359,1030.5618658,52112.1842185,944942.1226070,9653498.8792292,67560367.3294669
0.1050000,0.1050000,0.1050000,inf,nan,2376587.3642717,15687.6611979,10017.2007034,64311.7367397,890.0295454,45256.6990419,843855.4775215,8823227.4393792,61836275.4527809
0.1075000,0.1075000,0.1075000,inf,nan,1896028.7636922,13646.9619934,8713.4439088,55979.8104742,770.2380855,39394.1240083,735028.6700431,7686408.2870891,54672522.9388558
