# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6134143802.6952763,6134143802.6952763
0.0050000,0.0050000,0.0050000,2159695847.6547775,2159695847.6547775
0.0100000,0.0100000,0.0100000,829454187.7276787,829454187.7276787
0.0150000,0.0150000,0.0150000,346422397.1802937,346422397.1802937
0.0200000,0.0200000,0.0200000,159858687.5979847,159858687.5979847
0.0250000,0.0250000,0.0250000,82856015.8931251,82856015.8931251
0.0300000,0.0300000,0.0300000,48571392.2750814,48571392.2750814
0.0350000,0.0350000,0.0350000,30275690.7601698,30275690.7601698
0.0400000,0.0400000,0.0400000,19444138.4915159,19444138.4915159
0.0450000,0.0450000,0.0450000,13889734.7457955,13889734.7457955
0.0500000,0.0500000,0.0500000,9584336.6429926,9584336.6429926
0.0550000,0.0550000,0.0550000,6252727.6422054,6252727.6422054
0.0600000,0.0600000,0.0600000,4238809.2426816,4238809.2426816
0.0650000,0.0650000,0.0650000,2988585.1174347,2988585.1174347
0.0700000,0.0700000,0.0700000,2170266.3152913,2170266.3152913
0.0750000,0.0750000,0.0750000,1638740.3976283,1638740.3976283
0.0800000,0.0800000,0.0800000,1247160.4700482,1247160.4700482
0.0850000,0.0850000,0.0850000,911679.0257556,911679.0257556
0.0900000,0.0900000,0.0900000,702034.3724215,702034.3724215
0.0950000,0.0950000,0.0950000,572038.2432872,572038.2432872
0.1000000,0.1000000,0.1000000,495272.6835213,495272.6835213
0.1050000,0.1050000,0.1050000,430037.1202396,430037.1202396
0.1100000,0.1100000,0.1100000,371502.9454352,371502.9454352
0.1150000,0.1150000,0.1150000,330270.8426527,330270.8426527
0.1200000,0.1200000,0.1200000,312228.6482545,312228.6482545
0.1250000,0.1250000,0.1250000,272700.0496210,272700.0496210
0.1300000,0.1300000,0.1300000,224679.8101869,224679.8101869
0.1350000,0.1350000,0.1350000,177510.6543029,177510.6543029
0.1400000,0.1400000,0.1400000,141949.6774993,141949.6774993
0.1450000,0.1450000,0.1450000,114734.1345192,114734.1345192
0.1500000,0.1500000,0.1500000,93606.0027548,93606.0027548
0.1550000,0.1550000,0.1550000,76991.9359734,76991.9359734
0.1600000,0.1600000,0.1600000,63784.9876816,63784.9876816
0.1650000,0.1650000,0.1650000,53195.6245861,53195.6245861
0.1700000,0.1700000,0.1700000,44650.3154922,44650.3154922
0.1750000,0.1750000,0.1750000,37722.9158167,37722.9158167
0.1800000,0.1800000,0.1800000,32088.6398245,32088.6398245
0.1850000,0.1850000,0.1850000,27493.5039293,27493.5039293
0.1900000,0.1900000,0.1900000,23734.2649646,23734.2649646
0.1950000,0.1950000,0.1950000,20645.3842279,20645.3842279
0.2000000,0.2000000,0.2000000,18090.6137615,18090.6137615
0.2050000,0.2050000,0.2050000,15957.5497039,15957.5497039
0.2100000,0.2100000,0.2100000,14154.0168187,14154.0168187
0.2150000,0.2150000,0.2150000,12605.5070233,12605.5070233
0.2200000,0.2200000,0.2200000,11253.1471679,11253.1471679
0.2250000,0.2250000,0.2250000,10051.8576564,10051.8576564
0.2300000,0.2300000,0.2300000,8275.8024022,8275.8024022
0.2350000,0.2350000,0.2350000,6683.7328921,6683.7328921
0.2400000,0.2400000,0.2400000,5475.2377918,5475.2377918
0.2450000,0.2450000,0.2450000,4542.4576042,4542.4576042
0.2500000,0.2500000,0.2500000,3724.7915069,3724.7915069
0.2550000,0.2550000,0.2550000,3010.3720565,3010.3720565
0.2600000,0.2600000,0.2600000,2429.9121335,2429.9121335
0.2650000,0.2650000,0.2650000,1948.6773773,1948.6773773
0.2700000,0.2700000,0.2700000,1591.3205274,1568.8318676
0.2750000,0.2750000,0.2750000,1290.1492289,1267.6605691
0.2800000,0.2800000,0.2800000,1050.1253253,1027.6366655
0.2850000,0.2850000,0.2850000,857.7902616,835.3016136
0.2900000,0.2900000,0.2900000,694.0936978,671.2227606
0.2950000,0.2950000,0.2950000,547.3577469,524.4751018
0.3000000,0.3000000,0.3000000,434.8621402,412.0665807
0.3050000,0.3050000,0.3050000,347.6548417,324.9544249
0.3100000,0.3100000,0.3100000,279.3878756,256.7784244
0.3150000,0.3150000,0.3150000,225.5166062,202.9872329
0.3200000,0.3200000,0.3200000,182.7302582,160.2679375
0.3250000,0.3250000,0.3250000,148.5749355,126.1691071
0.3300000,0.3300000,0.3300000,121.1841567,98.8484687
0.3350000,0.3350000,0.3350000,99.0685769,76.9016791
0.3400000,0.3400000,0.3400000,81.0516137,59.2444334
0.3450000,0.3450000,0.3450000,66.3332294,45.0300543
0.3500000,0.3500000,0.3500000,54.3849339,33.5909712
0.3550000,0.3550000,0.3550000,44.7582225,24.3828852
0.3600000,0.3600000,0.3600000,37.0249362,16.5670760
0.3650000,0.3650000,0.3650000,30.7923286,10.4393397
0.3700000,0.3700000,0.3700000,25.7236750,5.6491205
0.3750000,0.3750000,0.3750000,21.5525597,1.9212583
0.3800000,0.3800000,0.3800000,18.0851627,-0.9612352
0.3850000,0.3850000,0.3850000,15.1868771,-3.1701834
0.3900000,0.3900000,0.3900000,12.7613962,-4.8444206
0.3950000,0.3950000,0.3950000,10.7344648,-6.0900574
0.4000000,0.4000000,0.4000000,9.0458862,-6.9941143
0.4050000,0.4050000,0.4050000,7.6462898,-7.6264901
0.4100000,0.4100000,0.4100000,6.4948176,-8.0433004
0.4150000,0.4150000,0.4150000,5.5567279,-8.2896658
0.4200000,0.4200000,0.4200000,4.8013849,-8.4019073
0.4250000,0.4250000,0.4250000,4.2002677,-8.4092837
0.4300000,0.4300000,0.4300000,3.7247528,-8.3353710
0.4350000,0.4350000,0.4350000,3.3448574,-8.1991622
0.4400000,0.4400000,0.4400000,3.0299923,-8.0159471
0.4450000,0.4450000,0.4450000,2.7510864,-7.8493050
0.4500000,0.4500000,0.4500000,2.4829100,-7.6939300
