# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,330655.9287757,130700774.7619001,84060150.8468402,523235577.3160290,8258880.1469784,368465069.3763612,6566373731.2280064,66888411707.9682846,467352173165.9297485
0.0025000,0.0025000,0.0025000,inf,nan,299962.7366418,106203324.1002268,68319331.4100663,424951032.9987382,6720599.5123046,299262057.7782176,5327138381.8825140,54225436969.1993027,378682354005.1856079
0.0050000,0.0050000,0.0050000,inf,nan,298645.6453730,91352203.8649424,58780458.3144656,365314435.3390699,5788788.1331316,257273747.7615293,4573769383.7423086,46517603822.7282944,324663059604.3590088
0.0075000,0.0075000,0.0075000,inf,nan,326123.3509749,77937685.3778955,50144267.8119062,311736606.0954251,4937031.1636428,219538503.4620698,3904734204.8440042,39725030653.0394897,277313133662.1423340
0.0100000,0.0100000,0.0100000,inf,nan,385961.9744719,67218444.7203519,43253415.9681288,268777281.1491349,4261809.9381366,189288409.3591721,3364337619.3274851,34211594940.5169449,238748082841.2509460
0.0125000,0.0125000,0.0125000,inf,nan,486546.4761497,58357830.8490861,37554159.8218422,233313346.8198297,3701512.5552199,164314193.0882560,2919484471.0937390,29681443548.3825607,207102279146.2237854
0.0150000,0.0150000,0.0150000,inf,nan,642762.5048672,50829458.6600711,32713191.9553402,203161782.0907229,3226389.1488898,143081895.2408480,2540736237.8449955,25820873286.7852821,180116343355.1917419
0.0175000,0.0175000,0.0175000,inf,nan,879147.1285966,44506119.3115705,28646538.3370168,177844540.9190891,2826948.9863569,125253500.2822975,2222934219.1139016,22583020740.6203728,157490596898.4250183
0.0200000,0.0200000,0.0200000,inf,nan,1235416.0441625,38714253.3695540,24900384.7899613,154963361.8956973,2446796.0452080,109127015.2597933,1944024577.2442038,19797704201.1851120,138237165056.5952454
0.0225000,0.0225000,0.0225000,inf,nan,1776067.5786815,32330876.1176466,20794744.1325406,129411228.8968653,2043315.4521109,91132967.4613470,1623424066.4826951,16532368530.2476730,115489325697.0507355
0.0250000,0.0250000,0.0250000,inf,nan,2607246.3934154,26890163.4177772,17295351.9512464,107633289.1610895,1699390.9194432,75796705.0490767,1350201221.2978258,13749743748.6110687,96049804984.4319305
0.0275000,0.0275000,0.0275000,inf,nan,3906928.3800935,22286918.3424374,14334562.2592282,89208234.0304467,1408381.4200531,62821548.3167553,1119063770.0835822,11395884500.0903835,79606402921.4260864
0.0300000,0.0300000,0.0300000,inf,nan,5980258.3712179,18417313.4514050,11845607.5137564,73720271.8920830,1163730.9951386,51914701.1453378,924789638.6871278,9417567113.4476738,65787100029.5272751
0.0325000,0.0325000,0.0325000,inf,nan,9363813.1953669,15182730.2303033,9765068.0878126,60774496.8049312,959211.4870414,42798073.7392254,762419778.1210299,7764253590.3755474,54238673001.8748245
0.0350000,0.0350000,0.0350000,inf,nan,15028126.5549425,12492181.3243678,8034430.3863551,50006581.7937659,789075.7844710,35215108.8492284,627379715.8675147,6389329156.4420595,44635338447.6376343
0.0375000,0.0375000,0.0375000,inf,nan,24784603.4667828,10263616.3040092,6600926.9655203,41088001.6501508,648140.5469017,28934459.8957464,515544976.2947234,5250767830.7727489,36683399168.2793045
0.0400000,0.0400000,0.0400000,inf,nan,42134362.0889083,8424393.6926399,5417840.4477329,33727917.7712659,531816.2469973,23751318.4955967,423264602.1021026,4311371121.6778917,30122907494.2698364
0.0425000,0.0425000,0.0425000,inf,nan,74114671.7259848,6911165.1717692,4444429.3623176,27672709.9710742,436100.0527155,19487084.9672271,347355150.5410933,3538705986.5840549,24727227475.6634026
0.0450000,0.0450000,0.0450000,inf,nan,82782043.0961311,5669373.4224749,3645605.4615967,22703962.0472669,357544.2691597,15987949.9422949,285075297.4041131,2904845334.3863873,20301217823.6280479
0.0475000,0.0475000,0.0475000,inf,nan,49367200.3363940,4652520.4064328,2991463.3514255,18635528.9761356,293210.2441902,13122829.2276818,234088932.5802963,2385991409.5814238,16678597091.6322517
