# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1243149936.8637214,1243149936.8637214
0.0050000,0.0050000,0.0050000,488499563.1212837,488499563.1212837
0.0100000,0.0100000,0.0100000,208240473.0652921,208240473.0652921
0.0150000,0.0150000,0.0150000,97490301.1981459,97490301.1981459
0.0200000,0.0200000,0.0200000,51396575.8655663,51396575.8655663
0.0250000,0.0250000,0.0250000,31133394.1874366,31133394.1874366
0.0300000,0.0300000,0.0300000,18710343.1427803,18710343.1427803
0.0350000,0.0350000,0.0350000,12136416.2828026,12136416.2828026
0.0400000,0.0400000,0.0400000,7944263.7538010,7944263.7538010
0.0450000,0.0450000,0.0450000,4988898.9068529,4988898.9068529
0.0500000,0.0500000,0.0500000,3222343.1437214,3222343.1437214
0.0550000,0.0550000,0.0550000,2170933.0862980,2170933.0862980
0.0600000,0.0600000,0.0600000,1466100.0837383,1466100.0837383
0.0650000,0.0650000,0.0650000,974664.4711109,974664.4711109
0.0700000,0.0700000,0.0700000,667366.4852857,667366.4852857
0.0750000,0.0750000,0.0750000,469080.1998842,469080.1998842
0.0800000,0.0800000,0.0800000,337521.2161930,337521.2161930
0.0850000,0.0850000,0.0850000,248196.8867477,248196.8867477
0.0900000,0.0900000,0.0900000,184206.6609036,184206.6609036
0.0950000,0.0950000,0.0950000,128925.4723528,128925.4723528
0.1000000,0.1000000,0.1000000,92448.1158802,92448.1158802
0.1050000,0.1050000,0.1050000,67970.8133747,67970.8133747
0.1100000,0.1100000,0.1100000,51278.0441801,51278.0441801
0.1150000,0.1150000,0.1150000,39980.5452580,39980.5452580
0.1200000,0.1200000,0.1200000,32358.3892764,32358.3892764
0.1250000,0.1250000,0.1250000,27314.8911375,27314.8911375
0.1300000,0.1300000,0.1300000,24147.6949933,24147.6949933
0.1350000,0.1350000,0.1350000,22407.8112195,22407.8112195
0.1400000,0.1400000,0.1400000,20648.7470952,20648.7470952
0.1450000,0.1450000,0.1450000,19581.8918162,19581.8918162
0.1500000,0.1500000,0.1500000,18663.2533735,18663.2533735
0.1550000,0.1550000,0.1550000,14638.3190555,14638.3190555
0.1600000,0.1600000,0.1600000,11593.9128111,11593.9128111
0.1650000,0.1650000,0.1650000,9265.7175105,9265.7175105
0.1700000,0.1700000,0.1700000,7465.8672392,7465.8672392
0.1750000,0.1750000,0.1750000,6059.7396267,6059.7396267
0.1800000,0.1800000,0.1800000,4950.0546574,4950.0546574
0.1850000,0.1850000,0.1850000,4065.9105999,4065.9105999
0.1900000,0.1900000,0.1900000,3355.1768175,3355.1768175
0.1950000,0.1950000,0.1950000,2779.1799490,2779.1799490
0.2000000,0.2000000,0.2000000,2308.9650065,2308.9650065
0.2050000,0.2050000,0.2050000,1922.6451640,1922.6451640
0.2100000,0.2100000,0.2100000,1626.5023403,1603.5101856
0.2150000,0.2150000,0.2150000,1361.5407044,1338.6680848
0.2200000,0.2200000,0.2200000,1139.9581281,1118.0646337
0.2250000,0.2250000,0.2250000,953.9960962,931.1440399
0.2300000,0.2300000,0.2300000,798.5264994,775.2882996
0.2350000,0.2350000,0.2350000,668.5627793,645.3335653
0.2400000,0.2400000,0.2400000,559.7100698,536.7139039
0.2450000,0.2450000,0.2450000,468.4201612,445.7751538
0.2500000,0.2500000,0.2500000,391.8227640,369.3782307
0.2550000,0.2550000,0.2550000,327.5281454,304.7558708
0.2600000,0.2600000,0.2600000,273.5253838,250.6932955
0.2650000,0.2650000,0.2650000,228.1553529,205.4634895
0.2700000,0.2700000,0.2700000,190.0583352,167.6367696
0.2750000,0.2750000,0.2750000,158.0952635,136.0213030
0.2800000,0.2800000,0.2800000,131.2983148,109.6189907
0.2850000,0.2850000,0.2850000,108.8436033,87.5917041
0.2900000,0.2900000,0.2900000,90.0264202,69.2346855
0.2950000,0.2950000,0.2950000,74.2420192,53.9550752
0.3000000,0.3000000,0.3000000,60.9818514,41.2542440
0.3050000,0.3050000,0.3050000,49.8385137,29.8191091
0.3100000,0.3100000,0.3100000,40.4973522,19.8092455
0.3150000,0.3150000,0.3150000,32.7090689,11.6519951
0.3200000,0.3200000,0.3200000,26.2616601,5.0395770
0.3250000,0.3250000,0.3250000,20.9653694,-0.2862365
0.3300000,0.3300000,0.3300000,16.6484002,-4.5420033
0.3350000,0.3350000,0.3350000,13.1561924,-7.9092449
0.3400000,0.3400000,0.3400000,10.3496220,-10.5400312
0.3450000,0.3450000,0.3450000,8.1004452,-12.5616819
0.3500000,0.3500000,0.3500000,6.2852539,-14.0807264
0.3550000,0.3550000,0.3550000,4.7848316,-15.1862360
0.3600000,0.3600000,0.3600000,3.4988779,-15.9526283
0.3650000,0.3650000,0.3650000,2.3695614,-16.4420259
0.3700000,0.3700000,0.3700000,1.3843485,-16.7062401
0.3750000,0.3750000,0.3750000,0.5407124,-16.7884365
0.3800000,0.3800000,0.3800000,-0.2248997,-16.7245356
0.3850000,0.3850000,0.3850000,-1.1065744,-18.2539042
0.3900000,0.3900000,0.3900000,-2.3021345,-21.5433386
0.3950000,0.3950000,0.3950000,-3.7096549,-24.0289470
0.4000000,0.4000000,0.4000000,-5.0376146,-25.8547124
0.4050000,0.4050000,0.4050000,-6.1064542,-27.1395085
0.4100000,0.4100000,0.4100000,-6.8838864,-27.9816806
0.4150000,0.4150000,0.4150000,-7.4229081,-28.4627313
0.4200000,0.4200000,0.4200000,-7.8398758,-28.6503008
0.4250000,0.4250000,0.4250000,-8.3257214,-28.6005849
0.4300000,0.4300000,0.4300000,-9.0554860,-28.3603049
0.4350000,0.4350000,0.4350000,-9.9695682,-27.9683176
0.4400000,0.4400000,0.4400000,-10.8260718,-29.1737909
0.4450000,0.4450000,0.4450000,-11.4482513,-30.0843468
0.4500000,0.4500000,0.4500000,-11.7839721,-30.5097912
0.4550000,0.4550000,0.4550000,-11.8526349,-30.6044368
0.4600000,0.4600000,0.4600000,-11.7017857,-30.4963098
0.4650000,0.4650000,0.4650000,-11.3914371,-30.1371940
0.4700000,0.4700000,0.4700000,-11.0614333,-29.5870338
0.4750000,0.4750000,0.4750000,-11.4639831,-28.8940828
0.4800000,0.4800000,0.4800000,-13.5918193,-32.1864498
0.4850000,0.4850000,0.4850000,-16.0843042,-34.9449946
0.4900000,0.4900000,0.4900000,-17.8985613,-36.5067732
