# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,43994254606173.8984375,19524971810848800768.0000000,12551672863935948800.0000000,78249902478545682432.0000000,1230106968920089088.0000000,55100152338999091200.0000000,984369285843622559744.0000000,10043571177160494284800.0000000,70254731127368391327744.0000000
0.0025000,0.0025000,0.0025000,inf,nan,4382861762815.3911133,919504786520470784.0000000,591105758625522560.0000000,3685083932557022208.0000000,57930390553561656.0000000,2594874621311424512.0000000,46357673627749122048.0000000,472989762508648284160.0000000,3308561069144549097472.0000000
0.0050000,0.0050000,0.0050000,inf,nan,700083765133.8850098,80475041551695104.0000000,51733564793423408.0000000,322518476594548032.0000000,5070066642220422.0000000,227103378127310944.0000000,4057222730825537024.0000000,41396055200278028288.0000000,289565203137965817856.0000000
0.0075000,0.0075000,0.0075000,inf,nan,152662322210.2479553,10621801850116792.0000000,6828249636402282.0000000,42568817563128304.0000000,669191851432846.3750000,29975095913980212.0000000,535507846308984192.0000000,5463814498887510016.0000000,38219355635380117504.0000000
0.0100000,0.0100000,0.0100000,inf,nan,41515260978.4518738,1877934456145233.7500000,1207234459531552.2500000,7526166551911295.0000000,118313106680913.0000000,5299596678879384.0000000,94677782938814416.0000000,966002361150070912.0000000,6757181783771947008.0000000
0.0125000,0.0125000,0.0125000,inf,nan,13312560228.8097649,413134101165959.5000000,265584199588793.2812500,1655710658586025.5000000,26028157827702.8242188,1165878889481528.7500000,20828534074185128.0000000,212514620978388512.0000000,1486538733926871040.0000000
0.0150000,0.0150000,0.0150000,inf,nan,4850592440.2196541,107687888280733.2968750,69227403711936.2734375,431578967276270.1875000,6784520743014.6865234,303898995804869.0000000,5429183776741888.0000000,55394245932305728.0000000,387482479874327616.0000000
0.0175000,0.0175000,0.0175000,inf,nan,1957023886.9716337,32141657284071.9804688,20662336932459.5937500,128813593122781.8281250,2024978681882.0212402,90704887134270.3437500,1620451301481014.5000000,16533549508115006.0000000,115652098412754672.0000000
0.0200000,0.0200000,0.0200000,inf,nan,858112804.4585218,10715905642657.3183594,6888743861908.7226562,42945962257743.8984375,675119837678.0679932,30240664453484.7265625,540252340152299.0625000,5512223009043293.0000000,38557973316337472.0000000
0.0225000,0.0225000,0.0225000,inf,nan,403244409.2162795,3917328344842.3930664,2518263119395.3364258,15699415248522.4101562,246798009593.4783936,11054840112573.8027344,197495789264889.7500000,2015059960934679.5000000,14095334788281856.0000000
0.0250000,0.0250000,0.0250000,inf,nan,200914403.2970263,1547971195854.9062500,995116589828.7116699,6203780781367.3515625,97524580055.4450226,4368430481592.2045898,78042446325675.1406250,796271226288070.7500000,5569913474693097.0000000
0.0275000,0.0275000,0.0275000,inf,nan,105250369.5654441,653870950108.9787598,420342282817.3401489,2620509305960.9423828,41194817695.2619247,1845247762503.3669434,32965543010479.4765625,336349202995615.4375000,2352761120051014.5000000
0.0300000,0.0300000,0.0300000,inf,nan,57583310.6422816,292616022707.2420044,188108777205.2649536,1172713429753.9645996,18435193543.1330757,825773369781.3382568,14752531728724.8027344,150520881385697.0000000,1052892883270582.0000000
0.0325000,0.0325000,0.0325000,inf,nan,32724898.2685217,137731494609.8826294,88540936830.5926514,551984944566.5056152,8677239243.7396259,388683583981.5730591,6943877616435.0722656,70848764287155.7656250,495586786488784.6250000
