# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2672047.4712329,115190839.3294902,73252851.8090824,473402079.2461722,6737939.2617283,332825888.0666898,115191114.7278483,115190563.9311322,135791431.1163871,85882041.8123289,2440432535.6781778,115190839.3294902,73252851.8090824,473402079.2461722,6737939.2617283,332825888.0666898,115191114.7278483,115190563.9311322,135791431.1163871,85882041.8123289,2440432535.6781778
0.0025000,0.0025000,0.0025000,inf,nan,2814374.5642432,77460575.9714492,49261657.7817019,318305295.7273486,4532214.9959275,223786635.5199281,77460844.9065303,77460307.0363680,91313532.6340994,57751748.8639738,1640909221.0642238,77460575.9714492,49261657.7817019,318305295.7273486,4532214.9959275,223786635.5199281,77460844.9065303,77460307.0363680,91313532.6340994,57751748.8639738,1640909221.0642238
0.0050000,0.0050000,0.0050000,inf,nan,3095808.0299503,53015142.8987350,33717785.1020982,217817960.6530929,3103163.2122048,153140012.6662289,53015405.8447185,53014879.9527514,62496307.5793472,39526135.4602363,1122897401.3748426,53015142.8987350,33717785.1020982,217817960.6530929,3103163.2122048,153140012.6662289,53015405.8447185,53014879.9527514,62496307.5793472,39526135.4602363,1122897401.3748426
0.0075000,0.0075000,0.0075000,inf,nan,2483188.5871941,36956478.7661008,23506715.2379946,151806158.2818920,2164406.3548575,106731055.6589520,36956736.1585191,36956221.3736825,43565731.1803825,27553387.6921249,782606687.4550881,36956478.7661008,23506715.2379946,151806158.2818920,2164406.3548575,106731055.6589520,36956736.1585191,36956221.3736825,43565731.1803825,27553387.6921249,782606687.4550881
0.0100000,0.0100000,0.0100000,inf,nan,2243799.8065348,26265958.6382821,16709006.2483219,107861513.6752884,1539456.3705022,75836172.8251389,26266210.8773318,26265706.3992324,30963331.2327384,19582930.1283365,556071890.9543226,26265958.6382821,16709006.2483219,107861513.6752884,1539456.3705022,75836172.8251389,26266210.8773318,26265706.3992324,30963331.2327384,19582930.1283365,556071890.9543226
0.0125000,0.0125000,0.0125000,inf,nan,2333686.1118091,19056349.5394490,12124634.0695028,78226306.3171194,1117976.7870843,55001373.5529339,19056596.9927508,19056102.0861472,22464364.2747848,14207711.4592073,403301971.5303020,19056349.5394490,12124634.0695028,78226306.3171194,1117976.7870843,55001373.5529339,19056596.9927508,19056102.0861472,22464364.2747848,14207711.4592073,403301971.5303020
0.0150000,0.0150000,0.0150000,inf,nan,2512848.8551088,14131847.5120424,8993233.5657187,57984972.2390056,830058.3510023,40770820.2166443,14132090.5169455,14131604.5071392,16659170.2009372,10536184.3526733,298957222.6373141,14131847.5120424,8993233.5657187,57984972.2390056,830058.3510023,40770820.2166443,14132090.5169455,14131604.5071392,16659170.2009372,10536184.3526733,298957222.6373141
0.0175000,0.0175000,0.0175000,inf,nan,3049948.7176021,10725290.0829161,6827000.0505560,43983897.2995344,630854.0851405,30927398.6244127,10725528.9484304,10725051.2174019,12643388.1198808,7996380.7600675,226780801.4228916,10725290.0829161,6827000.0505560,43983897.2995344,630854.0851405,30927398.6244127,10725528.9484304,10725051.2174019,12643388.1198808,7996380.7600675,226780801.4228916
0.0200000,0.0200000,0.0200000,inf,nan,4121857.1096145,8338887.7843858,5309415.4187382,34176732.5261619,491267.0667283,24032447.9060491,8339122.7928081,8338652.7759635,9830204.4915373,6217167.2116950,176223826.6834347,8338887.7843858,5309415.4187382,34176732.5261619,491267.0667283,24032447.9060491,8339122.7928081,8338652.7759635,9830204.4915373,6217167.2116950,176223826.6834347
0.0225000,0.0225000,0.0225000,inf,nan,6009078.0749482,6646355.6060765,4233016.6200798,27222097.9667972,392228.2265173,19142929.8653396,6646587.0143684,6646124.1977846,7834981.8849396,4955277.6365137,140371540.7051396,6646355.6060765,4233016.6200798,27222097.9667972,392228.2265173,19142929.8653396,6646587.0143684,6646124.1977846,7834981.8849396,4955277.6365137,140371540.7051396
