# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1750000,0.1750000,0.1750000,1835.4958183,-2.4957247,253.7220430
0.1775000,0.1775000,0.1775000,1596.5831497,-2.4793736,219.6641638
0.1800000,0.1800000,0.1800000,1390.8628494,-2.4626675,190.4671374
0.1825000,0.1825000,0.1825000,1213.4174340,-2.4456468,165.3916867
0.1850000,0.1850000,0.1850000,1060.1066282,-2.4283488,143.8189826
0.1875000,0.1875000,0.1875000,927.4364436,-2.4108081,125.2296859
0.1900000,0.1900000,0.1900000,812.4517983,-2.3930571,109.1868655
0.1925000,0.1925000,0.1925000,712.6480793,-2.3751252,95.3220348
0.1950000,0.1950000,0.1950000,625.8981103,-2.3570402,83.3237042
0.1975000,0.1975000,0.1975000,550.3916858,-2.3388274,72.9279687
0.2000000,0.2000000,0.2000000,484.5853813,-2.3205105,63.9107487
0.2025000,0.2025000,0.2025000,427.1607865,-2.3021109,56.0813757
0.2050000,0.2050000,0.2050000,376.9896346,-2.2836462,49.2772762
0.2075000,0.2075000,0.2075000,333.1045352,-2.2651246,43.3595491
0.2100000,0.2100000,0.2100000,294.6742428,-2.2465322,38.2092605
0.2125000,0.2125000,0.2125000,260.9827376,-2.2278215,33.7242878
0.2150000,0.2150000,0.2150000,231.4117914,-2.2089113,29.8165487
0.2175000,0.2175000,0.2175000,205.4268252,-2.1897117,26.4094982
0.2200000,0.2200000,0.2200000,182.5656127,-2.1701649,23.4358984
0.2225000,0.2225000,0.2225000,162.4290289,-2.1502807,20.8360321
0.2250000,0.2250000,0.2250000,144.6729741,-2.1301455,18.5565972
0.2275000,0.2275000,0.2275000,129.0009182,-2.1099009,16.5503909
0.2300000,0.2300000,0.2300000,115.1569557,-2.0897051,14.7765761
0.2325000,0.2325000,0.2325000,102.9195450,-2.0696984,13.2010287
0.2350000,0.2350000,0.2350000,92.0961249,-2.0499843,11.7961938
0.2375000,0.2375000,0.2375000,82.5186536,-2.0306273,10.5401606
0.2400000,0.2400000,0.2400000,74.0399760,-2.0116631,9.4151201
0.2425000,0.2425000,0.2425000,66.5308544,-1.9931153,8.4057174
0.2450000,0.2450000,0.2450000,59.8775135,-1.9750124,7.4978327
0.2475000,0.2475000,0.2475000,53.9795947,-1.9573989,6.6780721
0.2500000,0.2500000,0.2500000,48.7484612,-1.9403391,5.9338878
0.2525000,0.2525000,0.2525000,44.1058061,-1.9239090,5.2540054
0.2550000,0.2550000,0.2550000,39.9825133,-1.9081806,4.6287983
0.2575000,0.2575000,0.2575000,36.3177021,-1.8932036,4.0503832
0.2600000,0.2600000,0.2600000,33.0578828,-1.8789903,3.5123843
0.2625000,0.2625000,0.2625000,30.1561578,-1.8655091,3.0094419
0.2650000,0.2650000,0.2650000,27.5714324,-1.8526891,2.5366367
0.2675000,0.2675000,0.2675000,25.2676279,-1.8404331,2.0890579
0.2700000,0.2700000,0.2700000,23.2129208,-1.8286333,1.6617387
0.2725000,0.2725000,0.2725000,21.3790418,-1.8171866,1.2500417
0.2750000,0.2750000,0.2750000,19.7406725,-1.8060040,0.8503487
0.2775000,0.2775000,0.2775000,18.2749624,-1.7950150,0.4607208
0.2800000,0.2800000,0.2800000,16.9611808,-1.7841669,0.0811882
0.2825000,0.2825000,0.2825000,15.7804964,-1.7734233,-0.2864787
0.2850000,0.2850000,0.2850000,14.7158624,-1.7627629,-0.6394064
0.2875000,0.2875000,0.2875000,13.7519707,-1.7521822,-0.9743971
0.2900000,0.2900000,0.2900000,12.8752361,-1.7416980,-1.2885962
0.2925000,0.2925000,0.2925000,12.0737762,-1.7313504,-1.5799147
0.2950000,0.2950000,0.2950000,11.3373689,-1.7212006,-1.8472000
0.2975000,0.2975000,0.2975000,10.6573781,-1.7113241,-2.0902224
0.3000000,0.3000000,0.3000000,10.0266346,-1.7018014,-2.3095598
0.3025000,0.3025000,0.3025000,9.4392570,-1.6927112,-2.5064434
0.3050000,0.3050000,0.3050000,8.8903978,-1.6841308,-2.6825976
0.3075000,0.3075000,0.3075000,8.3759293,-1.6761417,-2.8400839
0.3100000,0.3100000,0.3100000,7.8921230,-1.6688337,-2.9811499
0.3125000,0.3125000,0.3125000,7.4354056,-1.6622987,-3.1080868
0.3150000,0.3150000,0.3150000,7.0022656,-1.6566090,-3.2230993
0.3175000,0.3175000,0.3175000,6.5893358,-1.6517852,-3.3281932
0.3200000,0.3200000,0.3200000,6.1936102,-1.6477645,-3.4250919
0.3225000,0.3225000,0.3225000,5.8126988,-1.6443864,-3.5151918
0.3250000,0.3250000,0.3250000,5.4450125,-1.6414031,-3.5995684
0.3275000,0.3275000,0.3275000,5.0898042,-1.6385148,-3.6790250
0.3300000,0.3300000,0.3300000,4.7470545,-1.6354175,-3.7541643
0.3325000,0.3325000,0.3325000,4.4172446,-1.6318464,-3.8254529
0.3350000,0.3350000,0.3350000,4.1010909,-1.6276063,-3.8932587
0.3375000,0.3375000,0.3375000,3.7993067,-1.6225813,-3.9578585
0.3400000,0.3400000,0.3400000,3.5124326,-1.6167309,-4.0194303
0.3425000,0.3425000,0.3425000,3.2407457,-1.6100752,-4.0780444
0.3450000,0.3450000,0.3450000,2.9842371,-1.6026786,-4.1336653
0.3475000,0.3475000,0.3475000,2.7426368,-1.5946343,-4.1861638
0.3500000,0.3500000,0.3500000,2.5154661,-1.5860517,-4.2353367
0.3525000,0.3525000,0.3525000,2.3021003,-1.5770464,-4.2809341
0.3550000,0.3550000,0.3550000,2.1018307,-1.5677334,-4.3226903
0.3575000,0.3575000,0.3575000,1.9139175,-1.5582200,-4.3603573
0.3600000,0.3600000,0.3600000,1.7376328,-1.5486015,-4.3937331
0.3625000,0.3625000,0.3625000,1.5722898,-1.5389562,-4.4226784
0.3650000,0.3650000,0.3650000,1.4172608,-1.5293437,-4.4471206
0.3675000,0.3675000,0.3675000,1.2719845,-1.5198040,-4.4670458
0.3700000,0.3700000,0.3700000,1.1359641,-1.5103592,-4.4824864
0.3725000,0.3725000,0.3725000,1.0087599,-1.5010168,-4.4935058
0.3750000,0.3750000,0.3750000,0.8899750,-1.4917739,-4.5001856
0.3775000,0.3775000,0.3775000,0.7792376,-1.4826222,-4.5026153
0.3800000,0.3800000,0.3800000,0.6761777,-1.4735525,-4.5008855
0.3825000,0.3825000,0.3825000,0.5803976,-1.4645595,-4.4950841
0.3850000,0.3850000,0.3850000,0.4914412,-1.4556452,-4.4852957
0.3875000,0.3875000,0.3875000,0.4087672,-1.4468207,-4.4716043
0.3900000,0.3900000,0.3900000,0.3317372,-1.4381063,-4.4540984
0.3925000,0.3925000,0.3925000,0.2596284,-1.4295274,-4.4328777
0.3950000,0.3950000,0.3950000,0.1916702,-1.4211089,-4.4080589
0.3975000,0.3975000,0.3975000,0.1270996,-1.4128678,-4.3797807
0.4000000,0.4000000,0.4000000,0.0652236,-1.4048076,-4.3482065
0.4025000,0.4025000,0.4025000,0.0054713,-1.3969151,-4.3135241
0.4050000,0.4050000,0.4050000,-0.0525728,-1.3891594,-4.2759434
0.4075000,0.4075000,0.4075000,-0.1091616,-1.3814956,-4.2356929
0.4100000,0.4100000,0.4100000,-0.1644007,-1.3738684,-4.1930139
0.4125000,0.4125000,0.4125000,-0.2182791,-1.3662181,-4.1481553
0.4150000,0.4150000,0.4150000,-0.2707053,-1.3584847,-4.1013686
0.4175000,0.4175000,0.4175000,-0.3215405,-1.3506128,-4.0529027
0.4200000,0.4200000,0.4200000,-0.3706244,-1.3425535,-4.0029996
0.4225000,0.4225000,0.4225000,-0.4177918,-1.3342667,-3.9518917
0.4250000,0.4250000,0.4250000,-0.4628830,-1.3257214,-3.8997990
0.4275000,0.4275000,0.4275000,-0.5057490,-1.3168961,-3.8469270
0.4300000,0.4300000,0.4300000,-0.5462546,-1.3077789,-3.7934666
0.4325000,0.4325000,0.4325000,-0.5842804,-1.2983670,-3.7395928
