# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,21057627.0703195,42370663182.1070480,27145753003.8682632,171152917260.8484802,2608284083.4289989,120458917003.1187897,2189926602733.2001953,22597943319724.5429688,159328493302699.8750000
0.0025000,0.0025000,0.0025000,inf,nan,13196978.6881320,22392427818.5659561,14346228649.4914703,90452429933.7837372,1378443625.7082641,63661210514.1854706,1157350863632.5812988,11942738180928.7792969,84203098272885.3125000
0.0050000,0.0050000,0.0050000,inf,nan,8959715.8063966,12213620360.3295460,7824940003.8736753,49335917505.5152359,751849142.2031951,34723051814.6372910,631257909859.4189453,6513953990686.7724609,45927001573503.1640625
0.0075000,0.0075000,0.0075000,inf,nan,7254098.1722265,6855976521.7448473,4392443499.4585543,27694101132.7823563,422041458.9533179,19491354341.2561302,354346633907.4654541,3656488010761.4448242,25780189391747.5585938
0.0100000,0.0100000,0.0100000,inf,nan,8535729.6897271,3951252882.8779511,2531467771.0158262,15960659320.3021240,243233043.4485556,11233257309.6046619,204214557841.6724548,2107263040762.8671875,14857235112903.7265625
0.0125000,0.0125000,0.0125000,inf,nan,8243685.2867946,2333301082.5066791,1494892295.6758432,9425032061.4726009,143636686.8846450,6633427401.0252934,120589368042.6179810,1244326101653.5654297,8773009699989.7031250
0.0150000,0.0150000,0.0150000,inf,nan,4957728.4817221,1409529855.8244874,903059530.0908321,5693495253.3190517,86772999.9043485,4007140682.6164484,72843004449.9209747,751624741622.3679199,5299160284603.4824219
0.0175000,0.0175000,0.0175000,inf,nan,3326279.6018240,869992694.6590648,557394983.4450105,3514044916.2230101,53562000.4777705,2473225826.7392206,44955886461.1281357,463852146028.1882935,3270178218336.6938477
0.0200000,0.0200000,0.0200000,inf,nan,2491995.9509879,548217609.3975991,351244494.7826330,2214230698.3085036,33755876.3320200,1558406410.0590179,28323911061.8394356,292222194529.7075195,2060070171033.1179199
0.0225000,0.0225000,0.0225000,inf,nan,1806423.6147433,352576636.6629022,225904481.6131817,1423928699.5555561,21714138.6161846,1002186002.5038183,18211289955.1903496,187866108369.9916077,1324283251127.8127441
0.0250000,0.0250000,0.0250000,inf,nan,1417316.8052299,231480841.5537975,148323297.0519889,934749529.6622106,14261054.0156359,657898330.3556468,11951654092.1251316,123269554435.3420105,868825805438.1302490
0.0275000,0.0275000,0.0275000,inf,nan,1239460.3117985,155266845.4541159,99496409.2424956,626870387.1672114,9570596.6066994,441211055.6152942,8011858351.6624861,82611994583.3801575,582154209539.3084717
0.0300000,0.0300000,0.0300000,inf,nan,1235090.1312768,106541260.7523156,68280339.0421907,430032153.3171998,6572062.3357827,302675191.5064425,5492932648.5581760,56616970716.2544250,398864371237.8793945
0.0325000,0.0325000,0.0325000,inf,nan,1402674.0355766,74917667.2700838,48020783.0396333,302279800.0273739,4626084.6615858,212762417.3957778,3858061462.1331139,39745107771.6891327,279900755291.6292725
0.0350000,0.0350000,0.0350000,inf,nan,1484493.9695570,54087636.8057130,34676099.0940345,218130999.5776800,3344331.8442067,153538044.2533566,2781198737.6445799,28631959737.9854546,201542275926.0899353
0.0375000,0.0375000,0.0375000,inf,nan,1725498.8440065,40158741.3807439,25752514.2820101,161862618.5073980,2487198.1651190,113935991.4378374,2061167038.0994437,21201591749.7923851,149152524320.6831360
0.0400000,0.0400000,0.0400000,inf,nan,2231985.1668244,29391452.8891266,18837186.8320938,118618270.1959045,1813206.8086276,83489316.7536150,1514653948.9805906,15608252014.4394512,109941904479.2267609
0.0425000,0.0425000,0.0425000,inf,nan,3116959.1139285,21477711.1734779,13766586.3325250,86658675.9653506,1325824.2052803,60995525.2265758,1105950319.7912848,11392454709.8892460,80226333213.2406769
