# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2022153558.5751972
0.0050000,0.0050000,0.0050000,779066817.5812747
0.0100000,0.0100000,0.0100000,322243987.6956027
0.0150000,0.0150000,0.0150000,142006153.7081620
0.0200000,0.0200000,0.0200000,66373268.7587579
0.0250000,0.0250000,0.0250000,32872095.8887915
0.0300000,0.0300000,0.0300000,17300180.9851701
0.0350000,0.0350000,0.0350000,9735125.6216592
0.0400000,0.0400000,0.0400000,5899849.9314747
0.0450000,0.0450000,0.0450000,3820953.2335626
0.0500000,0.0500000,0.0500000,2605311.8912094
0.0550000,0.0550000,0.0550000,1874989.4729212
0.0600000,0.0600000,0.0600000,1406346.6558656
0.0650000,0.0650000,0.0650000,1085402.9722834
0.0700000,0.0700000,0.0700000,852710.7433480
0.0750000,0.0750000,0.0750000,676420.4080052
0.0800000,0.0800000,0.0800000,509887.3236150
0.0850000,0.0850000,0.0850000,382329.2191121
0.0900000,0.0900000,0.0900000,291907.7037099
0.0950000,0.0950000,0.0950000,226718.6667898
0.1000000,0.1000000,0.1000000,179122.0911348
0.1050000,0.1050000,0.1050000,141850.8994413
0.1100000,0.1100000,0.1100000,106696.1129127
0.1150000,0.1150000,0.1150000,81043.1886960
0.1200000,0.1200000,0.1200000,62110.4656947
0.1250000,0.1250000,0.1250000,47986.4233283
0.1300000,0.1300000,0.1300000,37340.4747573
0.1350000,0.1350000,0.1350000,29236.6562478
0.1400000,0.1400000,0.1400000,23010.6336215
0.1450000,0.1450000,0.1450000,18186.7958194
0.1500000,0.1500000,0.1500000,14421.5129055
0.1550000,0.1550000,0.1550000,11463.9487962
0.1600000,0.1600000,0.1600000,9049.9828623
0.1650000,0.1650000,0.1650000,7069.1152895
0.1700000,0.1700000,0.1700000,5538.8206004
0.1750000,0.1750000,0.1750000,4351.0421425
0.1800000,0.1800000,0.1800000,3425.3024077
0.1850000,0.1850000,0.1850000,2701.2068595
0.1900000,0.1900000,0.1900000,2118.3262743
0.1950000,0.1950000,0.1950000,1651.1963517
0.2000000,0.2000000,0.2000000,1282.1205447
0.2050000,0.2050000,0.2050000,997.4096574
0.2100000,0.2100000,0.2100000,777.3498021
0.2150000,0.2150000,0.2150000,606.9305673
0.2200000,0.2200000,0.2200000,474.7036090
0.2250000,0.2250000,0.2250000,371.9219641
0.2300000,0.2300000,0.2300000,291.8901366
0.2350000,0.2350000,0.2350000,229.4728038
0.2400000,0.2400000,0.2400000,180.7230576
0.2450000,0.2450000,0.2450000,142.6007947
0.2500000,0.2500000,0.2500000,112.7591055
0.2550000,0.2550000,0.2550000,89.3819196
0.2600000,0.2600000,0.2600000,71.0602117
0.2650000,0.2650000,0.2650000,56.6971894
0.2700000,0.2700000,0.2700000,45.4352424
0.2750000,0.2750000,0.2750000,36.5989302
0.2800000,0.2800000,0.2800000,29.6492860
0.2850000,0.2850000,0.2850000,24.1477998
0.2900000,0.2900000,0.2900000,19.7350225
0.2950000,0.2950000,0.2950000,16.1290730
0.3000000,0.3000000,0.3000000,13.1327928
0.3050000,0.3050000,0.3050000,10.6258124
0.3100000,0.3100000,0.3100000,8.5365693
0.3150000,0.3150000,0.3150000,6.8126082
0.3200000,0.3200000,0.3200000,5.4036572
0.3250000,0.3250000,0.3250000,4.2576032
0.3300000,0.3300000,0.3300000,3.3234844
0.3350000,0.3350000,0.3350000,2.5559815
0.3400000,0.3400000,0.3400000,1.9179200
0.3450000,0.3450000,0.3450000,1.3798204
0.3500000,0.3500000,0.3500000,0.9175785
0.3550000,0.3550000,0.3550000,0.5106076
0.3600000,0.3600000,0.3600000,0.1425029
0.3650000,0.3650000,0.3650000,-0.1966147
0.3700000,0.3700000,0.3700000,-0.5094176
