# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1815825.6836032,1815825.6836032
0.0050000,0.0050000,0.0050000,1228085.4138130,1228085.4138130
0.0100000,0.0100000,0.0100000,873289.0355015,873289.0355015
0.0150000,0.0150000,0.0150000,652954.3864783,652954.3864783
0.0200000,0.0200000,0.0200000,515579.6478649,515579.6478649
0.0250000,0.0250000,0.0250000,432129.1736090,432129.1736090
0.0300000,0.0300000,0.0300000,381259.5271299,381259.5271299
0.0350000,0.0350000,0.0350000,338022.0336997,338022.0336997
0.0400000,0.0400000,0.0400000,293970.6937790,293970.6937790
0.0450000,0.0450000,0.0450000,259338.7398853,259338.7398853
0.0500000,0.0500000,0.0500000,216711.9931722,216711.9931722
0.0550000,0.0550000,0.0550000,183250.6700582,183250.6700582
0.0600000,0.0600000,0.0600000,156772.7355268,156772.7355268
0.0650000,0.0650000,0.0650000,134981.4912070,134981.4912070
0.0700000,0.0700000,0.0700000,115842.5368934,115842.5368934
0.0750000,0.0750000,0.0750000,93179.7848641,93179.7848641
0.0800000,0.0800000,0.0800000,73565.5096606,73565.5096606
0.0850000,0.0850000,0.0850000,58234.3328000,58234.3328000
0.0900000,0.0900000,0.0900000,46216.0354407,46216.0354407
0.0950000,0.0950000,0.0950000,36767.5234912,36767.5234912
0.1000000,0.1000000,0.1000000,29317.9676695,29317.9676695
0.1050000,0.1050000,0.1050000,23427.7738645,23427.7738645
0.1100000,0.1100000,0.1100000,18757.5982845,18757.5982845
0.1150000,0.1150000,0.1150000,15044.8229947,15044.8229947
0.1200000,0.1200000,0.1200000,12085.6516501,12085.6516501
0.1250000,0.1250000,0.1250000,9721.4693118,9721.4693118
0.1300000,0.1300000,0.1300000,7828.4445302,7828.4445302
0.1350000,0.1350000,0.1350000,6309.5956094,6309.5956094
0.1400000,0.1400000,0.1400000,5088.7273997,5088.7273997
0.1450000,0.1450000,0.1450000,4105.7869964,4105.7869964
0.1500000,0.1500000,0.1500000,3313.2963382,3313.2963382
0.1550000,0.1550000,0.1550000,2673.6036919,2673.6036919
0.1600000,0.1600000,0.1600000,2152.6426182,2152.6426182
