# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,331968.2867169,9036807.8387181,5821013.8449768,36043538.0460923,576791.0376572,25387924.1296698,9036769.1678291,9036846.5096072,10652939.7327619,6737510.6664066,186234652.4518653,9036807.8387181,5821013.8449768,36043538.0460923,576791.0376572,25387924.1296698,9036769.1678291,9036846.5096072,10652939.7327619,6737510.6664066,186234652.4518653
0.0025000,0.0025000,0.0025000,inf,nan,340296.4814575,7439397.5224398,4791948.8930857,29673114.3703141,474740.0222815,20900753.6531662,7439355.1692138,7439439.8756658,8769850.4681108,5546540.4436648,153318689.3412699,7439397.5224398,4791948.8930857,29673114.3703141,474740.0222815,20900753.6531662,7439355.1692138,7439439.8756658,8769850.4681108,5546540.4436648,153318689.3412699
0.0050000,0.0050000,0.0050000,inf,nan,365881.2673575,6135975.9461984,3952258.3843405,24475346.4466266,391465.5044770,17239560.9005290,6135929.8470277,6136022.0453691,7233326.5377701,4574757.3838187,126461726.9960364,6135975.9461984,3952258.3843405,24475346.4466266,391465.5044770,17239560.9005290,6135929.8470277,6136022.0453691,7233326.5377701,4574757.3838187,126461726.9960364
0.0075000,0.0075000,0.0075000,inf,nan,326837.5173548,5051767.8852520,3253804.6684239,20151549.6002423,322209.5783535,14193982.0813045,5051718.2817387,5051817.4887654,5955220.0053338,3766411.8368510,104120662.4938654,5051767.8852520,3253804.6684239,20151549.6002423,322209.5783535,14193982.0813045,5051718.2817387,5051817.4887654,5955220.0053338,3766411.8368510,104120662.4938654
0.0100000,0.0100000,0.0100000,inf,nan,320382.2185328,4158866.7771048,2678596.8560771,16590622.1874687,265180.4165422,11685751.5921385,4158813.8221870,4158919.7320226,4902633.5320822,3100697.6988992,85721359.1304592,4158866.7771048,2678596.8560771,16590622.1874687,265180.4165422,11685751.5921385,4158813.8221870,4158919.7320226,4902633.5320822,3100697.6988992,85721359.1304592
0.0125000,0.0125000,0.0125000,inf,nan,345550.2184395,3424869.6497086,2205759.4216443,13663358.3310626,218306.4269314,9623859.4759884,3424813.5054917,3424925.7939254,4037369.2372423,2553456.5089565,70596205.7576600,3424869.6497086,2205759.4216443,13663358.3310626,218306.4269314,9623859.4759884,3424813.5054917,3424925.7939254,4037369.2372423,2553456.5089565,70596205.7576600
0.0150000,0.0150000,0.0150000,inf,nan,406032.3258404,2822398.5999795,1817654.2864505,11260588.8721340,179837.3502055,7931409.2482902,2822339.4372315,2822457.7627275,3327152.9863225,2104276.3121220,58181121.8179646,2822398.5999795,1817654.2864505,11260588.8721340,179837.3502055,7931409.2482902,2822339.4372315,2822457.7627275,3327152.9863225,2104276.3121220,58181121.8179646
0.0175000,0.0175000,0.0175000,inf,nan,510946.2691602,2328469.3752735,1499474.0135487,9290663.7752698,148303.8746417,6543844.5486492,2328407.3729211,2328531.3776259,2744890.0504549,1736020.8972344,48002548.7894915,2328469.3752735,1499474.0135487,9290663.7752698,148303.8746417,6543844.5486492,2328407.3729211,2328531.3776259,2744890.0504549,1736020.8972344,48002548.7894915
0.0200000,0.0200000,0.0200000,inf,nan,646062.8027084,1923890.7324651,1238854.8327602,7677057.2398626,122479.2209380,5407262.2248570,1923826.0770874,1923955.3878428,2267957.0475714,1434381.9811513,39665075.6635164,1923890.7324651,1238854.8327602,7677057.2398626,122479.2209380,5407262.2248570,1923826.0770874,1923955.3878428,2267957.0475714,1434381.9811513,39665075.6635164
0.0225000,0.0225000,0.0225000,inf,nan,905527.7920934,1592711.6870245,1025520.5205648,6356163.7536230,101343.7910308,4476859.9132232,1592644.5723404,1592778.8017086,1877550.3381672,1187467.0980456,32840051.0319229,1592711.6870245,1025520.5205648,6356163.7536230,101343.7910308,4476859.9132232,1592644.5723404,1592778.8017086,1877550.3381672,1187467.0980456,32840051.0319229
