# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,455814750.0498587,455814750.0498587
0.0050000,0.0050000,0.0050000,329074367.7365348,329074367.7365348
0.0100000,0.0100000,0.0100000,296603345.4534324,296603345.4534324
0.0150000,0.0150000,0.0150000,257742958.6069006,257742958.6069006
0.0200000,0.0200000,0.0200000,214204399.0744226,214204399.0744226
0.0250000,0.0250000,0.0250000,172345919.6315704,172345919.6315704
0.0300000,0.0300000,0.0300000,130971621.1647037,130971621.1647037
0.0350000,0.0350000,0.0350000,97561976.5201848,97561976.5201848
0.0400000,0.0400000,0.0400000,71255880.6789138,71255880.6789138
0.0450000,0.0450000,0.0450000,50161087.2084147,50161087.2084147
0.0500000,0.0500000,0.0500000,34879071.2148462,34879071.2148462
0.0550000,0.0550000,0.0550000,23824745.1502492,23824745.1502492
0.0600000,0.0600000,0.0600000,16213209.8997861,16213209.8997861
0.0650000,0.0650000,0.0650000,11022188.6427749,11022188.6427749
0.0700000,0.0700000,0.0700000,7506151.6365373,7506151.6365373
0.0750000,0.0750000,0.0750000,5134400.6324646,5134400.6324646
0.0800000,0.0800000,0.0800000,3536515.7295675,3536515.7295675
0.0850000,0.0850000,0.0850000,2454984.7474655,2454984.7474655
0.0900000,0.0900000,0.0900000,1706127.5474093,1706127.5474093
0.0950000,0.0950000,0.0950000,1206992.0297891,1206992.0297891
0.1000000,0.1000000,0.1000000,867472.7928858,867472.7928858
0.1050000,0.1050000,0.1050000,632076.8874469,632076.8874469
0.1100000,0.1100000,0.1100000,465939.5966559,465939.5966559
0.1150000,0.1150000,0.1150000,345881.6037935,345881.6037935
0.1200000,0.1200000,0.1200000,251867.3780950,251867.3780950
0.1250000,0.1250000,0.1250000,183219.1538574,183219.1538574
0.1300000,0.1300000,0.1300000,134371.9140298,134371.9140298
0.1350000,0.1350000,0.1350000,99065.5014919,99065.5014919
0.1400000,0.1400000,0.1400000,72287.9383309,72287.9383309
0.1450000,0.1450000,0.1450000,52960.1584339,52960.1584339
0.1500000,0.1500000,0.1500000,38992.9198238,38992.9198238
0.1550000,0.1550000,0.1550000,28847.0427446,28847.0427446
0.1600000,0.1600000,0.1600000,21437.3378996,21437.3378996
0.1650000,0.1650000,0.1650000,15996.8024516,15996.8024516
0.1700000,0.1700000,0.1700000,11981.4609324,11981.4609324
0.1750000,0.1750000,0.1750000,9003.7367019,9003.7367019
0.1800000,0.1800000,0.1800000,6785.9103383,6785.9103383
0.1850000,0.1850000,0.1850000,5127.6931778,5127.6931778
0.1900000,0.1900000,0.1900000,3883.6637089,3883.6637089
0.1950000,0.1950000,0.1950000,2947.5470200,2947.5470200
0.2000000,0.2000000,0.2000000,2241.2146432,2241.2146432
0.2050000,0.2050000,0.2050000,1729.4036250,1704.4033446
0.2100000,0.2100000,0.2100000,1307.0409843,1281.4539097
0.2150000,0.2150000,0.2150000,991.3032155,965.7156524
0.2200000,0.2200000,0.2200000,754.7038443,729.1180234
0.2250000,0.2250000,0.2250000,576.7054765,551.2138020
0.2300000,0.2300000,0.2300000,441.7620113,417.0230666
0.2350000,0.2350000,0.2350000,338.7457918,315.5159161
0.2400000,0.2400000,0.2400000,260.1474176,237.4583287
0.2450000,0.2450000,0.2450000,200.1737690,178.2103632
0.2500000,0.2500000,0.2500000,154.4430002,132.8441505
0.2550000,0.2550000,0.2550000,119.5668337,98.2664675
0.2600000,0.2600000,0.2600000,92.9186101,72.2087491
0.2650000,0.2650000,0.2650000,72.4651067,52.5322604
0.2700000,0.2700000,0.2700000,56.6661264,37.4836216
0.2750000,0.2750000,0.2750000,44.3881329,26.1245048
0.2800000,0.2800000,0.2800000,34.7913863,17.5971345
0.2850000,0.2850000,0.2850000,27.2431406,11.1993482
0.2900000,0.2900000,0.2900000,21.2705533,6.4106904
0.2950000,0.2950000,0.2950000,16.5224397,2.8424740
0.3000000,0.3000000,0.3000000,12.7339635,0.2025107
0.3050000,0.3050000,0.3050000,9.7004702,-1.7300976
0.3100000,0.3100000,0.3100000,7.2621184,-3.1744328
