# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,104271955.6407171,6385973.1017842,4090249.9871121,25803814.5156993,392268.9651571,18160436.8429488,6385803.9386186,6386142.2649498,7528032.8853375,4761146.0436631,133192593.2383539,6385973.1017842,4090249.9871121,25803814.5156993,392268.9651571,18160436.8429488,6385803.9386186,6386142.2649498,7528032.8853375,4761146.0436631,133192593.2383539
0.0025000,0.0025000,0.0025000,inf,nan,57331272.4016839,4794828.2082259,3070918.6338700,19375745.0083884,294402.2946518,13636333.0413482,4794659.6019490,4794996.8145029,5652329.5441041,3574847.0890460,100011761.9191781,4794828.2082259,3070918.6338700,19375745.0083884,294402.2946518,13636333.0413482,4794659.6019490,4794996.8145029,5652329.5441041,3574847.0890460,100011761.9191781
0.0050000,0.0050000,0.0050000,inf,nan,32899524.6799135,3648283.6378604,2336419.5963696,14743722.4590173,223891.8854853,10376298.5047187,3648115.5389397,3648451.7367812,4300738.3155401,2720025.7394926,76101914.6697680,3648283.6378604,2336419.5963696,14743722.4590173,223891.8854853,10376298.5047187,3648115.5389397,3648451.7367812,4300738.3155401,2720025.7394926,76101914.6697680
0.0075000,0.0075000,0.0075000,inf,nan,19730617.4149335,2813519.5884448,1801660.7490023,11371210.7267625,172563.7699586,8002715.1629855,2813351.9504453,2813687.2264444,3316686.0629958,2097656.4485607,58693510.0656864,2813519.5884448,1801660.7490023,11371210.7267625,172563.7699586,8002715.1629855,2813351.9504453,2813687.2264444,3316686.0629958,2097656.4485607,58693510.0656864
0.0100000,0.0100000,0.0100000,inf,nan,12474939.9176835,2199487.4136100,1408311.2292435,8890409.2320558,134814.9043671,6256722.3536768,2199320.1925900,2199654.6346300,2592841.1091985,1639856.7031969,45888002.1086505,2199487.4136100,1408311.2292435,8890409.2320558,134814.9043671,6256722.3536768,2199320.1925900,2199654.6346300,2592841.1091985,1639856.7031969,45888002.1086505
0.0125000,0.0125000,0.0125000,inf,nan,8496213.6199767,1743215.4285229,1116028.0177884,7046935.4344003,106770.2675582,4959283.8996918,1743048.5825087,1743382.2745370,2054969.9885960,1299677.1374507,36372296.7699526,1743215.4285229,1116028.0177884,7046935.4344003,106770.2675582,4959283.8996918,1743048.5825087,1743382.2745370,2054969.9885960,1299677.1374507,36372296.7699526
0.0150000,0.0150000,0.0150000,inf,nan,6479096.4293923,1400784.3241254,896674.1933189,5663370.0275406,85727.3934936,3985530.9247770,1400617.8126559,1400950.8355948,1651298.9154832,1044373.1341385,29230576.0075034,1400784.3241254,896674.1933189,5663370.0275406,85727.3934936,3985530.9247770,1400617.8126559,1400950.8355948,1651298.9154832,1044373.1341385,29230576.0075034
0.0175000,0.0175000,0.0175000,inf,nan,5802704.0353011,1141320.5091633,730470.6785057,4614992.9708999,69786.6672842,3247684.6803276,1141154.2928974,1141486.7254292,1345432.9025111,850926.4821733,23819049.6611834,1141320.5091633,730470.6785057,4614992.9708999,69786.6672842,3247684.6803276,1141154.2928974,1141486.7254292,1345432.9025111,850926.4821733,23819049.6611834
0.0200000,0.0200000,0.0200000,inf,nan,6267726.4647988,942960.4671881,603410.7514826,3813481.3999712,57602.9417755,2683583.0077620,942794.5075673,943126.4268089,1111598.3881269,703036.5499706,19681805.7657806,942960.4671881,603410.7514826,3813481.3999712,57602.9417755,2683583.0077620,942794.5075673,943126.4268089,1111598.3881269,703036.5499706,19681805.7657806
0.0225000,0.0225000,0.0225000,inf,nan,8012917.5880460,790115.3631047,505507.5838243,3195859.8846040,48217.1860442,2248903.4458576,789949.6220662,790281.1041433,931418.6486318,589080.8769665,16493772.9506717,790115.3631047,505507.5838243,3195859.8846040,48217.1860442,2248903.4458576,789949.6220662,790281.1041433,931418.6486318,589080.8769665,16493772.9506717
0.0250000,0.0250000,0.0250000,inf,nan,11573343.3322264,671601.7068598,429596.6314716,2716949.1286478,40941.4396345,1911848.5690654,671436.1465925,671767.2671270,791710.1520012,500721.4654004,14021741.4354377,671601.7068598,429596.6314716,2716949.1286478,40941.4396345,1911848.5690654,671436.1465925,671767.2671270,791710.1520012,500721.4654004,14021741.4354377
0.0275000,0.0275000,0.0275000,inf,nan,8607802.9891463,579354.2696395,370511.0540239,2344166.6888511,35279.6035387,1649486.6954934,579188.8523796,579519.6868994,682965.2935570,431945.1780971,12097524.9054692,579354.2696395,370511.0540239,2344166.6888511,35279.6035387,1649486.6954934,579188.8523796,579519.6868994,682965.2935570,431945.1780971,12097524.9054692
