# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,863251.7164508,845362163.0034361,540181471.0330998,3435627516.2844296,51112455.1246595,2417104238.4674196,845362133.5457745,845362192.4610977,996545720.0770024,630270853.5871832,17726108022.9526558
0.0025000,0.0025000,0.0025000,inf,nan,739949.6292116,655342277.8166556,418958402.6959374,2660445179.6296864,39751960.0828825,1871860349.8190100,655342288.9958658,655342266.6374454,772542906.1355416,488599034.7187961,13727712643.1876278
0.0050000,0.0050000,0.0050000,inf,nan,709979.4729060,587222008.0970414,375534105.3940130,2382065171.5759268,35700826.1147572,1676076006.9636571,587222042.0583010,587221974.1357818,692240088.9401420,437811073.7456766,12292017324.3011799
0.0075000,0.0075000,0.0075000,inf,nan,767956.1772130,546078226.6387373,349236308.8596778,2214908274.1349826,33208452.5187382,1558504720.4244194,546078264.1315629,546078189.1459117,643738202.8675692,407135787.5850108,11429787368.2689934
0.0100000,0.0100000,0.0100000,inf,nan,924680.3845265,501888964.8957373,321038735.1171690,2034793355.5289941,30562030.4515572,1431776810.3408358,501889015.1870585,501888914.6044162,591646186.4625599,374189903.6348738,10500455675.8641815
0.0125000,0.0125000,0.0125000,inf,nan,1209943.4986776,454052803.1824520,290385067.9902670,1841656754.3334928,27613340.2345395,1295841403.2501812,454052843.1775763,454052763.1873276,535255062.8630379,338525025.5567613,9503465485.0300808
0.0150000,0.0150000,0.0150000,inf,nan,1680479.0108236,407805952.2323872,260860787.8711290,1653305314.2048578,24834771.3748679,1163346062.1749589,407806004.8438380,407805899.6209365,480737480.4607385,304045078.9733252,8531824939.9006052
0.0175000,0.0175000,0.0175000,inf,nan,2435920.2591302,364186298.1055974,232930634.7045255,1476875773.4897053,22160024.5985397,1039183596.3772768,364186343.9125232,364186252.2986717,429316939.6160275,271523873.4559241,7621204105.6580257
0.0200000,0.0200000,0.0200000,inf,nan,3648854.5501787,320711975.4718915,205155264.6965303,1300126495.9201441,19534338.0173794,914836163.4912847,320712030.3917727,320711920.5520102,378067721.1746166,239111021.7402516,6709292885.6721191
0.0225000,0.0225000,0.0225000,inf,nan,5621352.0564444,277258189.8298533,177279100.1270501,1125135921.8361189,16835850.7945258,791652463.3472503,277258220.3169658,277258159.3427408,326842712.5358748,206713481.6482065,5805794397.9749880
0.0250000,0.0250000,0.0250000,inf,nan,8893384.4760337,234813660.5954864,150151816.9548236,952718193.8198404,14265981.8215179,670346018.2556643,234813696.6071366,234813624.5838361,276807454.5123623,175068405.9145036,4916173973.4770021
0.0275000,0.0275000,0.0275000,inf,nan,14456779.5607581,197718507.0742942,126440930.3538937,802067778.8365468,12018380.5359109,564352578.7094516,197718548.2462540,197718465.9023345,233078248.1497241,147411627.4390109,4138851247.5745068
0.0300000,0.0300000,0.0300000,inf,nan,24192029.0133818,165605201.4422615,105912230.3247025,671681598.7514017,10071237.6509862,472615081.5644652,165605247.3993184,165605155.4852047,195221837.3879418,123469131.0297825,3466074812.0723915
0.0325000,0.0325000,0.0325000,inf,nan,41795161.7375299,138037932.2198196,88287796.0415335,559780212.2125499,8398564.6146237,393881980.4850329,138037982.5831618,138037881.8564775,162724470.7442406,102915991.7194470,2888666910.8916407
0.0350000,0.0350000,0.0350000,inf,nan,74831811.1426035,114551030.8114015,73270531.6411319,464464257.4889871,6972505.0328286,326817297.8169013,114551085.2050125,114550976.4177905,135037200.0089706,85405024.1760114,2396830498.0287223
0.0375000,0.0375000,0.0375000,inf,nan,59942411.5831615,94676477.1048174,60561736.2921184,383826324.3846042,5764993.9981024,270079327.2246944,94676535.1608361,94676419.0487987,111608304.9134417,70587289.8634075,1980726405.9526043
0.0400000,0.0400000,0.0400000,inf,nan,37063003.7968733,77962624.8610363,49873073.4121547,316027000.2823494,4748892.7852347,222374137.6217757,77962686.2240898,77962563.4979828,91905367.3459938,58126058.0015609,1630865726.7671077
0.0425000,0.0425000,0.0425000,inf,nan,25302355.6676688,63986185.1578334,40934238.2898472,259343420.9000127,3898720.0933839,182489737.2361651,63986249.4883926,63986120.8272742,75429397.9003580,47705739.9800508,1338360369.2246785
