# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,40503940500.1140213
0.0050000,0.0050000,0.0050000,14109283263.2224712
0.0100000,0.0100000,0.0100000,5377111525.5379362
0.0150000,0.0150000,0.0150000,2241236657.6762080
0.0200000,0.0200000,0.0200000,1016685518.0609076
0.0250000,0.0250000,0.0250000,515599501.7609788
0.0300000,0.0300000,0.0300000,277530253.8909258
0.0350000,0.0350000,0.0350000,159148668.0582739
0.0400000,0.0400000,0.0400000,91567491.0243528
0.0450000,0.0450000,0.0450000,55929085.6787709
0.0500000,0.0500000,0.0500000,35297270.1942955
0.0550000,0.0550000,0.0550000,21434865.9634517
0.0600000,0.0600000,0.0600000,13497280.3197767
0.0650000,0.0650000,0.0650000,8819847.3576678
0.0700000,0.0700000,0.0700000,5994078.5743969
0.0750000,0.0750000,0.0750000,4253038.5944359
0.0800000,0.0800000,0.0800000,3166909.6483306
0.0850000,0.0850000,0.0850000,2403264.1326231
0.0900000,0.0900000,0.0900000,1790500.1810374
0.0950000,0.0950000,0.0950000,1363343.4084438
0.1000000,0.1000000,0.1000000,1021578.0370118
0.1050000,0.1050000,0.1050000,760955.4781109
0.1100000,0.1100000,0.1100000,574528.6345849
0.1150000,0.1150000,0.1150000,445748.9477471
0.1200000,0.1200000,0.1200000,333020.9578998
0.1250000,0.1250000,0.1250000,249342.7590164
0.1300000,0.1300000,0.1300000,186628.0505601
0.1350000,0.1350000,0.1350000,141131.8605110
0.1400000,0.1400000,0.1400000,108540.2154896
0.1450000,0.1450000,0.1450000,84918.3950834
0.1500000,0.1500000,0.1500000,65742.6829071
0.1550000,0.1550000,0.1550000,49235.7636120
0.1600000,0.1600000,0.1600000,37244.3417444
0.1650000,0.1650000,0.1650000,28444.8547474
0.1700000,0.1700000,0.1700000,21816.7196538
0.1750000,0.1750000,0.1750000,16665.9151670
0.1800000,0.1800000,0.1800000,12823.0371326
0.1850000,0.1850000,0.1850000,9932.2971887
0.1900000,0.1900000,0.1900000,7740.5149790
0.1950000,0.1950000,0.1950000,6066.0499040
0.2000000,0.2000000,0.2000000,4777.5432936
0.2050000,0.2050000,0.2050000,3779.2533357
0.2100000,0.2100000,0.2100000,3000.8583028
0.2150000,0.2150000,0.2150000,2390.3130342
0.2200000,0.2200000,0.2200000,1864.6223012
0.2250000,0.2250000,0.2250000,1461.4312590
0.2300000,0.2300000,0.2300000,1140.3478247
0.2350000,0.2350000,0.2350000,891.1534277
0.2400000,0.2400000,0.2400000,697.0228580
0.2450000,0.2450000,0.2450000,545.2778234
0.2500000,0.2500000,0.2500000,426.2980343
0.2550000,0.2550000,0.2550000,332.7192156
0.2600000,0.2600000,0.2600000,258.8859015
0.2650000,0.2650000,0.2650000,200.4987263
0.2700000,0.2700000,0.2700000,154.3011036
0.2750000,0.2750000,0.2750000,117.7773245
0.2800000,0.2800000,0.2800000,88.9419180
0.2850000,0.2850000,0.2850000,66.2160523
0.2900000,0.2900000,0.2900000,48.3448911
0.2950000,0.2950000,0.2950000,34.3325129
0.3000000,0.3000000,0.3000000,23.3880492
0.3050000,0.3050000,0.3050000,14.8812735
0.3100000,0.3100000,0.3100000,8.3067622
0.3150000,0.3150000,0.3150000,3.2559518
0.3200000,0.3200000,0.3200000,-0.6031144
0.3250000,0.3250000,0.3250000,-3.5383040
0.3300000,0.3300000,0.3300000,-5.7602114
0.3350000,0.3350000,0.3350000,-7.4282915
0.3400000,0.3400000,0.3400000,-8.6602152
0.3450000,0.3450000,0.3450000,-9.5435177
0.3500000,0.3500000,0.3500000,-10.1460331
0.3550000,0.3550000,0.3550000,-10.5233379
0.3600000,0.3600000,0.3600000,-10.7238518
0.3650000,0.3650000,0.3650000,-10.7923634
0.3700000,0.3700000,0.3700000,-10.7713112
0.3750000,0.3750000,0.3750000,-10.6986880
0.3800000,0.3800000,0.3800000,-10.6032919
0.3850000,0.3850000,0.3850000,-10.5008190
0.3900000,0.3900000,0.3900000,-10.3944092
0.3950000,0.3950000,0.3950000,-10.2795257
0.4000000,0.4000000,0.4000000,-10.1498849
0.4050000,0.4050000,0.4050000,-10.0017776
0.4100000,0.4100000,0.4100000,-9.8359339
0.4150000,0.4150000,0.4150000,-9.6572135
0.4200000,0.4200000,0.4200000,-9.4735523
0.4250000,0.4250000,0.4250000,-9.2952698
0.4300000,0.4300000,0.4300000,-9.1331880
0.4350000,0.4350000,0.4350000,-8.9942611
0.4400000,0.4400000,0.4400000,-8.8781441
0.4450000,0.4450000,0.4450000,-8.7785682
0.4500000,0.4500000,0.4500000,-8.6874659
0.4550000,0.4550000,0.4550000,-8.5975234
0.4600000,0.4600000,0.4600000,-8.5027302
0.4650000,0.4650000,0.4650000,-8.3989572
0.4700000,0.4700000,0.4700000,-8.2849043
0.4750000,0.4750000,0.4750000,-8.1620262
0.4800000,0.4800000,0.4800000,-8.0330435
0.4850000,0.4850000,0.4850000,-7.9004356
0.4900000,0.4900000,0.4900000,-7.7660027
0.4950000,0.4950000,0.4950000,-7.6307253
0.5000000,0.5000000,0.5000000,-7.4940734
0.5050000,0.5050000,0.5050000,-7.3536277
0.5100000,0.5100000,0.5100000,-7.2059539
0.5150000,0.5150000,0.5150000,-7.0480245
0.5200000,0.5200000,0.5200000,-6.8780536
0.5250000,0.5250000,0.5250000,-6.6956776
0.5300000,0.5300000,0.5300000,-6.5018564
0.5350000,0.5350000,0.5350000,-6.2984709
0.5400000,0.5400000,0.5400000,-6.0877105
0.5450000,0.5450000,0.5450000,-5.8716240
0.5500000,0.5500000,0.5500000,-5.6519191
0.5550000,0.5550000,0.5550000,-5.4298973
0.5600000,0.5600000,0.5600000,-5.2065411
0.5650000,0.5650000,0.5650000,-4.9827489
0.5700000,0.5700000,0.5700000,-4.7595665
0.5750000,0.5750000,0.5750000,-4.5382727
0.5800000,0.5800000,0.5800000,-4.3203092
0.5850000,0.5850000,0.5850000,-4.1071311
0.5900000,0.5900000,0.5900000,-3.9000600
0.5950000,0.5950000,0.5950000,-3.7001844
0.6000000,0.6000000,0.6000000,-3.5083159
0.6050000,0.6050000,0.6050000,-3.3249897
0.6100000,0.6100000,0.6100000,-3.1504927
0.6150000,0.6150000,0.6150000,-2.9849048
0.6200000,0.6200000,0.6200000,-2.8281436
0.6250000,0.6250000,0.6250000,-2.6800056
0.6300000,0.6300000,0.6300000,-2.5402016
0.6350000,0.6350000,0.6350000,-2.4083860
0.6400000,0.6400000,0.6400000,-2.2841795
0.6450000,0.6450000,0.6450000,-2.1671856
0.6500000,0.6500000,0.6500000,-2.0570039
0.6550000,0.6550000,0.6550000,-1.9532387
0.6600000,0.6600000,0.6600000,-1.8555050
0.6650000,0.6650000,0.6650000,-1.7634328
0.6700000,0.6700000,0.6700000,-1.6766692
0.6750000,0.6750000,0.6750000,-1.5948802
0.6800000,0.6800000,0.6800000,-1.5177510
0.6850000,0.6850000,0.6850000,-1.4449857
0.6900000,0.6900000,0.6900000,-1.3763073
0.6950000,0.6950000,0.6950000,-1.3114567
0.7000000,0.7000000,0.7000000,-1.2501922
0.7050000,0.7050000,0.7050000,-1.1922880
0.7100000,0.7100000,0.7100000,-1.1375340
0.7150000,0.7150000,0.7150000,-1.0857342
0.7200000,0.7200000,0.7200000,-1.0367060
0.7250000,0.7250000,0.7250000,-0.9902794
0.7300000,0.7300000,0.7300000,-0.9462959
0.7350000,0.7350000,0.7350000,-0.9046077
0.7400000,0.7400000,0.7400000,-0.8650772
