# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1169696586.0084159,424940095113.2367554,273772782734.2471924,1694372243974.4477539,27174429252.3363113,1193483260506.5717773,21082085013115.7109375,213530740715515.2812500,1485990644147275.2500000
0.0025000,0.0025000,0.0025000,inf,nan,584860859.7276037,199922097737.2838745,128802194393.8329926,797153731296.7137451,12784753893.4878483,561499764582.6832275,9918522543325.1699219,100460161048173.5156250,699116497028510.6250000
0.0050000,0.0050000,0.0050000,inf,nan,309859572.5420013,98217633443.0824585,63277861659.0679398,391625510478.7593384,6280865239.6873093,275853474110.4820557,4872772177049.0156250,49354078266732.4765625,343462037534631.8125000
0.0075000,0.0075000,0.0075000,inf,nan,174875697.7735778,50157001426.2370529,32314222847.4922981,199992345964.7912903,3207446969.0972643,140870755379.6456909,2488392121122.3652344,25203788611467.0234375,175396752174917.8437500
0.0100000,0.0100000,0.0100000,inf,nan,108313187.5010161,26521253306.2629089,17086612039.8271217,105748995661.7742462,1695974072.7528174,74487551670.7479401,1315776434205.7050781,13326902205874.9394531,92743815718519.3593750
0.0125000,0.0125000,0.0125000,inf,nan,79826896.7840302,14471753620.7425041,9323581416.1269436,57703729889.0136948,925428228.0082678,40645391208.8555298,717976572148.7392578,7272060897159.3281250,50607315093395.4140625
0.0150000,0.0150000,0.0150000,inf,nan,79710110.5927120,8125562112.3437681,5234975150.3414516,32399388087.4585762,519601494.2056879,22821500476.3894997,403128855091.4313354,4083111924880.9750977,28414965275197.3867188
0.0175000,0.0175000,0.0175000,inf,nan,114649081.3259199,4682683126.9745331,3016862190.1686068,18671491658.5744896,299437293.2988941,13151835185.3966484,232320201124.9335938,2353068611165.2026367,16375346911956.5722656
0.0200000,0.0200000,0.0200000,inf,nan,218230442.2081341,2763670968.9249268,1780518100.3133252,11019747839.2459717,176721776.7568277,7762094806.8157520,137113664481.8820648,1388764586977.9038086,9664617090386.5800781
0.0225000,0.0225000,0.0225000,inf,nan,126636034.8232143,1667190028.8874040,1074099086.8502672,6647705549.8602610,106605497.8923884,4682512967.9253340,82714618492.8641815,837781044869.2258301,5830243374736.1904297
0.0250000,0.0250000,0.0250000,inf,nan,69885312.6179326,1026234662.5952312,661157460.9537503,4091994436.8457208,65619015.9506194,2882319748.5867882,50915183089.2740021,515698705558.2319946,3588825824751.3554688
0.0275000,0.0275000,0.0275000,inf,nan,40037176.7104454,643592816.8445626,414637082.1578678,2566265792.2897325,41150969.7108732,1807626262.8236787,31931266259.8865166,323418970144.0195923,2250723201921.1748047
0.0300000,0.0300000,0.0300000,inf,nan,23708187.2473634,410668816.4114677,264573958.7067759,1637513016.9095881,26256887.4137106,1153431010.3579516,20375208576.7829094,206372689535.5487366,1436181024061.5302734
0.0325000,0.0325000,0.0325000,inf,nan,14458747.8953026,266296136.7069374,171560882.5017546,1061844922.3913136,17025314.6634701,747941746.6148547,13212405829.9930954,133823734236.8020477,931302176812.5065918
0.0350000,0.0350000,0.0350000,inf,nan,9054727.7798874,175292296.8477505,112931164.0264429,698977182.5088923,11206429.0167281,492344904.8650405,8697375549.6983452,88092900451.1080933,613054548950.2514648
0.0375000,0.0375000,0.0375000,inf,nan,5808861.5461272,117021873.9062567,75390219.7308730,466629372.1414638,7480661.9653285,328683747.7874665,5806345516.5553551,58810859084.5919266,409276489103.4107666
0.0400000,0.0400000,0.0400000,inf,nan,3810442.3527142,79159458.1103167,50997283.4724981,315655842.7902359,5059850.4018035,222341034.9424645,3927821384.0854650,39784056685.9857559,276866165140.2598267
0.0425000,0.0425000,0.0425000,inf,nan,2552676.8705766,54216926.2571152,34928062.6917598,216198826.6489705,3465162.3131793,152285536.0758769,2690297541.9633760,27249677371.8266220,189637595902.0848999
0.0450000,0.0450000,0.0450000,inf,nan,1745698.9327612,37571963.4870711,24204591.4302444,149827504.1819676,2401024.9594280,105534941.9364700,1864447900.1252582,18884977765.9652405,131426471817.3983612
0.0475000,0.0475000,0.0475000,inf,nan,1219601.1612496,26328325.7997122,16960941.9435058,104993492.7477783,1682241.4283111,73954798.2185168,1306581019.7752402,13234569651.6722736,92104533046.2227325
