# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,36138326.4016120,15357377.2634940,9839032.8270780,62034447.2760777,944703.7581399,43660655.4262246,15357492.8544634,15357261.6725246,18103872.2258032,11449894.1404400,320218021.1384890,15357377.2634940,9839032.8270780,62034447.2760777,944703.7581399,43660655.4262246,15357492.8544634,15357261.6725246,18103872.2258032,11449894.1404400,320218021.1384890
0.0025000,0.0025000,0.0025000,inf,nan,21367757.2050464,11140755.6826946,7137630.1869902,45000875.7174718,685252.0013078,31672294.2938497,11140862.4348529,11140648.9305363,13133155.0900838,8306136.5897797,232292514.7748526,11140755.6826946,7137630.1869902,45000875.7174718,685252.0013078,31672294.2938497,11140862.4348529,11140648.9305363,13133155.0900838,8306136.5897797,232292514.7748526
0.0050000,0.0050000,0.0050000,inf,nan,13065127.5091147,8185348.2816854,5244233.4287962,33062117.6669870,503415.0148430,23269699.6432314,8185446.8937879,8185249.6695828,9649206.1680078,6102693.8206900,170665876.3997828,8185348.2816854,5244233.4287962,33062117.6669870,503415.0148430,23269699.6432314,8185446.8937879,8185249.6695828,9649206.1680078,6102693.8206900,170665876.3997828
0.0075000,0.0075000,0.0075000,inf,nan,8261381.3084699,6091814.9809020,3903000.1101416,24605024.1440932,374614.4641057,17317524.7858973,6091906.1071341,6091723.8546699,7181267.8783143,4541832.5966556,127011200.4025426,6091814.9809020,3903000.1101416,24605024.1440932,374614.4641057,17317524.7858973,6091906.1071341,6091723.8546699,7181267.8783143,4541832.5966556,127011200.4025426
0.0100000,0.0100000,0.0100000,inf,nan,5422433.9181736,4593412.4245049,2943038.2003135,18552068.4703916,282433.6206686,13057398.3912451,4593496.6789640,4593328.1700457,5414892.8027788,3424678.9084868,95766409.5387089,4593412.4245049,2943038.2003135,18552068.4703916,282433.6206686,13057398.3912451,4593496.6789640,4593328.1700457,5414892.8027788,3424678.9084868,95766409.5387089
0.0125000,0.0125000,0.0125000,inf,nan,3730675.6595182,3510125.4956791,2249019.5258186,14176062.4710264,215793.9400833,9977520.1916799,3510203.4563170,3510047.5350413,4137872.1366288,2617020.1236589,73177838.2484819,3510125.4956791,2249019.5258186,14176062.4710264,215793.9400833,9977520.1916799,3510203.4563170,3510047.5350413,4137872.1366288,2617020.1236589,73177838.2484819
0.0150000,0.0150000,0.0150000,inf,nan,2741519.3179718,2719285.4831552,1742355.7358584,10981469.6001424,167146.4952607,7729128.1693674,2719357.6952620,2719213.2710484,3205599.2431433,2027398.9748090,56687582.7847475,2719285.4831552,1742355.7358584,10981469.6001424,167146.4952607,7729128.1693674,2719357.6952620,2719213.2710484,3205599.2431433,2027398.9748090,56687582.7847475
0.0175000,0.0175000,0.0175000,inf,nan,2214139.2533507,2136535.7219790,1369003.5900345,8627516.1706777,131300.3551879,6072383.6027353,2136602.7012797,2136468.7426783,2518631.2124087,1592922.2434406,44536609.0538561,2136535.7219790,1369003.5900345,8627516.1706777,131300.3551879,6072383.6027353,2136602.7012797,2136468.7426783,2518631.2124087,1592922.2434406,44536609.0538561
0.0200000,0.0200000,0.0200000,inf,nan,2027203.0829374,1703368.4086791,1091480.2007728,6877846.5477699,104655.4522913,4840937.9782438,1703430.6440994,1703306.1732588,2007996.7754325,1269968.6689281,35504877.7819109,1703368.4086791,1091480.2007728,6877846.5477699,104655.4522913,4840937.9782438,1703430.6440994,1703306.1732588,2007996.7754325,1269968.6689281,35504877.7819109
0.0225000,0.0225000,0.0225000,inf,nan,2139064.5455034,1378881.5010887,883581.9553222,5567225.2074075,84695.2141430,3918497.6288471,1378939.4572399,1378823.5449375,1625479.0177990,1028043.1970117,28739463.9137825,1378881.5010887,883581.9553222,5567225.2074075,84695.2141430,3918497.6288471,1378939.4572399,1378823.5449375,1625479.0177990,1028043.1970117,28739463.9137825
0.0250000,0.0250000,0.0250000,inf,nan,2574599.5428726,1134275.0380816,726858.4989209,4579304.5895778,69647.8160795,3223176.5709186,1134329.1575053,1134220.9186578,1337127.4278167,845673.6387566,23639796.5446670,1134275.0380816,726858.4989209,4579304.5895778,69647.8160795,3223176.5709186,1134329.1575053,1134220.9186578,1337127.4278167,845673.6387566,23639796.5446670
0.0275000,0.0275000,0.0275000,inf,nan,3433039.3934166,949144.1792381,608237.8193576,3831650.7525339,58258.0266507,2696957.4417991,949194.8844461,949093.4740301,1118887.9878362,707646.8976330,19780362.8973456,949144.1792381,608237.8193576,3831650.7525339,58258.0266507,2696957.4417991,949194.8844461,949093.4740301,1118887.9878362,707646.8976330,19780362.8973456
