# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1428149589.1732764,1428149589.1732764
0.0050000,0.0050000,0.0050000,564980209.4062606,564980209.4062606
0.0100000,0.0100000,0.0100000,248745023.2787886,248745023.2787886
0.0150000,0.0150000,0.0150000,127661825.7916031,127661825.7916031
0.0200000,0.0200000,0.0200000,72178436.5972128,72178436.5972128
0.0250000,0.0250000,0.0250000,47395609.0821583,47395609.0821583
0.0300000,0.0300000,0.0300000,29607351.6668876,29607351.6668876
0.0350000,0.0350000,0.0350000,18150695.9403208,18150695.9403208
0.0400000,0.0400000,0.0400000,11799924.0082942,11799924.0082942
0.0450000,0.0450000,0.0450000,8078172.0001129,8078172.0001129
0.0500000,0.0500000,0.0500000,5588290.5345880,5588290.5345880
0.0550000,0.0550000,0.0550000,3782057.1186038,3782057.1186038
0.0600000,0.0600000,0.0600000,2638711.9633728,2638711.9633728
0.0650000,0.0650000,0.0650000,1882160.1799988,1882160.1799988
0.0700000,0.0700000,0.0700000,1332630.7260704,1332630.7260704
0.0750000,0.0750000,0.0750000,956156.6412316,956156.6412316
0.0800000,0.0800000,0.0800000,667589.8241013,667589.8241013
0.0850000,0.0850000,0.0850000,468709.2147443,468709.2147443
0.0900000,0.0900000,0.0900000,326217.2834720,326217.2834720
0.0950000,0.0950000,0.0950000,227751.8369338,227751.8369338
0.1000000,0.1000000,0.1000000,162372.0463438,162372.0463438
0.1050000,0.1050000,0.1050000,118218.7917391,118218.7917391
0.1100000,0.1100000,0.1100000,87883.3929376,87883.3929376
0.1150000,0.1150000,0.1150000,66679.3931081,66679.3931081
0.1200000,0.1200000,0.1200000,51509.3655405,51509.3655405
0.1250000,0.1250000,0.1250000,38385.0880641,38385.0880641
0.1300000,0.1300000,0.1300000,29000.6565658,29000.6565658
0.1350000,0.1350000,0.1350000,22175.2792058,22175.2792058
0.1400000,0.1400000,0.1400000,17130.4729647,17130.4729647
0.1450000,0.1450000,0.1450000,13346.2173321,13346.2173321
0.1500000,0.1500000,0.1500000,10470.0962129,10470.0962129
0.1550000,0.1550000,0.1550000,8259.4603162,8259.4603162
0.1600000,0.1600000,0.1600000,6421.4304956,6421.4304956
0.1650000,0.1650000,0.1650000,4814.1270231,4814.1270231
0.1700000,0.1700000,0.1700000,3633.0125826,3633.0125826
0.1750000,0.1750000,0.1750000,2761.6695387,2761.6695387
0.1800000,0.1800000,0.1800000,2112.9433842,2112.9433842
0.1850000,0.1850000,0.1850000,1653.2571858,1626.0465548
0.1900000,0.1900000,0.1900000,1284.2567217,1258.0020453
0.1950000,0.1950000,0.1950000,1001.5215274,975.7815670
0.2000000,0.2000000,0.2000000,785.6540683,759.5861612
0.2050000,0.2050000,0.2050000,620.5454353,594.4806336
0.2100000,0.2100000,0.2100000,493.5022667,467.6878974
0.2150000,0.2150000,0.2150000,395.1332885,369.8464252
0.2200000,0.2200000,0.2200000,318.5648103,294.0284753
0.2250000,0.2250000,0.2250000,258.6546815,235.0622662
0.2300000,0.2300000,0.2300000,211.3698599,189.0419602
0.2350000,0.2350000,0.2350000,172.5470113,151.5873254
0.2400000,0.2400000,0.2400000,139.0220034,117.8861367
0.2450000,0.2450000,0.2450000,111.6018924,91.4068136
0.2500000,0.2500000,0.2500000,89.8640608,69.1619202
0.2550000,0.2550000,0.2550000,72.1670858,52.3241045
0.2600000,0.2600000,0.2600000,56.3391322,38.8639798
0.2650000,0.2650000,0.2650000,42.0641545,23.9690043
0.2700000,0.2700000,0.2700000,30.1675943,11.5348813
0.2750000,0.2750000,0.2750000,20.5903660,1.7642388
0.2800000,0.2800000,0.2800000,12.9336077,-5.7944448
0.2850000,0.2850000,0.2850000,6.7857193,-11.6317933
0.2900000,0.2900000,0.2900000,1.1952308,-16.1251001
0.2950000,0.2950000,0.2950000,-8.1454027,-25.6438055
0.3000000,0.3000000,0.3000000,-17.1418723,-34.9739499
0.3050000,0.3050000,0.3050000,-23.5766573,-41.3839438
0.3100000,0.3100000,0.3100000,-27.9974632,-45.6723199
0.3150000,0.3150000,0.3150000,-31.0031856,-48.4109971
0.3200000,0.3200000,0.3200000,-33.1796465,-50.0139449
0.3250000,0.3250000,0.3250000,-35.0022643,-53.8394615
0.3300000,0.3300000,0.3300000,-36.5686700,-56.5076859
0.3350000,0.3350000,0.3350000,-37.7386645,-58.1607674
0.3400000,0.3400000,0.3400000,-38.4435291,-59.0432490
0.3450000,0.3450000,0.3450000,-38.7236215,-59.3409067
0.3500000,0.3500000,0.3500000,-38.6784721,-59.1956145
0.3550000,0.3550000,0.3550000,-38.4937214,-58.8502591
0.3600000,0.3600000,0.3600000,-38.5493591,-58.2422295
0.3650000,0.3650000,0.3650000,-39.1864695,-57.4374425
0.3700000,0.3700000,0.3700000,-40.1316159,-56.7776738
0.3750000,0.3750000,0.3750000,-40.9059208,-58.1319466
0.3800000,0.3800000,0.3800000,-41.3110601,-58.8106885
0.3850000,0.3850000,0.3850000,-41.3391622,-58.9670104
0.3900000,0.3900000,0.3900000,-41.0439525,-58.7218016
0.3950000,0.3950000,0.3950000,-40.4898882,-58.1706439
0.4000000,0.4000000,0.4000000,-39.7366229,-57.3891560
0.4050000,0.4050000,0.4050000,-38.8351906,-56.4371522
0.4100000,0.4100000,0.4100000,-37.8278978,-55.3619000
0.4150000,0.4150000,0.4150000,-36.7495372,-54.2006843
0.4200000,0.4200000,0.4200000,-35.6309664,-52.9828350
