# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,19359894817554202624.0000000
0.0150000,0.0150000,0.0150000,177258321678711360.0000000
0.0200000,0.0200000,0.0200000,6125573801456850.0000000
0.0250000,0.0250000,0.0250000,443651108653336.5625000
0.0300000,0.0300000,0.0300000,51538515502048.6250000
0.0350000,0.0350000,0.0350000,8311916893768.0781250
0.0400000,0.0400000,0.0400000,1706125168238.6169434
0.0450000,0.0450000,0.0450000,421290100870.2734985
0.0500000,0.0500000,0.0500000,120404476584.3404236
0.0550000,0.0550000,0.0550000,38750101728.9636688
0.0600000,0.0600000,0.0600000,13771043096.8457737
0.0650000,0.0650000,0.0650000,5319991285.9673443
0.0700000,0.0700000,0.0700000,2203379566.6195140
0.0750000,0.0750000,0.0750000,972171414.5765042
0.0800000,0.0800000,0.0800000,453785353.0419747
0.0850000,0.0850000,0.0850000,220642624.7644103
0.0900000,0.0900000,0.0900000,112019681.1315275
0.0950000,0.0950000,0.0950000,59011051.1437250
0.1000000,0.1000000,0.1000000,32171163.4727491
0.1050000,0.1050000,0.1050000,18131497.7032306
0.1100000,0.1100000,0.1100000,10545357.1504087
0.1150000,0.1150000,0.1150000,6320738.2124992
0.1200000,0.1200000,0.1200000,3900416.3842549
0.1250000,0.1250000,0.1250000,2475945.8608264
0.1300000,0.1300000,0.1300000,1615700.0388892
0.1350000,0.1350000,0.1350000,1083155.2635710
0.1400000,0.1400000,0.1400000,745490.3539788
0.1450000,0.1450000,0.1450000,526366.0490439
0.1500000,0.1500000,0.1500000,380919.2771031
0.1550000,0.1550000,0.1550000,282214.5394917
0.1600000,0.1600000,0.1600000,213744.0997693
0.1650000,0.1650000,0.1650000,165191.4395319
0.1700000,0.1700000,0.1700000,129990.8208126
0.1750000,0.1750000,0.1750000,103894.0689069
0.1800000,0.1800000,0.1800000,84112.2837053
0.1850000,0.1850000,0.1850000,68791.4712644
0.1900000,0.1900000,0.1900000,56685.6026683
0.1950000,0.1950000,0.1950000,46948.6577757
0.2000000,0.2000000,0.2000000,38999.9102982
0.2050000,0.2050000,0.2050000,32435.3450614
0.2100000,0.2100000,0.2100000,26968.8240670
0.2150000,0.2150000,0.2150000,22392.8551566
0.2200000,0.2200000,0.2200000,18552.4945846
0.2250000,0.2250000,0.2250000,15328.1301465
0.2300000,0.2300000,0.2300000,12624.2694295
0.2350000,0.2350000,0.2350000,10362.3510209
0.2400000,0.2400000,0.2400000,8476.2016291
0.2450000,0.2450000,0.2450000,6909.1872509
0.2500000,0.2500000,0.2500000,5612.4116836
0.2550000,0.2550000,0.2550000,4543.5353966
0.2600000,0.2600000,0.2600000,3665.9438910
0.2650000,0.2650000,0.2650000,2948.1026316
0.2700000,0.2700000,0.2700000,2363.0074534
0.2750000,0.2750000,0.2750000,1887.6847328
0.2800000,0.2800000,0.2800000,1514.6085491
0.2850000,0.2850000,0.2850000,1203.7134721
0.2900000,0.2900000,0.2900000,953.2969309
0.2950000,0.2950000,0.2950000,752.0923108
0.3000000,0.3000000,0.3000000,590.8081691
0.3050000,0.3050000,0.3050000,461.8186519
0.3100000,0.3100000,0.3100000,358.8914638
0.3150000,0.3150000,0.3150000,276.9521365
0.3200000,0.3200000,0.3200000,211.8821874
0.3250000,0.3250000,0.3250000,160.3476992
0.3300000,0.3300000,0.3300000,119.6540308
0.3350000,0.3350000,0.3350000,87.6237539
0.3400000,0.3400000,0.3400000,62.4985103
0.3450000,0.3450000,0.3450000,42.8646610
0.3500000,0.3500000,0.3500000,27.5954612
0.3550000,0.3550000,0.3550000,15.7993890
0.3600000,0.3600000,0.3600000,6.7707806
0.3650000,0.3650000,0.3650000,-0.0541950
0.3700000,0.3700000,0.3700000,-5.1328922
0.3750000,0.3750000,0.3750000,-8.8416594
0.3800000,0.3800000,0.3800000,-11.4922174
0.3850000,0.3850000,0.3850000,-13.3425534
0.3900000,0.3900000,0.3900000,-14.6064139
0.3950000,0.3950000,0.3950000,-15.4601339
0.4000000,0.4000000,0.4000000,-16.0407100
0.4050000,0.4050000,0.4050000,-16.4376878
0.4100000,0.4100000,0.4100000,-16.6949467
0.4150000,0.4150000,0.4150000,-16.8284869
0.4200000,0.4200000,0.4200000,-16.8460139
0.4250000,0.4250000,0.4250000,-16.7566656
0.4300000,0.4300000,0.4300000,-16.5726167
0.4350000,0.4350000,0.4350000,-16.3079832
