# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,290915.6449305,290915.6449305
0.0050000,0.0050000,0.0050000,283350.7389837,283350.7389837
0.0100000,0.0100000,0.0100000,272639.8044932,272639.8044932
0.0150000,0.0150000,0.0150000,259972.0843907,259972.0843907
0.0200000,0.0200000,0.0200000,244971.8664327,244971.8664327
0.0250000,0.0250000,0.0250000,228811.9217459,228811.9217459
0.0300000,0.0300000,0.0300000,211651.9771226,211651.9771226
0.0350000,0.0350000,0.0350000,194141.9595591,194141.9595591
0.0400000,0.0400000,0.0400000,176591.8045971,176591.8045971
0.0450000,0.0450000,0.0450000,159282.3208434,159282.3208434
0.0500000,0.0500000,0.0500000,142453.5800653,142453.5800653
0.0550000,0.0550000,0.0550000,126321.6430223,126321.6430223
0.0600000,0.0600000,0.0600000,111071.4797940,111071.4797940
0.0650000,0.0650000,0.0650000,96850.8891205,96850.8891205
0.0700000,0.0700000,0.0700000,83766.5317168,83766.5317168
0.0750000,0.0750000,0.0750000,71882.6976921,71882.6976921
0.0800000,0.0800000,0.0800000,61222.8946616,61222.8946616
0.0850000,0.0850000,0.0850000,51773.8914074,51773.8914074
0.0900000,0.0900000,0.0900000,43491.5538596,43491.5538596
0.0950000,0.0950000,0.0950000,36307.6853983,36307.6853983
0.1000000,0.1000000,0.1000000,30137.1101785,30137.1101785
0.1050000,0.1050000,0.1050000,24884.3705000,24884.3705000
0.1100000,0.1100000,0.1100000,20447.5686167,20447.5686167
0.1150000,0.1150000,0.1150000,16714.5928374,16714.5928374
0.1200000,0.1200000,0.1200000,13611.2436632,13611.2436632
0.1250000,0.1250000,0.1250000,11046.9160366,11046.9160366
0.1300000,0.1300000,0.1300000,8939.3346860,8939.3346860
0.1350000,0.1350000,0.1350000,7201.8105175,7201.8105175
0.1400000,0.1400000,0.1400000,5787.5914923,5787.5914923
0.1450000,0.1450000,0.1450000,4642.0404233,4642.0404233
0.1500000,0.1500000,0.1500000,3716.8859572,3716.8859572
0.1550000,0.1550000,0.1550000,2971.6071871,2971.6071871
0.1600000,0.1600000,0.1600000,2372.4935275,2372.4935275
0.1650000,0.1650000,0.1650000,1891.7139631,1891.7139631
0.1700000,0.1700000,0.1700000,1531.7154812,1506.4405472
0.1750000,0.1750000,0.1750000,1222.7439699,1198.0518213
0.1800000,0.1800000,0.1800000,975.2235827,951.4279083
0.1850000,0.1850000,0.1850000,777.0937879,753.6706772
0.1900000,0.1900000,0.1900000,618.6716933,595.0808783
0.1950000,0.1950000,0.1950000,492.1046563,468.5898583
0.2000000,0.2000000,0.2000000,391.0276944,367.7401768
0.2050000,0.2050000,0.2050000,310.3050741,287.3652064
0.2100000,0.2100000,0.2100000,245.8094993,223.3359357
0.2150000,0.2150000,0.2150000,194.2334087,172.3553165
0.2200000,0.2200000,0.2200000,152.9359243,131.7920343
0.2250000,0.2250000,0.2250000,119.8260336,99.5466727
0.2300000,0.2300000,0.2300000,93.2662640,73.9443010
0.2350000,0.2350000,0.2350000,71.9792317,53.6484895
0.2400000,0.2400000,0.2400000,54.9591803,37.5926112
0.2450000,0.2450000,0.2450000,41.4006081,24.5119849
0.2500000,0.2500000,0.2500000,30.6488714,13.9261043
0.2550000,0.2550000,0.2550000,22.1683557,5.6750392
0.2600000,0.2600000,0.2600000,15.5209460,-0.7145063
0.2650000,0.2650000,0.2650000,10.3495518,-5.6205158
0.2700000,0.2700000,0.2700000,6.3642483,-9.5193597
0.2750000,0.2750000,0.2750000,3.3302903,-12.4710350
0.2800000,0.2800000,0.2800000,1.0578820,-14.6288589
0.2850000,0.2850000,0.2850000,-0.6063847,-16.1586070
0.2900000,0.2900000,0.2900000,-1.7868459,-17.1927612
0.2950000,0.2950000,0.2950000,-2.5861834,-17.8372276
0.3000000,0.3000000,0.3000000,-3.0950927,-18.2273760
0.3050000,0.3050000,0.3050000,-3.4033431,-18.4028826
0.3100000,0.3100000,0.3100000,-3.6029876,-18.3780688
0.3150000,0.3150000,0.3150000,-3.7722294,-18.1993450
0.3200000,0.3200000,0.3200000,-3.9487066,-17.9037918
0.3250000,0.3250000,0.3250000,-4.1232917,-17.5209995
0.3300000,0.3300000,0.3300000,-4.2639638,-17.0745420
0.3350000,0.3350000,0.3350000,-4.3437303,-16.5831568
0.3400000,0.3400000,0.3400000,-4.3532911,-16.0616929
0.3450000,0.3450000,0.3450000,-4.3010542,-15.5218717
0.3500000,0.3500000,0.3500000,-4.2073469,-15.1973721
0.3550000,0.3550000,0.3550000,-4.0956822,-14.8976114
0.3600000,0.3600000,0.3600000,-3.9835954,-14.5305942
0.3650000,0.3650000,0.3650000,-3.8773640,-14.1159276
0.3700000,0.3700000,0.3700000,-3.7732698,-13.6690341
0.3750000,0.3750000,0.3750000,-3.6633104,-13.2019991
0.3800000,0.3800000,0.3800000,-3.5408836,-12.7242472
0.3850000,0.3850000,0.3850000,-3.4036825,-12.2430802
0.3900000,0.3900000,0.3900000,-3.2537808,-11.7641085
0.3950000,0.3950000,0.3950000,-3.0962245,-11.4606221
