# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,500131687.9710364
0.0050000,0.0050000,0.0050000,484096821.3842374
0.0100000,0.0100000,0.0100000,442968744.8695866
0.0150000,0.0150000,0.0150000,384046668.8773791
0.0200000,0.0200000,0.0200000,316669825.8489500
0.0250000,0.0250000,0.0250000,249417642.6492249
0.0300000,0.0300000,0.0300000,188718840.5376234
0.0350000,0.0350000,0.0350000,137965811.0498964
0.0400000,0.0400000,0.0400000,98013778.9516868
0.0450000,0.0450000,0.0450000,68037245.0202233
0.0500000,0.0500000,0.0500000,46382500.9857243
0.0550000,0.0550000,0.0550000,31195269.3956153
0.0600000,0.0600000,0.0600000,20781923.9243185
0.0650000,0.0650000,0.0650000,13760551.6643094
0.0700000,0.0700000,0.0700000,9082326.5342108
0.0750000,0.0750000,0.0750000,5989834.9062494
0.0800000,0.0800000,0.0800000,3954987.8948162
0.0850000,0.0850000,0.0850000,2618662.4011731
0.0900000,0.0900000,0.0900000,1740879.0264438
0.0950000,0.0950000,0.0950000,1162933.3539719
0.1000000,0.1000000,0.1000000,781245.9862125
0.1050000,0.1050000,0.1050000,528128.6337115
0.1100000,0.1100000,0.1100000,359403.7816911
0.1150000,0.1150000,0.1150000,246281.8562482
0.1200000,0.1200000,0.1200000,169964.7342684
0.1250000,0.1250000,0.1250000,118139.1767191
0.1300000,0.1300000,0.1300000,82706.3801061
0.1350000,0.1350000,0.1350000,58313.6098532
0.1400000,0.1400000,0.1400000,41403.9372966
0.1450000,0.1450000,0.1450000,29599.9989338
0.1500000,0.1500000,0.1500000,21303.1066950
0.1550000,0.1550000,0.1550000,15431.4121346
0.1600000,0.1600000,0.1600000,11248.1002087
0.1650000,0.1650000,0.1650000,8248.0806293
0.1700000,0.1700000,0.1700000,6082.8504230
0.1750000,0.1750000,0.1750000,4510.3831634
0.1800000,0.1800000,0.1800000,3361.5115127
0.1850000,0.1850000,0.1850000,2517.2385851
0.1900000,0.1900000,0.1900000,1893.3319375
0.1950000,0.1950000,0.1950000,1441.6847286
0.2000000,0.2000000,0.2000000,1095.5368169
0.2050000,0.2050000,0.2050000,835.7883813
