# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,578882809256796160000.0000000,578882809256796160000.0000000
0.0050000,0.0050000,0.0050000,653284664344445184.0000000,653284664344445184.0000000
0.0100000,0.0100000,0.0100000,8724830602501369.0000000,8724830602501369.0000000
0.0150000,0.0150000,0.0150000,367064429727069.6875000,367064429727069.6875000
0.0200000,0.0200000,0.0200000,30000826424191.5468750,30000826424191.5468750
0.0250000,0.0250000,0.0250000,3782241921775.6567383,3782241921775.6567383
0.0300000,0.0300000,0.0300000,647080756801.1697998,647080756801.1697998
0.0350000,0.0350000,0.0350000,138882031634.6903076,138882031634.6903076
0.0400000,0.0400000,0.0400000,35512632902.9168015,35512632902.9168015
0.0450000,0.0450000,0.0450000,10439156735.2158394,10439156735.2158394
0.0500000,0.0500000,0.0500000,3439305185.1575518,3439305185.1575518
0.0550000,0.0550000,0.0550000,1244613808.2624979,1244613808.2624979
0.0600000,0.0600000,0.0600000,487528857.3462567,487528857.3462567
0.0650000,0.0650000,0.0650000,204446044.3899557,204446044.3899557
0.0700000,0.0700000,0.0700000,90963774.1622879,90963774.1622879
0.0750000,0.0750000,0.0750000,42636153.0766167,42636153.0766167
0.0800000,0.0800000,0.0800000,20934337.0556722,20934337.0556722
0.0850000,0.0850000,0.0850000,10719841.8541873,10719841.8541873
0.0900000,0.0900000,0.0900000,5705238.9219680,5705238.9219680
0.0950000,0.0950000,0.0950000,3147568.0873382,3147568.0873382
0.1000000,0.1000000,0.1000000,1796484.6862048,1796484.6862048
0.1050000,0.1050000,0.1050000,1059103.3817057,1059103.3817057
0.1100000,0.1100000,0.1100000,644080.0599337,644080.0599337
0.1150000,0.1150000,0.1150000,403519.3880550,403519.3880550
0.1200000,0.1200000,0.1200000,260071.5682398,260071.5682398
0.1250000,0.1250000,0.1250000,172148.3341849,172148.3341849
0.1300000,0.1300000,0.1300000,116802.3541173,116802.3541173
0.1350000,0.1350000,0.1350000,81056.9162440,81056.9162440
0.1400000,0.1400000,0.1400000,57398.3824579,57398.3824579
0.1450000,0.1450000,0.1450000,41375.2497329,41375.2497329
0.1500000,0.1500000,0.1500000,30289.9495302,30289.9495302
0.1550000,0.1550000,0.1550000,22470.9765042,22470.9765042
0.1600000,0.1600000,0.1600000,16860.1740702,16860.1740702
0.1650000,0.1650000,0.1650000,12772.3689737,12772.3689737
0.1700000,0.1700000,0.1700000,9754.6513939,9754.6513939
0.1750000,0.1750000,0.1750000,7501.5132474,7501.5132474
0.1800000,0.1800000,0.1800000,5802.8861383,5802.8861383
0.1850000,0.1850000,0.1850000,4511.7269576,4511.7269576
0.1900000,0.1900000,0.1900000,3523.4164136,3523.4164136
0.1950000,0.1950000,0.1950000,2762.4186657,2762.4186657
0.2000000,0.2000000,0.2000000,2173.4814166,2173.4814166
0.2050000,0.2050000,0.2050000,1737.3290714,1715.7248925
0.2100000,0.2100000,0.2100000,1380.1584576,1358.6012998
0.2150000,0.2150000,0.2150000,1099.9562956,1079.0867028
0.2200000,0.2200000,0.2200000,872.6897816,851.4414227
0.2250000,0.2250000,0.2250000,691.6434355,670.4827566
0.2300000,0.2300000,0.2300000,549.1938785,528.4688214
0.2350000,0.2350000,0.2350000,436.8713875,415.0403714
0.2400000,0.2400000,0.2400000,348.2564212,325.5517939
0.2450000,0.2450000,0.2450000,278.4365641,255.3055851
0.2500000,0.2500000,0.2500000,223.5116868,200.1914786
0.2550000,0.2550000,0.2550000,180.3038066,156.9928431
0.2600000,0.2600000,0.2600000,146.1286141,123.1860161
0.2650000,0.2650000,0.2650000,118.7729605,96.7866357
0.2700000,0.2700000,0.2700000,96.7596596,76.2313935
0.2750000,0.2750000,0.2750000,79.1968946,58.8699686
0.2800000,0.2800000,0.2800000,65.3457246,45.0001058
0.2850000,0.2850000,0.2850000,54.5102899,34.3095874
0.2900000,0.2900000,0.2900000,46.0629320,26.1256192
0.2950000,0.2950000,0.2950000,39.2656289,19.9150275
0.3000000,0.3000000,0.3000000,31.1168697,14.7068326
0.3050000,0.3050000,0.3050000,20.8691306,4.0377127
0.3100000,0.3100000,0.3100000,12.0598292,-4.6076135
0.3150000,0.3150000,0.3150000,4.9513560,-11.4843332
0.3200000,0.3200000,0.3200000,-0.7576336,-17.3173354
0.3250000,0.3250000,0.3250000,-5.3784717,-21.9443700
0.3300000,0.3300000,0.3300000,-9.2038870,-25.5559782
0.3350000,0.3350000,0.3350000,-12.4724888,-28.3674167
0.3400000,0.3400000,0.3400000,-15.3129491,-30.5136625
0.3450000,0.3450000,0.3450000,-17.7611241,-32.1222675
0.3500000,0.3500000,0.3500000,-19.8460246,-34.3768439
0.3550000,0.3550000,0.3550000,-21.6382205,-36.3899121
0.3600000,0.3600000,0.3600000,-23.2232876,-38.3988709
0.3650000,0.3650000,0.3650000,-24.6687601,-39.7679469
0.3700000,0.3700000,0.3700000,-26.0247315,-41.0847321
0.3750000,0.3750000,0.3750000,-27.2758908,-44.0571444
0.3800000,0.3800000,0.3800000,-28.3298112,-45.9025330
0.3850000,0.3850000,0.3850000,-29.1111100,-46.9239432
0.3900000,0.3900000,0.3900000,-29.6132807,-47.3434768
0.3950000,0.3950000,0.3950000,-29.8781273,-47.3246810
0.4000000,0.4000000,0.4000000,-29.9612805,-46.9884936
0.4050000,0.4050000,0.4050000,-29.9097902,-46.4246665
0.4100000,0.4100000,0.4100000,-29.7556960,-45.7000015
0.4150000,0.4150000,0.4150000,-29.5214609,-44.8643219
0.4200000,0.4200000,0.4200000,-29.2256662,-43.9548292
0.4250000,0.4250000,0.4250000,-28.8830224,-42.9992994
0.4300000,0.4300000,0.4300000,-28.5027649,-42.0184405
0.4350000,0.4350000,0.4350000,-28.0893352,-41.0276417
0.4400000,0.4400000,0.4400000,-27.6447651,-40.0382770
0.4450000,0.4450000,0.4450000,-27.1707388,-39.0586817
0.4500000,0.4500000,0.4500000,-26.6695388,-38.0948872
0.4550000,0.4550000,0.4550000,-26.1442307,-37.1511762
0.4600000,0.4600000,0.4600000,-25.5985667,-36.4209167
0.4650000,0.4650000,0.4650000,-25.0368069,-35.7046181
0.4700000,0.4700000,0.4700000,-24.4634867,-34.9630028
0.4750000,0.4750000,0.4750000,-23.8831579,-34.2091492
0.4800000,0.4800000,0.4800000,-23.3001462,-33.4527247
0.4850000,0.4850000,0.4850000,-22.7183666,-32.7008273
0.4900000,0.4900000,0.4900000,-22.1412108,-31.9586154
0.4950000,0.4950000,0.4950000,-21.5715034,-31.2297798
0.5000000,0.5000000,0.5000000,-21.0115097,-30.5169004
0.5050000,0.5050000,0.5050000,-20.4629783,-29.8217159
0.5100000,0.5100000,0.5100000,-19.9272012,-29.1453294
0.5150000,0.5150000,0.5150000,-19.4050812,-28.4883647
0.5200000,0.5200000,0.5200000,-18.8971986,-27.8510863
0.5250000,0.5250000,0.5250000,-18.4038718,-27.2334907
0.5300000,0.5300000,0.5300000,-17.9252118,-26.6353767
0.5350000,0.5350000,0.5350000,-17.4611679,-26.0836919
0.5400000,0.5400000,0.5400000,-17.0115663,-25.5688572
0.5450000,0.5450000,0.5450000,-16.5761415,-25.0640170
0.5500000,0.5500000,0.5500000,-16.1545613,-24.5699719
0.5550000,0.5550000,0.5550000,-15.7464473,-24.0872548
0.5600000,0.5600000,0.5600000,-15.3513902,-23.6161897
0.5650000,0.5650000,0.5650000,-14.9689626,-23.1569380
0.5700000,0.5700000,0.5700000,-14.5987282,-22.7095348
0.5750000,0.5750000,0.5750000,-14.2402491,-22.2739189
0.5800000,0.5800000,0.5800000,-13.8930909,-21.8499551
0.5850000,0.5850000,0.5850000,-13.5568268,-21.4374526
0.5900000,0.5900000,0.5900000,-13.2310406,-21.0361799
0.5950000,0.5950000,0.5950000,-12.9153283,-20.6458755
0.6000000,0.6000000,0.6000000,-12.6092996,-20.2662579
0.6050000,0.6050000,0.6050000,-12.3125790,-19.8970316
0.6100000,0.6100000,0.6100000,-12.0248053,-19.5378937
0.6150000,0.6150000,0.6150000,-11.7456327,-19.1885375
0.6200000,0.6200000,0.6200000,-11.4747300,-18.8486564
0.6250000,0.6250000,0.6250000,-11.2117806,-18.5179505
0.6300000,0.6300000,0.6300000,-10.9564822,-18.1961191
0.6350000,0.6350000,0.6350000,-10.7085461,-17.8828640
0.6400000,0.6400000,0.6400000,-10.4676967,-17.5778983
0.6450000,0.6450000,0.6450000,-10.2336712,-17.2809432
0.6500000,0.6500000,0.6500000,-10.0062190,-16.9917280
0.6550000,0.6550000,0.6550000,-9.7851006,-16.7099905
0.6600000,0.6600000,0.6600000,-9.5700880,-16.4354777
0.6650000,0.6650000,0.6650000,-9.3609633,-16.1679450
0.6700000,0.6700000,0.6700000,-9.1575185,-15.9071570
0.6750000,0.6750000,0.6750000,-8.9595551,-15.6528868
0.6800000,0.6800000,0.6800000,-8.7668836,-15.4049162
0.6850000,0.6850000,0.6850000,-8.5793226,-15.1630351
0.6900000,0.6900000,0.6900000,-8.3966991,-14.9270417
0.6950000,0.6950000,0.6950000,-8.2188474,-14.6967422
0.7000000,0.7000000,0.7000000,-8.0456091,-14.4719500
0.7050000,0.7050000,0.7050000,-7.8768325,-14.2524863
0.7100000,0.7100000,0.7100000,-7.7123723,-14.0381789
0.7150000,0.7150000,0.7150000,-7.5520896,-13.8288626
0.7200000,0.7200000,0.7200000,-7.3958510,-13.6243788
0.7250000,0.7250000,0.7250000,-7.2435286,-13.4245750
0.7300000,0.7300000,0.7300000,-7.0949999,-13.2293045
0.7350000,0.7350000,0.7350000,-6.9501471,-13.0384267
0.7400000,0.7400000,0.7400000,-6.8088574,-12.8518061
0.7450000,0.7450000,0.7450000,-6.6710221,-12.6693128
0.7500000,0.7500000,0.7500000,-6.5365371,-12.4908215
0.7550000,0.7550000,0.7550000,-6.4053020,-12.3162119
0.7600000,0.7600000,0.7600000,-6.2772204,-12.1453684
0.7650000,0.7650000,0.7650000,-6.1521997,-11.9781795
0.7700000,0.7700000,0.7700000,-6.0301504,-11.8145381
0.7750000,0.7750000,0.7750000,-5.9109865,-11.6543408
0.7800000,0.7800000,0.7800000,-5.7946254,-11.4974885
0.7850000,0.7850000,0.7850000,-5.6809871,-11.3438853
0.7900000,0.7900000,0.7900000,-5.5699946,-11.1934390
0.7950000,0.7950000,0.7950000,-5.4615738,-11.0460606
0.8000000,0.8000000,0.8000000,-5.3556531,-10.9016646
0.8050000,0.8050000,0.8050000,-5.2521633,-10.7601682
