# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2510450.5792475,24841517.8660299,15999257.8108468,99124739.8966922,1584345.4537956,69818570.1238832,24841635.9461338,24841399.7859259,29284145.1782694,18520919.6188738,512154938.8703731,24841517.8660299,15999257.8108468,99124739.8966922,1584345.4537956,69818570.1238832,24841635.9461338,24841399.7859259,29284145.1782694,18520919.6188738,512154938.8703731
0.0025000,0.0025000,0.0025000,inf,nan,1740299.4643629,18032816.1507569,11612703.6399721,71976448.6883836,1149031.8450081,50695816.7834088,18032937.2847071,18032695.0168067,21257783.4003427,13444602.7103204,371878287.5697483,18032816.1507569,11612703.6399721,71976448.6883836,1149031.8450081,50695816.7834088,18032937.2847071,18032695.0168067,21257783.4003427,13444602.7103204,371878287.5697483
0.0050000,0.0050000,0.0050000,inf,nan,1251704.4557241,13301076.3971190,8564304.6611606,53108855.7666884,846557.7861966,37405865.3739722,13301199.5526079,13300953.2416300,15679824.9745089,9916792.0464479,274388724.1052038,13301076.3971190,8564304.6611606,53108855.7666884,846557.7861966,37405865.3739722,13301199.5526079,13300953.2416300,15679824.9745089,9916792.0464479,274388724.1052038
0.0075000,0.0075000,0.0075000,inf,nan,951265.4425767,9977430.3559323,6423064.9825512,39856016.3673154,634104.0524765,28070830.2092691,9977555.4947655,9977305.2170990,11761782.0547408,7438804.1270952,205910777.8406915,9977430.3559323,6423064.9825512,39856016.3673154,634104.0524765,28070830.2092691,9977555.4947655,9977305.2170990,11761782.0547408,7438804.1270952,205910777.8406915
0.0100000,0.0100000,0.0100000,inf,nan,791608.6615460,7619004.2991712,4903688.6766847,30451614.5560201,483372.7487820,21446570.7400105,7619131.0651297,7618877.5332128,8981577.9057485,5680448.6328820,157317979.2195687,7619004.2991712,4903688.6766847,30451614.5560201,483372.7487820,21446570.7400105,7619131.0651297,7618877.5332128,8981577.9057485,5680448.6328820,157317979.2195687
0.0125000,0.0125000,0.0125000,inf,nan,765034.4209704,5927551.0618141,3814030.3025514,23706400.1563896,375295.5565526,16695403.6010810,5927679.1093021,5927423.0143261,6987627.1966110,4419363.4762856,122465431.9617810,5927551.0618141,3814030.3025514,23706400.1563896,375295.5565526,16695403.6010810,5927679.1093021,5927423.0143261,6987627.1966110,4419363.4762856,122465431.9617810
0.0150000,0.0150000,0.0150000,inf,nan,920652.9914048,4680832.2079100,3011301.2567545,18728492.9765886,295930.0001441,13189354.6226254,4680957.5324526,4680706.8833674,5517946.6355799,3489855.8751391,96746997.5370947,4680832.2079100,3011301.2567545,18728492.9765886,295930.0001441,13189354.6226254,4680957.5324526,4680706.8833674,5517946.6355799,3489855.8751391,96746997.5370947
0.0175000,0.0175000,0.0175000,inf,nan,1437667.2159915,3732967.2809805,2401344.8319418,14938744.5665237,235830.8841154,10520372.8040198,3733087.2877763,3732847.2741847,4400566.6800035,2783162.7408513,77169197.3666927,3732967.2809805,2401344.8319418,14938744.5665237,235830.8841154,10520372.8040198,3733087.2877763,3732847.2741847,4400566.6800035,2783162.7408513,77169197.3666927
0.0200000,0.0200000,0.0200000,inf,nan,804685.4157321,2998003.8924094,1928061.8402145,12005102.8094539,189007.7225049,8454103.8422383,2998123.0618369,2997884.7229819,3534163.3189971,2235201.1422102,62012122.8691110,2998003.8924094,1928061.8402145,12005102.8094539,189007.7225049,8454103.8422383,2998123.0618369,2997884.7229819,3534163.3189971,2235201.1422102,62012122.8691110
0.0225000,0.0225000,0.0225000,inf,nan,497807.5795207,2406478.0850660,1547759.1688946,9634951.6989417,151745.9182440,6785111.8823222,2406589.4626330,2406366.7074990,2836849.7445063,1794181.3144613,49769927.9317959,2406478.0850660,1547759.1688946,9634951.6989417,151745.9182440,6785111.8823222,2406589.4626330,2406366.7074990,2836849.7445063,1794181.3144613,49769927.9317959
0.0250000,0.0250000,0.0250000,inf,nan,374113.2541103,1947164.8645158,1252072.9762567,7800267.4871715,122550.4626706,5492933.7867564,1947274.4898341,1947055.2391976,2295393.4975319,1451734.3157082,40291276.5111351,1947164.8645158,1252072.9762567,7800267.4871715,122550.4626706,5492933.7867564,1947274.4898341,1947055.2391976,2295393.4975319,1451734.3157082,40291276.5111351
0.0275000,0.0275000,0.0275000,inf,nan,339336.1411349,1573783.2341347,1012153.8314212,6302169.5706465,99128.6124090,4438100.1511485,1573884.4802932,1573681.9879763,1855236.7434259,1173354.7416118,32554130.4712736,1573783.2341347,1012153.8314212,6302169.5706465,99128.6124090,4438100.1511485,1573884.4802932,1573681.9879763,1855236.7434259,1173354.7416118,32554130.4712736
0.0300000,0.0300000,0.0300000,inf,nan,360417.8942203,1276843.7533530,821036.9970838,5115486.0788070,80285.7120110,3602336.3358402,1276942.7463972,1276744.7603088,1505192.9614288,951967.6152338,26423505.3644345,1276843.7533530,821036.9970838,5115486.0788070,80285.7120110,3602336.3358402,1276942.7463972,1276744.7603088,1505192.9614288,951967.6152338,26423505.3644345
0.0325000,0.0325000,0.0325000,inf,nan,429642.8088869,1042067.2491925,669951.5855702,4176909.8922842,65404.4671363,2941324.0125140,1042163.9431157,1041970.5552693,1228429.3083638,776926.9117870,21574767.6421778,1042067.2491925,669951.5855702,4176909.8922842,65404.4671363,2941324.0125140,1042163.9431157,1041970.5552693,1228429.3083638,776926.9117870,21574767.6421778
0.0350000,0.0350000,0.0350000,inf,nan,553376.1939459,852801.7857174,548387.1872151,3416754.2695959,53572.3183789,2406116.4590812,852891.1951038,852712.3763310,1005315.8360096,635817.5619253,17649106.1568690,852801.7857174,548387.1872151,3416754.2695959,53572.3183789,2406116.4590812,852891.1951038,852712.3763310,1005315.8360096,635817.5619253,17649106.1568690
0.0375000,0.0375000,0.0375000,inf,nan,556187.0965538,697918.7363880,448723.7856265,2797444.8628234,43763.9766074,1969958.6130807,698005.7517298,697831.7210463,822733.6875807,520342.4721009,14449757.0092632,697918.7363880,448723.7856265,2797444.8628234,43763.9766074,1969958.6130807,698005.7517298,697831.7210463,822733.6875807,520342.4721009,14449757.0092632
0.0400000,0.0400000,0.0400000,inf,nan,577316.0199130,573969.7178700,368975.2728980,2301684.2740458,35922.7438509,1620817.3564482,574054.3635063,573885.0722337,676617.7749960,427930.6548685,11888710.9249691,573969.7178700,368975.2728980,2301684.2740458,35922.7438509,1620817.3564482,574054.3635063,573885.0722337,676617.7749960,427930.6548685,11888710.9249691
0.0425000,0.0425000,0.0425000,inf,nan,636605.7242727,474333.0220542,304876.9737368,1903050.1678314,29626.2628541,1340082.1515222,474415.3323677,474250.7117407,559162.1717962,353645.2088565,9829450.0729720,474333.0220542,304876.9737368,1903050.1678314,29626.2628541,1340082.1515222,474415.3323677,474250.7117407,559162.1717962,353645.2088565,9829450.0729720
0.0450000,0.0450000,0.0450000,inf,nan,681681.0485291,393904.5689720,253141.8591452,1581172.8152656,24549.1388031,1113405.7438479,393984.5876860,393824.5502580,464349.9904623,293680.7202677,8166730.2136005,393904.5689720,253141.8591452,1581172.8152656,24549.1388031,1113405.7438479,393984.5876860,393824.5502580,464349.9904623,293680.7202677,8166730.2136005
0.0475000,0.0475000,0.0475000,inf,nan,805782.9244282,328730.5543552,211223.8712070,1320270.4247424,20439.4478944,929672.4731073,328808.3338634,328652.7748470,387520.3331047,245089.3784476,6819012.6469219,328730.5543552,211223.8712070,1320270.4247424,20439.4478944,929672.4731073,328808.3338634,328652.7748470,387520.3331047,245089.3784476,6819012.6469219
0.0500000,0.0500000,0.0500000,inf,nan,679525.2684594,275733.1987228,177141.2328450,1108055.6484561,17101.2012831,780228.0353864,275808.7994532,275657.5979925,325044.9938452,205576.5045172,5722814.0638857,275733.1987228,177141.2328450,1108055.6484561,17101.2012831,780228.0353864,275808.7994532,275657.5979925,325044.9938452,205576.5045172,5722814.0638857
0.0525000,0.0525000,0.0525000,inf,nan,517659.2151870,232505.1268872,149343.9760988,934915.7004588,14381.1991628,658301.9740154,232578.6167028,232431.6370715,274086.0653997,173347.2483154,4828470.1776619,232505.1268872,149343.9760988,934915.7004588,14381.1991628,658301.9740154,232578.6167028,232431.6370715,274086.0653997,173347.2483154,4828470.1776619
0.0550000,0.0550000,0.0550000,inf,nan,414857.4053550,197154.5195337,126614.1828755,793294.8884443,12159.1326340,558572.7481745,197225.9731698,197083.0658976,232413.3977526,146991.1391274,4096945.2488845,197154.5195337,126614.1828755,793294.8884443,12159.1326340,558572.7481745,197225.9731698,197083.0658976,232413.3977526,146991.1391274,4096945.2488845
0.0575000,0.0575000,0.0575000,inf,nan,355719.0014018,168187.9659630,107990.5165625,677227.4493331,10340.0972010,476838.6736656,168257.4645002,168118.4674258,198266.5004232,125394.7450096,3497418.2470982,168187.9659630,107990.5165625,677227.4493331,10340.0972010,476838.6736656,168257.4645002,168118.4674258,198266.5004232,125394.7450096,3497418.2470982
0.0600000,0.0600000,0.0600000,inf,nan,331806.1246297,144421.4211830,92710.8611951,581982.4298951,8848.9039470,409767.7868017,144489.0515553,144353.7908108,170249.5752306,107675.2856810,3005447.9608032,144421.4211830,92710.8611951,581982.4298951,8848.9039470,409767.7868017,144489.0515553,144353.7908108,170249.5752306,107675.2856810,3005447.9608032
0.0625000,0.0625000,0.0625000,inf,nan,339923.7130457,124912.1979607,80168.5132766,503792.4301031,7625.7361045,354706.7800791,124978.0524964,124846.3434251,147251.3458858,93129.9283049,2601571.4344879,124912.1979607,80168.5132766,503792.4301031,7625.7361045,354706.7800791,124978.0524964,124846.3434251,147251.3458858,93129.9283049,2601571.4344879
0.0650000,0.0650000,0.0650000,inf,nan,381499.9270903,108906.7681079,69878.5592176,439645.3770928,6622.8166798,309534.3356742,108970.9441007,108842.5921151,128383.5241215,81196.8700526,2270228.0902272,108906.7681079,69878.5592176,439645.3770928,6622.8166798,309534.3356742,108970.9441007,108842.5921151,128383.5241215,81196.8700526,2270228.0902272
0.0675000,0.0675000,0.0675000,inf,nan,462902.8102866,95800.4960285,61451.9403830,387123.8745356,5801.8390811,272547.9702627,95863.0953361,95737.8967209,112933.3420357,71425.3169215,1998929.6746721,95800.4960285,61451.9403830,387123.8745356,5801.8390811,272547.9702627,95863.0953361,95737.8967209,112933.3420357,71425.3169215,1998929.6746721
0.0700000,0.0700000,0.0700000,inf,nan,596783.3010406,84060.6024291,53892.6702641,340054.7735503,5072.9548271,239390.7659945,84113.7206414,84007.4842169,99093.8999212,62672.4851960,1755720.0533868,84060.6024291,53892.6702641,340054.7735503,5072.9548271,239390.7659945,84113.7206414,84007.4842169,99093.8999212,62672.4851960,1755720.0533868
0.0725000,0.0725000,0.0725000,inf,nan,686048.6290102,73025.2618902,46801.3642867,295771.1425136,4384.7795359,208208.0520010,73076.8313299,72973.6924506,86085.0122930,54444.9422499,1526996.4799466,73025.2618902,46801.3642867,295771.1425136,4384.7795359,208208.0520010,73076.8313299,72973.6924506,86085.0122930,54444.9422499,1526996.4799466
0.0750000,0.0750000,0.0750000,inf,nan,587700.0192633,63833.8172447,40895.6138615,258874.8970109,3812.5283325,182227.4813915,63883.9297249,63783.7047646,75249.7806921,47592.1400831,1336431.1642124,63833.8172447,40895.6138615,258874.8970109,3812.5283325,182227.4813915,63883.9297249,63783.7047646,75249.7806921,47592.1400831,1336431.1642124
0.0775000,0.0775000,0.0775000,inf,nan,554971.8370586,56168.7329309,35971.1603487,228095.4872362,3336.1352401,160554.2932349,56217.4790062,56119.9868556,66213.8818771,41877.3358906,1177460.8273371,56168.7329309,35971.1603487,228095.4872362,3336.1352401,160554.2932349,56217.4790062,56119.9868556,66213.8818771,41877.3358906,1177460.8273371
0.0800000,0.0800000,0.0800000,inf,nan,582115.6362313,49769.8019538,31860.6415284,202391.4706842,2939.1726782,142455.0823388,49817.2704951,49722.3334125,58670.5737455,37106.5289329,1044705.7923094,49769.8019538,31860.6415284,202391.4706842,2939.1726782,142455.0823388,49817.2704951,49722.3334125,58670.5737455,37106.5289329,1044705.7923094
0.0825000,0.0825000,0.0825000,inf,nan,673213.4793371,44423.0852099,28426.4703907,180906.3440442,2608.1475798,127326.6909865,44469.3630174,44376.8074023,52367.6565807,33120.2141041,933741.7913128,44423.0852099,28426.4703907,180906.3440442,2608.1475798,127326.6909865,44469.3630174,44376.8074023,52367.6565807,33120.2141041,933741.7913128
0.0850000,0.0850000,0.0850000,inf,nan,843271.7116032,39952.0950563,25555.1592956,162933.3307330,2331.9406479,114671.4085451,39997.2665109,39906.9236018,47097.0799013,29786.8087262,840918.0445028,39952.0950563,25555.1592956,162933.3307330,2331.9406479,114671.4085451,39997.2665109,39906.9236018,47097.0799013,29786.8087262,840918.0445028
0.0875000,0.0875000,0.0875000,inf,nan,1122224.9044494,36210.7479023,23152.7833524,147887.2289862,2101.3583776,104077.1440926,36254.8946525,36166.6011521,42686.6347018,26997.3982610,763211.8183027,36210.7479023,23152.7833524,147887.2289862,2101.3583776,104077.1440926,36254.8946525,36166.6011521,42686.6347018,26997.3982610,763211.8183027
0.0900000,0.0900000,0.0900000,inf,nan,1563685.1903829,33077.7161374,21141.3448703,135281.8461268,1908.7742244,95201.5335537,33120.9168232,33034.5154515,38993.2952872,24661.5253166,698111.8451540,33077.7161374,21141.3448703,135281.8461268,1908.7742244,95201.5335537,33120.9168232,33034.5154515,38993.2952872,24661.5253166,698111.8451540
0.0925000,0.0925000,0.0925000,inf,nan,1161385.1767716,30451.8907707,19455.8529601,124711.8677422,1761.4554688,87759.1704296,30494.2207813,30409.5607601,35897.8704559,22703.8067581,643524.6562179,30451.8907707,19455.8529601,124711.8677422,1747.8404863,87759.1704296,30494.2207813,30409.5607601,35897.8704559,22703.8067581,643524.6562179
0.0950000,0.0950000,0.0950000,inf,nan,950769.5603386,28248.7285869,18041.9725914,115838.2593906,1626.8714430,81511.3245239,28290.2598521,28207.1973216,33300.6973849,21061.2102817,597699.1645758,28248.7285869,18041.9725914,115838.2593906,1613.2564606,81511.3245239,28290.2598521,28207.1973216,33300.6973849,21061.2102817,597699.1645758
0.0975000,0.0975000,0.0975000,inf,nan,936166.0773894,26397.3058596,16854.1284926,108376.4907519,1494.9123614,76257.6485165,26438.1066739,26356.5050452,31118.1684338,19680.8577727,559165.8300878,26397.3058596,16854.1284926,108376.4907519,1482.1628973,76257.6485165,26438.1066739,26356.5050452,31118.1684338,19680.8577727,559165.8300878
0.1000000,0.1000000,0.1000000,inf,nan,1072410.2865657,24460.5282141,15519.6372892,102087.0211742,1345.5285007,71829.4772164,24503.8059713,24417.2504568,28835.0197931,18236.8677844,526687.5071461,24460.5282141,15519.6372892,102087.0211742,1332.7779420,71829.4772164,24503.8059713,24417.2504568,28835.0197931,18236.8677844,526687.5071461
0.1025000,0.1025000,0.1025000,inf,nan,986556.8991430,22349.5092191,14166.5784107,93842.4199384,1217.1642002,65940.1534133,22393.1853352,22305.8331031,26346.4686887,16662.9698717,483343.9276012,22349.5092191,14166.5784107,93842.4199384,1204.4136415,65940.1534133,22393.1853352,22305.8331031,26346.4686887,16662.9698717,483343.9276012
0.1050000,0.1050000,0.1050000,inf,nan,1030710.9244957,20518.7617593,12993.7423834,86494.5279778,1106.3485837,60766.0451617,20562.9076913,20474.6158272,24188.3125450,15298.0320797,445390.5371241,20518.7617593,12993.7423834,86494.5279778,1093.5980251,60766.0451617,20562.9076913,20474.6158272,24188.3125450,15298.0320797,445390.5371241
0.1075000,0.1075000,0.1075000,inf,nan,957956.0161211,18922.6737719,11971.7837035,79821.7221150,1010.2033415,56150.9385402,18967.3532339,18877.9943099,22306.7820930,14108.0477366,411697.1955579,18922.6737719,11971.7837035,79821.7221150,997.4527828,56150.9385402,18967.3532339,18877.9943099,22306.7820930,14108.0477366,411697.1955579
0.1100000,0.1100000,0.1100000,inf,nan,1005811.9256899,17523.3310654,11076.3164764,72810.7209652,926.3400195,51217.0796502,17568.5999147,17478.0622161,20657.1826123,13064.7494194,375514.6973565,17523.3310654,11076.3164764,72810.7209652,913.5894608,51217.0796502,17568.5999147,17478.0622161,20657.1826123,13064.7494194,375514.6973565
0.1125000,0.1125000,0.1125000,inf,nan,1183631.2567566,16071.6114377,10231.4546797,66581.7639478,852.7750564,46833.8188787,16103.8192562,16039.4036193,18945.8391846,11982.4008013,343370.5851245,16071.6114377,10231.4546797,66581.7639478,840.0244980,46833.8188787,16103.8192562,16039.4036193,18945.8391846,11982.4008013,343370.5851245
0.1150000,0.1150000,0.1150000,inf,nan,1525750.9058340,14710.1532042,9361.6508977,61026.4866191,787.8600074,42924.8598135,14741.3248394,14678.9815690,17340.8993907,10967.3477501,314705.2421215,14710.1532042,9361.6508977,61026.4866191,775.1095556,42924.8598135,14741.3248394,14678.9815690,17340.8993907,10967.3477501,314705.2421215
0.1175000,0.1175000,0.1175000,inf,nan,2100967.0732119,13492.9277281,8584.3937602,56052.7641643,730.2031472,39425.3386346,13523.1192756,13462.7361806,15905.9867678,10059.8293238,289042.9061645,13492.9277281,8584.3937602,56052.7641643,717.4742760,39425.3386346,13523.1192756,13462.7361806,15905.9867678,10059.8293238,289042.9061645
0.1200000,0.1200000,0.1200000,inf,nan,3032021.3576006,12400.4524166,7887.1701468,51582.3083292,677.0229294,36280.1323746,12429.7169106,12371.1879227,14618.1344797,9245.3200197,265979.2611967,12400.4524166,7887.1701468,51582.3083292,665.1590484,36280.1323746,12429.7169106,12371.1879227,14618.1344797,9245.3200197,265979.2611967
0.1225000,0.1225000,0.1225000,inf,nan,3115321.8403063,11416.1732100,7259.3463555,47548.6105080,622.0547060,33442.4109048,11444.5605983,11387.7858217,13457.8279582,8511.4777413,245170.8165794,11416.1732100,7259.3463555,47548.6105080,608.4790115,33442.4109048,11444.5605983,11387.7858217,13457.8279582,8511.4777413,245170.8165794
0.1250000,0.1250000,0.1250000,inf,nan,2390313.5308097,10526.0269607,6691.8873367,43895.1806675,571.1335368,30872.3972106,10553.5841057,10498.4698158,12408.4890195,7847.8175245,226325.8141531,10526.0269607,6691.8873367,43895.1806675,557.5196007,30872.3972106,10553.5841057,10498.4698158,12408.4890195,7847.8175245,226325.8141531
0.1275000,0.1275000,0.1275000,inf,nan,2076287.2891198,9718.0668734,6177.1164193,40574.0396246,525.1530616,28536.3060368,9744.8375753,9691.2961715,11456.0343175,7245.4322793,209196.4436123,9718.0668734,6177.1164193,40574.0396246,511.5381243,28536.3060368,9744.8375753,9691.2961715,11456.0343175,7245.4322793,209196.4436123
0.1300000,0.1300000,0.1300000,inf,nan,2097514.2966917,8982.1420090,5708.5097389,37544.4286612,483.5185302,26405.4355419,9008.1670513,8956.1169668,10588.4975315,6696.7538397,193572.1801566,8982.1420090,5708.5097389,37544.4286612,469.9035508,26405.4355419,9008.1670513,8956.1169668,10588.4975315,6696.7538397,193572.1801566
0.1325000,0.1325000,0.1325000,inf,nan,2460686.0365982,8309.6232035,5280.5204531,34771.7058320,445.6944965,24455.3903797,8334.9404163,8284.3059907,9795.7062681,6195.3486194,179274.0861272,8309.6232035,5280.5204531,34771.7058320,432.0795143,24455.3903797,8334.9404163,8284.3059907,9795.7062681,6195.3486194,179274.0861272
0.1350000,0.1350000,0.1350000,inf,nan,2584200.7728079,7693.1688746,4888.4285474,32226.4027996,411.2247821,22665.4177862,7717.8132159,7668.5245334,9069.0059851,5735.7430053,166149.9414924,7693.1688746,4888.4285474,32226.4027996,397.6097996,22665.4177862,7717.8132159,7668.5245334,9069.0059851,5735.7430053,166149.9414924
0.1375000,0.1375000,0.1375000,inf,nan,2188587.8159725,7126.5251329,4528.2126450,29883.4197930,379.7209388,21017.8408961,7150.5287837,7102.5214822,8401.0243551,5313.2743281,154070.0874715,7126.5251329,4528.2126450,29883.4197930,366.1059563,21017.8408961,7150.5287837,7102.5214822,8401.0243551,5313.2743281,154070.0874715
0.1400000,0.1400000,0.1400000,inf,nan,2025315.9017479,6604.3554064,4196.4407414,27721.3394523,350.8517251,19497.5757441,6627.7478789,6580.9629340,7785.4704199,4923.9638365,142923.8839535,6604.3554064,4196.4407414,27721.3394523,337.2367426,19497.5757441,6627.7478789,6580.9629340,7785.4704199,4923.9638365,142923.8839535
0.1425000,0.1425000,0.1425000,inf,nan,2189180.1470013,6122.0954583,3890.1772212,25721.8430044,324.3341239,18091.7202974,6144.9037146,6099.2872021,7216.9636801,4564.4086040,132616.6952199,6122.0954583,3890.1772212,25721.8430044,310.7191414,18091.7202974,6144.9037146,6099.2872021,7216.9636801,4564.4086040,132616.6952199
0.1450000,0.1450000,0.1450000,inf,nan,2725737.4598053,5675.8302476,3606.9038752,23869.2144937,299.9257095,16789.2054655,5698.0788268,5653.5816684,6690.8889333,4231.6897201,123067.3302490,5675.8302476,3606.9038752,23869.2144937,286.3107270,16789.2054655,5698.0788268,5653.5816684,6690.8889333,4231.6897201,123067.3302490
0.1475000,0.1475000,0.1475000,inf,nan,3776290.7858748,5262.1895676,3344.4529538,22149.9207320,277.4181737,15580.4994081,5283.9007200,5240.4784152,6203.2732494,3923.2944833,114205.8739193,5262.1895676,3344.4529538,22149.9207320,263.8031912,15580.4994081,5283.9007200,5240.4784152,6203.2732494,3923.2944833,114205.8739193
0.1500000,0.1500000,0.1500000,inf,nan,2989248.1916666,4878.2598136,3100.9505559,20552.2563009,256.6318486,14457.3576273,4899.4536393,4857.0659878,5750.6819578,3637.0506172,105971.8540252,4878.2598136,3100.9505559,20552.2563009,243.0168661,14457.3576273,4899.4536393,4857.0659878,5750.6819578,3637.0506172,105971.8540252
0.1525000,0.1525000,0.1525000,inf,nan,1891946.6834017,4521.5095850,2874.7688827,19066.0443641,237.4110820,13412.6123421,4542.2041763,4500.8149937,5330.1309455,3371.0708030,98312.6963999,4521.5095850,2874.7688827,19066.0443641,223.7960995,13412.6123421,4542.2041763,4500.8149937,5330.1309455,3371.0708030,98312.6963999
0.1550000,0.1550000,0.1550000,inf,nan,1240017.4811325,4189.7271377,2664.4860845,17682.3852842,219.6203442,12439.9955090,4209.9387221,4169.5155532,4939.0129226,3123.7060457,91182.4268071,4189.7271377,2664.4860845,17682.3852842,206.0053618,12439.9955090,4209.9387221,4169.5155532,4939.0129226,3123.7060457,91182.4268071
0.1575000,0.1575000,0.1575000,inf,nan,801472.0161293,3880.9679644,2468.8525964,16393.4461016,203.1409581,11533.9906005,3900.7110492,3861.2248797,4575.0356285,2893.5065925,84540.5837662,3880.9679644,2468.8525964,16393.4461016,189.5259771,11533.9906005,3900.7110492,3861.2248797,4575.0356285,2893.5065925,84540.5837662
