# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,725369.8612320,606519267.4097445,385967419.6164688,2488775473.0235324,35661137.2256491,1749898770.5311680,606519300.8805906,606519233.9388984,714988447.0035869,452198398.6475852,12831335102.6505165
0.0025000,0.0025000,0.0025000,inf,nan,681836.2154974,537771886.9983461,342744398.0407097,2198093681.5931072,31954879.5118244,1545892142.1270216,537771951.7131002,537771822.2835920,633946367.3911284,400942887.0691723,11336055593.6669121
0.0050000,0.0050000,0.0050000,inf,nan,705589.8256120,513212314.3357837,327065221.6487572,2096017422.9704516,30478594.8782703,1474186247.9358978,513212377.8692458,513212250.8023215,604994590.1589394,382632175.3964677,10810372311.8031483
0.0075000,0.0075000,0.0075000,inf,nan,817087.7472587,483613804.7290827,308191733.6703876,1976559134.4830573,28713889.7013167,1390199077.7655544,483613867.4890741,483613741.9690913,570102718.5326763,360564618.1634288,10194536434.2420940
0.0100000,0.0100000,0.0100000,inf,nan,1037359.9328196,447237530.6395475,285153426.4471555,1827051222.1895506,26645540.3245689,1284985532.6663079,447237602.1613340,447237459.1177611,527220955.1385335,333443809.6814439,9422893633.1405354
0.0125000,0.0125000,0.0125000,inf,nan,1409444.6176650,411289831.3722673,262117706.3656211,1681918138.2423685,24429577.8531253,1182836244.2772815,411289893.9468222,411289768.7977124,484844412.3747219,306642530.7820097,8673700407.9770756
0.0150000,0.0150000,0.0150000,inf,nan,2010384.0237510,370438217.6208090,236154692.3884656,1513790391.6651537,22048989.9142846,1064644700.5940821,370438284.6105733,370438150.6310447,436686944.9318729,276185074.0890481,7807083332.5973330
0.0175000,0.0175000,0.0175000,inf,nan,2974215.1609458,330985685.5099976,211066292.8542557,1351637071.9275825,19740625.4140873,950643656.4001061,330985756.3498353,330985614.6701599,390178769.2151535,246770721.0722148,6971176679.4294825
0.0200000,0.0200000,0.0200000,inf,nan,4535521.2110658,293261887.1912367,186949331.5917915,1197566461.2922750,17451604.5347681,842316412.7829711,293261950.5154384,293261823.8670350,345708491.9720305,218645248.2187303,6176858469.2133961
0.0225000,0.0225000,0.0225000,inf,nan,7113526.5497970,255820715.3690038,163115589.1192367,1044964259.6335531,15245337.6332445,734940130.7956795,255820780.4651850,255820650.2728226,301571385.8096835,190730491.2583963,5389378509.5545826
0.0250000,0.0250000,0.0250000,inf,nan,11479929.0395876,221308105.9918792,141138137.3046568,903566415.5076822,13206578.8542879,635511366.0851681,221308172.3899741,221308039.5937842,260886582.6937399,164999162.4580169,4660289662.4051428
0.0275000,0.0275000,0.0275000,inf,nan,19108469.4104865,189959443.8688647,121168706.6490186,775231797.7023599,11278998.0721035,545264049.6309097,189959511.1098420,189959376.6278875,223931563.3706157,141626756.0506955,3998519025.6764035
0.0300000,0.0300000,0.0300000,inf,nan,32942694.2625883,160622932.7211376,102339709.9778077,657233141.9405231,9522990.8489653,462193117.9646423,160622979.2837162,160622886.1585590,189348545.6940370,119754535.2067249,3389219584.7406998
0.0325000,0.0325000,0.0325000,inf,nan,59198664.9104888,134535107.7315134,85726228.7703727,550364980.0261024,7981373.5868073,387044492.2284293,134535153.6349066,134535061.8281202,158595205.3184017,100304414.9576398,2838170572.9082050
0.0350000,0.0350000,0.0350000,inf,nan,111981430.6099008,111945324.1638565,71338459.2174956,457855413.4458398,6645238.3232488,321991415.7697752,111945369.1935570,111945279.1341560,131965491.9044093,83462305.3924889,2361147990.7325349
0.0375000,0.0375000,0.0375000,inf,nan,99857201.8750754,92604998.5193070,59018741.2698896,378676525.0351731,5500305.7988344,266311488.7233800,92605042.4822256,92604954.5563883,109166365.5778942,69042871.8217499,1952855329.0582783
0.0400000,0.0400000,0.0400000,inf,nan,58503763.7182654,76211910.1228662,48575140.2485543,311582411.0178206,4529052.3412093,219128949.1032420,76211952.8483230,76211867.3974093,89841556.8801921,56820789.6553956,1606871380.7793100
0.0425000,0.0425000,0.0425000,inf,nan,37751606.5775089,62439313.6775659,39799986.4389684,255228442.7415374,3712430.2755074,179498536.3140147,62439355.0178216,62439272.3373102,73605885.7766394,46552449.6496744,1316265194.0221353
0.0450000,0.0450000,0.0450000,inf,nan,28168682.5200520,50957946.9424957,32483899.7605792,208261279.5290172,3031174.6240559,146468793.4545651,50957986.7728803,50957907.1121111,60071205.1613891,37992366.0202504,1074060264.7775278
0.0475000,0.0475000,0.0475000,inf,nan,17989669.8063551,41451548.5144185,26425686.8845920,169382215.2801125,2466729.7149694,119126621.7186719,41451586.7331199,41451510.2957171,48864693.8205112,30904745.9279141,873561260.9665459
0.0500000,0.0500000,0.0500000,inf,nan,12622979.3138981,33626870.6066580,21438734.6993587,137387942.6402714,2001851.7906927,96625956.4321852,33626907.1342324,33626834.0790836,39640659.8842678,25070954.6372706,708564316.0970910
0.0525000,0.0525000,0.0525000,inf,nan,10230748.4339303,27219303.1631309,17354608.7380864,111193342.0366446,1620952.1199957,78203803.0325503,27219337.9417949,27219268.3844669,32087170.7509652,20293708.6487571,573474635.8398941
0.0550000,0.0550000,0.0550000,inf,nan,10053641.2444501,21995196.3206704,14024547.4038024,89840769.4542402,1310243.9559205,63186778.0536557,21995229.3134303,21995163.3279106,25928790.8956584,16398807.2409035,463354478.0862422
0.0575000,0.0575000,0.0575000,inf,nan,12061881.7778737,17751844.9873674,11319465.0452339,72499801.4714265,1057749.8490418,50990938.2473659,17751876.1770340,17751813.7977008,20926563.6905013,13235120.9725126,373921913.8417959
0.0600000,0.0600000,0.0600000,inf,nan,16950410.0156508,14315933.1014007,9128971.5946804,58460707.7819863,853216.3227747,41117197.2994638,14315962.4895319,14315903.7132696,16876177.4366895,10673431.7794162,301517230.1741804
0.0625000,0.0625000,0.0625000,inf,nan,26211476.2077500,11541060.8286109,7359805.7938963,47124202.6533247,687972.8194356,33144124.3683000,11541088.4344158,11541033.2228059,13605050.3290076,8604589.3441775,243050132.0349083
0.0650000,0.0650000,0.0650000,inf,nan,44390844.0360301,9304816.6473974,5933976.4816712,37989363.3708571,554762.4038891,26719452.2925680,9304842.5066310,9304790.7881638,10968878.9158966,6937328.1505664,195937480.0849944
0.0675000,0.0675000,0.0675000,inf,nan,36527745.5679723,7505718.6139880,4786818.8253701,30641038.7453441,447563.6220185,21551226.0781564,7505742.7778553,7505694.4501206,8848032.3442647,5595987.0037431,158038388.8803017
0.0700000,0.0700000,0.0700000,inf,nan,28583970.7895760,6060238.5989537,3865102.0128752,24737618.0084835,361416.3839534,17399203.9074475,6060261.1330417,6060216.0648657,7144044.4140250,4518290.4107444,127591175.2638592
0.0725000,0.0725000,0.0725000,inf,nan,26949241.7655732,4900039.0358975,3125271.2356960,19999685.7785878,292259.7418693,14066880.5434389,4900060.0191424,4900018.0526526,5776356.1502268,3653288.4022077,103154869.5220592
0.0750000,0.0750000,0.0750000,inf,nan,19533885.0111319,3969490.4940521,2531867.7508303,16199838.7043102,236785.7812093,11394327.1188111,3969510.0177504,3969470.9703538,4679389.4213099,2959505.7260473,83556712.0999588
0.0775000,0.0775000,0.0775000,inf,nan,12135133.2888730,3223496.0279528,2056143.7784842,13153766.6935659,192311.3054835,9251919.8226736,3223514.1948177,3223477.8610879,3799982.1980778,2403319.7628038,67846167.8434347
0.0800000,0.0800000,0.0800000,inf,nan,7773910.1600966,2625620.5717043,1674871.3094591,10712588.9969703,156667.3252176,7534950.7579541,2625637.4949679,2625603.6484406,3095183.4110742,1957565.8709927,55255408.6312585
0.0825000,0.0825000,0.0825000,inf,nan,5150745.5302295,2146506.8594692,1369333.1608525,8756367.3265080,128105.3405866,6159066.3336151,2146522.6620287,2146491.0569098,2530385.5761892,1600356.3558391,45165863.9063162
0.0850000,0.0850000,0.0850000,inf,nan,3558866.5703838,1762550.3216445,1124478.8295401,7188681.7432631,105218.8497101,5056452.9025600,1762565.1352476,1762535.5080415,2077762.7108537,1314092.5207327,37080250.4646895
0.0875000,0.0875000,0.0875000,inf,nan,2606551.7008223,1454801.6458361,928225.2690083,5932140.0778379,86878.2737194,4172678.8101646,1454815.6103026,1454787.6813697,1714976.6303334,1084646.4571628,30599415.4988204
0.0900000,0.0900000,0.0900000,inf,nan,2077421.3775246,1204914.2235748,767285.7509659,4924690.5003883,70999.6118215,3464101.1976389,1204916.9607108,1204911.4864388,1420399.6406668,898339.6104384,25403320.8489057
0.0925000,0.0925000,0.0925000,inf,nan,1859596.7031371,980101.4346486,624117.4776696,4014314.7940051,57729.6725189,2822888.7957483,980103.7959697,980099.0733274,1155381.6017389,730727.4856297,20699742.2554107
0.0950000,0.0950000,0.0950000,inf,nan,1339142.4329222,799073.9902150,508831.7582487,3272879.5614967,47044.8752981,2301509.6066936,799076.0398681,799071.9405619,941979.4258883,595760.0989649,16876564.3285550
0.0975000,0.0975000,0.0975000,inf,nan,999262.7232709,653079.2129800,415855.2523984,2674954.9381387,38428.5276393,1881045.9780681,653081.0137513,653077.4122086,769875.1174930,486911.7770335,13793379.2808356
0.1000000,0.1000000,0.1000000,inf,nan,787713.9781841,535140.9384618,340745.7050770,2191958.7729619,31468.7480412,1541399.3941493,535142.5515187,535139.3254049,630844.9031684,398981.3488641,11302809.2223868
0.1025000,0.1025000,0.1025000,inf,nan,669528.0484763,439697.2616594,279961.3368214,1801104.7668672,25837.1126002,1266546.8222194,439698.7463206,439695.7769982,518332.1934820,327822.0631988,9287360.7513360
0.1050000,0.1050000,0.1050000,inf,nan,626282.1947870,362311.5383877,230676.8596548,1484217.7277655,21271.6147015,1043707.6498826,362312.9519212,362310.1248542,427106.9001149,270126.1217474,7653316.3439013
0.1075000,0.1075000,0.1075000,inf,nan,547916.9716387,299442.2376994,190636.9529658,1226790.1782944,17563.0910467,862680.3272111,299443.6351475,299440.8402514,352994.1289653,223253.0896395,6325870.1345007
0.1100000,0.1100000,0.1100000,inf,nan,526586.7260823,248259.8978573,158039.7233586,1017232.1152139,14544.4230511,715314.8227333,248261.3318857,248258.4638288,292658.4007468,185093.4245484,5245259.5760759
0.1125000,0.1125000,0.1125000,inf,nan,564356.7854646,206501.6724971,131444.0938803,846274.8925245,12081.9538022,595093.4516924,206503.1932691,206500.1517251,243432.1843606,153960.0316739,4363691.7614880
0.1150000,0.1150000,0.1150000,inf,nan,667156.0431703,172355.8066658,109696.2470637,706497.8068268,10068.6696267,496797.9831144,172357.4617378,172354.1515937,203179.7127671,128502.1333366,3642902.4023039
0.1175000,0.1175000,0.1175000,inf,nan,852190.1853013,144369.9025602,91871.2135272,591952.2022069,8418.7846588,416245.3187572,144371.7367994,144368.0683210,170188.8430790,107636.8752957,3052217.6259565
0.1200000,0.1200000,0.1200000,inf,nan,888579.2843397,120710.4657356,76773.1406444,495258.8317238,7020.3086086,348229.0120968,120702.8982359,120718.0332353,142298.1809003,89997.2717087,2553453.0386542
0.1225000,0.1225000,0.1225000,inf,nan,581598.3564222,100310.8282606,63786.2520881,411666.7803542,5822.4001975,289447.9442686,100303.1641460,100318.4923751,118250.2966838,74788.0543023,2122424.2607234
0.1250000,0.1250000,0.1250000,inf,nan,390066.5511151,83543.3367264,53112.2146698,342953.9125603,4838.5234097,241129.8869488,83535.6040778,83551.0693750,98484.1270395,62286.8309637,1768118.6484069
0.1275000,0.1275000,0.1275000,inf,nan,267421.9963118,69733.0064270,44321.1988657,286355.1827101,4028.8500211,201330.4759874,69725.2315843,69740.7812697,82203.9738046,51990.3579879,1476278.5755827
0.1300000,0.1300000,0.1300000,inf,nan,187014.7218914,58334.8266069,37066.1409061,239638.0240660,3361.2243456,168479.7801283,58327.0342060,58342.6190077,68767.3571525,43492.2954545,1235392.0517437
0.1325000,0.1325000,0.1325000,inf,nan,133155.1827221,48907.9866257,31066.3312272,200996.7415589,2809.6418898,141308.0400853,48900.1996406,48915.7736108,57654.6323960,36463.9912062,1036148.1840088
0.1350000,0.1350000,0.1350000,inf,nan,96365.0045802,41095.3351317,26094.3347716,168968.3512075,2353.0367709,118786.4882638,41087.5749212,41103.0953422,48444.7756629,30639.1663662,871003.2216305
0.1375000,0.1375000,0.1375000,inf,nan,70780.7796855,34606.9908063,21965.5546644,142365.4329326,1974.3141278,100080.1318521,34599.2771645,34614.7044482,40796.0636070,25801.6961134,733834.3248992
0.1400000,0.1400000,0.1400000,inf,nan,52695.3373181,29207.2492214,18529.8946338,120222.4901696,1671.8219790,84510.0335728,29199.6004309,29214.8980119,34430.6387022,21775.8479186,619662.9780821
0.1425000,0.1425000,0.1425000,inf,nan,39717.1247119,24704.1089621,15665.0892473,101753.0420426,1409.7531768,71523.1393480,24696.5418500,24711.6760742,29122.1622305,18418.4726075,524433.7420976
0.1450000,0.1450000,0.1450000,inf,nan,30274.3181751,20940.8812692,13271.3608560,86315.2523616,1191.1193981,60668.1089036,20933.4112642,20948.3512741,24685.9234027,15612.7488194,444837.0253544
0.1475000,0.1475000,0.1475000,inf,nan,23315.8785106,17789.4588904,11267.1330875,73384.3565415,1008.3740688,51575.9265642,17782.1000818,17796.8176990,20970.9044189,13263.1645115,378166.9066622
0.1500000,0.1500000,0.1500000,inf,nan,18127.6627366,15144.9078392,9585.5867519,62530.5083060,855.3379161,43944.3231691,15137.6730358,15152.1426427,17853.4050241,11291.4847731,322206.9042539
0.1525000,0.1525000,0.1525000,inf,nan,14217.1651329,12921.1152794,8171.8882903,53400.9530019,726.9419758,37525.2404127,12914.0160693,12928.2144896,15231.9120654,9633.5070492,275138.0542574
0.1550000,0.1550000,0.1550000,inf,nan,11239.9967605,11047.2816968,6980.9558770,45705.6595320,619.0204280,32114.7272533,11040.3285069,11054.2348868,13022.9643285,8236.4458330,235464.8230177
0.1575000,0.1575000,0.1575000,inf,nan,8952.2139290,9465.0889622,5975.6559422,39205.7209573,528.1432903,27544.7832313,9458.2911173,9471.8868071,11157.8141396,7056.8212780,201955.2957089
0.1600000,0.1600000,0.1600000,inf,nan,7178.9294764,8126.4102664,5125.3447763,33703.9747028,451.4810350,23676.7626010,8119.7760478,8133.0444850,9579.7277486,6058.7518100,173592.8100782
0.1625000,0.1625000,0.1625000,inf,nan,5793.3457930,6991.4551368,4404.6872103,29037.4048695,386.6948590,20396.0316326,6984.9918397,6997.9184340,8241.7986026,5212.5711201,149536.7794430
0.1650000,0.1650000,0.1650000,inf,nan,4702.5589132,6027.2643273,3792.6981097,25070.9775944,331.8476689,17607.6336304,6020.9783170,6033.5503376,7105.1730631,4493.7060098,129090.9050798
0.1675000,0.1675000,0.1675000,inf,nan,3837.8242505,5206.4865024,3271.9633306,21692.6305845,285.3318519,15232.7655665,5200.3832696,5212.5897351,6137.6083147,3881.7643321,111677.3400292
0.1700000,0.1700000,0.1700000,inf,nan,3147.8015255,4506.3822466,2828.0054461,18809.1937072,245.8104223,13205.9094323,4500.4664611,4512.2980321,5312.2982521,3359.7924173,96815.6538303
0.1725000,0.1725000,0.1725000,inf,nan,2593.8140641,3908.0117540,2448.7664517,16343.0618665,212.1680706,11472.4925996,3902.2873163,3913.7361917,4606.9158970,2913.6694446,84105.6763850
0.1750000,0.1750000,0.1750000,inf,nan,2146.4863014,3395.5711752,2124.1851434,14229.4767207,183.4689394,9986.9763199,3390.0412672,3401.1010832,4002.8310586,2531.6126468,73213.4812767
0.1775000,0.1775000,0.1775000,inf,nan,1783.3348242,2955.8494763,1856.7824274,12414.3019593,158.9208428,8711.2912960,2950.5166097,2961.1823429,3484.4700576,2203.7723641,63859.9141147
0.1800000,0.1800000,0.1800000,inf,nan,1487.0261462,2577.7831541,1618.9667547,10852.1993566,137.8505594,7613.5550815,2572.6492171,2582.9170911,3038.7908069,1921.9000565,55811.1874638
0.1825000,0.1825000,0.1825000,inf,nan,1244.1053621,2252.0905443,1413.1334615,9505.1308036,119.6945506,6667.0187087,2247.1568466,2257.0242420,2654.8517208,1691.3205581,48871.1566733
