# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,87056740.3568581,11114065.4382571,7100307.3358020,45190365.6594660,670373.3249699,31792558.9056421,586292763.6461670,6105415205.0622540,43321446360.1231003
0.0025000,0.0025000,0.0025000,inf,nan,49691418.5347225,8357067.9315015,5339556.3272031,33972145.4871630,504326.1538304,23900679.8542999,440503312.1426190,4585434978.7271690,32527377192.5228577
0.0050000,0.0050000,0.0050000,inf,nan,29807798.8287956,6395815.7920280,4087014.1151327,25991784.4218097,386214.0988228,18286596.2119011,336793735.0787668,3504192138.9279919,24849089376.0386772
0.0075000,0.0075000,0.0075000,inf,nan,19072059.0803983,4985316.2385556,3186217.4790328,20252353.2175768,301280.4486091,14248982.6959493,262205711.5146648,2726564575.3091698,19326912865.2945976
0.0100000,0.0100000,0.0100000,inf,nan,13455778.5832326,3960414.2587159,2531693.5465612,16081766.2446608,239579.1019940,11315038.2658400,208002445.0019666,2161444208.1485100,15313748661.2142925
0.0125000,0.0125000,0.0125000,inf,nan,11036917.1503373,3208868.1851122,2051764.0599153,13023228.1217567,194352.3446264,9163416.5752219,168244853.5974670,1746891472.9940698,12369637950.1907444
0.0150000,0.0150000,0.0150000,inf,nan,11050444.3633592,2653889.3422839,1697394.1143725,10764187.7358545,160978.9093905,7574245.9829465,138868191.7680250,1440507429.7731538,10193385232.3217468
0.0175000,0.0175000,0.0175000,inf,nan,13527064.3087995,2242704.8607074,1434887.7652003,9089799.0317977,136284.9892538,6396389.8417925,117077147.7224831,1213126317.1126020,8577761965.5903339
0.0200000,0.0200000,0.0200000,inf,nan,18854165.7019606,1938999.0017930,1241060.7793551,7852162.1591263,118088.9803425,5525808.1324736,100946003.2253556,1044646034.5200886,7379892618.9030304
0.0225000,0.0225000,0.0225000,inf,nan,23721367.2595904,1717881.1326172,1100027.1464881,6949844.2998244,104898.5052124,4891150.7824908,89152364.3611099,921251122.7320974,6501529115.7251778
0.0250000,0.0250000,0.0250000,inf,nan,14640577.7242448,1558002.8084369,998022.0184429,6297896.8863775,95343.0308903,4432573.6285213,80644616.5277775,832329393.3681185,5869016217.0962296
0.0275000,0.0275000,0.0275000,inf,nan,9356809.3832791,1443816.3571343,925361.7925533,5829451.8083767,88645.8373419,4103193.4751659,74455448.2323785,767135428.7143520,5402841971.5522966
0.0300000,0.0300000,0.0300000,inf,nan,6229419.7672205,1345524.1760930,862306.6845049,5433643.0318626,82550.5819407,3824563.0687317,69426701.9833051,715491241.4817634,5039927711.9673948
0.0325000,0.0325000,0.0325000,inf,nan,4380244.5712543,1266598.8131770,812127.1245281,5109225.8910557,77951.9812793,3596480.1876213,65124073.2732436,670064561.5066692,4714605976.0978756
0.0350000,0.0350000,0.0350000,inf,nan,3333971.6522783,1170095.3000519,749753.4532081,4727412.7760528,71664.9916411,3327400.6701285,60459850.7909999,623445646.8652812,4393316574.4437075
0.0375000,0.0375000,0.0375000,inf,nan,2841064.9925663,1080763.3433699,692781.9510635,4362785.3432964,66345.1914167,3070936.7818508,55692885.9282795,573569246.6232736,4038294845.1775546
0.0400000,0.0400000,0.0400000,inf,nan,2791947.5723960,1010819.6114463,648207.5288749,4076821.4368613,62202.6356142,2869821.4282349,51941852.1418230,534241350.4332825,3757970369.5419664
0.0425000,0.0425000,0.0425000,inf,nan,2485751.9651206,954988.6779873,611608.7815238,3857111.1142951,58236.4195737,2715324.3195711,49045522.8092362,503781394.8926159,3540410494.6480579
0.0450000,0.0450000,0.0450000,inf,nan,1774590.9927306,857734.8373509,549464.0423360,3468197.7778772,52366.1701639,2441028.9490016,44425456.9125412,458538670.6551457,3233332880.1202579
0.0475000,0.0475000,0.0475000,inf,nan,1320450.7856535,774136.9682682,496042.3617731,3128540.9928509,47319.3518941,2202059.5354487,40027677.6516694,412811210.3953373,2909227989.1509409
0.0500000,0.0500000,0.0500000,inf,nan,1039941.5364586,702041.2684895,449967.8703038,2835660.2825453,42966.0107391,1995997.5553472,36236940.8816612,373406382.9760337,2629990966.8034391
0.0525000,0.0525000,0.0525000,inf,nan,884259.4921631,639639.3718500,410085.2609071,2582203.6219455,39196.9675450,1817670.6918881,32957874.8236602,339331035.2310200,2388574744.5351582
0.0550000,0.0550000,0.0550000,inf,nan,827225.6028863,585408.5224212,375421.6040718,2361981.5592675,35920.2291358,1662724.4653791,30110228.9506460,309749758.0933781,2179052931.9242525
0.0575000,0.0575000,0.0575000,inf,nan,859137.6145167,538063.2343763,345155.4968096,2169770.1947933,33058.0904367,1527483.6453701,27626304.3736525,283958032.9228373,1996428805.2110145
0.0600000,0.0600000,0.0600000,inf,nan,984499.7828128,496516.2864174,318592.1711755,2001152.1736061,30544.7975864,1408840.4037313,25448879.1644853,261360544.3794591,1836481017.4891791
0.0625000,0.0625000,0.0625000,inf,nan,1222926.1873907,459847.2158049,295143.3898797,1852388.2329862,28324.6611581,1304163.9608836,23529531.8630289,241453652.3430365,1695638881.7210877
0.0650000,0.0650000,0.0650000,inf,nan,1613463.9388674,413395.9771446,264711.9275406,1674476.6025624,25044.9379295,1178510.1688997,21521474.6717348,222567673.4865717,1570881236.0941303
0.0675000,0.0675000,0.0675000,inf,nan,2223621.1459760,363530.9072605,232821.0572700,1472246.3103913,22021.4176476,1036210.9741305,18913837.1113362,195529565.5815506,1380202600.3003385
0.0700000,0.0700000,0.0700000,inf,nan,3165921.5846991,319955.5466257,204950.0715900,1295561.2310221,19378.4009294,911884.6042118,16636762.5881535,171927775.1385949,1213288201.4078739
0.0725000,0.0725000,0.0725000,inf,nan,4627500.2169858,281846.3552723,180572.8729724,1141072.7361499,17066.1921874,803175.2435868,14646801.0375773,151309774.3972141,1067515193.6723056
0.0750000,0.0750000,0.0750000,inf,nan,6923362.1927478,248489.3044876,159233.2995024,1005877.8587476,15041.6906153,708040.5908713,12906296.1668518,133283456.2380130,940101497.8231630
0.0775000,0.0775000,0.0775000,inf,nan,10594073.6427667,219265.6646954,140536.0515213,887461.4125760,13267.5360354,624711.1428882,11382631.7131894,117509264.7320735,828638247.4024827
0.0800000,0.0800000,0.0800000,inf,nan,16589536.0697161,193639.4669346,124138.6863117,783644.9341082,11711.3550631,551654.2776407,10047566.7308050,103693256.4847008,731040471.8580368
0.0825000,0.0825000,0.0825000,inf,nan,14850782.2084582,171146.4943591,109744.5892569,692541.8606638,10345.0990192,487542.7239239,8876652.2316396,91581012.3539432,645503829.4756473
0.0850000,0.0850000,0.0850000,inf,nan,8478217.5795429,151384.6549495,97096.8265656,612518.3373342,9144.4647056,431226.9903454,7848721.2308687,80952316.2850131,570466796.9845471
0.0875000,0.0875000,0.0875000,inf,nan,5045682.1980296,134005.5891992,85972.7862781,542159.0558941,8088.3893054,381711.3339881,6945444.3905775,71616519.5150436,504577733.5625889
