# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.2050000,0.2050000,0.2050000,1689.6794408,-0.8875580,864.1779787
0.2075000,0.2075000,0.2075000,1497.9256819,-0.8728873,730.2726572
0.2100000,0.2100000,0.2100000,1328.8617880,-0.8584217,618.8468307
0.2125000,0.2125000,0.2125000,1179.6784844,-0.8441647,525.8269144
0.2150000,0.2150000,0.2150000,1047.9340744,-0.8301192,447.9326182
0.2175000,0.2175000,0.2175000,931.5030620,-0.8162877,382.5119410
0.2200000,0.2200000,0.2200000,828.5325204,-0.8026718,327.4126131
0.2225000,0.2225000,0.2225000,737.4049398,-0.7892727,280.8814816
0.2250000,0.2250000,0.2250000,656.7065126,-0.7760912,241.4854136
0.2275000,0.2275000,0.2275000,585.1999967,-0.7631275,208.0483715
0.2300000,0.2300000,0.2300000,521.8014414,-0.7503815,179.5818883
0.2325000,0.2325000,0.2325000,465.5601849,-0.7378527,154.9952921
0.2350000,0.2350000,0.2350000,415.6416281,-0.7255403,132.6044102
0.2375000,0.2375000,0.2375000,371.3123702,-0.7134431,112.1008419
0.2400000,0.2400000,0.2400000,331.9273609,-0.7015598,94.3727126
0.2425000,0.2425000,0.2425000,296.9187744,-0.6898887,79.4055446
0.2450000,0.2450000,0.2450000,265.7863610,-0.6784279,66.8191272
0.2475000,0.2475000,0.2475000,238.0890666,-0.6671754,56.2266044
0.2500000,0.2500000,0.2500000,213.4377429,-0.6561291,47.2960453
0.2525000,0.2525000,0.2525000,191.4887988,-0.6452864,39.7517967
0.2550000,0.2550000,0.2550000,171.9386635,-0.6346449,33.3664079
0.2575000,0.2575000,0.2575000,154.5189522,-0.6242020,27.9521647
0.2600000,0.2600000,0.2600000,138.9922417,-0.6139550,23.3537973
0.2625000,0.2625000,0.2625000,125.1483722,-0.6039011,19.4424844
0.2650000,0.2650000,0.2650000,112.8012101,-0.5940374,16.1109904
0.2675000,0.2675000,0.2675000,101.7858067,-0.5843607,13.2697452
0.2700000,0.2700000,0.2700000,91.9559012,-0.5748677,10.8436831
0.2725000,0.2725000,0.2725000,83.1817020,-0.5655511,8.7696786
0.2750000,0.2750000,0.2750000,75.3478201,-0.5563824,6.9944465
0.2775000,0.2775000,0.2775000,68.3509973,-0.5472314,5.4728196
0.2800000,0.2800000,0.2800000,62.0968410,-0.5376150,4.1663673
0.2825000,0.2825000,0.2825000,56.4945973,-0.5261637,3.0423394
0.2850000,0.2850000,0.2850000,51.4503340,-0.5099699,2.0728938
0.2875000,0.2875000,0.2875000,46.8628837,-0.4847328,1.2345158
0.2900000,0.2900000,0.2900000,42.6312665,-0.4471575,0.5075200
0.2925000,0.2925000,0.2925000,38.6772935,-0.3989381,-0.1244492
0.2950000,0.2950000,0.2950000,34.9670378,-0.3474306,-0.6749357
0.2975000,0.2975000,0.2975000,31.5069440,-0.3007491,-1.1551803
0.3000000,0.3000000,0.3000000,28.3182831,-0.2631240,-1.5745728
0.3025000,0.3025000,0.3025000,25.4151206,-0.2347771,-1.9410244
0.3050000,0.3050000,0.3050000,22.7972184,-0.2140238,-2.2612602
0.3075000,0.3075000,0.3075000,20.4524755,-0.1988770,-2.5410511
0.3100000,0.3100000,0.3100000,18.3617039,-0.1876825,-2.7854006
0.3125000,0.3125000,0.3125000,16.5025399,-0.1792208,-2.9986920
