# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,28058095606741.9726562,9074555791575352320.0000000,5813832322467073024.0000000,36655881177976033280.0000000,558626971381407616.0000000,25798730957329547264.0000000,469016980651540217856.0000000,4839808617490629525504.0000000,34123456027846674219008.0000000
0.0025000,0.0025000,0.0025000,inf,nan,3189810412822.1621094,518241792589010688.0000000,332024062974376704.0000000,2093392780605376000.0000000,31902811392058260.0000000,1473348215832672256.0000000,26785245103452237824.0000000,276398223172025876480.0000000,1948767680778694557696.0000000
0.0050000,0.0050000,0.0050000,inf,nan,628913874786.3652344,50909401853792904.0000000,32616332130390456.0000000,205644114392492704.0000000,3133967676956358.0000000,144734132944076992.0000000,2631244393372507648.0000000,27151936542450360320.0000000,191436890594452471808.0000000
0.0075000,0.0075000,0.0075000,inf,nan,185907479794.4864197,7253110648845795.0000000,4646879687123371.0000000,29298311656765904.0000000,446499327780342.1250000,20620408933538432.0000000,374875881144693632.0000000,3868362121980963840.0000000,27274195170186854400.0000000
0.0100000,0.0100000,0.0100000,inf,nan,49217726922.9955597,1353663107846270.5000000,867256805128199.1250000,5468004813076956.0000000,83331092248633.8750000,3848429785687098.0000000,69963865612490920.0000000,721960472129060352.0000000,5090239799519348736.0000000
0.0125000,0.0125000,0.0125000,inf,nan,15676434210.0205822,310030158308312.5625000,198628270600750.5000000,1252339976410750.7500000,19085360819323.1367188,881407867771584.8750000,16023860659081026.0000000,165350984346994592.0000000,1165820283453957632.0000000
0.0150000,0.0150000,0.0150000,inf,nan,6252319190.5055819,83363306332284.5468750,53408704445205.8125000,336738866271111.0625000,5131818378797.6376953,236999769466408.3437500,4308619805188162.0000000,44460854075494424.0000000,313474793029320256.0000000
0.0175000,0.0175000,0.0175000,inf,nan,3243370449.3949943,25503479780281.0937500,16339416416875.4492188,103019105776258.0312500,1569985504947.2844238,72505750622001.7187500,1318143597962399.0000000,13601987049829602.0000000,95901893415714592.0000000
0.0200000,0.0200000,0.0200000,inf,nan,1395602550.9689751,8675221493878.7539062,5557988612122.3242188,35042811263791.8515625,534043386758.5279541,24663437970396.3242188,448377614536304.2500000,4626830205784660.0000000,32621835178560364.0000000
0.0225000,0.0225000,0.0225000,inf,nan,700927533.1542177,3224554211176.5351562,2065887812489.3508301,13025310995151.1953125,198502186182.0093994,9167328086149.3437500,166660675023352.0000000,1719779584057282.5000000,12125443156544750.0000000
0.0250000,0.0250000,0.0250000,inf,nan,335359775.3776453,1292198506472.5805664,827877807780.2689209,5219726292270.7216797,79547092565.0184174,3673689099804.3388672,66787139997502.6562500,689179767054748.8750000,4859117008950340.0000000
0.0275000,0.0275000,0.0275000,inf,nan,169581232.1706209,552399310277.3051758,353907746160.4148560,2231370758534.5756836,34005363510.6514244,1570458270860.9367676,28550714189562.7070312,294616240209933.0000000,2077215404642799.5000000
0.0300000,0.0300000,0.0300000,inf,nan,90009165.4509545,249772114752.4670410,160022406202.2484131,1008933934156.7965088,15375778731.8101196,710096520374.5942383,12909462450117.8613281,133213403336151.3750000,939231831287455.1250000
0.0325000,0.0325000,0.0325000,inf,nan,49829364.7508949,118628662016.2581635,76002230701.3516541,479191009334.1733398,7302661944.3973351,337258810510.6047363,6131325795423.9472656,63269480265296.6328125,446086625566169.5000000
0.0350000,0.0350000,0.0350000,inf,nan,28625887.7856724,58844423726.8488770,37700040484.6881104,237697560753.0664062,3622384781.3803453,167293608294.7109985,3041381923287.8710938,31384198567788.8750000,221276910792810.0000000
0.0375000,0.0375000,0.0375000,inf,nan,16995444.0955320,30340282378.6593857,19438189404.8727760,122557426389.5105591,1867693238.3822405,86256975166.2614899,1568146899694.8242188,16181815453914.8496094,114091308375648.7812500
0.0400000,0.0400000,0.0400000,inf,nan,10395041.7028035,16195430787.5009079,10375957925.8870888,65420447881.2125092,996950175.9877828,46043470527.9192123,837070845243.4051514,8637808321867.7382812,60901702225747.6171875
0.0425000,0.0425000,0.0425000,inf,nan,6535416.5281125,8919842773.0324383,5714682145.4120541,36031298901.7502213,549073471.6912109,25359130634.8319626,461032563693.6196899,4757454735453.6152344,33542983491880.8359375
0.0450000,0.0450000,0.0450000,inf,nan,4219158.4451244,5054551008.7282610,3238292369.5116963,20417771733.6646919,311131159.3743724,14370193352.3215790,261255652277.3257141,2695952321319.2055664,19008226348864.8007812
0.0475000,0.0475000,0.0475000,inf,nan,2798990.3656897,2940057655.4541135,1883591953.1643839,11876463238.0216312,180965696.4738013,8358744889.6250410,151969098902.3887634,1568225895880.0095215,11057138239364.5058594
0.0500000,0.0500000,0.0500000,inf,nan,1914901.2401909,1752220605.1002772,1122574771.1995943,7078319590.4580564,107843551.5604207,4981768044.9377737,90577180233.1737823,934728222999.0803223,6590657085506.6328125
0.0525000,0.0525000,0.0525000,inf,nan,1362013.4675119,1068698076.3094786,684657602.2370160,4317326002.2483015,65765749.3144023,3038554686.0454555,55251197818.4451370,570208042051.8204346,4020631794892.2177734
