# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1850000,0.1850000,0.1850000,1799.7509203,0.3196398,196.7186526
0.1875000,0.1875000,0.1875000,1556.3311171,0.2913378,169.4520326
0.1900000,0.1900000,0.1900000,1347.4169822,0.2789395,146.0707287
0.1925000,0.1925000,0.1925000,1168.7670271,0.2677490,125.9895100
0.1950000,0.1950000,0.1950000,1015.7020013,0.2571426,108.7159590
0.1975000,0.1975000,0.1975000,884.2892428,0.2470587,93.8351666
0.2000000,0.2000000,0.2000000,771.2412111,0.2374647,80.9971059
0.2025000,0.2025000,0.2025000,673.8041241,0.2283324,69.9060766
0.2050000,0.2050000,0.2050000,589.6658916,0.2196354,60.3118484
0.2075000,0.2075000,0.2075000,516.8806788,0.2113457,52.0022365
0.2100000,0.2100000,0.2100000,453.8068159,0.2034254,44.7969144
0.2125000,0.2125000,0.2125000,399.0552664,0.1958055,38.5423053
0.2150000,0.2150000,0.2150000,351.4466263,0.1883556,33.1073937
0.2175000,0.2175000,0.2175000,309.9756696,0.1808665,28.3802765
0.2200000,0.2200000,0.2200000,273.7832158,0.1730806,24.2652851
0.2225000,0.2225000,0.2225000,242.1347870,0.1647854,20.6805444
0.2250000,0.2250000,0.2250000,214.4042217,0.1559293,17.5558848
0.2275000,0.2275000,0.2275000,190.0594546,0.1466794,14.8310534
0.2300000,0.2300000,0.2300000,168.6485137,0.1373740,12.4541902
0.2325000,0.2325000,0.2325000,149.7859372,0.1284075,10.3805396
0.2350000,0.2350000,0.2350000,133.1411548,0.1201229,8.5713708
0.2375000,0.2375000,0.2375000,118.4298221,0.1127485,6.9930787
0.2400000,0.2400000,0.2400000,105.4076678,0.1063791,5.6164320
0.2425000,0.2425000,0.2425000,93.8655841,0.1009871,4.4159371
0.2450000,0.2450000,0.2450000,83.6249077,0.0964553,3.3692930
0.2475000,0.2475000,0.2475000,74.5325995,0.0926213,2.4569274
0.2500000,0.2500000,0.2500000,66.4566420,0.0893181,1.6616117
0.2525000,0.2525000,0.2525000,59.2820821,0.0864008,0.9681534
0.2550000,0.2550000,0.2550000,52.9079315,0.0837574,0.3631521
0.2575000,0.2575000,0.2575000,47.2448708,0.0813081,-0.1651949
0.2600000,0.2600000,0.2600000,42.2135686,0.0789983,-0.6272565
0.2625000,0.2625000,0.2625000,37.7434165,0.0767916,-1.0321154
0.2650000,0.2650000,0.2650000,33.7715265,0.0746633,-1.3877087
0.2675000,0.2675000,0.2675000,30.2418938,0.0725959,-1.7009603
0.2700000,0.2700000,0.2700000,27.1046709,0.0705765,-1.9778970
0.2725000,0.2725000,0.2725000,24.3155198,0.0685959,-2.2237359
0.2750000,0.2750000,0.2750000,21.8350297,0.0666476,-2.4429392
0.2775000,0.2775000,0.2775000,19.6281907,0.0647279,-2.6392526
0.2800000,0.2800000,0.2800000,17.6639198,0.0628360,-2.8157615
0.2825000,0.2825000,0.2825000,15.9146367,0.0609730,-2.9750071
0.2850000,0.2850000,0.2850000,14.3558842,0.0591424,-3.1191812
0.2875000,0.2875000,0.2875000,12.9659872,0.0573484,-3.2503697
0.2900000,0.2900000,0.2900000,11.7257405,0.0555962,-3.3707577
0.2925000,0.2925000,0.2925000,10.6181171,0.0538906,-3.4826979
0.2950000,0.2950000,0.2950000,9.6279920,0.0522358,-3.5885936
0.2975000,0.2975000,0.2975000,8.7418814,0.0506357,-3.6906351
0.3000000,0.3000000,0.3000000,7.9477052,0.0490933,-3.7904966
0.3025000,0.3025000,0.3025000,7.2345833,0.0476113,-3.8891156
