# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,12548246407645920.0000000,12548246407645920.0000000
0.0050000,0.0050000,0.0050000,451305452561328.8125000,451305452561328.8125000
0.0100000,0.0100000,0.0100000,33439773643648.7890625,33439773643648.7890625
0.0150000,0.0150000,0.0150000,3942114060884.5170898,3942114060884.5170898
0.0200000,0.0200000,0.0200000,642303228384.5231934,642303228384.5231934
0.0250000,0.0250000,0.0250000,132837106201.8982086,132837106201.8982086
0.0300000,0.0300000,0.0300000,32991244075.6762810,32991244075.6762810
0.0350000,0.0350000,0.0350000,9472167099.5291824,9472167099.5291824
0.0400000,0.0400000,0.0400000,3059676399.1571660,3059676399.1571660
0.0450000,0.0450000,0.0450000,1090132246.1775773,1090132246.1775773
0.0500000,0.0500000,0.0500000,422336199.4971495,422336199.4971495
0.0550000,0.0550000,0.0550000,176242192.0219421,176242192.0219421
0.0600000,0.0600000,0.0600000,78871100.9409882,78871100.9409882
0.0650000,0.0650000,0.0650000,37898768.7053590,37898768.7053590
0.0700000,0.0700000,0.0700000,19087999.8858040,19087999.8858040
0.0750000,0.0750000,0.0750000,10022790.3792310,10022790.3792310
0.0800000,0.0800000,0.0800000,5561586.7804006,5561586.7804006
0.0850000,0.0850000,0.0850000,3289209.2666145,3289209.2666145
0.0900000,0.0900000,0.0900000,2009736.7002605,2009736.7002605
0.0950000,0.0950000,0.0950000,1242112.7535579,1242112.7535579
0.1000000,0.1000000,0.1000000,799866.5239449,799866.5239449
0.1050000,0.1050000,0.1050000,513677.6352222,513677.6352222
0.1100000,0.1100000,0.1100000,324731.6583916,324731.6583916
0.1150000,0.1150000,0.1150000,211619.5162903,211619.5162903
0.1200000,0.1200000,0.1200000,142107.9889399,142107.9889399
0.1250000,0.1250000,0.1250000,94754.3154409,94754.3154409
0.1300000,0.1300000,0.1300000,63596.7805216,63596.7805216
0.1350000,0.1350000,0.1350000,43058.7140064,43058.7140064
0.1400000,0.1400000,0.1400000,29231.7647894,29231.7647894
0.1450000,0.1450000,0.1450000,19933.2908451,19933.2908451
0.1500000,0.1500000,0.1500000,13798.1659791,13798.1659791
