# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,7148080304.3270655,7148080304.3270655
0.0050000,0.0050000,0.0050000,2436398899.1874571,2436398899.1874571
0.0100000,0.0100000,0.0100000,919677927.2974087,919677927.2974087
0.0150000,0.0150000,0.0150000,393569657.1460518,393569657.1460518
0.0200000,0.0200000,0.0200000,203819030.0131706,203819030.0131706
0.0250000,0.0250000,0.0250000,106463325.2369788,106463325.2369788
0.0300000,0.0300000,0.0300000,61739368.9733330,61739368.9733330
0.0350000,0.0350000,0.0350000,41497871.8310012,41497871.8310012
0.0400000,0.0400000,0.0400000,25093758.9824947,25093758.9824947
0.0450000,0.0450000,0.0450000,14244696.2386759,14244696.2386759
0.0500000,0.0500000,0.0500000,8389220.8171184,8389220.8171184
0.0550000,0.0550000,0.0550000,5110423.4523825,5110423.4523825
0.0600000,0.0600000,0.0600000,3217062.9628967,3217062.9628967
0.0650000,0.0650000,0.0650000,2109063.5266226,2109063.5266226
0.0700000,0.0700000,0.0700000,1431539.0171916,1431539.0171916
0.0750000,0.0750000,0.0750000,984405.9185350,984405.9185350
0.0800000,0.0800000,0.0800000,707304.2563813,707304.2563813
0.0850000,0.0850000,0.0850000,491901.9179712,491901.9179712
0.0900000,0.0900000,0.0900000,360179.1042938,360179.1042938
0.0950000,0.0950000,0.0950000,254213.5868510,254213.5868510
0.1000000,0.1000000,0.1000000,179361.6716992,179361.6716992
0.1050000,0.1050000,0.1050000,131362.4244764,131362.4244764
0.1100000,0.1100000,0.1100000,97868.9570071,97868.9570071
0.1150000,0.1150000,0.1150000,69426.0485252,69426.0485252
0.1200000,0.1200000,0.1200000,49894.3713669,49894.3713669
0.1250000,0.1250000,0.1250000,36198.5113852,36198.5113852
0.1300000,0.1300000,0.1300000,26894.0686166,26894.0686166
0.1350000,0.1350000,0.1350000,20499.9575554,20499.9575554
0.1400000,0.1400000,0.1400000,15504.0378872,15504.0378872
0.1450000,0.1450000,0.1450000,11197.2845098,11197.2845098
0.1500000,0.1500000,0.1500000,8172.3289438,8172.3289438
0.1550000,0.1550000,0.1550000,6017.5388293,6017.5388293
0.1600000,0.1600000,0.1600000,4400.5809283,4400.5809283
0.1650000,0.1650000,0.1650000,3252.9284060,3252.9284060
0.1700000,0.1700000,0.1700000,2428.3897410,2428.3897410
0.1750000,0.1750000,0.1750000,1855.0535797,1829.1586550
0.1800000,0.1800000,0.1800000,1414.7835308,1388.9237072
0.1850000,0.1850000,0.1850000,1087.9972188,1062.1687237
0.1900000,0.1900000,0.1900000,842.3020107,817.2897819
0.1950000,0.1950000,0.1950000,654.7548028,629.2045108
0.2000000,0.2000000,0.2000000,511.3064831,485.6532954
0.2050000,0.2050000,0.2050000,399.0725462,375.3800116
0.2100000,0.2100000,0.2100000,311.0648852,286.6495849
0.2150000,0.2150000,0.2150000,243.2887494,218.6506178
0.2200000,0.2200000,0.2200000,190.9001373,166.5295344
0.2250000,0.2250000,0.2250000,149.9941104,126.4099587
0.2300000,0.2300000,0.2300000,117.9912646,94.3009074
0.2350000,0.2350000,0.2350000,93.0661253,68.8758528
0.2400000,0.2400000,0.2400000,73.6988234,49.5117417
0.2450000,0.2450000,0.2450000,58.6578031,34.7569739
0.2500000,0.2500000,0.2500000,46.9712323,23.5213019
0.2550000,0.2550000,0.2550000,37.8689352,14.9814023
0.2600000,0.2600000,0.2600000,30.7406732,8.5124146
0.2650000,0.2650000,0.2650000,25.0910898,3.6379281
0.2700000,0.2700000,0.2700000,20.4466465,-0.0068061
0.2750000,0.2750000,0.2750000,16.2398321,-2.7473178
0.2800000,0.2800000,0.2800000,12.1058379,-8.7958961
0.2850000,0.2850000,0.2850000,8.2679092,-13.2266314
0.2900000,0.2900000,0.2900000,5.0255541,-16.4112624
0.2950000,0.2950000,0.2950000,2.4534742,-18.6356418
0.3000000,0.3000000,0.3000000,0.4735283,-20.1205606
0.3050000,0.3050000,0.3050000,-1.1571231,-21.0371890
0.3100000,0.3100000,0.3100000,-2.7825101,-21.5186230
0.3150000,0.3150000,0.3150000,-4.4496784,-22.6899337
0.3200000,0.3200000,0.3200000,-5.9214584,-24.7166137
0.3250000,0.3250000,0.3250000,-7.0965863,-25.9236408
0.3300000,0.3300000,0.3300000,-8.0868557,-26.5223055
0.3350000,0.3350000,0.3350000,-9.1274725,-26.6714113
0.3400000,0.3400000,0.3400000,-10.2545409,-28.2035062
0.3450000,0.3450000,0.3450000,-11.2153355,-29.9918883
0.3500000,0.3500000,0.3500000,-11.8925104,-30.8966973
0.3550000,0.3550000,0.3550000,-12.4544829,-31.1670638
0.3600000,0.3600000,0.3600000,-13.0940148,-30.9847633
0.3650000,0.3650000,0.3650000,-13.7380073,-30.4830990
0.3700000,0.3700000,0.3700000,-14.1953590,-30.5499634
0.3750000,0.3750000,0.3750000,-14.3868591,-30.4845833
0.3800000,0.3800000,0.3800000,-14.3585212,-30.0459702
0.3850000,0.3850000,0.3850000,-14.2110710,-29.6470679
0.3900000,0.3900000,0.3900000,-14.0218945,-29.1333274
0.3950000,0.3950000,0.3950000,-13.8020572,-28.4331224
0.4000000,0.4000000,0.4000000,-13.5184746,-27.6080457
0.4050000,0.4050000,0.4050000,-13.1410067,-26.7036714
0.4100000,0.4100000,0.4100000,-12.6636072,-26.5219992
0.4150000,0.4150000,0.4150000,-12.0999019,-26.1046797
0.4200000,0.4200000,0.4200000,-11.4724884,-25.5013741
0.4250000,0.4250000,0.4250000,-10.8052565,-24.7745123
0.4300000,0.4300000,0.4300000,-10.1196137,-23.9697108
0.4350000,0.4350000,0.4350000,-9.4332178,-23.1202275
0.4400000,0.4400000,0.4400000,-8.7599536,-22.2502029
0.4450000,0.4450000,0.4450000,-8.1103984,-21.3832398
0.4500000,0.4500000,0.4500000,-7.4923865,-20.5347975
0.4550000,0.4550000,0.4550000,-6.9114902,-19.7027118
0.4600000,0.4600000,0.4600000,-6.3713755,-18.8930008
0.4650000,0.4650000,0.4650000,-5.8740913,-18.1096609
0.4700000,0.4700000,0.4700000,-5.4203602,-17.3551899
0.4750000,0.4750000,0.4750000,-5.0098766,-16.6309790
0.4800000,0.4800000,0.4800000,-4.6414770,-15.9376078
0.4850000,0.4850000,0.4850000,-4.3130790,-15.2750658
0.4900000,0.4900000,0.4900000,-4.0215379,-14.6429195
0.4950000,0.4950000,0.4950000,-3.7626629,-14.0404378
0.5000000,0.5000000,0.5000000,-3.5315421,-13.4666864
0.5050000,0.5050000,0.5050000,-3.3231321,-12.9205983
0.5100000,0.5100000,0.5100000,-3.1328537,-12.4010265
0.5150000,0.5150000,0.5150000,-2.9569427,-11.9067829
0.5200000,0.5200000,0.5200000,-2.7925329,-11.4366674
0.5250000,0.5250000,0.5250000,-2.6375842,-10.9894883
0.5300000,0.5300000,0.5300000,-2.4907432,-10.5640775
0.5350000,0.5350000,0.5350000,-2.3511790,-10.1593009
0.5400000,0.5400000,0.5400000,-2.2184186,-9.7740653
0.5450000,0.5450000,0.5450000,-2.0922045,-9.4073228
0.5500000,0.5500000,0.5500000,-1.9723866,-9.0580734
0.5550000,0.5550000,0.5550000,-1.8588501,-8.7253663
0.5600000,0.5600000,0.5600000,-1.7514740,-8.4082995
0.5650000,0.5650000,0.5650000,-1.6501113,-8.1060195
0.5700000,0.5700000,0.5700000,-1.5545829,-7.8177198
0.5750000,0.5750000,0.5750000,-1.4646799,-7.5426395
0.5800000,0.5800000,0.5800000,-1.3801694,-7.2800615
0.5850000,0.5850000,0.5850000,-1.3008011,-7.0293100
0.5900000,0.5900000,0.5900000,-1.2263150,-6.7897493
0.5950000,0.5950000,0.5950000,-1.1564467,-6.5607808
0.6000000,0.6000000,0.6000000,-1.0909326,-6.3418415
0.6050000,0.6050000,0.6050000,-1.0295138,-6.1324018
0.6100000,0.6100000,0.6100000,-0.9719392,-5.9319636
0.6150000,0.6150000,0.6150000,-0.9179671,-5.7400581
0.6200000,0.6200000,0.6200000,-0.8673667,-5.5562446
0.6250000,0.6250000,0.6250000,-0.8199190,-5.3801082
0.6300000,0.6300000,0.6300000,-0.7754170,-5.2112583
0.6350000,0.6350000,0.6350000,-0.7336661,-5.0493275
0.6400000,0.6400000,0.6400000,-0.6944835,-4.8950685
0.6450000,0.6450000,0.6450000,-0.6576980,-4.7471300
0.6500000,0.6500000,0.6500000,-0.6231498,-4.6050365
0.6550000,0.6550000,0.6550000,-0.5906897,-4.4685052
0.6600000,0.6600000,0.6600000,-0.5601786,-4.3372692
0.6650000,0.6650000,0.6650000,-0.5314872,-4.2110767
0.6700000,0.6700000,0.6700000,-0.5044948,-4.0896897
0.6750000,0.6750000,0.6750000,-0.4790895,-3.9728835
0.6800000,0.6800000,0.6800000,-0.4551671,-3.8604456
0.6850000,0.6850000,0.6850000,-0.4326305,-3.7521752
0.6900000,0.6900000,0.6900000,-0.4113899,-3.6478822
0.6950000,0.6950000,0.6950000,-0.3913613,-3.5473870
0.7000000,0.7000000,0.7000000,-0.3724669,-3.4505192
0.7050000,0.7050000,0.7050000,-0.3546344,-3.3571177
0.7100000,0.7100000,0.7100000,-0.3377963,-3.2670295
0.7150000,0.7150000,0.7150000,-0.3218899,-3.1801101
0.7200000,0.7200000,0.7200000,-0.3068570,-3.0962218
0.7250000,0.7250000,0.7250000,-0.2926432,-3.0152346
0.7300000,0.7300000,0.7300000,-0.2791979,-2.9370246
0.7350000,0.7350000,0.7350000,-0.2664740,-2.8614745
0.7400000,0.7400000,0.7400000,-0.2544275,-2.7884726
0.7450000,0.7450000,0.7450000,-0.2430175,-2.7179130
0.7500000,0.7500000,0.7500000,-0.2322058,-2.6496948
0.7550000,0.7550000,0.7550000,-0.2219566,-2.5837222
0.7600000,0.7600000,0.7600000,-0.2122368,-2.5207213
0.7650000,0.7650000,0.7650000,-0.2030151,-2.4615239
0.7700000,0.7700000,0.7700000,-0.1942625,-2.4041407
0.7750000,0.7750000,0.7750000,-0.1859518,-2.3485031
0.7800000,0.7800000,0.7800000,-0.1780576,-2.2945461
0.7850000,0.7850000,0.7850000,-0.1705561,-2.2422071
0.7900000,0.7900000,0.7900000,-0.1634251,-2.1914266
0.7950000,0.7950000,0.7950000,-0.1566436,-2.1421474
0.8000000,0.8000000,0.8000000,-0.1501921,-2.0943149
0.8050000,0.8050000,0.8050000,-0.1440523,-2.0478770
0.8100000,0.8100000,0.8100000,-0.1382069,-2.0027835
0.8150000,0.8150000,0.8150000,-0.1326400,-1.9589867
0.8200000,0.8200000,0.8200000,-0.1273363,-1.9164407
0.8250000,0.8250000,0.8250000,-0.1222816,-1.8751015
0.8300000,0.8300000,0.8300000,-0.1174625,-1.8349270
0.8350000,0.8350000,0.8350000,-0.1128666,-1.7958769
0.8400000,0.8400000,0.8400000,-0.1084819,-1.7579124
0.8450000,0.8450000,0.8450000,-0.1042974,-1.7209964
0.8500000,0.8500000,0.8500000,-0.1003027,-1.6850932
0.8550000,0.8550000,0.8550000,-0.0964879,-1.6501687
0.8600000,0.8600000,0.8600000,-0.0928437,-1.6161900
0.8650000,0.8650000,0.8650000,-0.0893614,-1.5831257
0.8700000,0.8700000,0.8700000,-0.0860328,-1.5509454
0.8750000,0.8750000,0.8750000,-0.0828501,-1.5196200
0.8800000,0.8800000,0.8800000,-0.0798059,-1.4891216
0.8850000,0.8850000,0.8850000,-0.0768935,-1.4594234
0.8900000,0.8900000,0.8900000,-0.0741063,-1.4304994
0.8950000,0.8950000,0.8950000,-0.0714380,-1.4023249
0.9000000,0.9000000,0.9000000,-0.0688829,-1.3748758
0.9050000,0.9050000,0.9050000,-0.0664355,-1.3481293
0.9100000,0.9100000,0.9100000,-0.0640906,-1.3220632
0.9150000,0.9150000,0.9150000,-0.0618433,-1.2966562
0.9200000,0.9200000,0.9200000,-0.0596889,-1.2718878
0.9250000,0.9250000,0.9250000,-0.0576230,-1.2477381
0.9300000,0.9300000,0.9300000,-0.0556415,-1.2241883
0.9350000,0.9350000,0.9350000,-0.0537404,-1.2012198
0.9400000,0.9400000,0.9400000,-0.0519159,-1.1788151
