# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,25101127.2862869,2230557430.4108386,1437051785.4597199,8894081041.8486595,142629158.0118022,6264814729.5404272,110666159071.6411285,1120897189405.1857910,7800527704830.3212891
0.0025000,0.0025000,0.0025000,inf,nan,15269095.3676636,1354813468.5222175,872844894.8227538,5402191572.4520245,86628437.0261457,3805195468.4187527,67218410784.8330765,680834644062.3209229,4738070335020.6923828
0.0050000,0.0050000,0.0050000,inf,nan,9557392.6271165,839446617.6845453,540814893.9643389,3347245402.9982114,53672931.0520352,2357731312.8498812,41649764961.6100845,421861433816.7005615,2935839569736.6118164
0.0075000,0.0075000,0.0075000,inf,nan,6138334.2433233,529818105.8509981,341333986.6483161,2112647180.0058682,33873783.1933921,1488104377.4053047,26288271520.1938210,266271868091.7539062,1853070409188.2902832
0.0100000,0.0100000,0.0100000,inf,nan,4038355.3133869,340201482.5127573,219171949.8228558,1356577270.2251921,21748974.9915392,955543507.7699631,16880857201.0623531,170988493703.5304871,1189980673271.4846191
0.0125000,0.0125000,0.0125000,inf,nan,2720218.9723981,222000287.7371525,143019987.1504719,885265390.2755829,14190887.3662150,623560661.1545614,11016542814.6573429,111591586718.6106262,776629973569.4973145
0.0150000,0.0150000,0.0150000,inf,nan,1878478.6560032,147090236.5189869,94758734.0767317,586570521.5606892,9401056.9659198,413165875.6358733,7300016392.1159697,73948654039.5205994,514668228547.0802002
0.0175000,0.0175000,0.0175000,inf,nan,1335100.3843391,98878764.4462890,63698265.4663019,394332422.1466662,6318448.2118005,277757161.0833981,4908079434.7186832,49721880644.6661453,346071351704.2621460
0.0200000,0.0200000,0.0200000,inf,nan,984345.1640367,67399595.1060741,43417714.0006962,268812069.6132016,4305759.5352993,189343123.7546671,3346278431.9604897,33903161523.7859535,235987188959.6111755
0.0225000,0.0225000,0.0225000,inf,nan,762854.5940160,46565390.8412770,29995259.2102119,185737079.6536131,2973735.8490496,130826770.2902866,2312603150.4194074,23433563853.5539780,163128159855.8827820
0.0250000,0.0250000,0.0250000,inf,nan,606271.2004234,32599277.8606171,20997620.0486767,130047679.2933264,2080868.1035527,91600291.9109176,1619671243.1897488,16415170338.6329613,114286363334.7960815
0.0275000,0.0275000,0.0275000,inf,nan,483529.2987380,23123183.9162987,14892706.5224287,92261605.9822982,1475094.8142345,64984569.5587184,1149498672.2084477,11652969350.0093250,81145525984.9035187
