# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1825000,0.1825000,0.1825000,1709.5192774,-2.6256468,650.9179975
0.1850000,0.1850000,0.1850000,1522.9947603,-2.6010157,557.1461154
0.1875000,0.1875000,0.1875000,1359.1148465,-2.5764500,477.8414901
0.1900000,0.1900000,0.1900000,1214.8367232,-2.5519684,410.6047501
0.1925000,0.1925000,0.1925000,1087.5607042,-2.5275879,353.4638232
0.1950000,0.1950000,0.1950000,975.0618006,-2.5033242,304.7926316
0.1975000,0.1975000,0.1975000,875.4323869,-2.4791912,263.2462279
0.2000000,0.2000000,0.2000000,787.0340723,-2.4552018,227.7088520
0.2025000,0.2025000,0.2025000,708.4572254,-2.4313674,197.2521506
0.2050000,0.2050000,0.2050000,638.4868760,-2.4076984,171.1013195
0.2075000,0.2075000,0.2075000,576.0732722,-2.3841656,148.6073186
0.2100000,0.2100000,0.2100000,520.1611910,-2.3529130,129.2238897
0.2125000,0.2125000,0.2125000,465.9469551,-2.2277136,112.4889601
0.2150000,0.2150000,0.2150000,412.9044707,-2.1881623,98.0105237
0.2175000,0.2175000,0.2175000,365.8573926,-2.1692661,85.4566248
0.2200000,0.2200000,0.2200000,324.4050595,-2.1511104,74.5480227
0.2225000,0.2225000,0.2225000,287.8552770,-2.1330702,65.0516045
0.2250000,0.2250000,0.2250000,255.5982337,-2.1151210,56.7733111
0.2275000,0.2275000,0.2275000,227.1042116,-2.0972684,49.5506617
0.2300000,0.2300000,0.2300000,201.9127557,-2.0795205,43.2458008
0.2325000,0.2325000,0.2325000,179.6230166,-2.0618876,37.7399011
0.2350000,0.2350000,0.2350000,159.8854412,-2.0443833,32.9291994
0.2375000,0.2375000,0.2375000,142.3946206,-2.0270283,28.7224530
0.2400000,0.2400000,0.2400000,126.8831491,-2.0098535,25.0393316
0.2425000,0.2425000,0.2425000,113.1164100,-1.9929011,21.8090371
0.2450000,0.2450000,0.2450000,100.8882288,-1.9762214,18.9682108
0.2475000,0.2475000,0.2475000,90.0173164,-1.9598653,16.4573770
0.2500000,0.2500000,0.2500000,80.3443650,-1.9438734,14.2166380
0.2525000,0.2525000,0.2525000,71.7296216,-1.9282657,12.1839889
0.2550000,0.2550000,0.2550000,64.0507543,-1.9130355,10.3008088
0.2575000,0.2575000,0.2575000,57.2008717,-1.8981502,8.5244418
0.2600000,0.2600000,0.2600000,51.0866277,-1.8835583,6.8385648
0.2625000,0.2625000,0.2625000,45.6264178,-1.8691998,5.2507958
0.2650000,0.2650000,0.2650000,40.7487119,-1.8550168,3.7794153
0.2675000,0.2675000,0.2675000,36.3905741,-1.8409616,2.4404097
0.2700000,0.2700000,0.2700000,32.4963974,-1.8270009,1.2415172
0.2725000,0.2725000,0.2725000,29.0168518,-1.8131171,0.1821648
0.2750000,0.2750000,0.2750000,25.9080243,-1.7993074,-0.7441789
0.2775000,0.2775000,0.2775000,23.1307166,-1.7855819,-1.5474851
0.2800000,0.2800000,0.2800000,20.6498688,-1.7719607,-2.2392669
0.2825000,0.2825000,0.2825000,18.4340802,-1.7584717,-2.8313567
0.2850000,0.2850000,0.2850000,16.4552059,-1.7451472,-3.3351950
0.2875000,0.2875000,0.2875000,14.6880122,-1.7320212,-3.7614567
0.2900000,0.2900000,0.2900000,13.1098781,-1.7191271,-4.1198827
0.2925000,0.2925000,0.2925000,11.7005351,-1.7064942,-4.4192331
0.2950000,0.2950000,0.2950000,10.4418377,-1.6941458,-4.6673112
0.2975000,0.2975000,0.2975000,9.3175605,-1.6820966,-4.8710347
0.3000000,0.3000000,0.3000000,8.3132175,-1.6703509,-5.0365396
0.3025000,0.3025000,0.3025000,7.4159002,-1.6589015,-5.1693038
0.3050000,0.3050000,0.3050000,6.6141285,-1.6477297,-5.2742658
0.3075000,0.3075000,0.3075000,5.8977121,-1.6368054,-5.3559179
0.3100000,0.3100000,0.3100000,5.2576172,-1.6260902,-5.4183608
0.3125000,0.3125000,0.3125000,4.6858371,-1.6155390,-5.4653189
0.3150000,0.3150000,0.3150000,4.1752651,-1.6051040,-5.5001277
0.3175000,0.3175000,0.3175000,3.7195718,-1.5947378,-5.5257054
0.3200000,0.3200000,0.3200000,3.3130898,-1.5843969,-5.5445194
0.3225000,0.3225000,0.3225000,2.9507099,-1.5740441,-5.5585594
0.3250000,0.3250000,0.3250000,2.6277915,-1.5636507,-5.5693264
0.3275000,0.3275000,0.3275000,2.3400919,-1.5531978,-5.5778482
0.3300000,0.3300000,0.3300000,2.0837121,-1.5426773,-5.5847266
0.3325000,0.3325000,0.3325000,1.8550604,-1.5320912,-5.5902145
0.3350000,0.3350000,0.3350000,1.6508305,-1.5214513,-5.5943116
0.3375000,0.3375000,0.3375000,1.4679915,-1.5107775,-5.5968646
0.3400000,0.3400000,0.3400000,1.3037873,-1.5000962,-5.5976531
0.3425000,0.3425000,0.3425000,1.1557408,-1.4894377,-5.5964510
0.3450000,0.3450000,0.3450000,1.0216608,-1.4788343,-5.5930577
0.3475000,0.3475000,0.3475000,0.8996453,-1.4683191,-5.5873055
0.3500000,0.3500000,0.3500000,0.7880758,-1.4579246,-5.5790567
0.3525000,0.3525000,0.3525000,0.6855996,-1.4476829,-5.5682008
0.3550000,0.3550000,0.3550000,0.5910981,-1.4376255,-5.5546586
0.3575000,0.3575000,0.3575000,0.5036442,-1.4277832,-5.5383913
0.3600000,0.3600000,0.3600000,0.4224573,-1.4181853,-5.5194096
0.3625000,0.3625000,0.3625000,0.3468642,-1.4088581,-5.4977761
0.3650000,0.3650000,0.3650000,0.2762711,-1.3998231,-5.4735993
0.3675000,0.3675000,0.3675000,0.2101504,-1.3910942,-5.4470227
0.3700000,0.3700000,0.3700000,0.1480377,-1.3826761,-5.4182143
0.3725000,0.3725000,0.3725000,0.0895333,-1.3745640,-5.3873590
0.3750000,0.3750000,0.3750000,0.0343019,-1.3667434,-5.3546536
0.3775000,0.3775000,0.3775000,-0.0179328,-1.3591920,-5.3202989
0.3800000,0.3800000,0.3800000,-0.0673983,-1.3518819,-5.2844883
0.3825000,0.3825000,0.3825000,-0.1142843,-1.3447812,-5.2473927
0.3850000,0.3850000,0.3850000,-0.1587537,-1.3378557,-5.2091471
0.3875000,0.3875000,0.3875000,-0.2009508,-1.3310686,-5.1698445
0.3900000,0.3900000,0.3900000,-0.2410094,-1.3243808,-5.1295378
0.3925000,0.3925000,0.3925000,-0.2790596,-1.3177498,-5.0882484
0.3950000,0.3950000,0.3950000,-0.3152348,-1.3111301,-5.0459760
0.3975000,0.3975000,0.3975000,-0.3496757,-1.3044732,-5.0027062
0.4000000,0.4000000,0.4000000,-0.3825296,-1.2977300,-4.9584158
0.4025000,0.4025000,0.4025000,-0.4139448,-1.2908531,-4.9130761
0.4050000,0.4050000,0.4050000,-0.4440620,-1.2837997,-4.8666609
0.4075000,0.4075000,0.4075000,-0.4730037,-1.2765349,-4.8191578
0.4100000,0.4100000,0.4100000,-0.5008652,-1.2690341,-4.7705855
0.4125000,0.4125000,0.4125000,-0.5277084,-1.2612841,-4.7210078
0.4150000,0.4150000,0.4150000,-0.5535579,-1.2532840,-4.6705404
0.4175000,0.4175000,0.4175000,-0.5784011,-1.2450442,-4.6193448
0.4200000,0.4200000,0.4200000,-0.6021911,-1.2365840,-4.5676106
0.4225000,0.4225000,0.4225000,-0.6248529,-1.2279295,-4.5155335
