# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,259982935.2735786,259982935.2735786
0.0050000,0.0050000,0.0050000,233406007.9206235,233406007.9206235
0.0100000,0.0100000,0.0100000,199227520.5484370,199227520.5484370
0.0150000,0.0150000,0.0150000,161624007.6819759,161624007.6819759
0.0200000,0.0200000,0.0200000,125582633.9685286,125582633.9685286
0.0250000,0.0250000,0.0250000,93969033.2194542,93969033.2194542
0.0300000,0.0300000,0.0300000,68094552.0894852,68094552.0894852
0.0350000,0.0350000,0.0350000,48052599.4932499,48052599.4932499
0.0400000,0.0400000,0.0400000,33195599.2913856,33195599.2913856
0.0450000,0.0450000,0.0450000,22558291.0608334,22558291.0608334
0.0500000,0.0500000,0.0500000,15145630.5611608,15145630.5611608
0.0550000,0.0550000,0.0550000,10085566.8449725,10085566.8449725
0.0600000,0.0600000,0.0600000,6683107.7691905,6683107.7691905
0.0650000,0.0650000,0.0650000,4414678.4468007,4414678.4468007
0.0700000,0.0700000,0.0700000,2916950.0671956,2916950.0671956
0.0750000,0.0750000,0.0750000,1931666.5956689,1931666.5956689
0.0800000,0.0800000,0.0800000,1284231.1347247,1284231.1347247
0.0850000,0.0850000,0.0850000,857038.8620399,857038.8620399
0.0900000,0.0900000,0.0900000,574447.1974815,574447.1974815
0.0950000,0.0950000,0.0950000,387498.1568192,387498.1568192
0.1000000,0.1000000,0.1000000,263224.8053802,263224.8053802
0.1050000,0.1050000,0.1050000,180147.2443684,180147.2443684
0.1100000,0.1100000,0.1100000,124258.3338026,124258.3338026
0.1150000,0.1150000,0.1150000,86402.8967252,86402.8967252
0.1200000,0.1200000,0.1200000,60576.3368344,60576.3368344
0.1250000,0.1250000,0.1250000,42823.2306388,42823.2306388
0.1300000,0.1300000,0.1300000,30386.2409683,30386.2409683
0.1350000,0.1350000,0.1350000,21633.9852146,21633.9852146
0.1400000,0.1400000,0.1400000,15509.2994347,15509.2994347
0.1450000,0.1450000,0.1450000,11188.6615863,11188.6615863
0.1500000,0.1500000,0.1500000,8117.3389965,8117.3389965
0.1550000,0.1550000,0.1550000,5924.8806951,5924.8806951
0.1600000,0.1600000,0.1600000,4349.3911752,4349.3911752
0.1650000,0.1650000,0.1650000,3209.9296515,3209.9296515
0.1700000,0.1700000,0.1700000,2380.6607455,2380.6607455
0.1750000,0.1750000,0.1750000,1799.0720723,1773.4982165
0.1800000,0.1800000,0.1800000,1351.9323109,1326.3804815
0.1850000,0.1850000,0.1850000,1020.7979045,995.3018684
0.1900000,0.1900000,0.1900000,774.2196895,748.8630980
0.1950000,0.1950000,0.1950000,589.5360444,564.5215759
0.2000000,0.2000000,0.2000000,450.3271372,425.9954437
0.2050000,0.2050000,0.2050000,344.7935481,321.4554295
0.2100000,0.2100000,0.2100000,264.4220307,242.2578245
0.2150000,0.2150000,0.2150000,202.8780039,182.0513545
0.2200000,0.2200000,0.2200000,155.4953073,136.1439152
0.2250000,0.2250000,0.2250000,118.9486049,101.0509706
0.2300000,0.2300000,0.2300000,90.7896000,74.1716748
0.2350000,0.2350000,0.2350000,69.1239010,53.5553034
0.2400000,0.2400000,0.2400000,52.4708431,37.5490788
0.2450000,0.2450000,0.2450000,39.6813175,24.9442477
0.2500000,0.2500000,0.2500000,29.8686737,15.2162871
0.2550000,0.2550000,0.2550000,22.3501130,7.6877343
0.2600000,0.2600000,0.2600000,16.5995959,1.9706464
0.2650000,0.2650000,0.2650000,12.2110080,-2.3409458
0.2700000,0.2700000,0.2700000,8.8690246,-5.5607375
0.2750000,0.2750000,0.2750000,6.3253951,-7.9318779
0.2800000,0.2800000,0.2800000,4.3811516,-9.6433700
0.2850000,0.2850000,0.2850000,2.8778175,-10.8425032
0.2900000,0.2900000,0.2900000,1.6967654,-11.6471236
0.2950000,0.2950000,0.2950000,0.7582925,-12.1463410
0.3000000,0.3000000,0.3000000,0.0133811,-12.4071535
0.3050000,0.3050000,0.3050000,-0.5688959,-12.4853339
0.3100000,0.3100000,0.3100000,-1.0113816,-12.4246801
0.3150000,0.3150000,0.3150000,-1.3340123,-12.2595975
0.3200000,0.3200000,0.3200000,-1.5560173,-12.0171077
0.3250000,0.3250000,0.3250000,-1.6968689,-11.7184154
0.3300000,0.3300000,0.3300000,-1.7762672,-11.4056482
0.3350000,0.3350000,0.3350000,-1.8129579,-11.2417355
0.3400000,0.3400000,0.3400000,-1.8226751,-11.0382199
0.3450000,0.3450000,0.3450000,-1.8162624,-10.8823422
0.3500000,0.3500000,0.3500000,-1.7992709,-10.6597571
0.3550000,0.3550000,0.3550000,-1.7735179,-10.3884697
0.3600000,0.3600000,0.3600000,-1.7396935,-10.0827201
0.3650000,0.3650000,0.3650000,-1.6994469,-9.7754508
0.3700000,0.3700000,0.3700000,-1.6559744,-9.4646456
0.3750000,0.3750000,0.3750000,-1.6131690,-9.1371948
0.3800000,0.3800000,0.3800000,-1.5741702,-8.8003426
