# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6527774.5761239,266282406.1174156,170598707.3936881,1075630429.1530535,16389567.1882951,757038132.3660120,13762431883.6021557,142010216746.0276489,1001226798457.8798828
0.0025000,0.0025000,0.0025000,inf,nan,6165048.7266144,174450374.1623629,111764898.6776466,704676453.6188966,10737121.7821769,495957678.7135198,9015943943.2805195,93030817756.2699585,655893423309.4100342
0.0050000,0.0050000,0.0050000,inf,nan,6988399.3636451,116137643.8350445,74405883.8290390,469122510.5055133,7147945.9749400,330172895.2202438,6001944030.1427965,61929138993.0975266,436608672343.1590576
0.0075000,0.0075000,0.0075000,inf,nan,9233343.1910201,78538701.2524228,50317534.1371354,317241502.1238148,4833773.1187433,223277807.9368709,4058572774.2686777,41875414425.8759689,295218729512.8607178
0.0100000,0.0100000,0.0100000,inf,nan,13575403.8798287,53945823.7924046,34561734.8930107,217898507.4566478,3320145.2424420,153359394.4579817,2787451675.0700212,28758752335.9335518,202739423765.5902710
0.0125000,0.0125000,0.0125000,inf,nan,18702861.3167745,37642153.4797608,24116534.5452085,152040010.1054581,2316714.0094382,107007628.6907903,1944786313.8241704,20063423625.0349426,141433409874.4412537
0.0150000,0.0150000,0.0150000,inf,nan,27451592.0227497,26696132.0124151,17103772.1005155,107824106.6292019,1643028.3712813,75888079.2958302,1379056517.2054820,14225883403.4990063,100276798379.8734894
0.0175000,0.0175000,0.0175000,inf,nan,44786651.3624519,19259296.5712324,12339194.1842924,77784002.8717921,1185308.3701398,54745553.8580900,994722798.0500202,10260256029.2657776,72318609214.8682709
0.0200000,0.0200000,0.0200000,inf,nan,78359936.5460096,14150385.0755924,9066002.7540120,57148036.6263148,870843.6501667,40221716.2965798,730730769.2320917,7536521345.9779406,53116858007.4872360
0.0225000,0.0225000,0.0225000,inf,nan,144881785.3137243,10605126.5073214,6794552.6571719,42828973.8971751,652591.1930087,30143744.7924241,547579053.6995180,5647068239.2788591,39797683934.8527069
0.0250000,0.0250000,0.0250000,inf,nan,105376673.2679993,8123482.4628410,5204483.4462407,32806953.4437076,499771.8987013,23090042.7392869,419424020.8892013,4325223639.1622210,30480935413.2750778
0.0275000,0.0275000,0.0275000,inf,nan,53924909.5017712,6375093.9719199,4084141.6192812,25747548.5927713,392050.0909042,18121427.2086804,329192921.6253908,3394825541.8058610,23924635071.6116829
0.0300000,0.0300000,0.0300000,inf,nan,29320572.4112217,5140004.3022657,3292603.1097210,20762325.3453821,315884.4556782,14612607.4774490,265520325.2745200,2738611021.0146084,19302102466.4600525
0.0325000,0.0325000,0.0325000,inf,nan,16819387.0159240,4271062.8520169,2735586.1299539,17256981.4208308,262213.5297406,12145303.7025993,220805215.1106789,2278168665.7192822,16060614157.9671116
0.0350000,0.0350000,0.0350000,inf,nan,10149393.6718140,3669837.8494864,2350018.5896069,14834055.2525643,224972.6563420,10439772.3099031,189966371.1525117,1961097056.6071658,13830872395.5179634
0.0375000,0.0375000,0.0375000,inf,nan,6461898.3867594,3271062.1460762,2094072.2526472,13230106.3891756,200136.0952520,9310592.5429165,169638890.5981418,1752715845.2269642,12368574687.5880775
0.0400000,0.0400000,0.0400000,inf,nan,4391797.4253019,2985924.5213717,1911204.7426643,12081195.5745700,182472.4913515,8501850.8664850,155022134.2209956,1602479346.1117842,11312289622.3313751
0.0425000,0.0425000,0.0425000,inf,nan,3259790.9442745,2709207.3749893,1734381.9483088,10956821.8565773,165754.1617398,7710799.3160331,140455866.9686243,1450916852.6642063,10237385523.8417778
0.0450000,0.0450000,0.0450000,inf,nan,2725642.5456687,2460953.6246810,1574991.8524285,9959124.9186927,150259.8867094,7008384.5214138,127835595.8903949,1321714583.0871775,9331576522.9129620
0.0475000,0.0475000,0.0475000,inf,nan,2632458.7113043,2290603.2238656,1466690.4582697,9258976.0374153,140014.1350333,6516148.8190861,118546489.0766482,1223550561.3889728,8627861194.2495422
0.0500000,0.0500000,0.0500000,inf,nan,2938826.4154837,1997244.0692271,1278593.6479733,8076293.8727444,122190.9342978,5683662.6412668,103482368.6345150,1068593722.3541839,7537782503.6680403
0.0525000,0.0525000,0.0525000,inf,nan,3697479.5981523,1769873.2568263,1132770.7763733,7160205.4333012,108105.7382806,5038806.3260572,91830018.0852773,948846184.4077873,6695964200.2173223
0.0550000,0.0550000,0.0550000,inf,nan,5066719.4951179,1593842.3631541,1019837.9573710,6451526.6240870,97178.0034204,4539926.0956394,82831876.8280302,856488911.9262429,6047269371.0163059
0.0575000,0.0575000,0.0575000,inf,nan,7357063.7733320,1458011.0380955,932658.7976007,5905244.2189906,88722.7628446,4155341.7478821,75911699.6317471,785573797.2500774,5549751752.3590069
0.0600000,0.0600000,0.0600000,inf,nan,11131734.6861687,1353825.8706691,865754.2845507,5486794.5508634,82214.2705379,3860727.5854294,70626930.7311313,728955483.3990178,5138393391.0939655
0.0625000,0.0625000,0.0625000,inf,nan,9734125.5815142,1164817.4325131,745670.7167740,4708871.3254280,71257.8351599,3313860.7442787,60278447.2421118,621998521.5446845,4385141838.7852468
0.0650000,0.0650000,0.0650000,inf,nan,6926725.3036724,1000254.1076607,640207.3714194,4044729.1692016,61117.2126322,2846404.6306995,51800877.0787378,534670579.8530884,3770197749.0776291
0.0675000,0.0675000,0.0675000,inf,nan,5118965.0013804,865008.8428751,553532.1691908,3498939.9549272,52783.4190830,2462250.0089463,44835303.0439966,462927706.0352548,3265050584.6563063
0.0700000,0.0700000,0.0700000,inf,nan,4108120.6457593,753145.5270204,481841.9888250,3047525.9382270,45891.1486725,2144521.0658530,39074977.0506995,403605027.7607494,2847388667.0316343
0.0725000,0.0725000,0.0725000,inf,nan,3797793.5792243,660003.0911296,422150.5186380,2671660.8236109,40153.5216519,1879967.5814038,34279088.4064466,354218230.4242570,2499699343.1095009
0.0750000,0.0750000,0.0750000,inf,nan,4109504.4953127,581910.0611065,372105.3911378,2356516.5466308,35344.5228738,1658153.2913924,30258003.9656884,312811223.0712489,2208194816.0581903
0.0775000,0.0775000,0.0775000,inf,nan,5119018.9862734,515965.2992767,329847.7217116,2090377.4382820,31285.5137031,1470832.4352975,26861929.8818229,277839114.3526011,1961986943.1946931
0.0800000,0.0800000,0.0800000,inf,nan,7082688.0441891,459869.2940183,293904.0308610,1863958.5908252,27834.8545898,1311470.0222062,23972186.5265345,248078156.1187026,1752452181.6224046
0.0825000,0.0825000,0.0825000,inf,nan,7170313.1392692,411794.0374291,263102.8876185,1669880.1119397,24879.9021538,1174871.8116708,21494478.3717460,222556275.1928898,1572741701.9324291
0.0850000,0.0850000,0.0850000,inf,nan,8629741.8769757,370282.3670889,236510.4287957,1502260.4102909,22330.8192226,1056898.0693438,19353687.2117115,200499326.4440295,1417402354.8116627
0.0875000,0.0875000,0.0875000,inf,nan,12301443.9802550,334169.8248762,213380.3033879,1356400.4491223,20115.7702598,954241.3461859,17489829.6198126,181289361.3637710,1282082361.8145318
0.0900000,0.0900000,0.0900000,inf,nan,8032481.5594403,291215.7791462,186213.7885989,1178048.0511016,17713.2657069,828934.7492127,15079230.2727542,155533744.6578573,1096097054.5485144
0.0925000,0.0925000,0.0925000,inf,nan,5085003.0689420,246681.7442122,157688.4669462,998160.3727265,14981.3077623,702328.6647247,12779961.1973345,131832168.8682576,929119072.1714075
0.0950000,0.0950000,0.0950000,inf,nan,3075549.0037808,209548.7154965,133905.4382940,848155.3538853,12704.7916604,596754.9829619,10862523.4675499,112066523.7069806,789870218.5049249
0.0975000,0.0975000,0.0975000,inf,nan,1959289.1672161,178490.9303275,114015.1945053,722679.7666861,10802.0761517,508445.9472901,9258492.8288824,95531279.0181660,673378839.8656501
0.1000000,0.1000000,0.1000000,inf,nan,1298019.6278647,152435.1889791,97330.0489140,617400.4009348,9207.0695674,434351.7081911,7912489.6692502,81655461.7074305,575621727.8543683
0.1025000,0.1025000,0.1025000,inf,nan,886430.2105255,130510.4477650,83291.8422752,528800.4488053,7866.1275611,371997.0169338,6779573.8730631,69975774.7560577,493334601.8851303
0.1050000,0.1050000,0.1050000,inf,nan,620201.6081452,112007.8028479,71446.3054084,454017.8667457,6735.5901998,319367.4629895,5823176.8928325,60115260.5007236,423861685.2738237
0.1075000,0.1075000,0.1075000,inf,nan,442662.0576995,96348.6817328,61422.6800121,390716.8952057,5779.8240813,274819.0480631,5013458.1605040,51766343.1760011,365036159.9206281
0.1100000,0.1100000,0.1100000,inf,nan,321298.3438557,83059.5204472,52917.4944862,336985.7792721,4969.6635274,237006.2004499,4325996.7970204,44677331.7210580,315085019.2668012
0.1125000,0.1125000,0.1125000,inf,nan,236611.4186704,71751.5692365,45681.6253220,291255.2071730,4281.1673536,204824.3707445,3740748.4418950,38641658.5355798,272553211.9974328
0.1150000,0.1150000,0.1150000,inf,nan,176476.0219253,62104.7575517,39509.9590861,252233.1469073,3694.6254306,177364.1686575,3241211.9135245,33489283.5388932,236243052.5584538
0.1175000,0.1175000,0.1175000,inf,nan,133123.7208930,53854.7759389,34233.1153424,218852.6776928,3193.7632130,153874.6456880,2813762.1407018,29079813.9513509,205165728.2588435
0.1200000,0.1200000,0.1200000,inf,nan,101451.7005533,46782.7109108,29710.8051879,190230.1339481,2765.1033884,133733.8358547,2447115.0346930,25296985.4723598,178502404.4401827
0.1225000,0.1225000,0.1225000,inf,nan,78036.4037180,40706.7091795,25826.4899558,165631.4463703,2397.4524327,116425.0656336,2131897.2268760,22044225.4190635,155572957.3002065
0.1250000,0.1250000,0.1250000,inf,nan,60538.6522364,35475.2578944,22483.0752776,144445.0101572,2081.4866398,101517.8577885,1860299.2993399,19241077.2482461,135810779.0178036
0.1275000,0.1275000,0.1275000,inf,nan,47334.5063979,30961.7541896,19599.4312116,126159.7605606,1809.4175259,88652.5002022,1625795.6177678,16820312.1455841,118742426.0577271
0.1300000,0.1300000,0.1300000,inf,nan,37280.5443270,27060.1054868,17107.5727976,110347.4112580,1574.7206992,77527.5445761,1422917.3999570,14725589.7409250,103971138.0427588
0.1325000,0.1325000,0.1325000,inf,nan,29561.4302838,23681.1556101,14950.3697396,96648.0276395,1371.9155854,67889.6523161,1247068.4260777,12909558.6280305,91163456.4042415
0.1350000,0.1350000,0.1350000,inf,nan,23589.0799755,20749.7739921,13079.6809688,84758.2776989,1196.3859933,59525.3249808,1094374.9803950,11332309.9060645,80038330.9621066
0.1375000,0.1375000,0.1375000,inf,nan,18934.8618630,18202.4785413,11454.8311659,74421.8377169,1044.2335566,52254.1513350,961563.3358171,9960114.7300356,70358227.8945743
0.1400000,0.1400000,0.1400000,inf,nan,15283.3432398,15985.4890246,10041.3631550,65421.5361125,912.1577017,45923.2777808,845859.4517912,8764390.8856949,61921851.4799043
0.1425000,0.1425000,0.1425000,inf,nan,12400.3184944,14053.1285972,8810.0133999,57572.9027946,797.3570714,40402.8680311,744906.6306432,7720854.4949892,54558170.1972315
0.1450000,0.1450000,0.1450000,inf,nan,10092.8350120,12366.5075720,7735.8683722,50718.8578378,697.4483456,35582.3646845,656697.7283863,6808821.7400951,48121499.6967385
0.1475000,0.1475000,0.1475000,inf,nan,8220.2886323,10892.4365765,6797.6679259,44725.3260439,610.3992051,31367.4024804,579519.1909881,6010632.4596198,42487444.2630252
0.1500000,0.1500000,0.1500000,inf,nan,6728.0457904,9602.5266193,5977.2284633,39477.6058739,534.4728216,27677.2525166,511904.7234377,5311173.0052237,37549537.4181341
0.1525000,0.1525000,0.1525000,inf,nan,5532.0016673,8472.4418529,5258.9639655,34877.3546026,468.1817655,24442.7001970,452596.8259489,4697480.1527524,33216453.3725810
0.1550000,0.1550000,0.1550000,inf,nan,4568.1413235,7481.2774096,4629.4871885,30840.0781770,410.2496300,21604.2784186,400514.7722214,4158411.3759111,29409685.8049739
0.1575000,0.1575000,0.1575000,inf,nan,3787.3958918,6611.0399559,4077.2766984,27293.0355378,359.5789928,19110.7924831,354727.8768845,3684369.5986132,26061610.2455974
0.1600000,0.1600000,0.1600000,inf,nan,3151.9010241,5846.2128328,3592.3981252,24173.4842106,315.2245986,16918.0852168,314433.1172399,3267072.7906998,23113862.1885132
0.1625000,0.1625000,0.1625000,inf,nan,2632.2529551,5173.3910366,3166.2701849,21427.2076565,276.3708514,14988.0004119,278936.3493550,2899360.5759492,20515975.7727705
0.1650000,0.1650000,0.1650000,inf,nan,2205.4805151,4580.9740214,2791.4677675,19007.2758749,242.3128771,13287.5104478,247636.4992383,2575031.4720249,18224238.0969334
0.1675000,0.1675000,0.1675000,inf,nan,1853.5352070,4058.9064999,2461.5557930,16872.9996241,212.4405478,11787.9801950,220012.2232091,2288705.5510065,16200722.4684078
0.1700000,0.1700000,0.1700000,inf,nan,1562.1591112,3598.4591961,2170.9486802,14989.0457920,201.4085501,10464.5443493,195610.6231454,2035708.2531676,14412470.5403361
0.1725000,0.1725000,0.1725000,inf,nan,1320.0304039,3192.0429403,1914.7911889,13324.6872509,178.3324597,9295.5794269,174037.6764217,1811971.8507197,12830798.6714113
0.1750000,0.1750000,0.1750000,inf,nan,1118.1143096,2833.0506637,1688.8571490,11853.1652421,158.0295186,8262.2549666,154950.1004918,1613951.6780202,11430708.2096926
0.1775000,0.1775000,0.1775000,inf,nan,949.1671072,2515.7227988,1489.4631938,10551.1461634,140.1512298,7348.1511819,138048.4209766,1438554.7486628,10190382.9506355
0.1800000,0.1800000,0.1800000,inf,nan,807.3549034,2235.0323667,1313.3951143,9398.2577600,124.3968043,6538.9325024,123071.0519853,1283078.7905511,9090759.9116157
0.1825000,0.1825000,0.1825000,inf,nan,687.9589969,1986.5866637,1157.8448553,8376.6922671,110.5064162,5822.0682423,109789.2299685,1145160.0655412,8115161.9275013
0.1850000,0.1850000,0.1850000,1781.8003400,-0.6414723,587.1469604,1766.5429793,1020.3565065,7470.8661473,98.2547088,5186.5931056,98002.6690824,1022728.6149837,7248982.5060693
0.1875000,0.1875000,0.1875000,1586.7935634,-0.6262996,501.7938819,1571.5362027,898.7799141,6667.1277829,87.4450632,4622.9014450,87535.8279483,913969.7980291,6479414.9697474
0.1900000,0.1900000,0.1900000,1413.8738862,-0.6114676,429.3420970,1398.6165255,791.2307655,5953.5058960,77.9049786,4122.5701884,78234.6957223,817291.1751829,5795219.2166524
0.1925000,0.1925000,0.1925000,1260.4530986,-0.5969717,367.6906113,1245.1957384,696.0561822,5319.4926363,69.4825391,3678.2061682,69964.0202702,731293.9427444,5186520.5117339
0.1950000,0.1950000,0.1950000,1124.2582129,-0.5828073,315.1075404,1109.0008580,611.8050120,4755.8562462,62.0436587,3283.3142685,62604.9135517,654748.2504469,4644635.6103118
0.1975000,0.1975000,0.1975000,1003.2913383,-0.5689690,270.1604764,988.0340202,537.2021374,4254.4790075,55.4697618,2932.1833678,56052.7795308,586571.8396797,4161922.2555527
0.2000000,0.2000000,0.2000000,895.7948688,-0.5554505,231.6608848,880.5377403,471.1262236,3808.2168472,49.6556968,2619.7875266,50215.5184158,525811.5270275,3731648.7060393
0.2025000,0.2025000,0.2025000,800.2211523,-0.5422430,211.2604760,784.9647789,412.5904192,3410.7775309,44.5078867,2341.7002586,45011.9681163,471627.1306838,3347880.4619068
0.2050000,0.2050000,0.2050000,715.2059302,-0.5293326,182.8377795,699.9519676,360.7255938,3056.6148391,39.9428940,2094.0200513,40370.5497167,423277.4981588,3005381.7861610
0.2075000,0.2075000,0.2075000,639.5450356,-0.5166996,158.3492430,624.2974443,314.7657610,2740.8365099,35.8866397,1873.3055763,36228.0887268,380108.3446941,2699529.9765288
0.2100000,0.2100000,0.2100000,572.1741124,-0.5043211,137.2130323,556.9408305,274.0353868,2459.1240603,32.2743553,1676.5192603,32528.7880334,341541.6546408,2426240.6445199
0.2125000,0.2125000,0.2125000,512.1513313,-0.4921790,118.9395523,496.9459511,237.9383267,2207.6628711,29.0509535,1500.9780802,29223.3319855,307066.4341262,2181902.5121286
0.2150000,0.2150000,0.2150000,458.6430739,-0.4802712,103.1159206,443.4857521,205.9481710,1983.0811556,26.1711127,1344.3106113,26268.1040065,276230.6337932,1963320.4508165
0.2175000,0.2175000,0.2175000,410.9122481,-0.4686186,89.3930893,395.8291256,191.0762759,1782.3966277,23.5984295,1204.4194935,23624.5026314,248634.0861628,1767665.6686792
0.2200000,0.2200000,0.2200000,368.3084141,-0.4572592,77.4750552,353.3293877,165.3262372,1602.9698516,21.3035751,1079.4486015,21258.3429940,223922.3240276,1592432.1054476
0.2225000,0.2225000,0.2225000,330.2586446,-0.4462294,67.1097612,315.4141934,142.2855781,1442.4633983,19.2620137,967.7543015,19139.3325939,201781.1648667,1435398.2256719
0.2250000,0.2250000,0.2250000,296.2583845,-0.4355410,58.0814576,281.5767016,121.4532761,1298.8060542,17.4519894,867.8802629,17240.6117123,181931.9620971,1294593.5117935
0.2275000,0.2275000,0.2275000,265.8623032,-0.4251675,50.2044848,251.3678277,102.1430437,1170.1614294,15.8531711,778.5353675,15538.3501602,164127.4374948,1168269.0538793
0.2300000,0.2300000,0.2300000,238.6753855,-0.4150380,43.3185684,224.3894461,83.9112750,1054.9004033,14.4459530,698.5743194,14011.3931648,148148.0206761,1054871.7141275
0.2325000,0.2325000,0.2325000,214.3439783,-0.4050202,37.2856237,200.2884199,67.0845684,951.5769199,13.2111988,626.9806114,12640.9501636,133798.6314395,952262.7780167
0.2350000,0.2350000,0.2350000,192.5467371,-0.3948892,31.9877287,192.5467371,52.0204334,858.9067084,12.1302066,562.8515512,11410.3211028,120905.8492745,860035.0431305
0.2375000,0.2375000,0.2375000,172.9882729,-0.3843592,27.3255702,172.9882729,38.7411594,775.7485640,11.1847502,505.3850889,10304.6555471,109315.4216666,777204.1051211
0.2400000,0.2400000,0.2400000,155.4010826,-0.3732882,23.2166270,155.4010826,27.1117905,701.0878678,10.3571259,453.8682207,9310.7405198,98841.6493541,702768.1405780
0.2425000,0.2425000,0.2425000,139.5563954,-0.3619562,19.5927451,139.5563954,16.9607381,634.0220698,9.6301975,407.6667734,8416.8135234,89391.5297726,635836.5907803
