# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1111894.0957854,339789.0764913,217127.3032699,1375932.6623275,20583.2718657,968090.3899591,339651.0966256,339927.0563569,400556.5480991,253334.2047376,7100026.8548503
0.0025000,0.0025000,0.0025000,inf,nan,1082765.4596027,334969.7737945,214040.0253103,1356452.7176131,20288.0722371,954380.0393816,334831.3133311,335108.2342580,394875.3670783,249741.1103725,6999472.6226918
0.0050000,0.0050000,0.0050000,inf,nan,1181093.1922111,331896.3775587,212072.1275899,1344024.7351924,20100.3116072,945633.5119177,331757.8655262,332034.8895911,391252.3283394,247449.6994793,6935324.2528154
0.0075000,0.0075000,0.0075000,inf,nan,1424107.0577207,327415.7404745,209204.4038407,1325903.6903726,19826.7423255,932881.1575939,327277.6991945,327553.7817545,385970.3794838,244109.1017057,6841796.6217964
0.0100000,0.0100000,0.0100000,inf,nan,1855570.3882543,322170.3477860,205846.3075337,1304691.1010031,19506.4231077,917952.5623263,322032.4269623,322308.2686097,379786.9070473,240198.3303560,6732308.0930897
0.0125000,0.0125000,0.0125000,inf,nan,2556875.7296714,316414.7955237,202161.8635307,1281413.8044241,19155.1098617,901571.0407276,316277.0654547,316552.5255927,373002.0387095,235907.2028417,6612163.6748318
0.0150000,0.0150000,0.0150000,inf,nan,3668804.1169736,310178.5870548,198169.9608143,1256191.1087856,18774.6046919,883820.5577803,310041.1176459,310316.0564636,365650.5541847,231257.7157853,6481979.1788888
0.0175000,0.0175000,0.0175000,inf,nan,5431853.3656088,303490.9685692,193889.3220885,1229141.2958197,18366.6925740,864784.3553736,303353.8291406,303628.1079977,357766.9300162,226271.6740675,6342365.1130728
0.0200000,0.0200000,0.0200000,inf,nan,8260932.2206284,296381.1832568,189338.6667023,1200382.6468115,17933.1570828,844545.6744222,296244.4423561,296517.9241576,349385.6392112,220970.8803323,6193931.9773840
0.0225000,0.0225000,0.0225000,inf,nan,12886308.9764434,288878.7698584,184536.9020053,1170034.6477999,17475.7988521,823188.6031322,288742.4950780,289015.0446388,340541.5031834,215377.3575754,6037296.4854418
0.0250000,0.0250000,0.0250000,inf,nan,20626921.1295415,281013.8739367,179503.3228573,1138219.2461384,16996.4548212,800798.9614154,280878.1317385,281149.6161349,331270.0586917,209513.5812167,5873088.0510409
0.0275000,0.0275000,0.0275000,inf,nan,33937819.8273279,272817.5417417,174257.7999914,1105062.0367056,16497.0164125,777465.1357941,272682.3972886,272952.6861947,321607.9042604,203402.6981953,5701954.9115946
0.0300000,0.0300000,0.0300000,inf,nan,57547896.8107453,264321.9697456,168820.9399825,1070693.2689980,15979.4449864,753278.7882440,264187.4867419,264456.4527492,311592.9943403,197068.7130135,5524569.3270109
0.0325000,0.0325000,0.0325000,inf,nan,100924509.2432638,255560.6874860,163214.2024950,1035248.5847679,15445.7831965,728335.3753953,255426.9280266,255694.4469455,301264.8548515,190536.6240581,5341631.3876940
0.0350000,0.0350000,0.0350000,inf,nan,183868065.3208041,246568.6569038,157459.9640377,998869.4182806,14898.1612111,702734.4302854,246435.6813330,246701.6324747,290664.7002861,183832.4976629,5153871.0810480
0.0375000,0.0375000,0.0375000,inf,nan,243783532.3106236,237382.2774898,151581.5213820,961703.0160278,14338.7971442,676579.5762856,237250.1442713,237514.4107083,279835.4397766,176983.4719458,4962048.3936770
0.0400000,0.0400000,0.0400000,inf,nan,138704223.9248333,228039.2928625,145603.0318353,923902.0582093,13769.9914255,649978.2607510,227908.0584598,228170.5272651,268821.5669650,170017.6871570,4766951.3579781
0.0425000,0.0425000,0.0425000,inf,nan,83721008.4604381,218578.6004992,139549.3914746,885623.8889475,13194.1152153,623041.2132964,218448.3192677,218708.8817306,257668.9357068,162964.1438210,4569392.0790743
0.0450000,0.0450000,0.0450000,inf,nan,52500080.8187585,209039.9719052,133446.0560061,847029.3846717,12613.5933120,595881.6494151,208910.6959957,209169.2478147,246424.4301957,155852.4941055,4370200.8940331
0.0475000,0.0475000,0.0475000,inf,nan,32985538.1120223,199463.6952561,127318.8119591,808281.5092949,12030.8822916,568614.2536613,199335.4745301,199591.9159822,235135.5436965,148712.7753886,4170218.9143563
0.0500000,0.0500000,0.0500000,inf,nan,21972928.8781032,189890.1562807,121193.5083153,769543.6198948,11448.4448480,541353.9872361,189763.0382382,190017.2743232,223849.8844732,141575.0977802,3970289.2806030
0.0525000,0.0525000,0.0525000,inf,nan,15989405.1129326,180359.3757493,115095.7603368,730977.5970971,10868.7214623,514214.7721981,180233.4054683,180485.3460303,212614.6305628,134469.2992907,3771247.5121458
0.0550000,0.0550000,0.0550000,inf,nan,11638348.8963119,170910.5233432,109050.6382609,692741.8800666,10294.1006177,487308.1085349,170785.7434312,171035.3032553,201475.9567056,127424.5833902,3573911.3645169
0.0575000,0.0575000,0.0575000,inf,nan,9813540.6624425,161581.4279396,103082.3536951,654989.4870473,9726.8887900,460741.6810634,161457.8784966,161704.9773827,190478.4570498,120469.1538944,3379070.6121482
0.0600000,0.0600000,0.0600000,inf,nan,10630733.5145178,152403.3510997,97210.3065639,617848.3867759,9168.9077186,434605.1389190,152280.8076936,152525.8945058,179658.9839368,113626.3182704,3187382.6899422
0.0625000,0.0625000,0.0625000,inf,nan,16315618.8815194,143362.3975766,91426.7711054,581259.5495662,8619.4611921,408857.7256795,143241.1449372,143483.6502160,169001.1571104,106885.7167346,2998548.8014941
