# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1460310.1551559,1460310.1551559
0.0050000,0.0050000,0.0050000,942149.7634618,942149.7634618
0.0100000,0.0100000,0.0100000,635360.3158063,635360.3158063
0.0150000,0.0150000,0.0150000,446271.0434915,446271.0434915
0.0200000,0.0200000,0.0200000,324892.0775388,324892.0775388
0.0250000,0.0250000,0.0250000,243889.5418011,243889.5418011
0.0300000,0.0300000,0.0300000,187967.6827060,187967.6827060
0.0350000,0.0350000,0.0350000,148380.3121767,148380.3121767
0.0400000,0.0400000,0.0400000,120033.5245716,120033.5245716
0.0450000,0.0450000,0.0450000,98195.4748104,98195.4748104
0.0500000,0.0500000,0.0500000,79547.3671691,79547.3671691
0.0550000,0.0550000,0.0550000,64505.6866151,64505.6866151
0.0600000,0.0600000,0.0600000,52795.6385819,52795.6385819
0.0650000,0.0650000,0.0650000,43576.3297238,43576.3297238
0.0700000,0.0700000,0.0700000,35981.9967928,35981.9967928
0.0750000,0.0750000,0.0750000,29944.7591378,29944.7591378
0.0800000,0.0800000,0.0800000,25194.6684272,25194.6684272
0.0850000,0.0850000,0.0850000,21410.3612629,21410.3612629
0.0900000,0.0900000,0.0900000,18363.1087426,18363.1087426
0.0950000,0.0950000,0.0950000,15885.1456656,15885.1456656
0.1000000,0.1000000,0.1000000,13790.9329949,13790.9329949
0.1050000,0.1050000,0.1050000,12073.1524358,12073.1524358
0.1100000,0.1100000,0.1100000,10643.8243038,10643.8243038
0.1150000,0.1150000,0.1150000,9436.9829152,9436.9829152
0.1200000,0.1200000,0.1200000,8402.8215511,8402.8215511
0.1250000,0.1250000,0.1250000,7503.3383573,7503.3383573
0.1300000,0.1300000,0.1300000,6709.5340211,6709.5340211
0.1350000,0.1350000,0.1350000,5999.5431117,5999.5431117
0.1400000,0.1400000,0.1400000,5357.2972977,5357.2972977
0.1450000,0.1450000,0.1450000,4753.8462351,4753.8462351
0.1500000,0.1500000,0.1500000,4199.7522612,4199.7522612
0.1550000,0.1550000,0.1550000,3694.1318208,3694.1318208
0.1600000,0.1600000,0.1600000,3233.6256868,3233.6256868
0.1650000,0.1650000,0.1650000,2816.1533897,2816.1533897
0.1700000,0.1700000,0.1700000,2440.2143245,2440.2143245
0.1750000,0.1750000,0.1750000,2104.3601795,2104.3601795
0.1800000,0.1800000,0.1800000,1801.2877686,1775.7866609
0.1850000,0.1850000,0.1850000,1508.8283843,1483.3272670
0.1900000,0.1900000,0.1900000,1255.7597919,1230.2586746
0.1950000,0.1950000,0.1950000,1039.2226980,1013.7215807
0.2000000,0.2000000,0.2000000,855.8706328,830.3695160
0.2050000,0.2050000,0.2050000,702.0963099,676.5952007
0.2100000,0.2100000,0.2100000,574.2390196,548.7379985
0.2150000,0.2150000,0.2150000,468.7511904,443.2509731
0.2200000,0.2200000,0.2200000,382.3137584,356.8201249
0.2250000,0.2250000,0.2250000,310.8401514,286.4379457
0.2300000,0.2300000,0.2300000,241.2368280,218.2571182
0.2350000,0.2350000,0.2350000,182.7568102,159.6748534
0.2400000,0.2400000,0.2400000,135.6439748,112.5902407
0.2450000,0.2450000,0.2450000,97.8339316,74.9671123
0.2500000,0.2500000,0.2500000,67.4686990,45.0880471
0.2550000,0.2550000,0.2550000,42.8631649,21.1900492
0.2600000,0.2600000,0.2600000,22.7164717,-0.1361349
0.2650000,0.2650000,0.2650000,6.2926745,-16.8775135
0.2700000,0.2700000,0.2700000,-6.8865189,-29.9073525
0.2750000,0.2750000,0.2750000,-17.2939883,-39.9389408
0.2800000,0.2800000,0.2800000,-25.3931065,-47.5536837
0.2850000,0.2850000,0.2850000,-31.5970674,-53.2246795
0.2900000,0.2900000,0.2900000,-36.2567670,-57.3527337
0.2950000,0.2950000,0.2950000,-39.6676222,-60.5449643
0.3000000,0.3000000,0.3000000,-42.0938185,-62.6941528
0.3050000,0.3050000,0.3050000,-43.8203785,-64.0120519
0.3100000,0.3100000,0.3100000,-45.2077402,-64.6704720
