# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,21953668873048964095541248.0000000,64485366296168994148275142482984960.0000000,38759454069536892783066318865694720.0000000,301712316321186278375584080544661504.0000000,2549728069844027177043379416465408.0000000,210415924342944680750670579633225728.0000000,5263054644223862663324195674197590016.0000000,66456824729403711067107471741633429504.0000000,538551287892413583864143904855795171328.0000000
0.0025000,0.0025000,0.0025000,inf,nan,856448602031823488.0000000,9748634598269399242637312.0000000,5859496140826904312676352.0000000,45611637097715148160761856.0000000,385457487573225834545152.0000000,31809821016698541421101056.0000000,795647129639656901184585728.0000000,10046671641334912836784095232.0000000,81415986597374830599674527744.0000000
0.0050000,0.0050000,0.0050000,inf,nan,3406765924864139.0000000,6086117720958846369792.0000000,3658110573197656064000.0000000,28475556246274915172352.0000000,240642894323372032000.0000000,19859018557120095191040.0000000,496726187312104794488832.0000000,6272183627247548851290112.0000000,50828377433146545533878272.0000000
0.0075000,0.0075000,0.0075000,inf,nan,112939508722124.5625000,65226440509277036544.0000000,39204882750324490240.0000000,305179633540501536768.0000000,2579029872309487104.0000000,212834051537874059264.0000000,5323538354258039537664.0000000,67220555224196610785280.0000000,544740389516357700419584.0000000
0.0100000,0.0100000,0.0100000,inf,nan,9599381263656.7675781,2444657938460234752.0000000,1469381542953285376.0000000,11437996746819450880.0000000,96660890291099552.0000000,7976925461156393984.0000000,199523846700426985472.0000000,2519396473710489108480.0000000,20416627204317278896128.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1393823927359.2385254,186045498033854848.0000000,111824160035183936.0000000,870464441260961792.0000000,7356171517335492.0000000,607066964383327104.0000000,15184338478307500032.0000000,191733316425018081280.0000000,1553764040458623516672.0000000
0.0150000,0.0150000,0.0150000,inf,nan,288318333065.4591675,22345893332554320.0000000,13431180913208604.0000000,104551337622324272.0000000,883548469604539.3750000,72914710957559072.0000000,1823788350949297920.0000000,23029056541518778368.0000000,186622338865687396352.0000000
0.0175000,0.0175000,0.0175000,inf,nan,75509874691.6819000,3691397714168711.5000000,2218744596233681.2500000,17271208112368440.0000000,145956500980199.7812500,12045040983578150.0000000,301278102036255552.0000000,3804251989894219776.0000000,30828809818699157504.0000000
0.0200000,0.0200000,0.0200000,inf,nan,23325483027.7044830,771542220868589.2500000,463741713939289.6250000,3609870210409985.5000000,30506486726182.6250000,2517544475641024.0000000,62970399421656272.0000000,795130037124337280.0000000,6443556523217699840.0000000
0.0225000,0.0225000,0.0225000,inf,nan,8270906238.7815552,193225117116653.9375000,116139521115674.3281250,904056332578235.3750000,7640044395144.0029297,630494141736409.8750000,15770315193713460.0000000,199132473843481792.0000000,1613725169144286464.0000000
0.0250000,0.0250000,0.0250000,inf,nan,3295855355.4438605,55849876163742.1875000,33569018373983.5039062,261308879007971.4062500,2208280216547.8754883,182238330464510.4687500,4558259885846568.0000000,57557351892853128.0000000,466431948385501056.0000000
0.0275000,0.0275000,0.0275000,inf,nan,1479233570.3971233,18136168602774.2460938,10900889368421.6308594,84855023917578.8281250,717095446904.2901611,59178386290651.4062500,1480207267529614.2500000,18690643958797944.0000000,151464812764411744.0000000
0.0300000,0.0300000,0.0300000,inf,nan,680439389.7147638,6485678359768.9248047,3898268360011.5952148,30345026472464.2734375,256440123526.2242432,21162797398006.2187500,529337398843251.8125000,6683967455982346.0000000,54165382921200184.0000000
0.0325000,0.0325000,0.0325000,inf,nan,333121964.1460239,2515545710583.0605469,1511988359649.7333984,11769675018824.9667969,99462991004.8560638,8208239467801.5683594,205309788012784.3750000,2592456171604145.0000000,21008687332066020.0000000
0.0350000,0.0350000,0.0350000,inf,nan,171968672.6108429,1045710133211.1873779,628532039651.6080322,4892645808630.2587891,41346504469.7444077,3412159425266.0297852,85347170804256.5312500,1077682723654736.6250000,8733300762265478.0000000
0.0375000,0.0375000,0.0375000,inf,nan,92928664.3150322,461514804153.3636475,277396876577.6254272,2159326745353.8208008,18247804617.0717239,1505926892251.3767090,37667250465023.6718750,475626152856213.1250000,3854368335293516.0000000
0.0400000,0.0400000,0.0400000,inf,nan,52258054.3201137,214602811211.0773621,128988538154.7159424,1004080308618.5288086,8485103587.5410833,700251359943.2249756,17515163623417.4589844,221164787442097.8437500,1792269992060652.5000000
0.0425000,0.0425000,0.0425000,inf,nan,30435730.4625609,104481469883.3480988,62799293458.5971909,488846617908.9591064,4131018578.1207871,340924423091.2379761,8527434778759.3769531,107676281681824.6718750,872584288304618.2500000
0.0450000,0.0450000,0.0450000,inf,nan,18286703.6632895,52983331372.4235764,31845977771.8822556,247897809888.4905701,2094851557.6824093,172885349343.4154663,4324321983822.3046875,54603342158824.5234375,442492861884245.0625000
0.0475000,0.0475000,0.0475000,inf,nan,11298031.4646473,27863946714.9251556,16747812612.9023457,130369339651.5002594,1101677448.9695654,90920331763.9301910,2274149559032.9848633,28715677400376.4414062,232704825394276.1562500
0.0500000,0.0500000,0.0500000,inf,nan,7158759.7930771,15140844895.0625801,9100526370.8635216,70840334226.6761322,598639922.9276229,49404475783.5869827,1235717642587.0070801,15603301582553.1953125,126444853141839.7500000
0.0525000,0.0525000,0.0525000,inf,nan,4642310.9475608,8474308745.4223022,5093584851.5118103,39648645932.2444763,335072536.9564242,27651229077.2514610,691600131004.1651611,8732648293080.3291016,70766365490271.9062500
0.0550000,0.0550000,0.0550000,inf,nan,3076407.4141881,4872539081.0134401,2928746156.9561324,22796283609.4312401,192683289.1409099,15898312816.1932545,397615826812.7913818,5020426584142.2490234,40683043760418.8359375
0.0575000,0.0575000,0.0575000,inf,nan,2081791.8160066,2871738013.5496178,1726185524.8011594,13434430328.6498642,113596260.5082223,9369323739.8867226,234293380568.2349243,2958061759672.0859375,23969715175602.1914062
0.0600000,0.0600000,0.0600000,inf,nan,1438904.6835081,1731859544.9189079,1041095066.9072820,8100538752.7317905,68522739.4003049,5649462756.6558294,141231268965.5767212,1782855498215.2207031,14445617797194.1113281
0.0625000,0.0625000,0.0625000,inf,nan,1017700.1020645,1066132353.1887845,640876785.9047803,4987012893.4363842,42187477.6063274,3478020630.8929753,86956242275.0232086,1097517054777.8204346,8891164448133.1269531
0.0650000,0.0650000,0.0650000,inf,nan,739650.1195545,668948683.2024269,402096431.2521020,3129286476.3233590,26456094.1918677,2182443506.7260389,54541889932.1465759,688410968946.1558838,5577357417616.2871094
