# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,249071.0751350
0.0050000,0.0050000,0.0050000,202900.9026208
0.0100000,0.0100000,0.0100000,171252.8738008
0.0150000,0.0150000,0.0150000,145891.0460460
0.0200000,0.0200000,0.0200000,125884.2746922
0.0250000,0.0250000,0.0250000,108992.8855201
0.0300000,0.0300000,0.0300000,93262.3979266
0.0350000,0.0350000,0.0350000,80399.3618592
0.0400000,0.0400000,0.0400000,70004.6377927
0.0450000,0.0450000,0.0450000,61737.6777058
0.0500000,0.0500000,0.0500000,55308.2969334
0.0550000,0.0550000,0.0550000,50467.9572712
0.0600000,0.0600000,0.0600000,45241.2961082
0.0650000,0.0650000,0.0650000,40695.7588668
0.0700000,0.0700000,0.0700000,37171.5521847
0.0750000,0.0750000,0.0750000,34471.6503734
0.0800000,0.0800000,0.0800000,32418.1207589
0.0850000,0.0850000,0.0850000,30853.3026780
0.0900000,0.0900000,0.0900000,29640.2120534
0.0950000,0.0950000,0.0950000,28662.3768578
0.1000000,0.1000000,0.1000000,27823.2095364
0.1050000,0.1050000,0.1050000,27044.9712073
0.1100000,0.1100000,0.1100000,26267.3812110
0.1150000,0.1150000,0.1150000,25445.9610930
0.1200000,0.1200000,0.1200000,24550.2473063
0.1250000,0.1250000,0.1250000,23562.0281424
0.1300000,0.1300000,0.1300000,22473.7311188
0.1350000,0.1350000,0.1350000,21287.0036118
0.1400000,0.1400000,0.1400000,20011.4197351
0.1450000,0.1450000,0.1450000,18663.1616018
0.1500000,0.1500000,0.1500000,17263.5123217
0.1550000,0.1550000,0.1550000,15207.4609753
0.1600000,0.1600000,0.1600000,13096.2844853
0.1650000,0.1650000,0.1650000,11295.2275110
0.1700000,0.1700000,0.1700000,9756.6723850
0.1750000,0.1750000,0.1750000,8440.3573821
0.1800000,0.1800000,0.1800000,7312.3430999
0.1850000,0.1850000,0.1850000,6344.0661729
0.1900000,0.1900000,0.1900000,5511.4995499
0.1950000,0.1950000,0.1950000,4794.4218318
0.2000000,0.2000000,0.2000000,4175.7900867
0.2050000,0.2050000,0.2050000,3641.2078521
0.2100000,0.2100000,0.2100000,3178.4797189
0.2150000,0.2150000,0.2150000,2777.2439241
0.2200000,0.2200000,0.2200000,2428.6738721
0.2250000,0.2250000,0.2250000,2125.2385514
0.2300000,0.2300000,0.2300000,1860.5109820
0.2350000,0.2350000,0.2350000,1640.9863254
0.2400000,0.2400000,0.2400000,1408.5315315
0.2450000,0.2450000,0.2450000,1176.5406279
0.2500000,0.2500000,0.2500000,980.0620943
0.2550000,0.2550000,0.2550000,814.2815172
