# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,5842278415245420597342534897762304.0000000,5842278415245420597342534897762304.0000000
0.0050000,0.0050000,0.0050000,5459881066413154107392.0000000,5459881066413154107392.0000000
0.0100000,0.0100000,0.0100000,2455133295341755392.0000000,2455133295341755392.0000000
0.0150000,0.0150000,0.0150000,23359994496980296.0000000,23359994496980296.0000000
0.0200000,0.0200000,0.0200000,823444423825448.3750000,823444423825448.3750000
0.0250000,0.0250000,0.0250000,60904216663786.0312500,60904216663786.0312500
0.0300000,0.0300000,0.0300000,7121633562984.1025391,7121633562984.1025391
0.0350000,0.0350000,0.0350000,1153972112876.0114746,1153972112876.0114746
0.0400000,0.0400000,0.0400000,237721479313.6781311,237721479313.6781311
0.0450000,0.0450000,0.0450000,58874575639.3989029,58874575639.3989029
0.0500000,0.0500000,0.0500000,16873780190.5426311,16873780190.5426311
0.0550000,0.0550000,0.0550000,5444888386.5561504,5444888386.5561504
0.0600000,0.0600000,0.0600000,1939291971.0306671,1939291971.0306671
0.0650000,0.0650000,0.0650000,750557669.5299395,750557669.5299395
0.0700000,0.0700000,0.0700000,313242865.7463356,313242865.7463356
0.0750000,0.0750000,0.0750000,139638535.9387363,139638535.9387363
0.0800000,0.0800000,0.0800000,66218044.3005096,66218044.3005096
0.0850000,0.0850000,0.0850000,32660760.1220973,32660760.1220973
0.0900000,0.0900000,0.0900000,16842834.7812566,16842834.7812566
0.0950000,0.0950000,0.0950000,9120251.2504229,9120251.2504229
0.1000000,0.1000000,0.1000000,5153161.8694955,5153161.8694955
0.1050000,0.1050000,0.1050000,3045228.6005226,3045228.6005226
0.1100000,0.1100000,0.1100000,1875037.9691800,1875037.9691800
0.1150000,0.1150000,0.1150000,1200903.3223965,1200903.3223965
0.1200000,0.1200000,0.1200000,801441.2763799,801441.2763799
0.1250000,0.1250000,0.1250000,553078.2245513,553078.2245513
0.1300000,0.1300000,0.1300000,395193.6994107,395193.6994107
0.1350000,0.1350000,0.1350000,291298.0512119,291298.0512119
0.1400000,0.1400000,0.1400000,220645.3272581,220645.3272581
0.1450000,0.1450000,0.1450000,171109.8931103,171109.8931103
0.1500000,0.1500000,0.1500000,135405.0215176,135405.0215176
0.1550000,0.1550000,0.1550000,109025.3019509,109025.3019509
0.1600000,0.1600000,0.1600000,89101.6044557,89101.6044557
0.1650000,0.1650000,0.1650000,73751.1149461,73751.1149461
0.1700000,0.1700000,0.1700000,61701.9756239,61701.9756239
0.1750000,0.1750000,0.1750000,52073.0240939,52073.0240939
0.1800000,0.1800000,0.1800000,44242.1599821,44242.1599821
0.1850000,0.1850000,0.1850000,37765.5334051,37765.5334051
0.1900000,0.1900000,0.1900000,32325.7866760,32325.7866760
0.1950000,0.1950000,0.1950000,27112.2072853,27112.2072853
0.2000000,0.2000000,0.2000000,22338.1277557,22338.1277557
0.2050000,0.2050000,0.2050000,18512.5266349,18512.5266349
0.2100000,0.2100000,0.2100000,15410.7405037,15410.7405037
0.2150000,0.2150000,0.2150000,12865.8333733,12865.8333733
0.2200000,0.2200000,0.2200000,10754.9419339,10754.9419339
0.2250000,0.2250000,0.2250000,8988.2503271,8988.2503271
0.2300000,0.2300000,0.2300000,7500.0850711,7500.0850711
0.2350000,0.2350000,0.2350000,6241.8868313,6241.8868313
0.2400000,0.2400000,0.2400000,5176.8882809,5176.8882809
0.2450000,0.2450000,0.2450000,4276.2922159,4276.2922159
0.2500000,0.2500000,0.2500000,3516.6834858,3516.6834858
0.2550000,0.2550000,0.2550000,2878.3757864,2878.3757864
0.2600000,0.2600000,0.2600000,2344.4074910,2344.4074910
0.2650000,0.2650000,0.2650000,1899.9498984,1899.9498984
0.2700000,0.2700000,0.2700000,1553.6143009,1529.3255649
0.2750000,0.2750000,0.2750000,1235.8893690,1209.5344162
0.2800000,0.2800000,0.2800000,963.0234466,936.6579058
0.2850000,0.2850000,0.2850000,751.3764793,725.0109381
0.2900000,0.2900000,0.2900000,586.9388847,560.5733435
0.2950000,0.2950000,0.2950000,459.0312159,432.6656747
0.3000000,0.3000000,0.3000000,359.4747786,333.1092376
0.3050000,0.3050000,0.3050000,281.9732849,255.6077466
0.3100000,0.3100000,0.3100000,221.6572731,195.2917730
0.3150000,0.3150000,0.3150000,174.7462456,148.3813234
0.3200000,0.3200000,0.3200000,138.2868126,111.9338407
0.3250000,0.3250000,0.3250000,109.8268145,83.6541903
0.3300000,0.3300000,0.3300000,86.9040742,61.7500090
0.3350000,0.3350000,0.3350000,68.1021865,44.8206401
0.3400000,0.3400000,0.3400000,53.3319046,31.7712571
0.3450000,0.3450000,0.3450000,42.0387939,21.1642892
0.3500000,0.3500000,0.3500000,33.4095273,12.9249778
0.3550000,0.3550000,0.3550000,26.7227592,6.8677495
0.3600000,0.3600000,0.3600000,21.4285386,2.4382684
0.3650000,0.3650000,0.3650000,17.1511274,-0.7746233
0.3700000,0.3700000,0.3700000,13.6448185,-3.0769270
0.3750000,0.3750000,0.3750000,10.7426602,-4.6971528
0.3800000,0.3800000,0.3800000,8.3276607,-5.8065000
0.3850000,0.3850000,0.3850000,6.3144428,-6.5336227
0.3900000,0.3900000,0.3900000,4.6354227,-6.9754708
0.3950000,0.3950000,0.3950000,3.2334166,-7.2052781
0.4000000,0.4000000,0.4000000,2.0602177,-7.2784717
0.4050000,0.4050000,0.4050000,1.0774259,-7.2370613
0.4100000,0.4100000,0.4100000,0.2559036,-7.1129116
0.4150000,0.4150000,0.4150000,-0.4267157,-6.9301929
0.4200000,0.4200000,0.4200000,-0.9889167,-6.7072225
0.4250000,0.4250000,0.4250000,-1.4471435,-6.4578546
0.4300000,0.4300000,0.4300000,-1.8165861,-6.1925329
0.4350000,0.4350000,0.4350000,-2.1114112,-5.9514227
0.4400000,0.4400000,0.4400000,-2.3447218,-5.7041323
0.4450000,0.4450000,0.4450000,-2.5283919,-5.4605446
0.4500000,0.4500000,0.4500000,-2.6726047,-5.2464727
0.4550000,0.4550000,0.4550000,-2.7851329,-5.0320169
0.4600000,0.4600000,0.4600000,-2.8709909,-4.8201944
0.4650000,0.4650000,0.4650000,-2.9330081,-4.6086783
0.4700000,0.4700000,0.4700000,-2.9729817,-4.4007536
0.4750000,0.4750000,0.4750000,-2.9925821,-4.1998182
0.4800000,0.4800000,0.4800000,-2.9936413,-4.0170594
0.4850000,0.4850000,0.4850000,-2.9780194,-3.8564670
0.4900000,0.4900000,0.4900000,-2.9474066,-3.7054931
0.4950000,0.4950000,0.4950000,-2.9032192,-3.5681977
0.5000000,0.5000000,0.5000000,-2.8466256,-3.4459586
0.5050000,0.5050000,0.5050000,-2.7787260,-3.3359869
0.5100000,0.5100000,0.5100000,-2.7007871,-3.2228157
0.5150000,0.5150000,0.5150000,-2.6143655,-3.1205047
0.5200000,0.5200000,0.5200000,-2.5212669,-3.0080676
0.5250000,0.5250000,0.5250000,-2.4233993,-2.8896658
0.5300000,0.5300000,0.5300000,-2.3226132,-2.7730617
0.5350000,0.5350000,0.5350000,-2.2205789,-2.6542112
0.5400000,0.5400000,0.5400000,-2.1187194,-2.5351476
0.5450000,0.5450000,0.5450000,-2.0181893,-2.4173877
0.5500000,0.5500000,0.5500000,-1.9198846,-2.3020450
0.5550000,0.5550000,0.5550000,-1.8244707,-2.1899193
0.5600000,0.5600000,0.5600000,-1.7324170,-2.0815661
0.5650000,0.5650000,0.5650000,-1.6440326,-1.9775938
0.5700000,0.5700000,0.5700000,-1.5594987,-1.8785185
0.5750000,0.5750000,0.5750000,-1.4788974,-1.7835607
0.5800000,0.5800000,0.5800000,-1.4022352,-1.6928324
