# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1524061.5834875,1872547480.9180653,1189781524.3221965,7713340212.9327717,109085699.1191093,5422016946.8786755,1872547511.1126323,1872547450.7234983,2207431630.3913932,1396102346.2271533,39755327605.9329681,1872547480.9180653,1189781524.3221965,7713340212.9327717,109085699.1191093,5422016946.8786755,1872547511.1126323,1872547450.7234983,2207431630.3913932,1396102346.2271533,39755327605.9329681
0.0025000,0.0025000,0.0025000,inf,nan,1565398.8074360,1841059984.0414944,1168604243.8074088,7600851893.4811029,106309554.5060814,5342339376.4059505,1841060003.5936792,1841059964.4893095,2170312947.2736149,1372626429.7475092,39170060531.8329849,1841059984.0414944,1168604243.8074088,7600851893.4811029,106309554.5060814,5342339376.4059505,1841060003.5936792,1841059964.4893095,2170312947.2736149,1372626429.7475092,39170060531.8329849
0.0050000,0.0050000,0.0050000,inf,nan,1851727.2985011,1787044009.0874431,1134173416.4258635,7378692446.4773664,103185999.3985835,5186184573.2756100,1787044027.1546016,1787043991.0202847,2106636820.0324819,1332354110.8153744,38025173141.1229706,1787044009.0874431,1134173416.4258635,7378692446.4773664,103185999.3985835,5186184573.2756100,1787044027.1546016,1787043991.0202847,2106636820.0324819,1332354110.8153744,38025173141.1229706
0.0075000,0.0075000,0.0075000,inf,nan,2453013.4519535,1701821057.6467903,1080032264.7525213,7025679031.5243368,98224721.5592970,4938031775.0368080,1701821075.0494266,1701821040.2441540,2006172697.9942122,1268815021.0613642,36205657451.1485977,1701821057.6467903,1080032264.7525213,7025679031.5243368,98224721.5592970,4938031775.0368080,1701821075.0494266,1701821040.2441540,2006172697.9942122,1268815021.0613642,36205657451.1485977
0.0100000,0.0100000,0.0100000,inf,nan,3520407.2868533,1589887962.7877409,1009068913.1086538,6565837171.6613379,91776644.3577354,4614650962.8076887,1589887980.7505653,1589887944.8249166,1874221622.4688392,1185361833.3875492,33834333167.6303596,1589887962.7877409,1009068913.1086538,6565837171.6613379,91776644.3577354,4614650962.8076887,1589887980.7505653,1589887944.8249166,1874221622.4688392,1185361833.3875492,33834333167.6303596
0.0125000,0.0125000,0.0125000,inf,nan,5339838.9884714,1459185850.3949916,925876722.6059996,6023668402.1489334,84217115.3639740,4234079994.0708179,1459185865.4348075,1459185835.3551757,1720144900.7863145,1087915158.4018235,31044804473.4200935,1459185850.3949916,925876722.6059996,6023668402.1489334,84217115.3639740,4234079994.0708179,1459185865.4348075,1459185835.3551757,1720144900.7863145,1087915158.4018235,31044804473.4200935
0.0150000,0.0150000,0.0150000,inf,nan,8441290.1944115,1315919171.4864280,835234289.5428227,5425603508.4139729,75878256.4878217,3813664412.0136175,1315919189.4430673,1315919153.5297887,1551256580.5559297,981100805.9762414,27962212793.6144829,1315919171.4864280,835234289.5428227,5425603508.4139729,75878256.4878217,3813664412.0136175,1315919189.4430673,1315919153.5297887,1551256580.5559297,981100805.9762414,27962212793.6144829
0.0175000,0.0175000,0.0175000,inf,nan,13821006.0807747,1165726551.5155756,740359445.3099228,4806659911.2854881,67285116.1118630,3378581995.5489407,1165726575.3979127,1165726527.6332386,1374203692.2561538,869122727.3085076,24772096856.9575996,1165726551.5155756,740359445.3099228,4806659911.2854881,67285116.1118630,3378581995.5489407,1165726575.3979127,1165726527.6332386,1374203692.2561538,869122727.3085076,24772096856.9575996
0.0200000,0.0200000,0.0200000,inf,nan,23405337.5535993,1016695478.5141910,645676879.4119216,4192638862.8325243,58774609.5780003,2946967971.7535081,1016695501.4246861,1016695455.6036960,1198520080.5951362,758010655.2258410,21607425328.9603729,1016695478.5141910,645676879.4119216,4192638862.8325243,58774609.5780003,2946967971.7535081,1016695501.4246861,1016695455.6036960,1198520080.5951362,758010655.2258410,21607425328.9603729
0.0225000,0.0225000,0.0225000,inf,nan,41056235.4571023,873998260.9661878,555028187.1936001,3604565687.7185740,50572401.9119405,2533600008.1688824,873998282.9157763,873998239.0165994,1030303063.5132143,651620872.1901761,18576547959.0825577,873998260.9661878,555028187.1936001,3604565687.7185740,50572401.9119405,2533600008.1688824,873998282.9157763,873998239.0165994,1030303063.5132143,651620872.1901761,18576547959.0825577
0.0250000,0.0250000,0.0250000,inf,nan,74851350.6963902,741395561.1241611,470799860.3910942,3057975888.6738524,42919896.3309613,2149396666.4593940,741395582.1302711,741395540.1180512,873985855.5975698,552757189.2918684,15759518602.2168045,741395561.1241611,470799860.3910942,3057975888.6738524,42919896.3309613,2149396666.4593940,741395582.1302711,741395540.1180512,873985855.5975698,552757189.2918684,15759518602.2168045
0.0275000,0.0275000,0.0275000,inf,nan,142528956.4663271,621318872.0529908,394534057.3267517,2562926915.9505067,35988550.3440204,1801425896.7930770,621318892.1382468,621318851.9677348,732434795.2215623,463232438.0918296,13208157866.8498726,621318872.0529908,394534057.3267517,2562926915.9505067,35988550.3440204,1801425896.7930770,621318892.1382468,621318851.9677348,732434795.2215623,463232438.0918296,13208157866.8498726
0.0300000,0.0300000,0.0300000,inf,nan,285283281.9095782,515005079.0937214,327014320.2709227,2124549144.4376607,29848382.7815514,1493292487.0746980,515005098.2847320,515005059.9027107,607107970.8196970,383968794.6866568,10948894211.5811405,515005079.0937214,327014320.2709227,2124549144.4376607,29848382.7815514,1493292487.0746980,515005098.2847320,515005059.9027107,607107970.8196970,383968794.6866568,10948894211.5811405
0.0325000,0.0325000,0.0325000,inf,nan,495611964.8359384,422709318.6424049,268400928.5003300,1743921074.6460402,24510768.9634284,1225753347.1621623,422709336.9686710,422709300.3161387,498306147.0756199,315156479.3643622,8987275449.9299927,422709318.6424049,268400928.5003300,1743921074.6460402,24510768.9634284,1225753347.1621623,422709336.9686710,422709300.3161387,498306147.0756199,315156479.3643622,8987275449.9299927
0.0350000,0.0350000,0.0350000,inf,nan,254715794.5736548,343948352.5579292,218385547.7394097,1419071629.9239869,19939933.7093143,997422072.6522970,343948370.0508919,343948335.0649664,405459664.1176463,256435207.5877215,7313134769.4049940,343948352.5579292,218385547.7394097,1419071629.9239869,19939933.7093143,997422072.6522970,343948370.0508919,343948335.0649664,405459664.1176463,256435207.5877215,7313134769.4049940
0.0375000,0.0375000,0.0375000,inf,nan,137059527.0539407,277737665.1392273,176341827.0870960,1145957559.2505515,16098649.8160815,805455967.0036980,277737681.8314649,277737648.4469896,327407936.6354981,207070960.7568520,5905628061.4889469,277737665.1392273,176341827.0870960,1145957559.2505515,16098649.8160815,805455967.0036980,277737681.8314649,277737648.4469896,327407936.6354981,207070960.7568520,5905628061.4889469
