# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,10117203391.5743332
0.0050000,0.0050000,0.0050000,3428920914.4722862
0.0100000,0.0100000,0.0100000,1260333714.9243562
0.0150000,0.0150000,0.0150000,497379904.8324798
0.0200000,0.0200000,0.0200000,208967616.3992708
0.0250000,0.0250000,0.0250000,92806265.7131954
0.0300000,0.0300000,0.0300000,43316287.7773257
0.0350000,0.0350000,0.0350000,21148536.2152027
0.0400000,0.0400000,0.0400000,10763171.9692960
0.0450000,0.0450000,0.0450000,5687346.6413447
0.0500000,0.0500000,0.0500000,3106604.7983302
0.0550000,0.0550000,0.0550000,1754664.5311317
0.0600000,0.0600000,0.0600000,1023722.4139596
0.0650000,0.0650000,0.0650000,616584.1082340
0.0700000,0.0700000,0.0700000,383257.4412558
0.0750000,0.0750000,0.0750000,245809.3442562
0.0800000,0.0800000,0.0800000,162644.4654866
0.0850000,0.0850000,0.0850000,110998.2870640
0.0900000,0.0900000,0.0900000,78113.0854615
0.0950000,0.0950000,0.0950000,56673.9827887
0.1000000,0.1000000,0.1000000,42391.5135105
0.1050000,0.1050000,0.1050000,32692.6873015
0.1100000,0.1100000,0.1100000,25997.6763475
0.1150000,0.1150000,0.1150000,21312.4850035
0.1200000,0.1200000,0.1200000,17995.4868842
0.1250000,0.1250000,0.1250000,15621.3975456
0.1300000,0.1300000,0.1300000,13900.7924938
0.1350000,0.1350000,0.1350000,12381.9079768
0.1400000,0.1400000,0.1400000,10082.6441253
0.1450000,0.1450000,0.1450000,8237.3592768
0.1500000,0.1500000,0.1500000,6751.7136718
0.1550000,0.1550000,0.1550000,5551.8971564
0.1600000,0.1600000,0.1600000,4579.7828207
0.1650000,0.1650000,0.1650000,3789.4331741
0.1700000,0.1700000,0.1700000,3144.4870074
0.1750000,0.1750000,0.1750000,2616.1485849
0.1800000,0.1800000,0.1800000,2181.6102256
0.1850000,0.1850000,0.1850000,1836.4163774
0.1900000,0.1900000,0.1900000,1539.0055213
0.1950000,0.1950000,0.1950000,1291.6083463
0.2000000,0.2000000,0.2000000,1085.1544487
0.2050000,0.2050000,0.2050000,912.3899254
0.2100000,0.2100000,0.2100000,767.2110418
0.2150000,0.2150000,0.2150000,617.8979463
0.2200000,0.2200000,0.2200000,494.6587693
0.2250000,0.2250000,0.2250000,396.5632750
0.2300000,0.2300000,0.2300000,318.4102630
0.2350000,0.2350000,0.2350000,256.0859586
0.2400000,0.2400000,0.2400000,206.3366951
0.2450000,0.2450000,0.2450000,166.5882682
0.2500000,0.2500000,0.2500000,134.8028331
0.2550000,0.2550000,0.2550000,109.3657850
0.2600000,0.2600000,0.2600000,88.9964124
0.2650000,0.2650000,0.2650000,72.6772630
0.2700000,0.2700000,0.2700000,59.5982376
0.2750000,0.2750000,0.2750000,49.1124895
0.2800000,0.2800000,0.2800000,40.7020490
0.2850000,0.2850000,0.2850000,33.9514759
0.2900000,0.2900000,0.2900000,28.5277678
0.2950000,0.2950000,0.2950000,24.1643132
0.3000000,0.3000000,0.3000000,20.6461241
0.3050000,0.3050000,0.3050000,17.7947948
0.3100000,0.3100000,0.3100000,15.4566103
