# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,31100089.8419155,3107304.4812358,1997285.5218300,12454327.6364565,195327.3306993,8769776.2968494,3107294.7312905,3107314.2311810,3663011.0942628,2316691.6304672,64326819.5652797,3107304.4812358,1997285.5218300,12454327.6364565,195327.3306993,8769776.2968494,3107294.7312905,3107314.2311810,3663011.0942628,2316691.6304672,64326819.5652797
0.0025000,0.0025000,0.0025000,inf,nan,18850513.7825112,2464604.3821876,1583778.5702594,9883866.3366880,154620.9338347,6959539.0527325,2464598.6671932,2464610.0971821,2905371.2790102,1837518.1380217,51048231.0934831,2464604.3821876,1583778.5702594,9883866.3366880,154620.9338347,6959539.0527325,2464598.6671932,2464610.0971821,2905371.2790102,1837518.1380217,51048231.0934831
0.0050000,0.0050000,0.0050000,inf,nan,12042974.4259960,1982023.1049770,1273322.5004671,7953355.7778918,124079.3924523,5600003.8552406,1982020.6193775,1982025.5905764,2336485.7439811,1477723.3342987,41075697.6299480,1982023.1049770,1273322.5004671,7953355.7778918,124079.3924523,5600003.8552406,1982020.6193775,1982025.5905764,2336485.7439811,1477723.3342987,41075697.6299480
0.0075000,0.0075000,0.0075000,inf,nan,8289780.3968060,1615768.2604245,1037728.6499449,6487825.1715113,100919.5892442,4567940.3586235,1615768.2556110,1615768.2652381,1904730.3215483,1204657.2288955,33505278.1596207,1615768.2604245,1037728.6499449,6487825.1715113,100919.5892442,4567940.3586235,1615768.2556110,1615768.2652381,1904730.3215483,1204657.2288955,33505278.1596207
0.0100000,0.0100000,0.0100000,inf,nan,6391067.2085841,1334994.4496836,857142.0096197,5364036.2530366,83181.1323440,3776552.8284645,1334996.2312147,1334992.6681524,1573743.2586669,995322.6299446,27700293.0090713,1334994.4496836,857142.0096197,5364036.2530366,83181.1323440,3776552.8284645,1334996.2312147,1334992.6681524,1573743.2586669,995322.6299446,27700293.0090713
0.0125000,0.0125000,0.0125000,inf,nan,5781982.6696582,1117813.7497430,717473.2897120,4494541.9717314,69472.8405029,3164252.8793340,1117816.6748023,1117810.8246838,1317722.2223809,833400.7092285,23208967.7547668,1117813.7497430,717473.2897120,4494541.9717314,69472.8405029,3164252.8793340,1117816.6748023,1117810.8246838,1317722.2223809,833400.7092285,23208967.7547668
0.0150000,0.0150000,0.0150000,inf,nan,6292276.1058956,948586.7637234,608655.2407126,3816862.1841188,58800.5993881,2687036.0475324,948590.2387770,948583.2886698,1118230.8847982,707231.3091816,19708512.5755623,948586.7637234,608655.2407126,3816862.1841188,58800.5993881,2687036.0475324,948590.2387770,948583.2886698,1118230.8847982,707231.3091816,19708512.5755623
0.0175000,0.0175000,0.0175000,inf,nan,7068224.3329310,816069.0059389,523449.5211837,3286077.2084973,50449.5664286,2313265.5148170,816072.4845689,816065.5273089,962013.8098759,608430.9559488,16966858.9330068,816069.0059389,523449.5211837,3286077.2084973,50449.5664286,2313265.5148170,816072.4845689,816065.5273089,962013.8098759,608430.9559488,16966858.9330068
0.0200000,0.0200000,0.0200000,inf,nan,4693138.7877159,712133.8545971,456624.6783244,2869725.3337267,43903.0093780,2020078.4732187,712136.8354881,712130.8737061,839491.0205104,530940.7400144,14816298.9121419,712133.8545971,456624.6783244,2869725.3337267,43903.0093780,2020078.4732187,712136.8354881,712130.8737061,839491.0205104,530940.7400144,14816298.9121419
0.0225000,0.0225000,0.0225000,inf,nan,3200070.2414233,630887.6916526,404386.5611231,2544267.5289822,38786.0618411,1790896.2452537,630889.7167153,630885.6665898,743714.8910615,470366.5971077,13135221.0062041,630887.6916526,404386.5611231,2544267.5289822,38786.0618411,1790896.2452537,630889.7167153,630885.6665898,743714.8910615,470366.5971077,13135221.0062041
0.0250000,0.0250000,0.0250000,inf,nan,2252201.5273615,568054.3021600,363982.0409780,2292628.1608677,34826.5839980,1613692.2180965,568054.9547787,568053.6495413,669644.4534230,423520.3390630,11835404.7377838,568054.3021600,363982.0409780,2292628.1608677,34826.5839980,1613692.2180965,568054.9547787,568053.6495413,669644.4534230,423520.3390630,11835404.7377838
0.0275000,0.0275000,0.0275000,inf,nan,1652484.6791092,520546.0370419,333422.9386962,2102482.0902522,31827.8856980,1479785.4387143,520544.9404348,520547.1336489,613639.8670531,388099.9285941,10853171.1881877,520546.0370419,333422.9386962,2102482.0902522,31827.8856980,1479785.4387143,520544.9404348,520547.1336489,613639.8670531,388099.9285941,10853171.1881877
0.0300000,0.0300000,0.0300000,inf,nan,1284987.9966105,486166.1476606,311294.3735557,1965066.0389872,29649.7782369,1383003.4397924,486162.9633459,486169.3319753,573111.5194181,362467.5509282,10143241.9606045,486166.1476606,311294.3735557,1965066.0389872,29649.7782369,1383003.4397924,486162.9633459,486169.3319753,573111.5194181,362467.5509282,10143241.9606045
0.0325000,0.0325000,0.0325000,inf,nan,1082973.7394476,460459.0908886,294774.7750581,1861940.3570192,28039.3298225,1310388.9437265,460454.6182770,460463.5635001,542807.0433922,343301.3174202,9610616.8619035,460459.0908886,294774.7750581,1861940.3570192,28039.3298225,1310388.9437265,460454.6182770,460463.5635001,542807.0433922,343301.3174202,9610616.8619035
0.0350000,0.0350000,0.0350000,inf,nan,1011722.4776015,434829.8635975,278392.3699213,1757924.4889950,26490.4607238,1237203.1593754,434826.1289748,434833.5982202,512594.3157785,324193.1107031,9073888.4803562,434829.8635975,278392.3699213,1757924.4889950,26490.4607238,1237203.1593754,434826.1289748,434833.5982202,512594.3157785,324193.1107031,9073888.4803562
0.0375000,0.0375000,0.0375000,inf,nan,1060106.0323267,412091.5978041,263758.6480392,1667002.2369507,25052.6527526,1173167.3421056,412085.8103366,412097.3852716,485789.5657553,307240.2982662,8604166.3917309,412091.5978041,263758.6480392,1667002.2369507,25052.6527526,1173167.3421056,412085.8103366,412097.3852716,485789.5657553,307240.2982662,8604166.3917309
0.0400000,0.0400000,0.0400000,inf,nan,1238143.2260014,388152.1143433,248546.5222287,1568609.2619076,23664.6673374,1103994.4189301,388149.3186932,388154.9099933,457568.7737352,289391.9022347,8096955.7775739,388152.1143433,248546.5222287,1568609.2619076,23664.6673374,1103994.4189301,388149.3186932,388154.9099933,457568.7737352,289391.9022347,8096955.7775739
0.0425000,0.0425000,0.0425000,inf,nan,1579815.8025834,360099.3491053,230523.0266601,1456023.2724677,21910.0956374,1024720.5994833,360095.0471864,360103.6510242,424499.0855499,268476.7949993,7515488.3256507,360099.3491053,230523.0266601,1456023.2724677,21910.0956374,1024720.5994833,360095.0471864,360103.6510242,424499.0855499,268476.7949993,7515488.3256507
0.0450000,0.0450000,0.0450000,inf,nan,2152186.3999295,336872.6315254,215599.5944685,1362807.6075827,20457.7700477,959085.1642330,336866.7235952,336878.5394556,397118.5296075,251159.8109233,7034057.2225941,336872.6315254,215599.5944685,1362807.6075827,20457.7700477,959085.1642330,336866.7235952,336878.5394556,397118.5296075,251159.8109233,7034057.2225941
0.0475000,0.0475000,0.0475000,inf,nan,3074120.0749727,317820.6520851,203357.4672590,1286353.6494050,19266.6163002,905251.1881683,317813.0577447,317828.2464256,374659.3169751,236955.3576489,6639188.3863770,317820.6520851,203357.4672590,1286353.6494050,19266.6163002,905251.1881683,317813.0577447,317828.2464256,374659.3169751,236955.3576489,6639188.3863770
0.0500000,0.0500000,0.0500000,inf,nan,4551735.7201964,302387.5646338,193439.3532070,1223832.4768446,18301.6394374,861367.2589904,302378.2219824,302396.9072851,356466.1946421,225449.0167844,6317518.1094672,302387.5646338,193439.3532070,1223832.4768446,18301.6394374,861367.2589904,302378.2219824,302396.9072851,356466.1946421,225449.0167844,6317518.1094672
0.0525000,0.0525000,0.0525000,inf,nan,6945123.6723979,274886.0533458,176008.5433547,1110831.4721374,16735.3913451,781812.0552799,274882.6425072,274889.4641845,324046.3460032,204944.9041650,5734003.3341705,274886.0533458,176008.5433547,1110831.4721374,16735.3913451,781812.0552799,274882.6425072,274889.4641845,324046.3460032,204944.9041650,5734003.3341705
0.0550000,0.0550000,0.0550000,inf,nan,6965565.8281195,250106.0575814,160105.4038478,1011141.2720364,15197.8272713,711629.2116161,250101.6668792,250110.4482836,294834.7254656,186469.8531563,5219234.5896393,250106.0575814,160105.4038478,1011141.2720364,15197.8272713,711629.2116161,250101.6668792,250110.4482836,294834.7254656,186469.8531563,5219234.5896393
0.0575000,0.0575000,0.0575000,inf,nan,6228932.6389949,228218.9226826,146060.8964613,923057.6309208,13841.6429340,649618.6319701,228213.5247309,228224.3206343,269033.3215670,170151.6125265,4764409.0085785,228218.9226826,146060.8964613,923057.6309208,13841.6429340,649618.6319701,228213.5247309,228224.3206343,269033.3215670,170151.6125265,4764409.0085785
0.0600000,0.0600000,0.0600000,inf,nan,6603056.0014329,208851.1657104,133634.9130401,845084.3093313,12643.2990858,594726.7160641,208844.7429746,208857.5884463,246201.8581272,155711.7271695,4361798.3246786,208851.1657104,133634.9130401,845084.3093313,12643.2990858,594726.7160641,208844.7429746,208857.5884463,246201.8581272,155711.7271695,4361798.3246786
0.0625000,0.0625000,0.0625000,inf,nan,8173840.3974844,191675.3150635,122616.9547877,775908.9987189,11582.1762823,546029.3995377,191667.8592076,191682.7709193,225954.2989152,142906.0463357,4004624.4595668,191675.3150635,122616.9547877,775908.9987189,11582.1762823,546029.3995377,191667.8592076,191682.7709193,225954.2989152,142906.0463357,4004624.4595668
0.0650000,0.0650000,0.0650000,inf,nan,11355090.1262272,176404.6018256,112822.7103317,714382.1792270,10640.2342240,502717.2606351,176396.1130383,176413.0906128,207952.5896056,131520.7656968,3686950.2697843,176404.6018256,112822.7103317,714382.1792270,10640.2342240,502717.2606351,176396.1130383,176413.0906128,207952.5896056,131520.7656968,3686950.2697843
0.0675000,0.0675000,0.0675000,inf,nan,16894684.0613749,162788.2866305,104091.0440461,659498.4998455,9801.7122784,464082.4041298,162778.7729377,162797.8003232,191901.1489039,121368.9432279,3403583.3316950,162788.2866305,104091.0440461,659498.4998455,9801.7122784,464082.4041298,162778.7729377,162797.8003232,191901.1489039,121368.9432279,3403583.3316950
0.0700000,0.0700000,0.0700000,inf,nan,26635252.8710653,150607.5324375,96281.3368438,610380.3245362,9052.8654145,429506.8714053,150597.0090112,150618.0558638,177542.0032152,112287.4221018,3149990.9224289,150607.5324375,96281.3368438,610380.3245362,9052.8654145,429506.8714053,150597.0090112,150618.0558638,177542.0032152,112287.4221018,3149990.9224289
0.0725000,0.0725000,0.0725000,inf,nan,43996141.2040201,139671.7468611,89271.1301584,566263.1410514,8381.7306101,398452.3630149,139660.2353302,139683.2583919,164650.4748397,104134.1036644,2922224.6293301,139671.7468611,89271.1301584,566263.1410514,8381.7306101,398452.3630149,139660.2353302,139683.2583919,164650.4748397,104134.1036644,2922224.6293301
0.0750000,0.0750000,0.0750000,inf,nan,37195825.9945531,129815.3299035,82954.0316903,526482.5780440,7777.9195682,370451.0944609,129802.8576745,129827.8021326,153031.3480747,96785.5226644,2716853.2728342,129815.3299035,82954.0316903,526482.5780440,7777.9195682,370451.0944609,129802.8576745,129827.8021326,153031.3480747,96785.5226644,2716853.2728342
0.0775000,0.0775000,0.0775000,inf,nan,21020125.7903457,120894.7737073,77237.8484221,490462.8190758,7232.4342593,345097.6362276,120881.3732994,120908.1741152,142515.4502890,90134.6849356,2530903.0499103,120894.7737073,77237.8484221,490462.8190758,7232.4342593,345097.6362276,120881.3732994,120908.1741152,142515.4502890,90134.6849356,2530903.0499103
0.0800000,0.0800000,0.0800000,inf,nan,12672179.0000446,109490.4482915,70065.8349656,442631.5943397,6621.5700299,311515.6068307,109481.7441680,109499.1524150,129071.5889703,81632.0404726,2284729.1983404,109490.4482915,70065.8349656,442631.5943397,6621.5700299,311515.6068307,109481.7441680,109499.1524150,129071.5889703,81632.0404726,2284729.1983404
0.0825000,0.0825000,0.0825000,inf,nan,7996790.7853908,97280.1080983,62235.3705738,393436.4246220,5869.4120651,276884.6034373,97270.8891100,97289.3270867,114677.5661565,72528.4611158,2030726.6900074,97280.1080983,62235.3705738,393436.4246220,5869.4120651,276884.6034373,97270.8891100,97289.3270867,114677.5661565,72528.4611158,2030726.6900074
